regime_variable,candidate_id,candidate_family,event_target,output_kind,validation_method,operating_point,regime_bin,threshold_mean,n,event_count,observed_event_rate,mean_output_value,probability_bias,mean_expected_exceedance_above31_c,TP,FP,FN,TN,precision,recall,F1,CSI,false_alarm_ratio,miss_rate
radiation_hot_flag,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,True,0.3085185185185186,753,202,0.2682602921646746,0.3838879294831561,0.11562763731848147,0.2103585657370518,186,186,16,365,0.5,0.9207920792079208,0.6480836236933799,0.4793814432989691,0.5,0.07920792079207921
radiation_hot_flag,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,False,0.889728555917481,921,2,0.002171552660152009,0.007700972007182782,0.005529419347030773,0.0007600434310532061,0,0,2,919,,0.0,,0.0,,1.0
radiation_hot_flag,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,True,0.886215139442231,753,202,0.2682602921646746,0.3838879294831561,0.11562763731848147,0.2103585657370518,14,25,188,526,0.358974358974359,0.06930693069306931,0.11618257261410789,0.06167400881057269,0.6410256410256411,0.9306930693069307
radiation_hot_flag,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,False,0.4268946796959826,921,2,0.002171552660152009,0.007700972007182782,0.005529419347030773,0.0007600434310532061,0,0,2,919,,0.0,,0.0,,1.0
radiation_hot_flag,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,True,0.41650730411686576,753,202,0.2682602921646746,0.3838879294831561,0.11562763731848147,0.2103585657370518,195,163,7,388,0.5446927374301676,0.9653465346534653,0.6964285714285714,0.5342465753424658,0.4553072625698324,0.034653465346534656
shortwave_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,high,31.0,339,14,0.04129793510324484,28.212361289739665,,0.032743362831858434,0,0,14,325,,0.0,,0.0,,1.0
shortwave_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,low,31.0,918,0,0.0,25.88276848867309,,0.0,0,0,0,918,,,,,,
shortwave_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,very_high,31.0,417,190,0.4556354916067146,30.5276682261728,,0.354916067146283,120,56,70,171,0.6818181818181818,0.631578947368421,0.6557377049180327,0.4878048780487805,0.3181818181818182,0.3684210526315789
shortwave_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,high,31.0,337,14,0.04154302670623145,28.075819583835266,,0.03293768545994068,0,0,14,323,,0.0,,0.0,,1.0
shortwave_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,low,31.0,756,0,0.0,25.933971969616362,,0.0,0,0,0,756,,,,,,
shortwave_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,mid,31.0,162,0,0.0,25.865045754498112,,0.0,0,0,0,162,,,,,,
shortwave_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,very_high,31.0,419,190,0.45346062052505964,30.540042331696654,,0.3532219570405728,117,45,73,184,0.7222222222222222,0.6157894736842106,0.6647727272727273,0.4978723404255319,0.2777777777777778,0.38421052631578945
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,high,0.5948672566371681,339,14,0.04129793510324484,0.07648659093467317,0.03518865583142833,0.032743362831858434,3,3,11,322,0.5,0.21428571428571427,0.3,0.17647058823529413,0.5,0.7857142857142857
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,low,0.595185185185185,918,0,0.0,3.376228933041672e-06,3.376228933041672e-06,0.0,0,0,0,918,,,,,,
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,very_high,0.5954436450839328,417,190,0.4556354916067146,0.5966981786179609,0.1410626870112463,0.354916067146283,171,92,19,135,0.6501901140684411,0.9,0.7549668874172186,0.6063829787234043,0.34980988593155893,0.1
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,high,0.3085185185185186,339,14,0.04129793510324484,0.07648659093467317,0.03518865583142833,0.032743362831858434,7,24,7,301,0.22580645161290322,0.5,0.3111111111111111,0.18421052631578946,0.7741935483870968,0.5
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,low,0.3085185185185185,918,0,0.0,3.376228933041672e-06,3.376228933041672e-06,0.0,0,0,0,918,,,,,,
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,very_high,0.30851851851851864,417,190,0.4556354916067146,0.5966981786179609,0.1410626870112463,0.354916067146283,186,149,4,78,0.5552238805970149,0.9789473684210527,0.7085714285714285,0.5486725663716814,0.44477611940298506,0.021052631578947368
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,high,0.7105604719764012,339,14,0.04129793510324484,0.07648659093467317,0.03518865583142833,0.032743362831858434,0,2,14,323,0.0,0.0,,0.0,1.0,1.0
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,low,0.711111111111111,918,0,0.0,3.376228933041672e-06,3.376228933041672e-06,0.0,0,0,0,918,,,,,,
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,very_high,0.7115587529976019,417,190,0.4556354916067146,0.5966981786179609,0.1410626870112463,0.354916067146283,143,58,47,169,0.7114427860696517,0.7526315789473684,0.7314578005115089,0.5766129032258065,0.2885572139303483,0.24736842105263157
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,high,0.4231268436578171,339,14,0.04129793510324484,0.07648659093467317,0.03518865583142833,0.032743362831858434,5,14,9,311,0.2631578947368421,0.35714285714285715,0.30303030303030304,0.17857142857142858,0.7368421052631579,0.6428571428571429
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,low,0.4237037037037037,918,0,0.0,3.376228933041672e-06,3.376228933041672e-06,0.0,0,0,0,918,,,,,,
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,very_high,0.42417266187050356,417,190,0.4556354916067146,0.5966981786179609,0.1410626870112463,0.354916067146283,180,126,10,101,0.5882352941176471,0.9473684210526315,0.7258064516129032,0.569620253164557,0.4117647058823529,0.05263157894736842
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,high,0.5948672566371681,339,14,0.04129793510324484,0.07648659093467317,0.03518865583142833,0.032743362831858434,3,3,11,322,0.5,0.21428571428571427,0.3,0.17647058823529413,0.5,0.7857142857142857
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,low,0.595185185185185,918,0,0.0,3.376228933041672e-06,3.376228933041672e-06,0.0,0,0,0,918,,,,,,
shortwave_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,very_high,0.5954436450839328,417,190,0.4556354916067146,0.5966981786179609,0.1410626870112463,0.354916067146283,171,92,19,135,0.6501901140684411,0.9,0.7549668874172186,0.6063829787234043,0.34980988593155893,0.1
shortwave_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,high,0.30837758112094393,339,14,0.04129793510324484,0.04067207478450242,-0.0006258603187424203,0.032743362831858434,0,1,14,324,0.0,0.0,,0.0,1.0,1.0
shortwave_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,low,0.3085185185185185,918,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,918,,,,,,
shortwave_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,very_high,0.3086330935251798,417,190,0.4556354916067146,0.45618533701864217,0.0005498454119275409,0.354916067146283,156,73,34,154,0.6812227074235808,0.8210526315789474,0.7446300715990454,0.5931558935361216,0.31877729257641924,0.17894736842105263
shortwave_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,high,0.29572271386430676,339,14,0.04129793510324484,0.04067207478450242,-0.0006258603187424203,0.032743362831858434,7,20,7,305,0.25925925925925924,0.5,0.3414634146341463,0.20588235294117646,0.7407407407407407,0.5
shortwave_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,low,0.29592592592592587,918,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,918,,,,,,
shortwave_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,very_high,0.2960911270983213,417,190,0.4556354916067146,0.45618533701864217,0.0005498454119275409,0.354916067146283,186,141,4,86,0.5688073394495413,0.9789473684210527,0.7195357833655707,0.5619335347432024,0.43119266055045874,0.021052631578947368
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,high,0.33790560471976394,339,14,0.04129793510324484,0.03992954037420787,-0.0013683947290369647,0.032743362831858434,0,0,14,325,,0.0,,0.0,,1.0
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,low,0.33777777777777784,918,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,918,,,,,,
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,very_high,0.337673860911271,417,190,0.4556354916067146,0.4564125863411286,0.0007770947344139523,0.354916067146283,161,83,29,144,0.6598360655737705,0.8473684210526315,0.7419354838709676,0.5897435897435898,0.3401639344262295,0.15263157894736842
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,high,0.3085185185185186,339,14,0.04129793510324484,0.03992954037420787,-0.0013683947290369647,0.032743362831858434,0,1,14,324,0.0,0.0,,0.0,1.0,1.0
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,low,0.3085185185185185,918,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,918,,,,,,
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,very_high,0.30851851851851864,417,190,0.4556354916067146,0.4564125863411286,0.0007770947344139523,0.354916067146283,163,86,27,141,0.6546184738955824,0.8578947368421053,0.7425968109339408,0.5905797101449275,0.3453815261044177,0.14210526315789473
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,high,0.6436024844720497,161,5,0.031055900621118012,0.037555760939318374,0.0064998603182003616,0.026708074534161495,0,0,5,156,,0.0,,0.0,,1.0
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,low,0.6423076923076922,442,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,442,,,,,,
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,very_high,0.6412807881773399,203,64,0.31527093596059114,0.45422075511410864,0.1389498191535175,0.19802955665024624,29,39,35,100,0.4264705882352941,0.453125,0.43939393939393934,0.2815533980582524,0.5735294117647058,0.546875
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,high,0.2177581120943953,339,14,0.04129793510324484,0.03992954037420787,-0.0013683947290369647,0.032743362831858434,3,22,11,303,0.12,0.21428571428571427,0.15384615384615383,0.08333333333333333,0.88,0.7857142857142857
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,low,0.21777777777777782,918,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,918,,,,,,
shortwave_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,very_high,0.21779376498800962,417,190,0.4556354916067146,0.4564125863411286,0.0007770947344139523,0.354916067146283,183,148,7,79,0.552870090634441,0.9631578947368421,0.7024952015355086,0.5414201183431953,0.4471299093655589,0.03684210526315789
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,high,0.6445722713864307,339,14,0.04129793510324484,0.10831467351561638,0.06701673841237155,0.032743362831858434,0,0,14,325,,0.0,,0.0,,1.0
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,low,0.6407407407407408,918,0,0.0,0.00036220291457122127,0.00036220291457122127,0.0,0,0,0,918,,,,,,
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,very_high,0.6376258992805756,417,190,0.4556354916067146,0.621364579189596,0.16572908758288135,0.354916067146283,161,89,29,138,0.644,0.8473684210526315,0.7318181818181818,0.5770609318996416,0.356,0.15263157894736842
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,high,0.3085185185185186,339,14,0.04129793510324484,0.10831467351561638,0.06701673841237155,0.032743362831858434,6,35,8,290,0.14634146341463414,0.42857142857142855,0.2181818181818182,0.12244897959183673,0.8536585365853658,0.5714285714285714
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,low,0.3085185185185185,918,0,0.0,0.00036220291457122127,0.00036220291457122127,0.0,0,0,0,918,,,,,,
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,very_high,0.30851851851851864,417,190,0.4556354916067146,0.621364579189596,0.16572908758288135,0.354916067146283,180,158,10,69,0.5325443786982249,0.9473684210526315,0.681818181818182,0.5172413793103449,0.46745562130177515,0.05263157894736842
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,high,0.8898820058997052,339,14,0.04129793510324484,0.10831467351561638,0.06701673841237155,0.032743362831858434,0,0,14,325,,0.0,,0.0,,1.0
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,low,0.8881481481481484,918,0,0.0,0.00036220291457122127,0.00036220291457122127,0.0,0,0,0,918,,,,,,
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,very_high,0.8867386091127097,417,190,0.4556354916067146,0.621364579189596,0.16572908758288135,0.354916067146283,14,25,176,202,0.358974358974359,0.07368421052631578,0.1222707423580786,0.06511627906976744,0.6410256410256411,0.9263157894736842
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,high,0.42572271386430677,339,14,0.04129793510324484,0.10831467351561638,0.06701673841237155,0.032743362831858434,7,20,7,305,0.25925925925925924,0.5,0.3414634146341463,0.20588235294117646,0.7407407407407407,0.5
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,low,0.4222222222222222,918,0,0.0,0.00036220291457122127,0.00036220291457122127,0.0,0,0,0,918,,,,,,
shortwave_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,very_high,0.41937649880095923,417,190,0.4556354916067146,0.621364579189596,0.16572908758288135,0.354916067146283,188,143,2,84,0.56797583081571,0.9894736842105263,0.7216890595009596,0.5645645645645646,0.43202416918429004,0.010526315789473684
shortwave_3h_mean_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,high,31.0,419,53,0.12649164677804295,28.145765735948814,,0.09284009546539378,30,11,23,355,0.7317073170731707,0.5660377358490566,0.6382978723404255,0.46875,0.2682926829268293,0.4339622641509434
shortwave_3h_mean_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,low,31.0,675,0,0.0,25.758035920947375,,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,mid,31.0,162,1,0.006172839506172839,26.96185622982556,,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,very_high,31.0,418,150,0.3588516746411483,29.920666987808445,,0.2875598086124402,90,45,60,223,0.6666666666666666,0.6,0.631578947368421,0.46153846153846156,0.3333333333333333,0.4
shortwave_3h_mean_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,high,31.0,419,53,0.12649164677804295,28.201935727247616,,0.09284009546539378,24,1,29,365,0.96,0.4528301886792453,0.6153846153846154,0.4444444444444444,0.04,0.5471698113207547
shortwave_3h_mean_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,low,31.0,675,0,0.0,25.72662790215668,,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,mid,31.0,162,1,0.006172839506172839,27.00587675593281,,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,very_high,31.0,418,150,0.3588516746411483,29.897158420713925,,0.2875598086124402,93,44,57,224,0.6788321167883211,0.62,0.6480836236933797,0.4793814432989691,0.32116788321167883,0.38
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,high,0.595799522673031,419,53,0.12649164677804295,0.18114919346723693,0.05465754668919398,0.09284009546539378,42,26,11,340,0.6176470588235294,0.7924528301886793,0.6942148760330579,0.5316455696202531,0.38235294117647056,0.20754716981132076
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,low,0.5951851851851852,675,0,0.0,4.222266654399434e-06,4.222266654399434e-06,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,mid,0.5951234567901235,162,1,0.006172839506172839,0.01699766510376477,0.01082482559759193,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,very_high,0.5945933014354068,418,150,0.3588516746411483,0.4691320821749535,0.11028040753380519,0.2875598086124402,132,69,18,199,0.6567164179104478,0.88,0.7521367521367521,0.6027397260273972,0.34328358208955223,0.12
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,high,0.3085185185185186,419,53,0.12649164677804295,0.18114919346723693,0.05465754668919398,0.09284009546539378,47,58,6,308,0.44761904761904764,0.8867924528301887,0.5949367088607596,0.42342342342342343,0.5523809523809524,0.11320754716981132
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,low,0.3085185185185186,675,0,0.0,4.222266654399434e-06,4.222266654399434e-06,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,mid,0.3085185185185186,162,1,0.006172839506172839,0.01699766510376477,0.01082482559759193,0.0,0,1,1,160,0.0,0.0,,0.0,1.0,1.0
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,very_high,0.30851851851851864,418,150,0.3588516746411483,0.4691320821749535,0.11028040753380519,0.2875598086124402,146,114,4,154,0.5615384615384615,0.9733333333333334,0.7121951219512195,0.553030303030303,0.43846153846153846,0.02666666666666667
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,high,0.7117899761336516,419,53,0.12649164677804295,0.18114919346723693,0.05465754668919398,0.09284009546539378,34,11,19,355,0.7555555555555555,0.6415094339622641,0.6938775510204082,0.53125,0.24444444444444444,0.3584905660377358
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,low,0.7111111111111111,675,0,0.0,4.222266654399434e-06,4.222266654399434e-06,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,mid,0.711111111111111,162,1,0.006172839506172839,0.01699766510376477,0.01082482559759193,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,very_high,0.7104306220095694,418,150,0.3588516746411483,0.4691320821749535,0.11028040753380519,0.2875598086124402,109,49,41,219,0.689873417721519,0.7266666666666667,0.7077922077922079,0.5477386934673367,0.310126582278481,0.2733333333333333
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,high,0.4245346062052506,419,53,0.12649164677804295,0.18114919346723693,0.05465754668919398,0.09284009546539378,45,45,8,321,0.5,0.8490566037735849,0.6293706293706294,0.45918367346938777,0.5,0.1509433962264151
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,low,0.4237037037037037,675,0,0.0,4.222266654399434e-06,4.222266654399434e-06,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,mid,0.42370370370370364,162,1,0.006172839506172839,0.01699766510376477,0.01082482559759193,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,very_high,0.4228708133971292,418,150,0.3588516746411483,0.4691320821749535,0.11028040753380519,0.2875598086124402,140,95,10,173,0.5957446808510638,0.9333333333333333,0.7272727272727273,0.5714285714285714,0.40425531914893614,0.06666666666666667
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,high,0.595799522673031,419,53,0.12649164677804295,0.18114919346723693,0.05465754668919398,0.09284009546539378,42,26,11,340,0.6176470588235294,0.7924528301886793,0.6942148760330579,0.5316455696202531,0.38235294117647056,0.20754716981132076
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,low,0.5951851851851852,675,0,0.0,4.222266654399434e-06,4.222266654399434e-06,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,mid,0.5951234567901235,162,1,0.006172839506172839,0.01699766510376477,0.01082482559759193,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,very_high,0.5945933014354068,418,150,0.3588516746411483,0.4691320821749535,0.11028040753380519,0.2875598086124402,132,69,18,199,0.6567164179104478,0.88,0.7521367521367521,0.6027397260273972,0.34328358208955223,0.12
shortwave_3h_mean_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,high,0.3085441527446301,419,53,0.12649164677804295,0.1269334519701882,0.0004418051921452615,0.09284009546539378,35,18,18,348,0.660377358490566,0.660377358490566,0.660377358490566,0.49295774647887325,0.33962264150943394,0.33962264150943394
shortwave_3h_mean_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,low,0.3085185185185185,675,0,0.0,1e-06,1e-06,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,mid,0.3084567901234568,162,1,0.006172839506172839,0.005998575969822193,-0.0001742635363506462,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,very_high,0.3085167464114833,418,150,0.3588516746411483,0.3585178856605264,-0.00033378898062191853,0.2875598086124402,121,56,29,212,0.6836158192090396,0.8066666666666666,0.7400611620795107,0.587378640776699,0.3163841807909605,0.19333333333333333
shortwave_3h_mean_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,high,0.2958711217183771,419,53,0.12649164677804295,0.1269334519701882,0.0004418051921452615,0.09284009546539378,46,56,7,310,0.45098039215686275,0.8679245283018868,0.5935483870967742,0.42201834862385323,0.5490196078431373,0.1320754716981132
shortwave_3h_mean_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,low,0.2959259259259259,675,0,0.0,1e-06,1e-06,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,mid,0.2958641975308642,162,1,0.006172839506172839,0.005998575969822193,-0.0001742635363506462,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,very_high,0.2960047846889952,418,150,0.3588516746411483,0.3585178856605264,-0.00033378898062191853,0.2875598086124402,147,105,3,163,0.5833333333333334,0.98,0.7313432835820894,0.5764705882352941,0.4166666666666667,0.02
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,high,0.33770883054892603,419,53,0.12649164677804295,0.13275906310128216,0.006267416323239211,0.09284009546539378,42,29,11,337,0.5915492957746479,0.7924528301886793,0.6774193548387097,0.5121951219512195,0.4084507042253521,0.20754716981132076
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,low,0.3377777777777778,675,0,0.0,1e-06,1e-06,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,mid,0.33672839506172836,162,1,0.006172839506172839,0.013689967435488438,0.007517127929315599,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,very_high,0.33825358851674636,418,150,0.3588516746411483,0.34932197016057587,-0.009529704480572443,0.2875598086124402,119,54,31,214,0.6878612716763006,0.7933333333333333,0.7368421052631581,0.5833333333333334,0.31213872832369943,0.20666666666666667
