candidate_id,candidate_family,event_target,diagnostic_only,validation_method,bin_kind,probability_bin,n,event_count,observed_event_rate,mean_predicted_probability,calibration_gap,abs_calibration_gap,ECE,MCE,p_min,p_max,station_count,low_support,low_support_bin_count
current_companion_m4_isotonic,current_companion_probability,ge31,False,station_grouped_loso,fixed,"[0.80,0.90)",5,4,0.8,0.8303031124546599,0.030303112454659886,0.030303112454659886,0.018112633264560155,0.44747681039122156,0.8,0.8848488956066332,4,True,4
current_companion_m4_isotonic,current_companion_probability,ge31,False,station_grouped_loso,fixed,"[0.90,1.00)",7,6,0.8571428571428571,0.9970790191247291,0.13993616198187198,0.13993616198187198,0.018112633264560155,0.44747681039122156,0.9795591338731036,0.999999,7,True,4
current_companion_m4_isotonic,current_companion_probability,ge31,False,station_grouped_loso,quantile,"(-0.000999, 0.0449]",1175,6,0.005106382978723404,0.000621939010492955,-0.004484443968230449,0.004484443968230449,0.021591005545145255,0.11895190845820147,1e-06,0.0448717948717948,27,False,0
current_companion_m4_isotonic,current_companion_probability,ge31,False,station_grouped_loso,quantile,"(0.0449, 0.287]",165,20,0.12121212121212122,0.08713210752426251,-0.03408001368785871,0.03408001368785871,0.021591005545145255,0.11895190845820147,0.0454545454545454,0.2868852459016393,27,False,0
current_companion_m4_isotonic,current_companion_probability,ge31,False,station_grouped_loso,quantile,"(0.287, 0.639]",182,88,0.4835164835164835,0.44411961936396116,-0.03939686415252236,0.03939686415252236,0.021591005545145255,0.11895190845820147,0.2946428571428571,0.639344262295082,27,False,0
current_companion_m4_isotonic,current_companion_probability,ge31,False,station_grouped_loso,quantile,"(0.639, 1.0]",152,90,0.5921052631578947,0.7110571716160962,0.11895190845820147,0.11895190845820147,0.021591005545145255,0.11895190845820147,0.64,0.999999,27,False,0
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,fixed,"[0.00,0.10)",1283,10,0.00779423226812159,0.005966169793028813,-0.0018280624750927768,0.0018280624750927768,0.01747397610073194,0.999999,1e-06,0.09433962264150944,27,False,6
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,fixed,"[0.10,0.20)",28,7,0.25,0.13512786016513403,-0.11487213983486597,0.11487213983486597,0.01747397610073194,0.999999,0.1,0.1932269311566117,17,True,6
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,fixed,"[0.20,0.30)",113,24,0.21238938053097345,0.23738039154520024,0.024991011014226794,0.024991011014226794,0.01747397610073194,0.999999,0.2,0.2793469742982176,27,False,6
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,fixed,"[0.30,0.40)",10,5,0.5,0.3775549565963513,-0.1224450434036487,0.1224450434036487,0.01747397610073194,0.999999,0.35714285714285715,0.3939358093497567,7,True,6
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,fixed,"[0.40,0.50)",15,3,0.2,0.42076663996392555,0.22076663996392554,0.22076663996392554,0.01747397610073194,0.999999,0.4,0.45266845222383195,12,True,6
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,fixed,"[0.50,0.60)",7,7,1.0,0.5448092975624623,-0.4551907024375377,0.4551907024375377,0.01747397610073194,0.999999,0.5,0.5714285714285714,5,True,6
