candidate_id,candidate_family,event_target,output_kind,validation_method,operating_point,station_id,focus_station_flag,threshold_mean,n,event_count,observed_event_rate,mean_output_value,probability_bias,Brier,mean_expected_exceedance_above31_c,TP,FP,FN,TN,precision,recall,F1,CSI,false_alarm_ratio,miss_rate
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S142,True,31.0,62,15,0.24193548387096775,27.519282767661668,,,0.4338709677419357,6,0,9,47,1.0,0.4,0.5714285714285715,0.4,0.0,0.6
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S143,False,31.0,62,7,0.11290322580645161,27.402479826406637,,,0.05967741935483864,5,2,2,53,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5555555555555556,0.2857142857142857,0.2857142857142857
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S144,False,31.0,62,8,0.12903225806451613,27.65691090570769,,,0.10322580645161293,5,1,3,53,0.8333333333333334,0.625,0.7142857142857143,0.5555555555555556,0.16666666666666666,0.375
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S145,False,31.0,62,8,0.12903225806451613,27.32321808401172,,,0.132258064516129,5,0,3,54,1.0,0.625,0.7692307692307693,0.625,0.0,0.375
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S146,False,31.0,62,3,0.04838709677419355,27.417027274637583,,,0.012903225806451568,2,3,1,56,0.4,0.6666666666666666,0.5,0.3333333333333333,0.6,0.3333333333333333
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S147,False,31.0,62,10,0.16129032258064516,27.66804475567891,,,0.1419354838709677,6,0,4,52,1.0,0.6,0.7499999999999999,0.6,0.0,0.4
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S148,False,31.0,62,5,0.08064516129032258,27.655642515596305,,,0.014516129032258098,3,4,2,53,0.42857142857142855,0.6,0.5,0.3333333333333333,0.5714285714285714,0.4
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S149,False,31.0,62,5,0.08064516129032258,27.659283387420192,,,0.02903225806451614,3,4,2,53,0.42857142857142855,0.6,0.5,0.3333333333333333,0.5714285714285714,0.4
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S150,False,31.0,62,3,0.04838709677419355,27.548482990653884,,,0.008064516129032258,2,4,1,55,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,0.6666666666666666,0.3333333333333333
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S151,False,31.0,62,9,0.14516129032258066,27.390637035356438,,,0.11774193548387109,5,0,4,53,1.0,0.5555555555555556,0.7142857142857143,0.5555555555555556,0.0,0.4444444444444444
