timestamp_sgt,station_id,station_name,official_wbgt_c,heat_stress_category,M0_raw_proxy,M1_global_bias,M1b_period_bias,M2_linear_proxy,M3_regime_current_ridge,M4_inertia_ridge,M5_inertia_morphology_ridge,M1b_period_bias_event31_bestF1_decision,M1b_period_bias_decision_threshold31_bestF1,M3_regime_current_ridge_event31_bestF1_decision,M3_regime_current_ridge_decision_threshold31_bestF1,M4_inertia_ridge_event31_bestF1_decision,M4_inertia_ridge_decision_threshold31_bestF1,M5_inertia_morphology_ridge_event31_bestF1_decision,M5_inertia_morphology_ridge_decision_threshold31_bestF1
2026-05-07 02:45:00+08:00,S128,Bishan Street,24.9,Low,24.744544575774405,25.87322748659332,24.87048876361864,24.48330998590303,25.009459688115918,24.97718795523726,24.902337907723155,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 02:45:00+08:00,S145,MacRitchie Reservoir,24.9,Low,24.45405552481017,25.59981738965225,24.572204427914837,23.86122854983181,24.77860840702361,24.74599232231502,25.02757849505392,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:00:00+08:00,S127,Stadium Road,25.8,Low,25.36502499647249,26.485073494353617,25.47840848384573,25.67826787755485,25.484945803912005,25.44525807098577,25.55475164466997,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:00:00+08:00,S128,Bishan Street,24.9,Low,24.743059626034984,25.871742536853898,24.869003813879218,24.48044705570089,24.99564261132261,24.980645880320186,24.910966798928165,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:00:00+08:00,S145,MacRitchie Reservoir,24.8,Low,24.428931733983305,25.574693598825387,24.54708063708797,23.81181490064129,24.750154187374587,24.73427111105526,25.016020107225927,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:15:00+08:00,S127,Stadium Road,25.9,Low,25.387419487784506,26.507467985665635,25.500802975157743,25.72144640770994,25.49468039494485,25.462193148059377,25.568096882521143,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:15:00+08:00,S128,Bishan Street,24.9,Low,24.691434455585267,25.82011736640418,24.8173786434295,24.380915566016345,24.94461191330061,24.938348003815463,24.874947934346768,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:15:00+08:00,S145,MacRitchie Reservoir,24.6,Low,24.328436566128552,25.474198430970635,24.446585469233217,23.61416029493554,24.66342322212081,24.660269639241683,24.94764374371715,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:30:00+08:00,S127,Stadium Road,25.9,Low,25.40964532871386,26.52969382659499,25.5230288160871,25.76429976523521,25.5038786788871,25.47894795396508,25.581994338678243,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:30:00+08:00,S128,Bishan Street,24.9,Low,24.63975073093586,25.76843364175477,24.76569491878009,24.281271185920563,24.89319725332097,24.89584308692454,24.839536624283063,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:30:00+08:00,S145,MacRitchie Reservoir,24.8,Low,24.22794139098496,25.37370325582704,24.346090294089624,23.41650567489405,24.576396500282744,24.586207513109592,24.880169496166037,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:45:00+08:00,S127,Stadium Road,25.9,Low,25.43170681670257,26.551755314583698,25.545090304075806,25.806836235973243,25.512575241022954,25.495560982928417,25.596494300562167,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:45:00+08:00,S128,Bishan Street,24.8,Low,24.588008772981222,25.716691683800136,24.713952960825456,24.181514534086627,24.84142908411404,24.853160691005403,24.804776868019065,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 03:45:00+08:00,S145,MacRitchie Reservoir,24.9,Low,24.127446208534906,25.27320807337699,24.24559511163957,23.218851040482157,24.48910472456705,24.512115068271463,24.813647419552645,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:00:00+08:00,S127,Stadium Road,25.9,Low,25.45360815564331,26.57365665352444,25.566991643016543,25.84906392539533,25.520806181114096,25.512070709068464,25.61164391523122,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:00:00+08:00,S128,Bishan Street,24.8,Low,24.53620890047529,25.664891811294204,24.662153088319524,24.08164622506077,24.78933917367805,24.8103309387392,24.77070969939308,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:00:00+08:00,S145,MacRitchie Reservoir,24.7,Low,24.026951018760712,25.172712883602795,24.145099921865377,23.021196391665097,24.401579732656906,24.438022770144308,24.748123491493647,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:15:00+08:00,S127,Stadium Road,25.9,Low,25.477529763311743,26.597578261192872,25.59091325068498,25.895186868920987,25.52735147417015,25.51006812518889,25.613869140735147,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:15:00+08:00,S128,Bishan Street,24.8,Low,24.53620890047529,25.664891811294204,24.662153088319524,24.08164622506077,24.777471866175144,24.786600916956587,24.752746285421605,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:15:00+08:00,S145,MacRitchie Reservoir,24.6,Low,24.05207481689186,25.197836681733943,24.170223719996525,23.07061005522174,24.41318060374665,24.429210784470428,24.73663494135149,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:30:00+08:00,S127,Stadium Road,25.9,Low,25.50144685317371,26.62149535105484,25.61483034054695,25.9413011017222,25.53362460361546,25.508154557534237,25.61693181020558,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:30:00+08:00,S128,Bishan Street,24.8,Low,24.53620890047529,25.664891811294204,24.662153088319524,24.08164622506077,24.765394968281647,24.762830204200228,24.735587892284,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:30:00+08:00,S145,MacRitchie Reservoir,24.5,Low,24.07719861456444,25.222960479406524,24.195347517669106,23.120023717876467,24.42461479479936,24.420459749390027,24.726223498363712,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:45:00+08:00,S127,Stadium Road,25.8,Low,25.52535951963877,26.645408017519895,25.638743007012007,25.98740680582882,25.53966230246604,25.50636450673691,25.620865880047383,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:45:00+08:00,S128,Bishan Street,24.6,Low,24.53620890047529,25.664891811294204,24.662153088319524,24.08164622506077,24.75314311788009,24.73904958603471,24.719265445562645,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 04:45:00+08:00,S145,MacRitchie Reservoir,24.6,Low,24.10232241177869,25.248084276620773,24.220471314883355,23.169437379629745,24.43591671393548,24.411799737571965,24.716921800746015,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:00:00+08:00,S127,Stadium Road,25.9,Low,25.549267856396,26.669316354277125,25.662651343769237,26.033504161881552,25.54550229625416,25.50473192904412,25.62570156137733,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:00:00+08:00,S128,Bishan Street,24.6,Low,24.53620890047529,25.664891811294204,24.662153088319524,24.08164622506077,24.7407517020265,24.71528989044111,24.703806291189004,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:00:00+08:00,S145,MacRitchie Reservoir,24.6,Low,24.127446208534906,25.27320807337699,24.24559511163957,23.218851040482157,24.44712133568261,24.40326043190801,24.70875773461277,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:15:00+08:00,S127,Stadium Road,25.9,Low,25.5242553791728,26.644303877053925,25.637638866546038,25.98527792682276,25.5256348409546,25.49070238047982,25.601253147579342,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:15:00+08:00,S128,Bishan Street,24.6,Low,24.53620890047529,25.664891811294204,24.662153088319524,24.08164622506077,24.74693735896221,24.722058300168488,24.68919059451702,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:15:00+08:00,S145,MacRitchie Reservoir,24.5,Low,24.10232241177869,25.248084276620773,24.220471314883355,23.169437379629745,24.429829623379455,24.39544302774532,24.6813434618792,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:30:00+08:00,S127,Stadium Road,25.8,Low,25.49924290147685,26.61929139935798,25.61262638885009,25.93705169085247,25.50565075570604,25.476899266810918,25.577757944163192,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:30:00+08:00,S128,Bishan Street,24.5,Low,24.53620890047529,25.664891811294204,24.662153088319524,24.08164622506077,24.753055863388028,24.728908888022435,24.675481690535182,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:30:00+08:00,S145,MacRitchie Reservoir,24.5,Low,24.07719861456444,25.222960479406524,24.195347517669106,23.120023717876467,24.41251166111402,24.38780401997497,24.655107879764355,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:45:00+08:00,S127,Stadium Road,25.7,Low,25.47423042330789,26.59427892118902,25.587613910681128,25.888825453970163,25.485589689906195,25.463353980996203,25.55523415437405,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:45:00+08:00,S128,Bishan Street,24.5,Low,24.53620890047529,25.664891811294204,24.662153088319524,24.08164622506077,24.759143931106724,24.735871819270848,24.6626955473793,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 05:45:00+08:00,S145,MacRitchie Reservoir,24.4,Low,24.05207481689186,25.197836681733943,24.170223719996525,23.07061005522174,24.39520321754942,24.38037116890498,24.630063985466645,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:00:00+08:00,S127,Stadium Road,25.5,Low,25.44921794466561,26.569266442546738,25.562601432038846,25.840599216175256,25.465491622593717,25.450096811934408,25.533695821713376,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:00:00+08:00,S128,Bishan Street,24.5,Low,24.53620890047529,25.664891811294204,24.662153088319524,24.08164622506077,24.76523840825573,24.74297677810996,24.650844181781657,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:00:00+08:00,S145,MacRitchie Reservoir,24.3,Low,24.026951018760712,25.172712883602795,24.145099921865377,23.021196391665097,24.37794002058673,24.37317135204721,24.60621967319298,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:15:00+08:00,S127,Stadium Road,25.6,Low,25.429681935031603,26.54973043291273,25.54306542240484,25.8029320877132,25.458117275670904,25.423689402728087,25.48595564575628,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:15:00+08:00,S128,Bishan Street,24.5,Low,24.588008772981222,25.716691683800136,24.713952960825456,24.181514534086627,24.81058267733238,24.77677283327107,24.66455430527067,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:15:00+08:00,S145,MacRitchie Reservoir,24.3,Low,24.05207481689186,25.197836681733943,24.170223719996525,23.07061005522174,24.40076212896593,24.389196639758552,24.60114607868244,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:30:00+08:00,S127,Stadium Road,25.5,Low,25.40964532871386,26.52969382659499,25.5230288160871,25.76429976523521,25.450388157078176,25.397233071838773,25.438864509323093,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:30:00+08:00,S128,Bishan Street,24.4,Low,24.63975073093586,25.76843364175477,24.76569491878009,24.281271185920563,24.855961096062817,24.810722587294052,24.67917080933048,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:30:00+08:00,S145,MacRitchie Reservoir,24.6,Low,24.07719861456444,25.222960479406524,24.195347517669106,23.120023717876467,24.42370020632353,24.405505612216217,24.59727243241527,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:45:00+08:00,S127,Stadium Road,25.5,Low,25.38908740476646,26.50913590264759,25.502470892139694,25.72466229695244,25.442327730080333,25.37073773945229,25.392409126312884,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:45:00+08:00,S128,Bishan Street,24.4,Low,24.691434455585267,25.82011736640418,24.8173786434295,24.380915566016345,24.90140970445577,24.844853277645743,24.69469339416057,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 06:45:00+08:00,S145,MacRitchie Reservoir,24.6,Low,24.10232241177869,25.248084276620773,24.220471314883355,23.169437379629745,24.44678894429089,24.422121825549095,24.594591204835687,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:00:00+08:00,S127,Stadium Road,25.5,Low,25.367986673458127,26.488035171339256,25.4850355317989,25.683978248790893,25.433958490397423,25.344211131933072,25.34657137912112,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:00:00+08:00,S128,Bishan Street,24.4,Low,24.743059626034984,25.871742536853898,24.88758740657527,24.48044705570089,24.946964043444165,24.87919116832656,24.711117704593192,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:00:00+08:00,S145,MacRitchie Reservoir,24.5,Low,24.127446208534906,25.27320807337699,24.28138326699433,23.218851040482157,24.470062389345983,24.43906752023197,24.593089760266714,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:15:00+08:00,S127,Stadium Road,25.7,Low,25.52492153497562,26.644970032856747,25.64197039331639,25.986562333243043,25.648967246952065,25.650871120315585,25.69267181589432,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:15:00+08:00,S128,Bishan Street,24.5,Low,24.97798923904469,26.1066721498636,25.122517019584976,24.93338298114532,25.524740732329864,25.5604661243018,25.429665628275565,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:15:00+08:00,S145,MacRitchie Reservoir,24.5,Low,24.36376677246863,25.509528637310712,24.517703830928056,23.683647994222174,25.054611454832248,25.11208064233549,25.328892638858285,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:30:00+08:00,S127,Stadium Road,25.9,Low,25.683497694724853,26.80354619260598,25.800546553065622,26.29231098366837,25.837951436842108,25.84135032361456,25.91722486184014,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:30:00+08:00,S128,Bishan Street,24.7,Low,25.21380035056847,26.342483261387382,25.35832813110876,25.388018404324992,25.787955380166363,25.802126300018863,25.684584815836285,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:30:00+08:00,S145,MacRitchie Reservoir,24.6,Low,24.601334962658804,25.747096827500886,24.75527202111823,24.150898788092523,25.316068348612127,25.339374554693823,25.59016588495781,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:45:00+08:00,S127,Stadium Road,26.5,Low,25.84447394727168,26.96452244515281,25.961522805612454,26.602687222092563,26.02908168587648,26.03390067998741,26.14366397455451,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:45:00+08:00,S128,Bishan Street,25.1,Low,25.45069641004735,26.579379320866263,25.59522419058764,25.844745568515112,26.05228120685117,26.04572230988049,25.941237871020856,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 07:45:00+08:00,S145,MacRitchie Reservoir,24.9,Low,24.84081198606083,25.986573850902914,24.99474904452026,24.621903888601704,25.57932070845481,25.568667291054016,25.8529385284872,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:00:00+08:00,S127,Stadium Road,27.3,Low,26.00931640413602,27.129364902017148,26.126365262476792,26.92051783924692,26.223560210264555,26.22969279062823,26.37299962137629,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:00:00+08:00,S128,Bishan Street,25.6,Low,25.688958420884987,26.8176413317039,25.833486201425277,26.304106238268307,26.31797231180498,26.29149766870764,26.19980075766876,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:00:00+08:00,S145,MacRitchie Reservoir,25.2,Low,25.08343119006528,26.22919305490736,25.237368248524703,25.0990890521058,25.845376769540582,25.80095121167496,26.11801592051453,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:15:00+08:00,S127,Stadium Road,28.2,Low,26.18572266916793,27.30577116704906,26.302771527508703,27.26064448593437,26.62449626769328,26.63250980937173,26.766394145197108,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:15:00+08:00,S128,Bishan Street,26.9,Low,25.973130470481163,27.10181338130008,26.11765825102145,26.85197982738441,26.87096967700759,26.846628473812377,26.7701880492523,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:15:00+08:00,S145,MacRitchie Reservoir,25.5,Low,25.468696488993743,26.614458353835825,25.62263354745317,25.8568315622917,26.37907854916237,26.31807350883513,26.6325913328174,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:30:00+08:00,S127,Stadium Road,29.0,Low,26.357433984567184,27.477482482448316,26.47448284290796,27.591718860727543,27.026907988536976,27.036827828425512,27.16101223126084,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:30:00+08:00,S128,Bishan Street,27.8,Low,26.255485512376744,27.384168423195657,26.40001329291703,27.39635029037748,27.3695818933077,27.342994934859146,27.27675472385988,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:30:00+08:00,S145,MacRitchie Reservoir,25.8,Low,25.85254632065183,26.99830818549391,26.006483379111256,26.611790121455996,26.911594645004065,26.83426534266622,27.144531225337783,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:45:00+08:00,S127,Stadium Road,29.2,Low,26.5255794003656,27.64562789824673,26.64262825870637,27.915917870445465,27.428429842659902,27.43984587808819,27.55370518087053,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:45:00+08:00,S128,Bishan Street,28.9,Low,26.5359567760018,27.664639686820717,26.680484556542087,27.937088895967133,27.84849889257421,27.819373011161357,27.76082440770088,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 08:45:00+08:00,S145,MacRitchie Reservoir,26.8,Low,26.234947732844507,27.38070959768659,26.388884791303933,27.363899918988817,27.44320047455075,27.34981843478718,27.654097239987102,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:00:00+08:00,S127,Stadium Road,28.9,Low,26.69082341277448,27.81087191065561,29.46081772006375,28.23452272167137,27.82875378034631,27.84112174437942,27.94387553930475,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:00:00+08:00,S128,Bishan Street,29.4,Low,26.814474607335377,27.94315751815429,29.58002428444477,28.474061353682117,28.317637517321785,28.286841860931425,28.23417492332698,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:00:00+08:00,S145,MacRitchie Reservoir,27.9,Low,26.615867019810324,27.761628884652406,29.431650714254136,28.113094662160574,27.97397498389432,27.864805866120737,28.16131433423242,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:15:00+08:00,S127,Stadium Road,29.0,Low,26.742431769450377,27.862480267331502,29.512426076739647,28.33402812922619,28.0449069175032,28.09554314424441,28.22062341037338,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:15:00+08:00,S128,Bishan Street,29.1,Low,26.888142046320382,28.016824957139296,29.653691723429777,28.61608955193405,28.50332990646124,28.50143687040761,28.447793098766425,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:15:00+08:00,S145,MacRitchie Reservoir,28.4,Low,26.818235413992177,27.96399727883426,29.63401910843599,28.511114248705585,28.24825317899276,28.15201933536624,28.43165727728917,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:30:00+08:00,S127,Stadium Road,29.2,Low,26.79318075600294,27.91322925388407,29.56317506329221,28.431876596318823,28.29664358671424,28.38912586311365,28.537514109347804,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:30:00+08:00,S128,Bishan Street,28.8,Low,26.95767206112652,28.086354971945436,29.723221738235917,28.75014094374851,28.738093157613736,28.77350323701232,28.721313008546307,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:30:00+08:00,S145,MacRitchie Reservoir,29.1,Low,27.014652633668444,28.160414498510526,29.830436328112256,28.897429023213387,28.58946760041153,28.5145653381286,28.78084054636401,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:45:00+08:00,S127,Stadium Road,29.5,Low,26.84303806525352,27.96308656313465,29.61303237254279,28.5280058318944,28.569998347916407,28.706168074422862,28.877909732896686,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:45:00+08:00,S128,Bishan Street,28.2,Low,27.02328482601745,28.15196773683636,29.788834503126843,28.876640017262982,29.001630874251465,29.08031448438504,29.03040588267813,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 09:45:00+08:00,S145,MacRitchie Reservoir,29.3,Low,27.20542570690352,28.3511875717456,30.02120940134733,29.272642850648868,28.967760745685883,28.919163633999453,29.17301562739297,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:00:00+08:00,S127,Stadium Road,29.5,Low,26.891970123122285,28.012018621003413,29.661964430411555,28.62235110220216,28.8574297651609,29.038180272136543,29.23279433766146,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:00:00+08:00,S128,Bishan Street,28.8,Low,27.08510191343567,28.21378482425458,29.850651590545063,28.995821159816064,29.28310178433049,29.409724728192867,29.362043058473176,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:00:00+08:00,S145,MacRitchie Reservoir,29.7,Low,27.39069083381493,28.53645269865701,30.20647452825874,29.637023610364853,29.368027097631515,29.348970482337,29.590009639604148,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:15:00+08:00,S127,Stadium Road,30.6,Low,26.991403312236194,28.111451810117323,29.761397619525464,28.81406695297784,29.035945214608887,29.187841537416475,29.382332028053032,False,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:15:00+08:00,S128,Bishan Street,30.6,Low,27.180126672837744,28.308809583656657,29.94567634994714,29.17902551106205,29.452340662037205,29.56928375652474,29.52021009841168,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:15:00+08:00,S145,MacRitchie Reservoir,29.4,Low,27.447858571336493,28.593620436178576,30.263642265780305,29.7494615201681,29.650275491389497,29.679826489438263,29.93164931769991,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:30:00+08:00,S127,Stadium Road,30.8,Low,27.08952247081844,28.20957096869957,29.85951677810771,29.003249238416156,29.26446084112188,29.392975099113805,29.58933455963142,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:30:00+08:00,S128,Bishan Street,31.7,Moderate,27.273761198037043,28.40244410885596,30.03931087514644,29.359549540286675,29.66060124597837,29.77412878866527,29.72528800115438,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:30:00+08:00,S145,MacRitchie Reservoir,30.7,Low,27.50294440282561,28.64870626766769,30.31872809726942,29.85780472248695,29.928456531575925,30.00639665428819,30.26782709392286,True,29.8,False,30.0,False,30.1,True,30.1
2026-05-07 10:45:00+08:00,S127,Stadium Road,30.5,Low,27.18632032326709,28.30636882114822,29.95631463055636,29.189883930522747,29.52871125215574,29.637540594319645,29.836802018086956,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:45:00+08:00,S128,Bishan Street,31.5,Moderate,27.366006962652108,28.49468987347102,30.131556639761502,29.537396088574003,29.897466124267968,30.012600254887484,29.964783616303727,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 10:45:00+08:00,S145,MacRitchie Reservoir,30.7,Low,27.555919681040628,28.70168154588271,30.37170337548444,29.96199687372427,30.20313263530792,30.329293756215502,30.59913953672656,True,29.8,True,30.0,True,30.1,True,30.1
2026-05-07 11:00:00+08:00,S127,Stadium Road,30.1,Low,27.28178805171109,28.40183654959222,30.05178235900036,29.373954027674067,29.81934556847549,29.911015772294085,30.113566785579916,True,29.8,False,30.0,False,30.1,True,30.1
2026-05-07 11:00:00+08:00,S128,Bishan Street,31.4,Moderate,27.45686301164036,28.58554592245927,30.222412688749756,29.712563314635958,30.155881859651,30.276800392398293,30.23021716993055,True,29.8,True,30.0,True,30.1,True,30.1
2026-05-07 11:00:00+08:00,S145,MacRitchie Reservoir,30.1,Low,27.606747605580093,28.752509470422176,30.422531300023905,30.061965594590628,30.47471640436378,30.648965129399546,30.926007090837334,True,29.8,True,30.0,True,30.1,True,30.1
2026-05-07 11:15:00+08:00,S127,Stadium Road,30.9,Low,27.309847600432448,28.429896098313577,30.07984190772172,29.428055282028232,29.81417626430881,29.86254478603249,30.020344146782996,True,29.8,False,30.0,False,30.1,False,30.1
2026-05-07 11:15:00+08:00,S128,Bishan Street,31.7,Moderate,27.626575467209,28.755258378027914,30.3921251443184,30.039762883637312,30.274718491508168,30.32301440839012,30.246936928897,True,29.8,True,30.0,True,30.1,True,30.1
2026-05-07 11:15:00+08:00,S145,MacRitchie Reservoir,30.0,Low,27.75189550058944,28.897657365431524,30.567679195033254,30.347443499344788,30.447872227220923,30.50981635824728,30.74560951994595,True,29.8,True,30.0,True,30.1,True,30.1
2026-05-07 11:30:00+08:00,S127,Stadium Road,31.0,Moderate,27.338163983557333,28.458212481438466,30.108158290846603,29.482651735486627,29.89867484564379,29.91408494985661,30.03155550553984,True,29.8,False,30.0,False,30.1,False,30.1
