candidate_id,source_name,source_building_id,area_m2,dedup_status,canonical_building_id,best_candidate_overlap,best_iou,best_existing_overlap,best_centroid_distance_m,best_area_ratio,best_existing_building_id
cand_hdb3d_000485,hdb3d,hdb3d_way/170403423,13870.948299076608,accepted_new,v10_bldg_000000,,,,,,
cand_hdb3d_000532,hdb3d,hdb3d_way/169842941,10357.772791275587,accepted_new,v10_bldg_000001,0.0,,,,,
cand_hdb3d_000478,hdb3d,hdb3d_way/170403710,9589.901957008631,accepted_new,v10_bldg_000002,0.0,,,,,
cand_hdb3d_000399,hdb3d,hdb3d_way/170068345,8907.390980993821,accepted_new,v10_bldg_000003,0.0,,,,,
cand_hdb3d_000072,hdb3d,hdb3d_way/454192953,7300.7402454097,accepted_new,v10_bldg_000004,0.0,,,,,
cand_hdb3d_000410,hdb3d,hdb3d_way/117042752,6005.839668530203,accepted_new,v10_bldg_000005,0.0,,,,,
cand_hdb3d_000274,hdb3d,hdb3d_way/169541499,5542.70739544629,accepted_new,v10_bldg_000006,0.0,,,,,
cand_hdb3d_000168,hdb3d,hdb3d_way/170089581,5176.695393592969,accepted_new,v10_bldg_000007,0.0,,,,,
cand_hdb3d_000328,hdb3d,hdb3d_way/219978825,4762.484908273059,accepted_new,v10_bldg_000008,0.0,,,,,
cand_hdb3d_000327,hdb3d,hdb3d_way/169539361,4331.258072159029,accepted_new,v10_bldg_000009,0.0,,,,,
cand_hdb3d_000405,hdb3d,hdb3d_way/104000621,4242.394456180677,accepted_new,v10_bldg_000010,0.0,,,,,
cand_hdb3d_000263,hdb3d,hdb3d_way/170403421,4205.408295215713,accepted_new,v10_bldg_000011,0.0,,,,,
cand_hdb3d_000064,hdb3d,hdb3d_way/471130069,4100.890157930534,accepted_new,v10_bldg_000012,0.0,,,,,
cand_hdb3d_000136,hdb3d,hdb3d_way/170406101,3820.1672484348173,accepted_new,v10_bldg_000013,0.0,,,,,
cand_hdb3d_000307,hdb3d,hdb3d_way/148409809,3817.781210013699,accepted_new,v10_bldg_000014,0.0,,,,,
cand_hdb3d_000044,hdb3d,hdb3d_way/103644277,3703.5236990797302,accepted_new,v10_bldg_000015,0.0,,,,,
cand_hdb3d_000194,hdb3d,hdb3d_way/170089757,3505.5813701256875,accepted_new,v10_bldg_000016,0.0,,,,,
cand_hdb3d_000235,hdb3d,hdb3d_way/125627614,3376.136731797072,accepted_new,v10_bldg_000017,0.0,,,,,
cand_hdb3d_000192,hdb3d,hdb3d_way/170089755,3342.369384692144,accepted_new,v10_bldg_000018,0.0,,,,,
cand_hdb3d_000401,hdb3d,hdb3d_way/103974208,3266.4731014345152,accepted_new,v10_bldg_000019,0.0,,,,,
cand_hdb3d_000182,hdb3d,hdb3d_way/103145626,3220.0744337632414,accepted_new,v10_bldg_000020,0.0,,,,,
cand_hdb3d_000113,hdb3d,hdb3d_way/505216247,3174.5369447818875,accepted_new,v10_bldg_000021,0.0,,,,,
cand_hdb3d_000167,hdb3d,hdb3d_way/316961761,3141.1976837885977,accepted_new,v10_bldg_000022,0.0,,,,,
cand_hdb3d_000212,hdb3d,hdb3d_way/103018866,3137.19063686559,accepted_new,v10_bldg_000023,0.0,,,,,
cand_hdb3d_000002,hdb3d,hdb3d_way/172529144,3135.8462069830393,accepted_new,v10_bldg_000024,0.0,,,,,
cand_hdb3d_000267,hdb3d,hdb3d_way/170402480,3105.703238006834,accepted_new,v10_bldg_000025,0.0,,,,,
cand_hdb3d_000272,hdb3d,hdb3d_way/169541545,3010.461666126055,accepted_new,v10_bldg_000026,0.0,,,,,
cand_hdb3d_000294,hdb3d,hdb3d_way/103644276,2906.564929999855,accepted_new,v10_bldg_000027,0.0,,,,,
cand_hdb3d_000357,hdb3d,hdb3d_way/169517614,2873.763601980935,accepted_new,v10_bldg_000028,0.0,,,,,
cand_hdb3d_000371,hdb3d,hdb3d_way/117082380,2820.20321951248,accepted_new,v10_bldg_000029,0.0,,,,,
cand_hdb3d_000385,hdb3d,hdb3d_way/169541507,2797.656047493103,accepted_new,v10_bldg_000030,0.0,,,,,
cand_hdb3d_000353,hdb3d,hdb3d_way/150724674,2782.8079544385832,accepted_new,v10_bldg_000031,0.0,,,,,
cand_hdb3d_000248,hdb3d,hdb3d_way/125627616,2750.149495975541,accepted_new,v10_bldg_000032,0.0,,,,,
cand_hdb3d_000151,hdb3d,hdb3d_way/170089577,2739.4198896303633,accepted_new,v10_bldg_000033,0.0,,,,,
cand_hdb3d_000177,hdb3d,hdb3d_relation/2107431,2710.1887807759167,accepted_new,v10_bldg_000034,0.0,,,,,
cand_hdb3d_000452,hdb3d,hdb3d_way/169844054,2661.313684181402,accepted_new,v10_bldg_000035,0.0,,,,,
cand_hdb3d_000001,hdb3d,hdb3d_way/201275367,2594.404335852612,accepted_new,v10_bldg_000036,0.0,,,,,
cand_hdb3d_000558,hdb3d,hdb3d_way/170402309,2511.816999452945,accepted_new,v10_bldg_000037,0.0,,,,,
cand_hdb3d_000211,hdb3d,hdb3d_way/103145978,2496.8897292778934,accepted_new,v10_bldg_000038,0.0,,,,,
cand_hdb3d_000490,hdb3d,hdb3d_way/103025910,2491.606754763257,accepted_new,v10_bldg_000039,0.0,,,,,
cand_hdb3d_000528,hdb3d,hdb3d_way/103536221,2473.983311583025,accepted_new,v10_bldg_000040,0.0,,,,,
cand_hdb3d_000411,hdb3d,hdb3d_way/117042220,2473.1838064114095,accepted_new,v10_bldg_000041,0.0,,,,,
cand_hdb3d_000590,hdb3d,hdb3d_way/125635141,2452.8107950469475,accepted_new,v10_bldg_000042,0.0,,,,,
cand_hdb3d_000154,hdb3d,hdb3d_way/170089575,2418.961538277864,accepted_new,v10_bldg_000043,0.0,,,,,
cand_hdb3d_000481,hdb3d,hdb3d_way/330213758,2380.5287352782957,accepted_new,v10_bldg_000044,0.0,,,,,
cand_hdb3d_000083,hdb3d,hdb3d_way/125627624,2379.6343130757423,accepted_new,v10_bldg_000045,0.0,,,,,
cand_hdb3d_000104,hdb3d,hdb3d_way/125631014,2370.0262585620076,accepted_new,v10_bldg_000046,0.0,,,,,
cand_hdb3d_000088,hdb3d,hdb3d_way/169227974,2368.466667876668,accepted_new,v10_bldg_000047,0.0,,,,,
cand_hdb3d_000038,hdb3d,hdb3d_way/444987188,2362.97796925004,accepted_new,v10_bldg_000048,0.0,,,,,
cand_hdb3d_000014,hdb3d,hdb3d_way/271792805,2358.4447780033292,accepted_new,v10_bldg_000049,0.0,,,,,
cand_hdb3d_000383,hdb3d,hdb3d_way/116950014,2355.2828294533233,accepted_new,v10_bldg_000050,0.0,,,,,
cand_hdb3d_000358,hdb3d,hdb3d_way/169517623,2335.8770135904315,accepted_new,v10_bldg_000051,0.0,,,,,
cand_hdb3d_000129,hdb3d,hdb3d_way/103145975,2303.2754912701735,accepted_new,v10_bldg_000052,0.0,,,,,
cand_hdb3d_000459,hdb3d,hdb3d_way/169526705,2269.3722777335056,accepted_new,v10_bldg_000053,0.0,,,,,
cand_hdb3d_000555,hdb3d,hdb3d_way/439331166,2253.920081678587,accepted_new,v10_bldg_000054,0.0,,,,,
cand_hdb3d_000349,hdb3d,hdb3d_way/103012682,2224.6754323031,accepted_new,v10_bldg_000055,0.0,,,,,
cand_hdb3d_000456,hdb3d,hdb3d_way/169844055,2180.6807915341046,accepted_new,v10_bldg_000056,0.0,,,,,
cand_hdb3d_000310,hdb3d,hdb3d_way/103012974,2160.739332526278,accepted_new,v10_bldg_000057,0.0,,,,,
cand_hdb3d_000578,hdb3d,hdb3d_way/170352149,2154.679243418283,accepted_new,v10_bldg_000058,0.0,,,,,
cand_hdb3d_000278,hdb3d,hdb3d_way/103406337,2152.14908361306,accepted_new,v10_bldg_000059,0.0,,,,,
cand_hdb3d_000165,hdb3d,hdb3d_way/103147504,2128.5534776414174,accepted_new,v10_bldg_000060,0.0,,,,,
cand_hdb3d_000271,hdb3d,hdb3d_way/169541512,2127.248950017004,accepted_new,v10_bldg_000061,0.0,,,,,
cand_hdb3d_000050,hdb3d,hdb3d_way/439331112,2126.714009130985,accepted_new,v10_bldg_000062,0.0,,,,,
cand_hdb3d_000426,hdb3d,hdb3d_way/117159011,2119.841204175729,accepted_new,v10_bldg_000063,0.0,,,,,
cand_hdb3d_000135,hdb3d,hdb3d_way/103260044,2098.640671633669,accepted_new,v10_bldg_000064,0.0,,,,,
cand_hdb3d_000228,hdb3d,hdb3d_way/170404333,2097.55219975758,accepted_new,v10_bldg_000065,0.0,,,,,
cand_hdb3d_000003,hdb3d,hdb3d_way/169525923,2086.7286981299976,accepted_new,v10_bldg_000066,0.0,,,,,
cand_hdb3d_000028,hdb3d,hdb3d_way/271791473,2086.4781366960506,accepted_new,v10_bldg_000067,0.0,,,,,
cand_hdb3d_000363,hdb3d,hdb3d_way/169541504,2072.7473012130836,accepted_new,v10_bldg_000068,0.0,,,,,
cand_hdb3d_000184,hdb3d,hdb3d_way/103145634,2069.8309854898735,accepted_new,v10_bldg_000069,0.0,,,,,
cand_hdb3d_000224,hdb3d,hdb3d_way/104487849,2056.148918696505,accepted_new,v10_bldg_000070,0.0,,,,,
cand_hdb3d_000223,hdb3d,hdb3d_way/170404332,2050.9294942065962,accepted_new,v10_bldg_000071,0.0,,,,,
cand_hdb3d_000087,hdb3d,hdb3d_way/103259902,2046.9303799767495,accepted_new,v10_bldg_000072,0.0,,,,,
cand_hdb3d_000572,hdb3d,hdb3d_way/170352150,2035.5938740211368,accepted_new,v10_bldg_000073,0.0,,,,,
cand_hdb3d_000040,hdb3d,hdb3d_way/148408732,2035.013162723948,accepted_new,v10_bldg_000074,0.0,,,,,
cand_hdb3d_000384,hdb3d,hdb3d_way/543565755,2033.790975842212,accepted_new,v10_bldg_000075,0.0,,,,,
cand_hdb3d_000236,hdb3d,hdb3d_way/104783836,2027.5042124827305,accepted_new,v10_bldg_000076,0.0,,,,,
cand_hdb3d_000204,hdb3d,hdb3d_way/170403960,2020.5117427214368,accepted_new,v10_bldg_000077,0.0,,,,,
cand_hdb3d_000392,hdb3d,hdb3d_way/104009506,2008.4788382173297,accepted_new,v10_bldg_000078,0.0,,,,,
cand_hdb3d_000440,hdb3d,hdb3d_way/219978850,2001.6185781021045,accepted_new,v10_bldg_000079,0.0,,,,,
cand_hdb3d_000162,hdb3d,hdb3d_way/103145414,1982.6530916250513,accepted_new,v10_bldg_000080,0.0,,,,,
cand_hdb3d_000395,hdb3d,hdb3d_way/169541547,1981.4537996911135,accepted_new,v10_bldg_000081,0.0,,,,,
cand_hdb3d_000372,hdb3d,hdb3d_way/169541544,1981.3963709408845,accepted_new,v10_bldg_000082,0.0,,,,,
cand_hdb3d_000264,hdb3d,hdb3d_way/103289765,1977.8830455559078,accepted_new,v10_bldg_000083,0.0,,,,,
cand_hdb3d_000221,hdb3d,hdb3d_way/170404328,1966.0629928683932,accepted_new,v10_bldg_000084,0.0,,,,,
cand_hdb3d_000314,hdb3d,hdb3d_way/170066499,1952.3519057349006,accepted_new,v10_bldg_000085,0.0,,,,,
cand_hdb3d_000260,hdb3d,hdb3d_way/439331120,1948.9805245006971,accepted_new,v10_bldg_000086,0.0,,,,,
cand_hdb3d_000210,hdb3d,hdb3d_way/103290607,1945.4730533220722,accepted_new,v10_bldg_000087,0.0,,,,,
cand_hdb3d_000024,hdb3d,hdb3d_way/271794708,1933.3458545981393,accepted_new,v10_bldg_000088,0.0,,,,,
cand_hdb3d_000255,hdb3d,hdb3d_way/103289771,1929.4350140634842,accepted_new,v10_bldg_000089,0.0,,,,,
cand_hdb3d_000111,hdb3d,hdb3d_way/148543924,1919.9613610130496,accepted_new,v10_bldg_000090,0.0,,,,,
cand_hdb3d_000276,hdb3d,hdb3d_way/103406332,1919.3895418390275,accepted_new,v10_bldg_000091,0.0,,,,,
cand_hdb3d_000253,hdb3d,hdb3d_way/103289767,1917.2820004046062,accepted_new,v10_bldg_000092,0.0,,,,,
cand_hdb3d_000079,hdb3d,hdb3d_way/169526079,1903.3260525071441,accepted_new,v10_bldg_000093,0.0,,,,,
cand_hdb3d_000480,hdb3d,hdb3d_way/169517711,1903.1970653975975,accepted_new,v10_bldg_000094,0.0,,,,,
cand_hdb3d_000254,hdb3d,hdb3d_way/125627603,1901.5029732341518,accepted_new,v10_bldg_000095,0.0,,,,,
cand_hdb3d_000551,hdb3d,hdb3d_way/439331139,1896.9741165588525,accepted_new,v10_bldg_000096,0.0,,,,,
cand_hdb3d_000186,hdb3d,hdb3d_way/103145628,1877.404534369418,accepted_new,v10_bldg_000097,0.0,,,,,
cand_hdb3d_000408,hdb3d,hdb3d_way/439331126,1874.5012683119946,accepted_new,v10_bldg_000098,0.0,,,,,
cand_hdb3d_000011,hdb3d,hdb3d_way/169467531,1873.6976421611937,accepted_new,v10_bldg_000099,0.0,,,,,
cand_hdb3d_000148,hdb3d,hdb3d_way/103145973,1871.9882135212601,accepted_new,v10_bldg_000100,0.0,,,,,
cand_hdb3d_000158,hdb3d,hdb3d_way/446742929,1868.3381084531059,accepted_new,v10_bldg_000101,0.0,,,,,
cand_hdb3d_000407,hdb3d,hdb3d_way/117042222,1859.193870680327,accepted_new,v10_bldg_000102,0.0,,,,,
cand_hdb3d_000164,hdb3d,hdb3d_way/446742927,1856.0770124509374,accepted_new,v10_bldg_000103,0.0,,,,,
cand_hdb3d_000367,hdb3d,hdb3d_way/169542540,1855.2759317052405,accepted_new,v10_bldg_000104,0.0,,,,,
cand_hdb3d_000412,hdb3d,hdb3d_way/117042738,1850.145983315826,accepted_new,v10_bldg_000105,0.0,,,,,
cand_hdb3d_000237,hdb3d,hdb3d_way/125627610,1850.1286280182787,accepted_new,v10_bldg_000106,0.0,,,,,
cand_hdb3d_000369,hdb3d,hdb3d_way/169542542,1843.6132733663371,accepted_new,v10_bldg_000107,0.0,,,,,
cand_hdb3d_000414,hdb3d,hdb3d_way/169528288,1837.9967523464852,accepted_new,v10_bldg_000108,0.0,,,,,
cand_hdb3d_000159,hdb3d,hdb3d_way/103145416,1823.640818914566,accepted_new,v10_bldg_000109,0.0,,,,,
cand_hdb3d_000586,hdb3d,hdb3d_way/169526081,1822.6002033544125,accepted_new,v10_bldg_000110,0.0,,,,,
cand_hdb3d_000231,hdb3d,hdb3d_way/103290606,1816.5108405120911,accepted_new,v10_bldg_000111,0.0,,,,,
cand_hdb3d_000246,hdb3d,hdb3d_way/103288562,1813.4101831837472,accepted_new,v10_bldg_000112,0.0,,,,,
cand_hdb3d_000220,hdb3d,hdb3d_way/103145976,1803.4545653477428,accepted_new,v10_bldg_000113,0.0,,,,,
cand_hdb3d_000174,hdb3d,hdb3d_way/103147503,1802.6291633752703,accepted_new,v10_bldg_000114,0.0,,,,,
cand_hdb3d_000543,hdb3d,hdb3d_way/169526080,1801.5806102543256,accepted_new,v10_bldg_000115,0.0,,,,,
cand_hdb3d_000218,hdb3d,hdb3d_way/169539034,1799.6771054068229,accepted_new,v10_bldg_000116,0.0,,,,,
cand_hdb3d_000431,hdb3d,hdb3d_way/219978840,1794.9853846183867,accepted_new,v10_bldg_000117,0.0,,,,,
cand_hdb3d_000368,hdb3d,hdb3d_way/169542543,1793.1033015190383,accepted_new,v10_bldg_000118,0.0,,,,,
cand_hdb3d_000048,hdb3d,hdb3d_way/103259899,1788.9174892183587,accepted_new,v10_bldg_000119,0.0,,,,,
cand_hdb3d_000219,hdb3d,hdb3d_way/169539031,1788.6176467491475,accepted_new,v10_bldg_000120,0.0,,,,,
cand_hdb3d_000413,hdb3d,hdb3d_way/169528287,1777.2636829351893,accepted_new,v10_bldg_000121,0.0,,,,,
cand_hdb3d_000420,hdb3d,hdb3d_relation/5621011,1775.1662360567611,accepted_new,v10_bldg_000122,0.0,,,,,
cand_hdb3d_000155,hdb3d,hdb3d_way/446742931,1773.09402160685,accepted_new,v10_bldg_000123,0.0,,,,,
cand_hdb3d_000338,hdb3d,hdb3d_way/150724677,1759.2643218166627,accepted_new,v10_bldg_000124,0.0,,,,,
cand_hdb3d_000510,hdb3d,hdb3d_way/170403426,1751.9779112774238,accepted_new,v10_bldg_000125,0.0,,,,,
cand_hdb3d_000298,hdb3d,hdb3d_way/169227975,1750.8080445710607,accepted_new,v10_bldg_000126,0.0,,,,,
cand_hdb3d_000283,hdb3d,hdb3d_way/169539360,1749.65561882474,accepted_new,v10_bldg_000127,0.0,,,,,
cand_hdb3d_000244,hdb3d,hdb3d_way/103289768,1749.365882722433,accepted_new,v10_bldg_000128,0.0,,,,,
cand_hdb3d_000508,hdb3d,hdb3d_way/96314497,1745.767995960358,accepted_new,v10_bldg_000129,0.0,,,,,
cand_hdb3d_000346,hdb3d,hdb3d_way/169539359,1739.9364096937816,accepted_new,v10_bldg_000130,0.0,,,,,
cand_hdb3d_000023,hdb3d,hdb3d_way/103162363,1732.3098455245265,accepted_new,v10_bldg_000131,0.0,,,,,
cand_hdb3d_000095,hdb3d,hdb3d_way/125627604,1731.1354993570392,accepted_new,v10_bldg_000132,0.0,,,,,
cand_hdb3d_000548,hdb3d,hdb3d_way/169844052,1722.7164132294133,accepted_new,v10_bldg_000133,0.0,,,,,
cand_hdb3d_000086,hdb3d,hdb3d_way/455062421,1720.8050522064866,accepted_new,v10_bldg_000134,0.0,,,,,
cand_hdb3d_000416,hdb3d,hdb3d_way/219978833,1719.1961250546979,accepted_new,v10_bldg_000135,0.0,,,,,
cand_hdb3d_000082,hdb3d,hdb3d_way/454192962,1700.1573787283974,accepted_new,v10_bldg_000136,0.0,,,,,
cand_hdb3d_000549,hdb3d,hdb3d_way/439331136,1699.0383425498496,accepted_new,v10_bldg_000137,0.0,,,,,
cand_hdb3d_000563,hdb3d,hdb3d_way/170402310,1697.8475865256544,accepted_new,v10_bldg_000138,0.0,,,,,
cand_hdb3d_000324,hdb3d,hdb3d_way/170066503,1690.0715634784115,accepted_new,v10_bldg_000139,0.0,,,,,
cand_hdb3d_000382,hdb3d,hdb3d_way/169541534,1676.7182054832638,accepted_new,v10_bldg_000140,0.0,,,,,
cand_hdb3d_000242,hdb3d,hdb3d_way/169539033,1671.3577331032268,accepted_new,v10_bldg_000141,0.0,,,,,
cand_hdb3d_000059,hdb3d,hdb3d_way/103162350,1669.5546202481692,accepted_new,v10_bldg_000142,0.0,,,,,
cand_hdb3d_000041,hdb3d,hdb3d_way/103162351,1669.0639704354796,accepted_new,v10_bldg_000143,0.0,,,,,
cand_hdb3d_000061,hdb3d,hdb3d_way/454192960,1666.5341312156681,accepted_new,v10_bldg_000144,0.0,,,,,
cand_hdb3d_000379,hdb3d,hdb3d_way/169541546,1661.325698379241,accepted_new,v10_bldg_000145,0.0,,,,,
cand_hdb3d_000299,hdb3d,hdb3d_way/103023927,1651.6846802841837,accepted_new,v10_bldg_000146,0.0,,,,,
cand_hdb3d_000438,hdb3d,hdb3d_way/219978844,1647.315561704854,accepted_new,v10_bldg_000147,0.0,,,,,
cand_hdb3d_000434,hdb3d,hdb3d_way/219978823,1637.36276637617,accepted_new,v10_bldg_000148,0.0,,,,,
cand_hdb3d_000398,hdb3d,hdb3d_way/170067545,1635.957467909816,accepted_new,v10_bldg_000149,0.0,,,,,
cand_hdb3d_000342,hdb3d,hdb3d_way/104009501,1635.2696369904688,accepted_new,v10_bldg_000150,0.0,,,,,
cand_hdb3d_000063,hdb3d,hdb3d_way/103162359,1631.449839933038,accepted_new,v10_bldg_000151,0.0,,,,,
cand_hdb3d_000062,hdb3d,hdb3d_way/439331115,1629.922125649632,accepted_new,v10_bldg_000152,0.0,,,,,
cand_hdb3d_000091,hdb3d,hdb3d_way/125627613,1627.5643952551115,accepted_new,v10_bldg_000153,0.0,,,,,
cand_hdb3d_000053,hdb3d,hdb3d_way/454192981,1616.0401225099183,accepted_new,v10_bldg_000154,0.0,,,,,
cand_hdb3d_000099,hdb3d,hdb3d_way/125627620,1613.42950362299,accepted_new,v10_bldg_000155,0.0,,,,,
cand_hdb3d_000561,hdb3d,hdb3d_way/170402311,1611.9745779397022,accepted_new,v10_bldg_000156,0.0,,,,,
cand_hdb3d_000449,hdb3d,hdb3d_way/169844051,1608.7889812823964,accepted_new,v10_bldg_000157,0.0,,,,,
cand_hdb3d_000352,hdb3d,hdb3d_way/148408731,1605.8843592596215,accepted_new,v10_bldg_000158,0.0,,,,,
cand_hdb3d_000503,hdb3d,hdb3d_way/103159951,1605.1398733164156,accepted_new,v10_bldg_000159,0.0,,,,,
cand_hdb3d_000241,hdb3d,hdb3d_way/169539032,1604.383687874495,accepted_new,v10_bldg_000160,0.0,,,,,
cand_hdb3d_000335,hdb3d,hdb3d_way/169524943,1603.0525588314565,accepted_new,v10_bldg_000161,0.0,,,,,
cand_hdb3d_000143,hdb3d,hdb3d_way/446742934,1599.0000034297323,accepted_new,v10_bldg_000162,0.0,,,,,
cand_hdb3d_000560,hdb3d,hdb3d_way/170402320,1593.641122696204,accepted_new,v10_bldg_000163,0.0,,,,,
cand_hdb3d_000564,hdb3d,hdb3d_way/170402317,1592.687628511235,accepted_new,v10_bldg_000164,0.0,,,,,
cand_hdb3d_000589,hdb3d,hdb3d_way/274572888,1589.104937399948,accepted_new,v10_bldg_000165,0.0,,,,,
cand_hdb3d_000172,hdb3d,hdb3d_way/103147508,1586.694543769349,accepted_new,v10_bldg_000166,0.0,,,,,
cand_hdb3d_000296,hdb3d,hdb3d_way/103644278,1575.0147446900505,accepted_new,v10_bldg_000167,0.0,,,,,
cand_hdb3d_000332,hdb3d,hdb3d_way/170066486,1570.163791901115,accepted_new,v10_bldg_000168,0.0,,,,,
cand_hdb3d_000486,hdb3d,hdb3d_way/103288771,1564.0696079997567,accepted_new,v10_bldg_000169,0.0,,,,,
cand_hdb3d_000350,hdb3d,hdb3d_way/148404806,1563.1624917695424,accepted_new,v10_bldg_000170,0.0,,,,,
cand_hdb3d_000591,hdb3d,hdb3d_way/125635139,1561.3029646176756,accepted_new,v10_bldg_000171,0.0,,,,,
cand_hdb3d_000470,hdb3d,hdb3d_way/169518583,1559.4413330703505,accepted_new,v10_bldg_000172,0.0,,,,,
cand_hdb3d_000312,hdb3d,hdb3d_way/170066475,1528.2236386373659,accepted_new,v10_bldg_000173,0.0,,,,,
cand_hdb3d_000404,hdb3d,hdb3d_way/104000614,1527.5242489660402,accepted_new,v10_bldg_000174,0.0,,,,,
cand_hdb3d_000544,hdb3d,hdb3d_way/125627617,1525.6826240984437,accepted_new,v10_bldg_000175,0.0,,,,,
cand_hdb3d_000500,hdb3d,hdb3d_way/103159962,1523.1588803437066,accepted_new,v10_bldg_000176,0.0,,,,,
cand_hdb3d_000502,hdb3d,hdb3d_way/103159957,1521.1694154345605,accepted_new,v10_bldg_000177,0.0,,,,,
cand_hdb3d_000391,hdb3d,hdb3d_way/170067552,1515.1310621413288,accepted_new,v10_bldg_000178,0.0,,,,,
cand_hdb3d_000131,hdb3d,hdb3d_way/103260043,1513.682890628011,accepted_new,v10_bldg_000179,0.0,,,,,
cand_hdb3d_000034,hdb3d,hdb3d_way/271794711,1512.816552467535,accepted_new,v10_bldg_000180,0.0,,,,,
cand_hdb3d_000107,hdb3d,hdb3d_way/169227976,1497.5448327572885,accepted_new,v10_bldg_000181,0.0,,,,,
cand_hdb3d_000432,hdb3d,hdb3d_way/169842542,1496.1832126350726,accepted_new,v10_bldg_000182,0.0,,,,,
cand_hdb3d_000429,hdb3d,hdb3d_way/219978845,1494.080804528896,accepted_new,v10_bldg_000183,0.0,,,,,
cand_hdb3d_000361,hdb3d,hdb3d_way/169517613,1486.1575817665073,accepted_new,v10_bldg_000184,0.0,,,,,
cand_hdb3d_000484,hdb3d,hdb3d_way/169517712,1484.0105127564298,accepted_new,v10_bldg_000185,0.0,,,,,
cand_hdb3d_000196,hdb3d,hdb3d_way/170403958,1476.8458996164156,accepted_new,v10_bldg_000186,0.0,,,,,
cand_hdb3d_000245,hdb3d,hdb3d_way/170402479,1468.596253359146,accepted_new,v10_bldg_000187,0.0,,,,,
cand_hdb3d_000488,hdb3d,hdb3d_way/103025913,1468.4727139416264,accepted_new,v10_bldg_000188,0.0,,,,,
cand_hdb3d_000302,hdb3d,hdb3d_way/170066498,1461.505838244546,accepted_new,v10_bldg_000189,0.0,,,,,
cand_hdb3d_000065,hdb3d,hdb3d_way/125627722,1460.9328852477868,accepted_new,v10_bldg_000190,0.0,,,,,
cand_hdb3d_000180,hdb3d,hdb3d_way/103145631,1457.213095054097,accepted_new,v10_bldg_000191,0.0,,,,,
cand_hdb3d_000169,hdb3d,hdb3d_way/103147502,1456.4594222168298,accepted_new,v10_bldg_000192,0.0,,,,,
cand_hdb3d_000474,hdb3d,hdb3d_way/439183909,1451.2891528693576,accepted_new,v10_bldg_000193,0.0,,,,,
cand_hdb3d_000222,hdb3d,hdb3d_way/104487845,1444.8468945690056,accepted_new,v10_bldg_000194,0.0,,,,,
cand_hdb3d_000390,hdb3d,hdb3d_way/170067547,1443.3285480479808,accepted_new,v10_bldg_000195,0.0,,,,,
cand_hdb3d_000351,hdb3d,hdb3d_way/170066218,1433.2927822838797,accepted_new,v10_bldg_000196,0.0,,,,,
cand_hdb3d_000052,hdb3d,hdb3d_way/169227979,1433.2336673398333,accepted_new,v10_bldg_000197,0.0,,,,,
cand_hdb3d_000444,hdb3d,hdb3d_way/117157470,1431.5300394229757,accepted_new,v10_bldg_000198,0.0,,,,,
cand_hdb3d_000042,hdb3d,hdb3d_way/103626746,1429.9432594955324,accepted_new,v10_bldg_000199,0.0,,,,,
cand_hdb3d_000475,hdb3d,hdb3d_way/170403709,1428.3884218085623,accepted_new,v10_bldg_000200,0.0,,,,,
cand_hdb3d_000046,hdb3d,hdb3d_way/103626739,1425.7629080278025,accepted_new,v10_bldg_000201,0.0,,,,,
cand_hdb3d_000198,hdb3d,hdb3d_way/170403957,1423.711081708469,accepted_new,v10_bldg_000202,0.0,,,,,
cand_hdb3d_000540,hdb3d,hdb3d_way/103536220,1416.1470921604478,accepted_new,v10_bldg_000203,0.0,,,,,
cand_hdb3d_000468,hdb3d,hdb3d_way/169518614,1415.6979188662758,accepted_new,v10_bldg_000204,0.0,,,,,
cand_hdb3d_000594,hdb3d,hdb3d_way/103626742,1415.4318733647706,accepted_new,v10_bldg_000205,0.0,,,,,
cand_hdb3d_000592,hdb3d,hdb3d_way/103626747,1415.3380870519863,accepted_new,v10_bldg_000206,0.0,,,,,
cand_hdb3d_000049,hdb3d,hdb3d_way/103626734,1412.7624041652,accepted_new,v10_bldg_000207,0.0,,,,,
cand_hdb3d_000176,hdb3d,hdb3d_way/148543925,1412.7286309865008,accepted_new,v10_bldg_000208,0.0,,,,,
cand_hdb3d_000295,hdb3d,hdb3d_way/117042742,1409.6223193137541,accepted_new,v10_bldg_000209,0.0,,,,,
cand_hdb3d_000466,hdb3d,hdb3d_way/169518581,1409.0047018579455,accepted_new,v10_bldg_000210,0.0,,,,,
cand_hdb3d_000093,hdb3d,hdb3d_way/125631012,1405.7461745955113,accepted_new,v10_bldg_000211,0.0,,,,,
cand_hdb3d_000205,hdb3d,hdb3d_way/103406721,1403.4868687771695,accepted_new,v10_bldg_000212,0.0,,,,,
cand_hdb3d_000032,hdb3d,hdb3d_way/103626745,1402.797295162151,accepted_new,v10_bldg_000213,0.0,,,,,
cand_hdb3d_000057,hdb3d,hdb3d_way/454192964,1401.9773398510515,accepted_new,v10_bldg_000214,0.0,,,,,
cand_hdb3d_000377,hdb3d,hdb3d_way/169541520,1396.787042038442,accepted_new,v10_bldg_000215,0.0,,,,,
cand_hdb3d_000286,hdb3d,hdb3d_way/169517620,1396.3591170391471,accepted_new,v10_bldg_000216,0.0,,,,,
cand_hdb3d_000471,hdb3d,hdb3d_way/330213757,1394.6132346588524,accepted_new,v10_bldg_000217,0.0,,,,,
