cell_id,hour,tmrt_mean_c_base,tmrt_p75_c_base,tmrt_p90_c_base,tmrt_p95_c_base,tmrt_max_c_base,pct_pixels_tmrt_ge_40_base,pct_pixels_tmrt_ge_45_base,pct_pixels_tmrt_ge_50_base,pct_pixels_tmrt_ge_55_base,tmrt_mean_c_overhead_as_canopy,tmrt_p75_c_overhead_as_canopy,tmrt_p90_c_overhead_as_canopy,tmrt_p95_c_overhead_as_canopy,tmrt_max_c_overhead_as_canopy,pct_pixels_tmrt_ge_40_overhead_as_canopy,pct_pixels_tmrt_ge_45_overhead_as_canopy,pct_pixels_tmrt_ge_50_overhead_as_canopy,pct_pixels_tmrt_ge_55_overhead_as_canopy,delta_tmrt_mean_c,delta_tmrt_p75_c,delta_tmrt_p90_c,delta_tmrt_p95_c,delta_tmrt_max_c,delta_pct_pixels_ge_40,delta_pct_pixels_ge_45,delta_pct_pixels_ge_50,delta_pct_pixels_ge_55,hour_sgt,source
TP_0208,15,53.8481559753418,58.9473991394043,60.82792282104492,60.86211013793945,60.86211013793945,87.12,79.4,79.4,67.92,53.8481559753418,58.9473991394043,60.82792282104492,60.86211013793945,60.86211013793945,87.12,79.4,79.4,67.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,solweig_b7_new
TP_0208,16,45.27156829833984,49.87385177612305,51.83932495117188,51.87565994262695,51.87565994262695,71.44,70.36,24.12,0.0,45.27156829833984,49.87385177612305,51.83932495117188,51.87565994262695,51.87565994262695,71.44,70.36,24.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,solweig_b7_new
TP_0215,10,41.2025146484375,46.11862182617188,46.29608154296875,46.33678817749024,46.48329544067383,66.56,40.2,0.0,0.0,41.007469177246094,46.1005973815918,46.26966857910156,46.33678817749024,46.48329544067383,65.4,37.12,0.0,0.0,-0.1950454711914062,-0.0180244445800781,-0.0264129638671875,0.0,0.0,-1.1599999999999966,-3.0800000000000054,0.0,0.0,10,solweig_b7_new
TP_0215,12,58.704837799072266,62.185340881347656,62.252235412597656,62.26585006713867,62.32149887084961,94.28,89.0,89.0,88.96,58.35226440429688,62.139404296875,62.23176574707031,62.25228500366211,62.30997467041016,93.04,87.72,87.68,87.64,-0.3525733947753906,-0.0459365844726562,-0.0204696655273437,-0.0135650634765625,-0.0115242004394531,-1.2399999999999949,-1.2800000000000011,-1.3199999999999932,-1.3199999999999932,12,solweig_b7_new
TP_0215,13,59.09794998168945,62.30142593383789,62.405216217041016,62.439674377441406,62.51171112060547,94.44,93.24,93.24,93.24,58.71986389160156,62.26520538330078,62.392574310302734,62.43889999389648,62.51171112060547,93.44,91.76,91.72,91.72,-0.3780860900878906,-0.0362205505371093,-0.0126419067382812,-0.0007743835449218,0.0,-1.0,-1.480000000000004,-1.519999999999996,-1.519999999999996,13,solweig_b7_new
TP_0215,15,53.96287536621094,60.36827850341797,60.523250579833984,60.58190536499024,60.67132186889648,93.76,76.16000000000001,76.16000000000001,71.0,53.65838241577149,60.30100631713867,60.523250579833984,60.57950973510742,60.67132186889648,92.48,75.16000000000001,75.16000000000001,70.0,-0.3044929504394531,-0.0672721862792968,0.0,-0.0023956298828125,0.0,-1.2800000000000151,-1.0,-1.0,-1.0,15,solweig_b7_new
TP_0215,16,44.61451721191406,51.32539367675781,51.487892150878906,51.55588912963867,51.6693229675293,59.28,58.4,40.28,0.0,44.40447616577149,51.25606536865234,51.487892150878906,51.55543899536133,51.6693229675293,58.440000000000005,57.56,36.68,0.0,-0.2100410461425781,-0.0693283081054687,0.0,-0.0004501342773437,0.0,-0.8399999999999963,-0.8399999999999963,-3.6000000000000014,0.0,16,solweig_b7_new
TP_0218,10,43.890655517578125,46.6178092956543,46.63107681274414,46.63107681274414,46.63107681274414,86.32,60.6,0.0,0.0,43.890655517578125,46.6178092956543,46.63107681274414,46.63107681274414,46.63107681274414,86.32,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,solweig_b7_new
TP_0218,12,60.48225021362305,62.34844207763672,62.35728073120117,62.35728073120117,62.35992813110352,97.92,94.28,94.28,94.28,60.48225021362305,62.34844207763672,62.35728073120117,62.35728073120117,62.35992813110352,97.92,94.28,94.28,94.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0218,13,60.633243560791016,62.618412017822266,62.62380599975586,62.62380599975586,62.62380599975586,98.12,96.0,95.96,95.96,60.633243560791016,62.618412017822266,62.62380599975586,62.62380599975586,62.62380599975586,98.12,96.0,95.96,95.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,solweig_b7_new
TP_0218,15,56.15592575073242,60.84369659423828,60.86366653442383,60.86366653442383,60.86366653442383,94.24,82.92,82.92,78.03999999999999,56.15592575073242,60.84369659423828,60.86366653442383,60.86366653442383,60.86366653442383,94.24,82.92,82.92,78.03999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,solweig_b7_new
TP_0218,16,47.00303649902344,51.85490036010742,51.877220153808594,51.877220153808594,51.877220153808594,73.11999999999999,72.64,60.6,0.0,47.00303649902344,51.85490036010742,51.877220153808594,51.877220153808594,51.877220153808594,73.11999999999999,72.64,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,solweig_b7_new
TP_0226,10,36.23408126831055,42.19193649291992,44.25200271606445,44.40248107910156,46.63029479980469,30.680000000000003,1.72,0.0,0.0,35.64815139770508,41.24042892456055,44.15968704223633,44.301025390625,46.33571243286133,25.24,1.72,0.0,0.0,-0.5859298706054688,-0.951507568359375,-0.092315673828125,-0.1014556884765625,-0.2945823669433594,-5.440000000000001,0.0,0.0,0.0,10,solweig_b7_new
TP_0226,12,51.74226379394531,60.919952392578125,61.42536163330078,61.61391067504883,62.34464263916016,71.12,60.52,60.52,60.52,50.46219253540039,60.69621276855469,61.19581985473633,61.36722183227539,62.138633728027344,66.44,55.44,55.44,55.400000000000006,-1.280071258544922,-0.2237396240234375,-0.2295417785644531,-0.2466888427734375,-0.2060089111328125,-4.680000000000007,-5.079999999999998,-5.079999999999998,-5.11999999999999,12,solweig_b7_new
TP_0226,13,53.0947494506836,60.24761962890625,60.7257194519043,60.82517623901367,62.62379455566406,80.67999999999999,68.64,68.64,68.56,51.82688903808594,60.020626068115234,60.5972900390625,60.73989868164063,62.34787368774414,75.12,63.6,63.56,63.48,-1.2678604125976562,-0.2269935607910156,-0.1284294128417968,-0.0852775573730468,-0.2759208679199219,-5.559999999999988,-5.039999999999999,-5.079999999999998,-5.079999999999998,13,solweig_b7_new
TP_0226,15,49.36787033081055,57.25692367553711,58.26887512207031,58.48954772949219,60.86491394042969,65.12,59.64,59.6,53.56,48.33209228515625,56.9619369506836,58.04369354248047,58.383697509765625,60.49744415283203,62.4,55.88,55.84,47.88,-1.0357780456542969,-0.2949867248535156,-0.2251815795898437,-0.1058502197265625,-0.3674697875976562,-2.720000000000006,-3.760000000000005,-3.759999999999991,-5.679999999999993,15,solweig_b7_new
TP_0226,16,41.94135665893555,47.90719985961914,48.552547454833984,49.28707885742188,51.87846755981445,51.56,50.84,1.68,0.0,41.37034606933594,47.590782165527344,48.301666259765625,49.20124053955078,51.51173400878906,48.52,47.84,1.68,0.0,-0.5710105895996094,-0.3164176940917969,-0.2508811950683594,-0.0858383178710937,-0.3667335510253906,-3.039999999999992,-3.0,0.0,0.0,16,solweig_b7_new
TP_0233,10,39.09690856933594,44.263214111328125,45.28628540039063,45.41110610961914,46.54927062988281,52.8,15.44,0.0,0.0,39.09690856933594,44.263214111328125,45.28628540039063,45.41110610961914,46.54927062988281,52.8,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,solweig_b7_new
TP_0233,12,50.532859802246094,61.06755065917969,61.60937881469727,61.69107818603516,62.30238342285156,62.8,56.99999999999999,56.92,56.92,50.532859802246094,61.06755065917969,61.60937881469727,61.69107818603516,62.30238342285156,62.8,56.99999999999999,56.92,56.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0233,13,50.166011810302734,60.41349792480469,61.50429153442383,61.59076690673828,62.54600524902344,62.88,56.24,56.2,56.16,50.166011810302734,60.41349792480469,61.50429153442383,61.59076690673828,62.54600524902344,62.88,56.24,56.2,56.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,solweig_b7_new
TP_0233,15,46.72591400146485,57.966400146484375,59.445945739746094,59.585296630859375,60.75827026367188,50.12,46.56,46.52,40.8,46.72591400146485,57.966400146484375,59.445945739746094,59.585296630859375,60.75827026367188,50.12,46.56,46.52,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,solweig_b7_new
TP_0233,16,40.98662567138672,48.749881744384766,50.373573303222656,50.52678680419922,51.77225875854492,41.96,40.72,14.88,0.0,40.98662567138672,48.749881744384766,50.373573303222656,50.52678680419922,51.77225875854492,41.96,40.72,14.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,solweig_b7_new
TP_0237,10,40.630470275878906,45.29396057128906,45.560508728027344,45.7067756652832,46.55341720581055,63.84,31.480000000000004,0.0,0.0,40.63011932373047,45.29396057128906,45.560508728027344,45.7067756652832,46.55341720581055,63.84,31.480000000000004,0.0,0.0,-0.0003509521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,solweig_b7_new
TP_0237,12,55.04616165161133,61.54911804199219,61.749019622802734,61.84550857543945,62.30127334594727,83.64,74.48,74.44,74.44,55.04595184326172,61.54911804199219,61.749019622802734,61.84550857543945,62.30127334594727,83.64,74.48,74.44,74.44,-0.0002098083496093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0237,13,55.32613754272461,61.49467468261719,61.71377944946289,61.86165237426758,62.56437301635742,85.64,76.48,76.44,76.36,55.32581329345703,61.49467468261719,61.71377944946289,61.86165237426758,62.56437301635742,85.64,76.48,76.44,76.36,-0.0003242492675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,solweig_b7_new
TP_0237,15,53.330848693847656,59.413841247558594,59.7112922668457,59.885379791259766,60.80768966674805,81.12,75.88000000000001,75.88000000000001,69.44,53.330379486083984,59.413841247558594,59.7112922668457,59.885379791259766,60.80768966674805,81.12,75.88000000000001,75.88000000000001,69.44,-0.0004692077636718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,solweig_b7_new
TP_0237,16,45.69446563720703,50.36496353149414,50.67017364501953,50.85176849365234,51.81434631347656,73.08,72.44,33.92,0.0,45.69400405883789,50.36496353149414,50.67017364501953,50.85176849365234,51.81434631347656,73.08,72.44,33.92,0.0,-0.0004615783691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,solweig_b7_new
TP_0248,10,40.29803466796875,46.27022171020508,46.35936737060547,46.58706283569336,46.58706283569336,59.440000000000005,39.8,0.0,0.0,40.29803466796875,46.27022171020508,46.35936737060547,46.58706283569336,46.58706283569336,59.440000000000005,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,solweig_b7_new
TP_0248,12,54.9910888671875,62.158912658691406,62.21085739135742,62.31528854370117,62.31528854370117,83.67999999999999,72.64,72.39999999999999,72.39999999999999,54.9910888671875,62.158912658691406,62.21085739135742,62.31528854370117,62.31528854370117,83.67999999999999,72.64,72.39999999999999,72.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0248,13,55.64663696289063,62.34424591064453,62.419227600097656,62.58379364013672,62.58379364013672,84.8,77.28,76.92,76.88000000000001,55.64663696289063,62.34424591064453,62.419227600097656,62.58379364013672,62.58379364013672,84.8,77.28,76.92,76.88000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,solweig_b7_new
TP_0248,15,50.84885025024414,60.55607604980469,60.63594436645508,60.82969284057617,60.82969284057617,70.08,61.8,61.68,54.48,50.84885025024414,60.55607604980469,60.63594436645508,60.82969284057617,60.82969284057617,70.08,61.8,61.68,54.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,solweig_b7_new
TP_0248,16,43.90739440917969,51.536231994628906,51.62316131591797,51.84109878540039,51.84109878540039,58.24,56.64,39.8,0.0,43.90739440917969,51.536231994628906,51.62316131591797,51.84109878540039,51.84109878540039,58.24,56.64,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,solweig_b7_new
TP_0254,10,34.381370544433594,33.428096771240234,42.30102157592773,43.68822479248047,44.35681915283203,14.24,0.0,0.0,0.0,34.36996841430664,33.41234588623047,42.28451919555664,43.69148254394531,44.35681915283203,14.16,0.0,0.0,0.0,-0.0114021301269531,-0.0157508850097656,-0.0165023803710937,0.0032577514648437,0.0,-0.08,0.0,0.0,0.0,10,completed_n24_existing
TP_0254,12,40.61389923095703,38.25824737548828,59.58810424804688,60.65027618408203,61.20318984985352,20.36,17.32,17.32,17.32,40.59488296508789,38.257572174072266,59.587032318115234,60.65025329589844,61.20318984985352,20.28,17.28,17.24,17.24,-0.0190162658691406,-0.0006752014160156,-0.0010719299316406,-2.288818359375e-05,0.0,-0.0799999999999983,-0.0399999999999991,-0.0800000000000018,-0.0800000000000018,12,completed_n24_existing
TP_0254,13,40.52610778808594,38.389793395996094,58.27266693115234,59.65319061279297,60.47515106201172,20.52,17.32,17.28,17.28,40.48944091796875,38.38819885253906,58.26285171508789,59.65319061279297,60.47515106201172,20.44,17.16,17.119999999999997,17.119999999999997,-0.0366668701171875,-0.0015945434570312,-0.0098152160644531,0.0,0.0,-0.0799999999999983,-0.1600000000000001,-0.1600000000000037,-0.1600000000000037,13,completed_n24_existing
TP_0254,15,39.27252578735352,37.41878128051758,55.04627227783203,55.93986511230469,58.0178337097168,17.88,16.36,16.36,10.28,39.26814270019531,37.41091537475586,55.04346466064453,55.93986511230469,58.0178337097168,17.84,16.36,16.36,10.28,-0.0043830871582031,-0.0078659057617187,-0.0028076171875,0.0,0.0,-0.0399999999999991,0.0,0.0,0.0,15,completed_n24_existing
TP_0254,16,36.0684700012207,35.022464752197266,45.4946517944336,46.41646957397461,48.93928146362305,12.8,11.68,0.0,0.0,36.06061935424805,35.0094108581543,45.46495819091797,46.41635894775391,48.93928146362305,12.8,11.64,0.0,0.0,-0.0078506469726562,-0.0130538940429687,-0.029693603515625,-0.0001106262207031,0.0,0.0,-0.0399999999999991,0.0,0.0,16,completed_n24_existing
TP_0257,10,36.29989242553711,43.03632354736328,44.45695877075195,44.94960784912109,45.4492416381836,29.76,4.279999999999999,0.0,0.0,35.57559967041016,34.616485595703125,43.716156005859375,44.401702880859375,45.30912780761719,23.96,1.0,0.0,0.0,-0.7242927551269531,-8.419837951660156,-0.7408027648925781,-0.5479049682617188,-0.1401138305664062,-5.799999999999997,-3.28,0.0,0.0,10,solweig_b7_new
TP_0257,12,43.45738983154297,58.563453674316406,60.627708435058594,61.029972076416016,61.549278259277344,31.76,28.96,28.96,28.96,42.21210479736328,41.20071792602539,59.79473876953125,60.62886428833008,61.490230560302734,27.44,23.880000000000003,23.880000000000003,23.880000000000003,-1.2452850341796875,-17.362735748291016,-0.8329696655273438,-0.4011077880859375,-0.0590476989746093,-4.32,-5.079999999999998,-5.079999999999998,-5.079999999999998,12,solweig_b7_new
TP_0257,13,42.970985412597656,57.33123779296875,60.17270278930664,60.752662658691406,61.41270446777344,31.24,26.72,26.72,26.68,41.77092361450195,40.633914947509766,59.14282989501953,60.12533950805664,61.205814361572266,26.88,21.88,21.88,21.64,-1.2000617980957031,-16.697322845458984,-1.0298728942871094,-0.6273231506347656,-0.2068901062011718,-4.360000000000003,-4.84,-4.84,-5.039999999999999,13,solweig_b7_new
TP_0257,15,41.28840637207031,42.12207794189453,57.62046432495117,58.42656707763672,59.19639205932617,27.52,24.28,24.28,22.6,40.1655387878418,38.698997497558594,56.13136291503906,57.53040313720703,58.88424301147461,22.52,19.72,19.72,14.52,-1.1228675842285156,-3.423080444335937,-1.4891014099121094,-0.8961639404296875,-0.3121490478515625,-5.0,-4.559999999999999,-4.559999999999999,-8.080000000000002,15,solweig_b7_new
TP_0257,16,36.96298599243164,36.69911956787109,48.16250991821289,49.15447998046875,50.0424690246582,16.64,16.28,0.32,0.0,36.2322998046875,35.349403381347656,46.4921875,48.30397033691406,49.86927795410156,12.4,11.8,0.0,0.0,-0.7306861877441406,-1.3497161865234375,-1.6703224182128906,-0.8505096435546875,-0.1731910705566406,-4.24,-4.480000000000002,-0.32,0.0,16,solweig_b7_new
TP_0263,10,39.60672378540039,44.05259704589844,45.21230697631836,46.42188262939453,46.54086685180664,57.52,13.919999999999998,0.0,0.0,39.591407775878906,44.02825164794922,45.174583435058594,46.42188262939453,46.54086685180664,57.440000000000005,13.28,0.0,0.0,-0.0153160095214843,-0.0243453979492187,-0.0377235412597656,0.0,0.0,-0.0799999999999983,-0.6399999999999988,0.0,0.0,10,solweig_b7_new
TP_0263,12,52.45285034179688,60.54423904418945,61.47760009765625,62.212528228759766,62.29558181762695,75.36,64.52,64.4,64.4,52.43097686767578,60.533451080322266,61.41986083984375,62.212528228759766,62.29558181762695,75.36,64.44,64.32,64.32,-0.0218734741210937,-0.0107879638671875,-0.0577392578125,0.0,0.0,0.0,-0.0799999999999983,-0.0800000000000125,-0.0800000000000125,12,solweig_b7_new
TP_0263,13,51.99567413330078,60.07957458496094,61.40211486816406,62.43571090698242,62.54550552368164,76.12,63.32,63.32,63.24,51.97443008422852,60.06251525878906,61.32912826538086,62.43571090698242,62.54550552368164,76.12,63.24,63.24,63.16,-0.0212440490722656,-0.017059326171875,-0.0729866027832031,0.0,0.0,0.0,-0.0800000000000054,-0.0800000000000054,-0.0799999999999911,13,solweig_b7_new
TP_0263,15,49.42467498779297,57.61027145385742,59.29160690307617,60.60083770751953,60.74529266357422,67.92,59.24,59.24,44.32,49.40702819824219,57.60356140136719,59.183555603027344,60.60083770751953,60.74529266357422,67.92,59.2,59.2,44.28,-0.0176467895507812,-0.0067100524902343,-0.1080513000488281,0.0,0.0,0.0,-0.0400000000000062,-0.0400000000000062,-0.0399999999999991,15,solweig_b7_new
TP_0263,16,42.02350616455078,48.37360000610352,50.22715759277344,51.61040496826172,51.7580451965332,48.36,45.16,12.28,0.0,42.01106262207031,48.35589218139648,50.1088752746582,51.61040496826172,51.7580451965332,48.36,45.16,11.32,0.0,-0.0124435424804687,-0.0177078247070312,-0.1182823181152343,0.0,0.0,0.0,0.0,-0.9600000000000009,0.0,16,solweig_b7_new
TP_0276,10,38.53030776977539,44.29110336303711,45.56833267211914,46.63116455078125,46.63116455078125,46.48,19.68,0.0,0.0,38.53030776977539,44.29110336303711,45.56833267211914,46.63116455078125,46.63116455078125,46.48,19.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,solweig_b7_new
TP_0276,12,54.18021774291992,61.26879119873047,61.85054016113281,62.34578704833984,62.34578704833984,85.72,70.04,69.96,69.96,54.18021774291992,61.26879119873047,61.85054016113281,62.34578704833984,62.34578704833984,85.72,70.04,69.96,69.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0276,13,55.53337478637695,61.01464080810547,61.70624542236328,62.623680114746094,62.623680114746094,86.0,79.24,79.24,79.24,55.53337478637695,61.01464080810547,61.70624542236328,62.623680114746094,62.623680114746094,86.0,79.24,79.24,79.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,solweig_b7_new
TP_0276,15,50.96416091918945,58.94760513305664,59.711204528808594,60.863765716552734,60.863765716552734,76.2,65.44,65.44,57.08,50.96416091918945,58.94760513305664,59.711204528808594,60.863765716552734,60.863765716552734,76.2,65.44,65.44,57.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,solweig_b7_new
TP_0276,16,43.306278228759766,49.741920471191406,50.66178512573242,51.8773193359375,51.8773193359375,57.440000000000005,54.96,22.96,0.0,43.306278228759766,49.741920471191406,50.66178512573242,51.8773193359375,51.8773193359375,57.440000000000005,54.96,22.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,solweig_b7_new
TP_0285,10,40.40452575683594,44.60382080078125,45.74296188354492,45.9606819152832,46.26786422729492,63.63999999999999,18.0,0.0,0.0,40.40452575683594,44.60382080078125,45.74296188354492,45.9606819152832,46.26786422729492,63.63999999999999,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,solweig_b7_new
TP_0285,12,53.79573059082031,61.37092590332031,62.14296722412109,62.20916366577149,62.32112503051758,73.36,69.92,69.84,69.84,53.79573059082031,61.37092590332031,62.14296722412109,62.20916366577149,62.32112503051758,73.36,69.92,69.84,69.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0285,13,53.443939208984375,60.90605545043945,62.07116317749024,62.21026992797852,62.42192459106445,73.08,69.84,69.72,69.72,53.443939208984375,60.90605545043945,62.07116317749024,62.21026992797852,62.42192459106445,73.08,69.84,69.72,69.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,solweig_b7_new
TP_0285,15,51.42058563232422,58.469459533691406,59.83466339111328,60.05804443359375,60.38315963745117,71.67999999999999,69.08,69.04,66.03999999999999,51.42058563232422,58.469459533691406,59.83466339111328,60.05804443359375,60.38315963745117,71.67999999999999,69.08,69.04,66.03999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,solweig_b7_new
TP_0285,16,44.01601028442383,49.29647445678711,50.73543548583984,50.99034881591797,51.34440612792969,63.36000000000001,63.2,18.0,0.0,44.01601028442383,49.29647445678711,50.73543548583984,50.99034881591797,51.34440612792969,63.36000000000001,63.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,solweig_b7_new
TP_0286,10,41.76283645629883,45.434852600097656,46.145118713378906,46.22931671142578,46.3623046875,72.2,37.72,0.0,0.0,40.62008285522461,44.75113677978516,46.145118713378906,46.22931671142578,46.3623046875,64.03999999999999,16.48,0.0,0.0,-1.1427536010742188,-0.6837158203125,0.0,0.0,0.0,-8.16000000000001,-21.24,0.0,0.0,10,solweig_b7_new
TP_0286,12,55.43852615356445,61.65447616577149,62.18942260742188,62.24028778076172,62.34143829345703,79.16,76.0,76.0,76.0,53.84283828735352,61.15571975708008,62.1893424987793,62.24010848999024,62.30179214477539,78.48,69.67999999999999,69.67999999999999,69.67999999999999,-1.5956878662109375,-0.4987564086914062,-8.0108642578125e-05,-0.0001792907714843,-0.0396461486816406,-0.6799999999999926,-6.320000000000007,-6.320000000000007,-6.320000000000007,12,solweig_b7_new
TP_0286,13,55.08547592163086,61.530982971191406,62.296199798583984,62.35433197021485,62.45439147949219,78.92,75.12,75.12,75.12,53.535831451416016,60.864688873291016,62.296199798583984,62.35433197021485,62.45439147949219,78.36,69.19999999999999,69.19999999999999,69.19999999999999,-1.5496444702148438,-0.6662940979003906,0.0,0.0,0.0,-0.5600000000000023,-5.920000000000016,-5.920000000000016,-5.920000000000016,13,solweig_b7_new
TP_0286,15,53.00578308105469,59.39279174804688,60.30790710449219,60.41836166381836,60.57476425170898,76.84,73.88,73.88,72.16,51.47093200683594,58.58484649658203,60.30790710449219,60.41836166381836,60.57476425170898,74.4,68.28,68.28,63.92,-1.53485107421875,-0.8079452514648438,0.0,0.0,0.0,-2.4399999999999977,-5.599999999999994,-5.599999999999994,-8.239999999999995,15,solweig_b7_new
TP_0286,16,45.22873306274414,50.28387451171875,51.27246856689453,51.3901481628418,51.56836700439453,68.60000000000001,67.88,30.28,0.0,43.976036071777344,49.47113037109375,51.27246856689453,51.3901481628418,51.56836700439453,61.44,61.4,13.08,0.0,-1.2526969909667969,-0.812744140625,0.0,0.0,0.0,-7.160000000000011,-6.479999999999997,-17.200000000000003,0.0,16,solweig_b7_new
TP_0293,10,38.70486831665039,46.17224884033203,46.51594543457031,46.55205154418945,46.63238143920898,45.24,28.8,0.0,0.0,38.51962661743164,46.17224884033203,46.51594543457031,46.55205154418945,46.63238143920898,43.76,28.8,0.0,0.0,-0.18524169921875,0.0,0.0,0.0,0.0,-1.480000000000004,0.0,0.0,0.0,10,solweig_b7_new
TP_0293,12,50.56072998046875,62.075950622558594,62.265716552734375,62.29098510742188,62.347537994384766,64.84,56.76,56.16,56.16,50.33919525146485,62.075950622558594,62.265716552734375,62.29098510742188,62.347537994384766,64.28,55.88,55.28,55.28,-0.2215347290039062,0.0,0.0,0.0,0.0,-0.5600000000000023,-0.8800000000000026,-0.8800000000000026,-0.8800000000000026,12,solweig_b7_new
TP_0293,13,50.85670852661133,62.26830673217773,62.51619338989258,62.549560546875,62.623634338378906,66.0,58.720000000000006,58.16,58.16,50.63171005249024,62.26830673217773,62.51619338989258,62.549560546875,62.623634338378906,65.56,57.88,57.32000000000001,57.32000000000001,-0.2249984741210937,0.0,0.0,0.0,0.0,-0.4399999999999977,-0.8400000000000105,-0.8399999999999963,-0.8399999999999963,13,solweig_b7_new
TP_0293,15,48.90882110595703,60.45775604248047,60.72071838378906,60.76462936401367,60.86194610595703,61.84,55.120000000000005,55.08,46.24,48.682220458984375,60.45775604248047,60.72071838378906,60.76462936401367,60.86194610595703,61.52,54.28,54.28,43.84,-0.2266006469726562,0.0,0.0,0.0,0.0,-0.3200000000000003,-0.8400000000000105,-0.8000000000000043,-2.3999999999999915,15,solweig_b7_new
TP_0293,16,42.68790435791016,51.44407272338867,51.73336410522461,51.77762222290039,51.87549591064453,51.24,47.6,28.8,0.0,42.45772552490234,51.44407272338867,51.73336410522461,51.77762222290039,51.87549591064453,50.080000000000005,45.92,28.8,0.0,-0.2301788330078125,0.0,0.0,0.0,0.0,-1.1599999999999897,-1.6799999999999926,0.0,0.0,16,solweig_b7_new
TP_0301,10,38.1929931640625,43.8730354309082,46.63159942626953,46.63159942626953,46.63159942626953,46.36,10.84,0.0,0.0,38.1929931640625,43.8730354309082,46.63159942626953,46.63159942626953,46.63159942626953,46.36,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,completed_n24_existing
TP_0301,12,51.06782531738281,61.52446746826172,62.34635543823242,62.34635543823242,62.34635543823242,67.67999999999999,56.720000000000006,56.6,56.6,51.06782531738281,61.52446746826172,62.34635543823242,62.34635543823242,62.34635543823242,67.67999999999999,56.720000000000006,56.6,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,completed_n24_existing
TP_0301,13,51.92428588867188,60.86508560180664,62.62362289428711,62.62362289428711,62.62362289428711,70.56,63.2,63.16,63.16,51.92428588867188,60.86508560180664,62.62362289428711,62.62362289428711,62.62362289428711,70.56,63.2,63.16,63.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,completed_n24_existing
TP_0301,15,47.52867126464844,57.89589691162109,60.863189697265625,60.863189697265625,60.863189697265625,53.04,50.92,50.92,38.0,47.52867126464844,57.89589691162109,60.863189697265625,60.863189697265625,60.863189697265625,53.04,50.92,50.92,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,completed_n24_existing
