cell_id,hazard_score_base_v10,rank_base_v10_hazard_score,hazard_score_overhead_sens,rank_overhead_sens_hazard_score,rank_change_base_minus_overhead,score_change_overhead_minus_base,overhead_fraction_total,overhead_shade_proxy,pedestrian_shelter_fraction,transport_deck_fraction,overhead_confounding_flag,overhead_interpretation
TP_0319,0.3548101005992671,544.0,0.3595749609169704,516.0,28.0,0.00476486031770329,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0329,0.4407943317007465,422.0,0.4455188451600327,389.0,33.0,0.004724513459286206,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0420,0.6259029847307548,149.0,0.632795218944049,122.0,27.0,0.006892234213294213,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0690,0.4908320079110106,353.0,0.5027563132539746,313.0,40.0,0.011924305342964014,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0455,0.308623535598086,614.0,0.3189028546360331,585.0,29.0,0.010279319037947099,0.0070643068487669,0.0063578761638902,0.0070643068487669,0.0,clean_or_minor,minor_or_none
TP_0842,0.4664109488016104,380.0,0.4329627841498288,408.0,-28.0,-0.033448164651781576,0.1044918540342127,0.0849015378111742,0.0533015214443588,0.0511903325898539,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0503,0.5012304695912391,330.0,0.5113110216428725,293.0,37.0,0.010080552051633385,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0814,0.4381850193805612,427.0,0.4407235130941418,398.0,29.0,0.002538493713580614,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0710,0.3498322357595284,553.0,0.3531927725628004,529.0,24.0,0.0033605368032720295,0.0003100718432754,0.0002790646589479,0.0003100718432754,0.0,clean_or_minor,minor_or_none
TP_0883,0.4552424574818081,397.0,0.4472525366279524,387.0,10.0,-0.007989920853855692,0.0365172732051138,0.0328655458846024,0.0365172732051138,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0451,0.3623112790403766,530.0,0.3669850937581507,508.0,22.0,0.004673814717774116,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0495,0.3493241337858731,554.0,0.3547887800092512,526.0,28.0,0.005464646223378056,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0173,0.5640474773715946,235.0,0.568590692844263,212.0,23.0,0.004543215472668449,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0556,0.6178009253954294,161.0,0.607324738074847,156.0,5.0,-0.01047618732058242,0.0317229300246253,0.0241526884032089,0.0072098176947985,0.0245131123298267,moderate_confounding,transport_deck_or_viaduct
TP_0013,0.3779881019948019,513.0,0.3797116248836879,489.0,24.0,0.0017235228888860532,0.0102359872595563,0.0092123885336007,0.0102359872595563,0.0,clean_or_minor,minor_or_none
TP_0559,0.4454167458206783,416.0,0.4466884337890343,388.0,28.0,0.0012716879683559723,0.0043971370702363,0.0038480181411292,0.0036677689230134,0.0007293681472228,clean_or_minor,minor_or_none
TP_0511,0.4303496625386302,440.0,0.4310832817158772,410.0,30.0,0.000733619177246958,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0748,0.509147249365384,319.0,0.5180142030732455,283.0,36.0,0.008866953707861502,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0327,0.3077046230259093,615.0,0.3212501871587794,583.0,32.0,0.013545564132870114,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0170,0.4043179626608555,479.0,0.3899167641724131,477.0,2.0,-0.014401198488442402,0.1043270443930133,0.0782452832947599,0.0,0.1043270443930133,major_confounding,transport_deck_or_viaduct
TP_0032,0.4343215577939759,429.0,0.442842643201554,394.0,35.0,0.008521085407578066,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0526,0.5797381045554729,213.0,0.5882880497559083,184.0,29.0,0.008549945200435394,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0039,0.4177868360718005,459.0,0.4295177296968189,414.0,45.0,0.01173089362501839,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0214,0.4396726822774656,424.0,0.4156088460144551,440.0,-16.0,-0.024063836263010507,0.0763472907318499,0.0581087712792411,0.0169660646070748,0.0593812261247751,moderate_confounding,transport_deck_or_viaduct
TP_0205,0.4237686029754122,449.0,0.4249246802669738,422.0,27.0,0.0011560772915615858,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0466,0.3051694776261788,617.0,0.3160031258492723,591.0,26.0,0.010833648223093517,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0976,0.4168361323461245,461.0,0.418498746880078,435.0,26.0,0.0016626145339534992,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0076,0.3595353156142962,536.0,0.3591663468296253,518.0,18.0,-0.0003689687846709089,0.012362825663077,0.0111265430967693,0.012362825663077,0.0,clean_or_minor,minor_or_none
TP_0799,0.3142417392971151,604.0,0.3180253429637235,588.0,16.0,0.003783603666608404,0.0035709743641743,0.0032138769277569,0.0035709743641743,0.0,clean_or_minor,minor_or_none
TP_0774,0.4590036723551738,394.0,0.172339801648339,813.0,-419.0,-0.2866638707068348,0.691199781149138,0.5529598249193105,0.0,0.691199781149138,major_confounding,transport_deck_or_viaduct
TP_0241,0.4259486626425922,445.0,0.4248010182718759,424.0,21.0,-0.0011476443707162942,0.0236325721503289,0.021269314935296,0.0236325721503289,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0915,0.4587915481078229,395.0,0.0891030178745869,931.0,-536.0,-0.369688530233236,0.949623803566256,0.7596990428530047,0.0,0.949623803566256,major_confounding,transport_deck_or_viaduct
TP_0158,0.5611844381129403,238.0,0.565054474363587,217.0,21.0,0.0038700362506467467,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0765,0.4210612655605345,453.0,0.4299156137693245,413.0,40.0,0.008854348208789997,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0416,0.4165938337888554,464.0,0.4161632995365504,437.0,27.0,-0.00043053425230499265,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0671,0.4993361387716998,336.0,0.5034945838470112,310.0,26.0,0.004158445075311379,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0071,0.2914911180724467,645.0,0.2986850323392803,617.0,28.0,0.007193914266833579,0.0349130387521034,0.0265727017168785,0.0077584530560203,0.027154585696083,moderate_confounding,transport_deck_or_viaduct
TP_0047,0.2724218721260709,677.0,0.285455147010931,643.0,34.0,0.013033274884860113,0.0097574942129579,0.0087817447916621,0.0097574942129579,0.0,clean_or_minor,minor_or_none
TP_0528,0.3005786632074791,625.0,0.3055517914310324,604.0,21.0,0.00497312822355328,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0533,0.3462113676601757,559.0,0.3443317476340628,543.0,16.0,-0.0018796200261128604,0.0250483905829802,0.0187862929372351,0.0,0.0250483905829802,moderate_confounding,transport_deck_or_viaduct
TP_0552,0.3291017832356109,585.0,0.3312694682398576,569.0,16.0,0.002167685004246689,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0640,0.5959704020653287,191.0,0.6013861253239128,168.0,23.0,0.005415723258584082,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0536,0.5958577019062253,193.0,0.600600863845921,169.0,24.0,0.004743161939695706,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0354,0.3000969487602088,626.0,0.3155374481931877,592.0,34.0,0.015440499432978871,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0838,0.4166125177722493,463.0,0.4171874886471677,436.0,27.0,0.0005749708749184235,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0594,0.3338938288526035,577.0,0.3364480140709718,557.0,20.0,0.00255418521836831,0.0147799269438209,0.0133019342494388,0.0147799269438209,0.0,clean_or_minor,minor_or_none
TP_0324,0.2994921783753292,629.0,0.3124897474575211,595.0,34.0,0.012997569082191907,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0512,0.4071646320785074,475.0,0.4064286187137972,455.0,20.0,-0.0007360133647101863,0.0006077743355113,0.0005469969019602,0.0006077743355113,0.0,clean_or_minor,minor_or_none
TP_0718,0.4303399526102666,441.0,0.4049281551561631,459.0,-18.0,-0.02541179745410349,0.077646165106394,0.0621169320851152,0.0,0.077646165106394,moderate_confounding,transport_deck_or_viaduct
TP_0157,0.5471206877527953,260.0,0.5008619465281189,316.0,-56.0,-0.046258741224676436,0.1135652045220579,0.0903162086489711,0.0471902851694104,0.0663749193526474,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0810,0.4064222508054416,476.0,0.4055334594390765,457.0,19.0,-0.0008887913663651048,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0444,0.3312703325464013,582.0,0.3416971383338666,551.0,31.0,0.010426805787465299,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0225,0.3092749903319941,612.0,0.3161311122183471,590.0,22.0,0.006856121886352984,0.0551032020939454,0.0470848751486758,0.0383831571881115,0.0167200449058339,moderate_confounding,pedestrian_shelter_shade
TP_0362,0.3603467054431675,535.0,0.3624329574138493,514.0,21.0,0.002086251970681796,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0938,0.4040735952603983,480.0,0.4034206623149279,461.0,19.0,-0.0006529329454704191,0.0195202743455943,0.0175682469110349,0.0195202743455943,0.0,clean_or_minor,minor_or_none
TP_0312,0.431061372099614,438.0,0.439655436146421,401.0,37.0,0.008594064046807015,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0453,0.2948303876708346,638.0,0.3092894464408963,597.0,41.0,0.014459058770061706,0.0017849297740427,0.0016064367966384,0.0017849297740427,0.0,clean_or_minor,minor_or_none
TP_0411,0.3917250976391984,495.0,0.3947755970921062,472.0,23.0,0.0030504994529078067,0.0347007434407753,0.0312306690966978,0.0347007434407753,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0872,0.4123573712931123,469.0,0.4133745185357481,444.0,25.0,0.0010171472426357964,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0073,0.3203519581375677,597.0,0.3256460758589466,577.0,20.0,0.005294117721378888,0.0197337586422343,0.0177603827780108,0.0197337586422343,0.0,clean_or_minor,minor_or_none
TP_0811,0.3724395843992388,518.0,0.3747593669074894,499.0,19.0,0.0023197825082506007,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0515,0.4396439393263469,425.0,0.443096548511747,392.0,33.0,0.003452609185400135,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0057,0.3538450507832059,545.0,0.3565718813512419,520.0,25.0,0.0027268305680360205,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0188,0.3830342448455944,510.0,0.3904322819710611,476.0,34.0,0.0073980371254667165,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0421,0.4176452230518769,460.0,0.4222857712407153,428.0,32.0,0.0046405481888384115,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0874,0.2657181763184907,690.0,0.2620211384079396,679.0,11.0,-0.003697037910551093,0.0511239456912843,0.0383429592684632,0.0,0.0511239456912843,moderate_confounding,transport_deck_or_viaduct
TP_0224,0.3174771975605172,600.0,0.3293460931206616,575.0,25.0,0.011868895560144421,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0424,0.2947330931605134,639.0,0.3098058515277274,596.0,43.0,0.015072758367214,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0336,0.3968060743457477,489.0,0.4030306611421876,462.0,27.0,0.0062245867964398904,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0535,0.3351195846483818,574.0,0.3367783547483849,556.0,18.0,0.001658770100003093,0.0087809985272405,0.0065857488954304,0.0,0.0087809985272405,clean_or_minor,minor_or_none
TP_0771,0.522239807010324,297.0,0.5337974117255221,261.0,36.0,0.011557604715198067,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0369,0.3941171128976627,493.0,0.4017742390540044,463.0,30.0,0.007657126156341676,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0356,0.4463046678926813,414.0,0.4571638586208575,372.0,42.0,0.010859190728176205,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0813,0.4037058721761452,481.0,0.4078603822766544,452.0,29.0,0.004154510100509212,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0022,0.3407124901127558,565.0,0.3344795859612446,559.0,6.0,-0.006232904151511176,0.0331379198085867,0.0298241278277281,0.0331379198085867,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0263,0.3886900674670003,498.0,0.386368929645647,485.0,13.0,-0.002321137821353292,0.0001991788595046,0.0001792609735541,0.0001991788595046,0.0,clean_or_minor,minor_or_none
TP_0101,0.3884524650855719,499.0,0.3789893609211601,491.0,8.0,-0.009463104164411817,0.0265451436755002,0.0200063011543413,0.0019488679543223,0.0245962757211779,moderate_confounding,transport_deck_or_viaduct
TP_0014,0.3391156188295957,568.0,0.3434690949482837,546.0,22.0,0.004353476118688027,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0208,0.503907581219638,323.0,0.5141658247915601,289.0,34.0,0.010258243571922177,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0484,0.5005640750692748,332.0,0.5110176865186457,295.0,37.0,0.010453611449370848,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0372,0.401512028146808,482.0,0.4158124151779134,439.0,43.0,0.014300387031105422,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0889,0.42092469448912,455.0,0.3701137673848265,501.0,-46.0,-0.050810927104293524,0.1240977726656336,0.0992782181325069,0.0,0.1240977726656336,major_confounding,transport_deck_or_viaduct
TP_0676,0.288919215187587,648.0,0.2745752337298809,659.0,-11.0,-0.014343981457706101,0.0945289764555292,0.0787110900265737,0.0588850392684716,0.0356439371870576,moderate_confounding,mixed_pedestrian_and_transport_overhead
TP_0413,0.3865348176423236,505.0,0.3873921597998651,483.0,22.0,0.000857342157541463,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0248,0.3941858796771634,492.0,0.39799440984565,465.0,27.0,0.00380853016848659,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0081,0.3489681983771224,555.0,0.3481451346637073,538.0,17.0,-0.0008230637134151175,0.0126773201558978,0.011409588140308,0.0126773201558978,0.0,clean_or_minor,minor_or_none
TP_0715,0.3838056659173954,508.0,0.3772095740852009,497.0,11.0,-0.006596091832194506,0.0242815327979246,0.0218533795181321,0.0242815327979246,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0368,0.27686615485523,671.0,0.2891841922700419,632.0,39.0,0.012318037414811911,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0390,0.3303568875166415,583.0,0.3341677143433282,561.0,22.0,0.0038108268266867085,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0890,0.3761546744104612,514.0,0.3737748674076091,500.0,14.0,-0.0023798070028520635,0.0033295237298569,0.0026636189838855,0.0,0.0033295237298569,clean_or_minor,minor_or_none
TP_0182,0.3554168950081373,542.0,0.3581309021327173,519.0,23.0,0.0027140071245800312,0.0088126824559632,0.0079314142103669,0.0088126824559632,0.0,clean_or_minor,minor_or_none
TP_0818,0.2964729754669048,634.0,0.3001931294067789,615.0,19.0,0.0037201539398740713,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0650,0.4863457308665389,357.0,0.4651069857328399,358.0,-1.0,-0.021238745133699,0.0575209559746472,0.0517688603771825,0.0575209559746472,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0531,0.3152376649979916,602.0,0.3173584845397714,589.0,13.0,0.0021208195417797837,0.0217494136725059,0.0166745371667559,0.0072495382475281,0.0144998754249778,moderate_confounding,minor_or_none
TP_0456,0.25936002267087,697.0,0.2736381503723703,662.0,35.0,0.014278127701500332,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0021,0.3785995718161564,512.0,0.3783109059877552,495.0,17.0,-0.00028866582840120225,0.0172611965642061,0.0155350769077855,0.0172611965642061,0.0,clean_or_minor,minor_or_none
TP_0703,0.563889664453018,237.0,0.5770445300758692,201.0,36.0,0.013154865622851175,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0227,0.285257442440416,655.0,0.2695904959245406,667.0,-12.0,-0.015666946515875413,0.1233253024356692,0.0949983575120552,0.0166958712353555,0.1066294312003137,major_confounding,transport_deck_or_viaduct
TP_0784,0.2649336109096238,692.0,0.2791727897541654,656.0,36.0,0.014239178844541567,0.0063178825461089,0.0047384119095817,0.0,0.0063178825461089,clean_or_minor,minor_or_none
TP_0271,0.2676243010148308,685.0,0.283622828221554,648.0,37.0,0.01599852720672318,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0386,0.3226934971032382,592.0,0.3299508207419874,574.0,18.0,0.007257323638749202,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0009,0.2703101027361037,681.0,0.2836616872669024,647.0,34.0,0.01335158453079871,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0704,0.5594940986784662,241.0,0.5605174321119566,223.0,18.0,0.0010233334334903699,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0648,0.3734263155251416,516.0,0.3691369103288049,502.0,14.0,-0.004289405196336693,0.0234014894708589,0.021061340523773,0.0234014894708589,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0239,0.3734002168241514,517.0,0.3785997807382271,493.0,24.0,0.005199563914075667,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0486,0.3877133412551483,500.0,0.3955895639893122,470.0,30.0,0.00787622273416394,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0260,0.5576426676369601,246.0,0.5633529501474674,220.0,26.0,0.005710282510507314,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0657,0.3263362109966779,588.0,0.3233636714823011,581.0,7.0,-0.002972539514376815,0.0198052040975566,0.017824683687801,0.0198052040975566,0.0,clean_or_minor,minor_or_none
TP_0149,0.3714030283630207,521.0,0.3757096348901925,498.0,23.0,0.004306606527171797,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0901,0.3873870642522058,501.0,0.3895038678394545,479.0,22.0,0.0021168035872486946,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0162,0.5230925140360231,295.0,0.5359685524308943,257.0,38.0,0.01287603839487117,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0292,0.3007401603051267,624.0,0.2862349738787968,641.0,-17.0,-0.014505186426329864,0.0554981517653722,0.049948336588835,0.0554981517653722,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0634,0.2986189193128579,631.0,0.3076096913224481,601.0,30.0,0.008990772009590198,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0309,0.2494452620586336,711.0,0.2612762158608943,680.0,31.0,0.01183095380226068,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0293,0.362838570878968,528.0,0.3536088025166242,527.0,1.0,-0.009229768362343793,0.0503468124890163,0.0453121312401147,0.0503468124890163,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0506,0.3661355852243358,524.0,0.3671372109372166,507.0,17.0,0.0010016257128807604,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0688,0.5493346330844192,258.0,0.4889641407533819,327.0,-69.0,-0.060370492331037306,0.1359365250117011,0.1087492200093608,0.0,0.1359365250117011,major_confounding,transport_deck_or_viaduct
TP_0340,0.2836317161749397,657.0,0.295755768713655,620.0,37.0,0.012124052538715291,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0789,0.2646337630047305,693.0,0.2770258194858212,658.0,35.0,0.012392056481090707,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0929,0.2904964402369722,646.0,0.3040924792554341,607.0,39.0,0.013596039018461903,0.0031551658139513,0.0028396492325562,0.0031551658139513,0.0,clean_or_minor,minor_or_none
TP_0578,0.2603437248369432,695.0,0.26877630807247,668.0,27.0,0.008432583235526814,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0050,0.295783115249366,636.0,0.2970519968059983,618.0,18.0,0.0012688815566322953,0.020571959393566,0.0185147634542094,0.020571959393566,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0719,0.4311445669947735,437.0,0.4394592031815748,402.0,35.0,0.008314636186801283,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0854,0.2894381120056305,647.0,0.2943258939586409,623.0,24.0,0.004887781953010373,0.028666666349344,0.0257999997144096,0.028666666349344,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0070,0.2749912092625854,674.0,0.2843912088163117,645.0,29.0,0.00939999955372628,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0812,0.2856369387389226,654.0,0.2918815762893944,629.0,25.0,0.006244637550471777,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0402,0.3551308288523712,543.0,0.3245822381695202,579.0,-36.0,-0.030548590682850985,0.1516150105389351,0.1201670545558558,0.0568129235481924,0.0948020869907427,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0779,0.4809278232139575,364.0,0.4839113752977669,337.0,27.0,0.0029835520838094043,0.0058054967067939,0.0043541225300954,0.0,0.0058054967067939,clean_or_minor,minor_or_none
TP_0871,0.3034430547261894,619.0,0.2934521755778712,624.0,-5.0,-0.009990879148318199,0.0280230068759198,0.0252207061883278,0.0280230068759198,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0630,0.5394569988795136,272.0,0.5486181641226379,238.0,34.0,0.00916116524312427,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0625,0.3530168646580768,547.0,0.3514999228627725,531.0,16.0,-0.0015169417953043163,0.0210584808377726,0.0189526327539953,0.0210584808377726,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0084,0.2283457010173815,741.0,0.2388483814150807,716.0,25.0,0.010502680397699193,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0805,0.4983245214712047,337.0,0.51212488989453,291.0,46.0,0.013800368423325271,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0357,0.5379349308398313,274.0,0.5481932114109173,239.0,35.0,0.01025828057108591,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0298,0.2674438089905715,686.0,0.2829355587238598,650.0,36.0,0.015491749733288263,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0300,0.3509836782588402,551.0,0.3557936816955604,523.0,28.0,0.004810003436720223,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0702,0.4471693135977336,412.0,0.4384683000271663,404.0,8.0,-0.008701013570567295,0.022241736673033,0.0200175630057297,0.022241736673033,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0721,0.2797673964588977,667.0,0.2870469368142726,638.0,29.0,0.007279540355374925,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0052,0.2849255302059895,656.0,0.2732681789021331,664.0,-8.0,-0.011657351303856367,0.0583929951097453,0.0525536955987708,0.0583929951097453,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0020,0.3008920487216956,623.0,0.3139555732073955,593.0,30.0,0.013063524485699862,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0381,0.3479181098355645,557.0,0.3506069926946267,533.0,24.0,0.002688882859062214,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0364,0.2927287912997906,642.0,0.3082951877546601,600.0,42.0,0.015566396454869458,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0499,0.2730562377180983,676.0,0.2884574024653317,634.0,42.0,0.015401164747233409,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0899,0.3462995393805336,558.0,0.3471847796841997,539.0,19.0,0.0008852403036661016,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0302,0.3453870060788989,561.0,0.3499393951209921,535.0,26.0,0.004552389042093208,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0383,0.3452528393110751,562.0,0.3600080092182444,515.0,47.0,0.014755169907169297,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0898,0.2529377545203251,707.0,0.261028075416785,681.0,26.0,0.008090320896459946,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0303,0.4079621316114928,474.0,0.4200590667836376,432.0,42.0,0.012096935172144774,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0187,0.2461321193554603,717.0,0.2608489786273184,683.0,34.0,0.014716859271858063,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0734,0.3223051548107552,593.0,0.3238394885660499,580.0,13.0,0.001534333755294659,0.0687806607835396,0.0550245286268317,0.0,0.0687806607835396,moderate_confounding,transport_deck_or_viaduct
TP_0950,0.3612621907094275,533.0,0.3654794139184757,510.0,23.0,0.004217223209048215,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0483,0.5296993615005077,286.0,0.5395890917143363,253.0,33.0,0.009889730213828662,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0092,0.2555725317751229,701.0,0.2642372836883238,675.0,26.0,0.008664751913200874,0.031177935522983,0.0238426070143889,0.0091831074430341,0.0219948280799489,moderate_confounding,transport_deck_or_viaduct
TP_0926,0.360628715967911,534.0,0.3641797644396782,511.0,23.0,0.003551048471767182,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0686,0.3434128488668905,563.0,0.343458676533288,547.0,16.0,4.582766639749103e-05,0.0163170765505503,0.0146853688954953,0.0163170765505503,0.0,clean_or_minor,minor_or_none
TP_0740,0.3431183642813426,564.0,0.3453419978984173,541.0,23.0,0.0022236336170746718,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0184,0.3257209604845139,589.0,0.325830191924172,576.0,13.0,0.00010923143965813065,0.0147973441629094,0.0119476369701051,0.0063705246323746,0.0084268195305347,clean_or_minor,minor_or_none
TP_0694,0.2751885592771119,672.0,0.2842392750416146,646.0,26.0,0.009050715764502726,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0371,0.3256346914090505,590.0,0.3434183519894391,548.0,42.0,0.017783660580388605,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0423,0.2282057871142959,742.0,0.2432536844999853,710.0,32.0,0.015047897385689402,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0596,0.3246187086315871,591.0,0.3378964120331184,553.0,38.0,0.013277703401531282,0.0143087068739811,0.0107315301554858,0.0,0.0143087068739811,clean_or_minor,minor_or_none
TP_0069,0.2337730932961502,731.0,0.2474040905505694,706.0,25.0,0.013630997254419186,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0146,0.2323750643499962,734.0,0.2502320493562461,702.0,32.0,0.01785698500624991,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0644,0.5221088960436064,298.0,0.5307909389827293,266.0,32.0,0.008682042939122891,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0468,0.1941709974789413,792.0,0.2099619332586222,760.0,32.0,0.01579093577968091,0.0266521985731262,0.0239869787158136,0.0266521985731262,0.0,moderate_confounding,pedestrian_shelter_shade
