cell_id,park_distance_m,nearest_park_name,large_park_distance_m,nearest_large_park_name
TP_0252,826.207230568033,MAR THOMA ROAD PARK,2500.891324884499,MACRITCHIE RESERVOIR PK
TP_0253,761.4876150247799,MAR THOMA ROAD PARK,2590.524421594179,MACRITCHIE RESERVOIR PK
TP_0254,705.0591378241659,MAR THOMA ROAD PARK,2680.8909225981506,MACRITCHIE RESERVOIR PK
TP_0255,659.054920186918,MAR THOMA ROAD PARK,2771.9191003459086,MACRITCHIE RESERVOIR PK
TP_0256,625.7782257444035,MAR THOMA ROAD PARK,2863.545854156308,MACRITCHIE RESERVOIR PK
TP_0257,607.3247795117883,MAR THOMA ROAD PARK,2920.967352598783,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0258,605.0523843455795,MAR THOMA ROAD PARK,2966.4452287108106,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0259,619.1392313490558,MAR THOMA ROAD PARK,3014.555409166387,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0260,648.5201521839767,MAR THOMA ROAD PARK,3065.1739485594476,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0261,554.548940604129,GREENWAY SOUTH,3118.1786919483475,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0262,781.6871098334175,TOA PAYOH TOWN PK,986.3394111309751,MACRITCHIE RESERVOIR PK
TP_0263,693.2546490132818,TOA PAYOH TOWN PK,1041.7880902247362,MACRITCHIE RESERVOIR PK
TP_0264,608.2790875670754,TOA PAYOH TOWN PK,1102.7477521751168,MACRITCHIE RESERVOIR PK
TP_0265,528.0416874243853,TOA PAYOH TOWN PK,1169.0948571097395,MACRITCHIE RESERVOIR PK
TP_0266,455.0598650914663,TOA PAYOH TOWN PK,1239.9649047104565,MACRITCHIE RESERVOIR PK
TP_0267,392.9413852574639,TOA PAYOH TOWN PK,1314.6266180580633,MACRITCHIE RESERVOIR PK
TP_0268,346.73136896299184,TOA PAYOH TOWN PK,1387.8340098800334,MACRITCHIE RESERVOIR PK
TP_0269,322.66245248886776,TOA PAYOH TOWN PK,1456.860528318686,MACRITCHIE RESERVOIR PK
TP_0270,317.1794392262916,TOA PAYOH TOWN PK,1529.3142119807521,MACRITCHIE RESERVOIR PK
TP_0271,329.2759984788176,TOA PAYOH TOWN PK,1604.7309179297374,MACRITCHIE RESERVOIR PK
TP_0272,343.799835523923,TOA PAYOH TOWN PK,1682.712298330563,MACRITCHIE RESERVOIR PK
TP_0273,355.85566686321994,TOA PAYOH TOWN PK,1762.9180465768209,MACRITCHIE RESERVOIR PK
TP_0274,379.07285529495385,TOA PAYOH TOWN PK,1845.0581017787874,MACRITCHIE RESERVOIR PK
TP_0275,424.95085552866556,TOA PAYOH TOWN PK,1928.885366975666,MACRITCHIE RESERVOIR PK
TP_0276,487.3091725051156,TOA PAYOH TOWN PK,2014.1891964078645,MACRITCHIE RESERVOIR PK
TP_0277,560.675690217345,TOA PAYOH TOWN PK,2100.789727440485,MACRITCHIE RESERVOIR PK
TP_0278,641.2832678261393,TOA PAYOH TOWN PK,2188.5330335438794,MACRITCHIE RESERVOIR PK
TP_0279,726.7263787608426,TOA PAYOH TOWN PK,2277.287026025943,MACRITCHIE RESERVOIR PK
TP_0280,815.4864987109986,TOA PAYOH TOWN PK,2366.9380133200348,MACRITCHIE RESERVOIR PK
TP_0281,901.8934459557404,MAR THOMA ROAD PARK,2457.387824274528,MACRITCHIE RESERVOIR PK
TP_0282,843.0046191161402,MAR THOMA ROAD PARK,2548.551407934713,MACRITCHIE RESERVOIR PK
TP_0283,792.4025415433607,MAR THOMA ROAD PARK,2640.3548320025693,MACRITCHIE RESERVOIR PK
TP_0284,751.7624543947418,MAR THOMA ROAD PARK,2732.733612863249,MACRITCHIE RESERVOIR PK
TP_0285,722.7667589415239,MAR THOMA ROAD PARK,2787.4797425202423,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0286,706.8499047351308,MAR THOMA ROAD PARK,2831.5702948989115,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0287,704.8984237585528,MAR THOMA ROAD PARK,2878.460935108743,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0288,717.0263508480849,MAR THOMA ROAD PARK,2928.0171404792513,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0289,645.8349847639079,GREENWAY SOUTH,2980.1059368642386,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0290,545.8355865443508,GREENWAY SOUTH,3034.596911440904,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0291,830.4285570713631,TOA PAYOH TOWN PK,902.6501453783709,MACRITCHIE RESERVOIR PK
TP_0292,747.5155675203832,TOA PAYOH TOWN PK,962.0329853725201,MACRITCHIE RESERVOIR PK
TP_0293,668.9893748622997,TOA PAYOH TOWN PK,1027.7342287468746,MACRITCHIE RESERVOIR PK
TP_0294,596.4101783485087,TOA PAYOH TOWN PK,1098.6208740648897,MACRITCHIE RESERVOIR PK
TP_0295,532.1434916348398,TOA PAYOH TOWN PK,1173.7538093332314,MACRITCHIE RESERVOIR PK
TP_0296,479.2554978944021,TOA PAYOH TOWN PK,1246.6039383046002,MACRITCHIE RESERVOIR PK
TP_0297,441.3020016462441,TOA PAYOH TOWN PK,1315.4393710809509,MACRITCHIE RESERVOIR PK
TP_0298,422.1191215514756,TOA PAYOH TOWN PK,1388.070639046571,MACRITCHIE RESERVOIR PK
TP_0299,417.0549084735029,TOA PAYOH TOWN PK,1463.9328737945823,MACRITCHIE RESERVOIR PK
TP_0300,428.3834875653042,TOA PAYOH TOWN PK,1542.5494543027696,MACRITCHIE RESERVOIR PK
TP_0301,441.97819733587085,TOA PAYOH TOWN PK,1623.5203044505113,MACRITCHIE RESERVOIR PK
TP_0302,454.9577193572999,TOA PAYOH TOWN PK,1706.5103395398428,MACRITCHIE RESERVOIR PK
TP_0303,473.9019198478872,TOA PAYOH TOWN PK,1791.2389284932642,MACRITCHIE RESERVOIR PK
TP_0304,511.34140222417847,TOA PAYOH TOWN PK,1877.4707078788222,MACRITCHIE RESERVOIR PK
TP_0305,564.2313617849196,TOA PAYOH TOWN PK,1965.007791062497,MACRITCHIE RESERVOIR PK
TP_0306,628.6843640609654,TOA PAYOH TOWN PK,2053.683271327305,MACRITCHIE RESERVOIR PK
TP_0307,701.5205126065924,TOA PAYOH TOWN PK,2143.3558591430706,MACRITCHIE RESERVOIR PK
TP_0308,780.3960722613178,TOA PAYOH TOWN PK,2233.9054811957103,MACRITCHIE RESERVOIR PK
TP_0309,863.6579355242258,TOA PAYOH TOWN PK,2325.229678743489,MACRITCHIE RESERVOIR PK
TP_0310,950.1536873511798,TOA PAYOH TOWN PK,2417.2406621813343,MACRITCHIE RESERVOIR PK
TP_0311,928.1434091056027,MAR THOMA ROAD PARK,2509.8629004183003,MACRITCHIE RESERVOIR PK
TP_0312,882.4370730309322,MAR THOMA ROAD PARK,2603.031144433249,MACRITCHIE RESERVOIR PK
TP_0313,846.1324883566565,MAR THOMA ROAD PARK,2654.813807967235,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0314,820.4786333877661,MAR THOMA ROAD PARK,2697.366006860523,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0315,806.4925218742483,MAR THOMA ROAD PARK,2742.9054659174594,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0316,804.7826960318628,MAR THOMA ROAD PARK,2791.2859787117955,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0317,752.7822577378085,GREENWAY SOUTH,2842.362474236222,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0318,653.8461497615863,GREENWAY SOUTH,2895.992309198947,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0319,555.2913177344565,GREENWAY SOUTH,2952.0363268314704,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0320,821.5609076399962,MACRITCHIE RESERVOIR PK,821.5609076399962,MACRITCHIE RESERVOIR PK
TP_0321,810.1021810236713,TOA PAYOH TOWN PK,886.3929743378069,MACRITCHIE RESERVOIR PK
TP_0322,737.7877207288939,TOA PAYOH TOWN PK,957.2996839802014,MACRITCHIE RESERVOIR PK
TP_0323,672.241292773796,TOA PAYOH TOWN PK,1033.0309119003955,MACRITCHIE RESERVOIR PK
TP_0324,615.4031136439129,TOA PAYOH TOWN PK,1105.4227784035327,MACRITCHIE RESERVOIR PK
TP_0325,569.6769806282829,TOA PAYOH TOWN PK,1174.018261785861,MACRITCHIE RESERVOIR PK
TP_0326,537.7263399452634,TOA PAYOH TOWN PK,1246.8673702523465,MACRITCHIE RESERVOIR PK
TP_0327,521.241165674121,TOA PAYOH TOWN PK,1323.2677729746579,MACRITCHIE RESERVOIR PK
TP_0328,516.9785263391304,TOA PAYOH TOWN PK,1402.6392832751474,MACRITCHIE RESERVOIR PK
TP_0329,527.4909766517908,TOA PAYOH TOWN PK,1484.5054122433935,MACRITCHIE RESERVOIR PK
TP_0330,540.8244881052035,TOA PAYOH TOWN PK,1568.4755908120585,MACRITCHIE RESERVOIR PK
TP_0331,554.0597718513799,TOA PAYOH TOWN PK,1654.2294396384511,MACRITCHIE RESERVOIR PK
TP_0332,570.4996315945854,TOA PAYOH TOWN PK,1741.5034880699643,MACRITCHIE RESERVOIR PK
TP_0333,601.9608206873877,TOA PAYOH TOWN PK,1830.080260249031,MACRITCHIE RESERVOIR PK
TP_0334,647.4904089140696,TOA PAYOH TOWN PK,1919.7794453911806,MACRITCHIE RESERVOIR PK
TP_0335,704.365551137181,TOA PAYOH TOWN PK,2010.4508148521757,MACRITCHIE RESERVOIR PK
TP_0336,770.0765089404173,TOA PAYOH TOWN PK,2101.9685627842023,MACRITCHIE RESERVOIR PK
TP_0337,842.558502191353,TOA PAYOH TOWN PK,2194.226788398682,MACRITCHIE RESERVOIR PK
TP_0338,920.2129262339298,TOA PAYOH TOWN PK,2287.135885538877,MACRITCHIE RESERVOIR PK
TP_0339,959.7735041340109,CARMICHAEL RD PG,2380.6196501988743,MACRITCHIE RESERVOIR PK
TP_0340,899.1351284599855,CARMICHAEL RD PG,2474.6129553742985,MACRITCHIE RESERVOIR PK
TP_0341,844.2173747352864,CARMICHAEL RD PG,2523.0991647151463,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0342,795.1190953550129,CARMICHAEL RD PG,2563.937677670707,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0343,756.1255026722805,CARMICHAEL RD PG,2607.9730510441727,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0344,728.2590408836228,CARMICHAEL RD PG,2655.046224638253,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0345,713.069723534581,CARMICHAEL RD PG,2704.998609049371,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0346,711.7412666233661,CARMICHAEL RD PG,2757.6737470107346,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0347,676.7028502755876,GREENWAY SOUTH,2812.9186826044966,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0348,582.0074099291498,GREENWAY SOUTH,2870.5850509850093,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0349,745.0821196169686,MACRITCHIE RESERVOIR PK,745.0821196169686,MACRITCHIE RESERVOIR PK
TP_0350,816.0132014655671,MACRITCHIE RESERVOIR PK,816.0132014655671,MACRITCHIE RESERVOIR PK
TP_0351,812.7976474689444,TOA PAYOH TOWN PK,892.5288370463185,MACRITCHIE RESERVOIR PK
TP_0352,753.4959537404526,TOA PAYOH TOWN PK,964.312013318424,MACRITCHIE RESERVOIR PK
TP_0353,702.8541045598149,TOA PAYOH TOWN PK,1032.597220131616,MACRITCHIE RESERVOIR PK
TP_0354,662.8044072512694,TOA PAYOH TOWN PK,1105.7198465329493,MACRITCHIE RESERVOIR PK
TP_0355,635.2185752125179,TOA PAYOH TOWN PK,1182.7830481580963,MACRITCHIE RESERVOIR PK
TP_0356,620.6449490709189,TOA PAYOH TOWN PK,1263.065754030037,MACRITCHIE RESERVOIR PK
TP_0357,616.9268973790298,TOA PAYOH TOWN PK,1345.9919981176613,MACRITCHIE RESERVOIR PK
TP_0358,626.5984657382775,TOA PAYOH TOWN PK,1431.1023090576307,MACRITCHIE RESERVOIR PK
TP_0359,639.9285250269753,TOA PAYOH TOWN PK,1518.0293735575049,MACRITCHIE RESERVOIR PK
TP_0360,653.1618243454598,TOA PAYOH TOWN PK,1606.47830330095,MACRITCHIE RESERVOIR PK
TP_0361,668.0992663246996,TOA PAYOH TOWN PK,1696.2110419903554,MACRITCHIE RESERVOIR PK
TP_0362,695.1572697287122,TOA PAYOH TOWN PK,1787.0342075526464,MACRITCHIE RESERVOIR PK
TP_0363,734.9357996789606,TOA PAYOH TOWN PK,1878.789668631543,MACRITCHIE RESERVOIR PK
TP_0364,785.5046974034141,TOA PAYOH TOWN PK,1971.3472497127268,MACRITCHIE RESERVOIR PK
TP_0365,844.9287719304538,TOA PAYOH TOWN PK,2064.599074625202,MACRITCHIE RESERVOIR PK
TP_0366,911.4777175712967,TOA PAYOH TOWN PK,2158.455164912292,MACRITCHIE RESERVOIR PK
TP_0367,957.2278617210268,CARMICHAEL RD PG,2252.8399985196147,MACRITCHIE RESERVOIR PK
TP_0368,885.1914929822166,CARMICHAEL RD PG,2347.6898046639735,MACRITCHIE RESERVOIR PK
TP_0369,819.0499247549942,CARMICHAEL RD PG,2392.49293311371,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0370,760.3420839439434,CARMICHAEL RD PG,2431.4130572554377,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0371,706.870833893046,CARMICHAEL RD PG,2473.7656467388792,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0372,662.7048934494788,CARMICHAEL RD PG,2519.3776007138385,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0373,631.0657894698617,CARMICHAEL RD PG,2568.0752549276685,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0374,613.4747188207265,CARMICHAEL RD PG,2619.686533722117,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0375,611.9300863866059,CARMICHAEL RD PG,2674.042736187698,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0376,626.5034126894432,CARMICHAEL RD PG,2730.97996604724,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0377,620.993186577923,GREENWAY SOUTH,2790.340229245275,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0378,674.7832281433609,MACRITCHIE RESERVOIR PK,674.7832281433609,MACRITCHIE RESERVOIR PK
TP_0379,752.3713079170049,MACRITCHIE RESERVOIR PK,752.3713079170049,MACRITCHIE RESERVOIR PK
TP_0380,823.3078397823496,MACRITCHIE RESERVOIR PK,823.3078397823496,MACRITCHIE RESERVOIR PK
TP_0381,838.4742406998504,TOA PAYOH TOWN PK,891.1762783200568,MACRITCHIE RESERVOIR PK
TP_0382,792.9950077349564,TOA PAYOH TOWN PK,964.6525379812648,MACRITCHIE RESERVOIR PK
TP_0383,757.4722943484347,TOA PAYOH TOWN PK,1042.5516193584872,MACRITCHIE RESERVOIR PK
TP_0384,733.2561341775195,TOA PAYOH TOWN PK,1123.954286890847,MACRITCHIE RESERVOIR PK
TP_0385,720.2138243752133,TOA PAYOH TOWN PK,1208.1525561838705,MACRITCHIE RESERVOIR PK
TP_0386,716.8896684453285,TOA PAYOH TOWN PK,1294.6010810311138,MACRITCHIE RESERVOIR PK
TP_0387,725.705954824764,TOA PAYOH TOWN PK,1382.8779118202146,MACRITCHIE RESERVOIR PK
TP_0388,739.0361547642004,TOA PAYOH TOWN PK,1472.6542971768852,MACRITCHIE RESERVOIR PK
TP_0389,752.3461937456984,TOA PAYOH TOWN PK,1563.6719729492033,MACRITCHIE RESERVOIR PK
TP_0390,766.3180995367695,TOA PAYOH TOWN PK,1655.7262451806948,MACRITCHIE RESERVOIR PK
TP_0391,790.0192590505131,TOA PAYOH TOWN PK,1748.653413050588,MACRITCHIE RESERVOIR PK
TP_0392,825.237801887309,TOA PAYOH TOWN PK,1842.321394047949,MACRITCHIE RESERVOIR PK
TP_0393,870.5770670405196,TOA PAYOH TOWN PK,1936.622699175058,MACRITCHIE RESERVOIR PK
TP_0394,924.5493116378104,TOA PAYOH TOWN PK,2031.4691331529987,MACRITCHIE RESERVOIR PK
TP_0395,975.4000098791983,CARMICHAEL RD PG,2126.7877653745104,MACRITCHIE RESERVOIR PK
TP_0396,893.6912102428985,CARMICHAEL RD PG,2222.517842209599,MACRITCHIE RESERVOIR PK
TP_0397,816.0654258443332,CARMICHAEL RD PG,2263.187017241796,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0398,743.8021102763618,CARMICHAEL RD PG,2299.948367899812,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0399,678.6165185468485,CARMICHAEL RD PG,2340.407980459433,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0400,621.987241717769,CARMICHAEL RD PG,2384.3775990793474,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0401,571.5153329634836,CARMICHAEL RD PG,2431.666826476149,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0402,534.901454310939,CARMICHAEL RD PG,2482.085932230747,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0403,514.0369934573337,CARMICHAEL RD PG,2535.448203961376,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0404,512.1925718278277,CARMICHAEL RD PG,2591.571842524177,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0405,529.3138257423475,CARMICHAEL RD PG,2650.2814256145234,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0406,563.2764206986543,CARMICHAEL RD PG,2711.4089796544054,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0407,612.7947821206014,MACRITCHIE RESERVOIR PK,612.7947821206014,MACRITCHIE RESERVOIR PK
TP_0408,682.476328574058,MACRITCHIE RESERVOIR PK,682.476328574058,MACRITCHIE RESERVOIR PK
TP_0409,749.7554928489913,MACRITCHIE RESERVOIR PK,749.7554928489913,MACRITCHIE RESERVOIR PK
TP_0410,823.7066583745345,MACRITCHIE RESERVOIR PK,823.7066583745345,MACRITCHIE RESERVOIR PK
TP_0411,885.2225157024155,TOA PAYOH TOWN PK,902.6915414713104,MACRITCHIE RESERVOIR PK
TP_0412,853.326688156083,TOA PAYOH TOWN PK,985.5005728243686,MACRITCHIE RESERVOIR PK
TP_0413,831.7610704540697,TOA PAYOH TOWN PK,1071.2472819244244,MACRITCHIE RESERVOIR PK
TP_0414,819.8876464705988,TOA PAYOH TOWN PK,1159.279991642992,MACRITCHIE RESERVOIR PK
TP_0415,816.861552980424,TOA PAYOH TOWN PK,1249.1154706499651,MACRITCHIE RESERVOIR PK
TP_0416,824.8786978897475,TOA PAYOH TOWN PK,1340.391293246264,MACRITCHIE RESERVOIR PK
TP_0417,838.1437845014256,TOA PAYOH TOWN PK,1432.8322229080768,MACRITCHIE RESERVOIR PK
TP_0418,851.718377902968,TOA PAYOH TOWN PK,1526.226568697128,MACRITCHIE RESERVOIR PK
TP_0419,864.945217740228,TOA PAYOH TOWN PK,1620.409484972955,MACRITCHIE RESERVOIR PK
TP_0420,886.0119805537429,TOA PAYOH TOWN PK,1715.2510775346054,MACRITCHIE RESERVOIR PK
TP_0421,917.5533933662073,TOA PAYOH TOWN PK,1810.6478451032199,MACRITCHIE RESERVOIR PK
TP_0422,958.5359824601879,TOA PAYOH TOWN PK,1906.5164512718588,MACRITCHIE RESERVOIR PK
TP_0423,1007.8086275002777,TOA PAYOH TOWN PK,2002.7891399155205,MACRITCHIE RESERVOIR PK
TP_0424,924.0151401804775,CARMICHAEL RD PG,2099.4103217229494,MACRITCHIE RESERVOIR PK
TP_0425,837.306860879465,CARMICHAEL RD PG,2135.4176441681366,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0426,753.8975920301775,CARMICHAEL RD PG,2169.7362823665426,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0427,675.0113919497776,CARMICHAEL RD PG,2208.054019948556,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0428,602.4277377869088,CARMICHAEL RD PG,2250.166566057759,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0429,538.700268468588,CARMICHAEL RD PG,2295.8651081884927,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0430,483.819982868461,CARMICHAEL RD PG,2344.940002428751,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0431,439.9922451771995,CARMICHAEL RD PG,2397.1838967805,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0432,414.8696550160549,CARMICHAEL RD PG,2452.3942698874775,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0433,412.5821501787129,CARMICHAEL RD PG,2510.3754051874644,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0434,433.4048063098536,CARMICHAEL RD PG,2570.9398466248326,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0435,474.28570094993256,CARMICHAEL RD PG,2633.9093976362415,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0436,541.9521003564541,MACRITCHIE RESERVOIR PK,541.9521003564541,MACRITCHIE RESERVOIR PK
TP_0437,608.3349727527429,MACRITCHIE RESERVOIR PK,608.3349727527429,MACRITCHIE RESERVOIR PK
TP_0438,682.957391838897,MACRITCHIE RESERVOIR PK,682.957391838897,MACRITCHIE RESERVOIR PK
TP_0439,763.4069419783247,MACRITCHIE RESERVOIR PK,763.4069419783247,MACRITCHIE RESERVOIR PK
TP_0440,848.0268386401491,MACRITCHIE RESERVOIR PK,848.0268386401491,MACRITCHIE RESERVOIR PK
TP_0441,935.686314449086,MACRITCHIE RESERVOIR PK,935.686314449086,MACRITCHIE RESERVOIR PK
TP_0442,930.5849764190475,TOA PAYOH TOWN PK,1025.6062787642352,MACRITCHIE RESERVOIR PK
TP_0443,919.6322921956496,TOA PAYOH TOWN PK,1117.2410657659923,MACRITCHIE RESERVOIR PK
TP_0444,916.8395698002607,TOA PAYOH TOWN PK,1210.2012060096613,MACRITCHIE RESERVOIR PK
TP_0445,924.1864427044942,TOA PAYOH TOWN PK,1304.20332733073,MACRITCHIE RESERVOIR PK
TP_0446,937.2514142386506,TOA PAYOH TOWN PK,1399.037411584785,MACRITCHIE RESERVOIR PK
TP_0447,951.2221587366885,TOA PAYOH TOWN PK,1494.5450943371243,MACRITCHIE RESERVOIR PK
TP_0448,963.855295003215,TOA PAYOH TOWN PK,1590.6050418002806,MACRITCHIE RESERVOIR PK
TP_0449,982.8041665046045,TOA PAYOH TOWN PK,1687.1229234983978,MACRITCHIE RESERVOIR PK
TP_0450,1011.3313154905696,TOA PAYOH TOWN PK,1784.024416589383,MACRITCHIE RESERVOIR PK
TP_0451,1048.6553436115041,TOA PAYOH TOWN PK,1881.250243582814,MACRITCHIE RESERVOIR PK
TP_0452,974.1272911175821,CARMICHAEL RD PG,1978.7525967067497,MACRITCHIE RESERVOIR PK
TP_0453,881.0237109710242,CARMICHAEL RD PG,2009.477930965496,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0454,789.6084974759524,CARMICHAEL RD PG,2041.0165543254573,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0455,700.5429175142001,CARMICHAEL RD PG,2076.8956630085568,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0456,614.8489076776372,CARMICHAEL RD PG,2116.894568705996,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0457,534.1516444470238,CARMICHAEL RD PG,2160.784495272524,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0458,461.08218275979397,CARMICHAEL RD PG,2208.3334564787374,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0459,399.8096921695392,CARMICHAEL RD PG,2259.3104423687596,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0460,347.915472243689,CARMICHAEL RD PG,2313.48885776217,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0461,316.22718204421625,CARMICHAEL RD PG,2370.6492180377304,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0462,313.22009938152996,CARMICHAEL RD PG,2430.5811516952267,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0463,339.86221640977277,CARMICHAEL RD PG,2493.084786959578,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0464,390.65781207605505,CARMICHAEL RD PG,2557.971613400445,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0465,466.91495916379364,MACRITCHIE RESERVOIR PK,466.91495916379364,MACRITCHIE RESERVOIR PK
TP_0466,542.5577748813811,MACRITCHIE RESERVOIR PK,542.5577748813811,MACRITCHIE RESERVOIR PK
TP_0467,625.0826337993591,MACRITCHIE RESERVOIR PK,625.0826337993591,MACRITCHIE RESERVOIR PK
TP_0468,712.1008770327783,MACRITCHIE RESERVOIR PK,712.1008770327783,MACRITCHIE RESERVOIR PK
TP_0469,802.1514938365199,MACRITCHIE RESERVOIR PK,802.1514938365199,MACRITCHIE RESERVOIR PK
TP_0470,865.9841287884304,BINCHANG RISE PG,894.3189470527104,MACRITCHIE RESERVOIR PK
TP_0471,887.11538781974,BINCHANG RISE PG,988.0110014826641,MACRITCHIE RESERVOIR PK
TP_0472,917.212036950333,BINCHANG RISE PG,1082.831980985086,MACRITCHIE RESERVOIR PK
TP_0473,950.4826199596545,BINCHANG RISE PG,1178.5094225492614,MACRITCHIE RESERVOIR PK
TP_0474,992.2885723612188,BINCHANG RISE PG,1274.850508503135,MACRITCHIE RESERVOIR PK
TP_0475,1036.3590439758757,TOA PAYOH TOWN PK,1371.7154147358738,MACRITCHIE RESERVOIR PK
TP_0476,1050.253163288411,TOA PAYOH TOWN PK,1469.0005238315332,MACRITCHIE RESERVOIR PK
TP_0477,1062.9410175115313,TOA PAYOH TOWN PK,1566.6275559336452,MACRITCHIE RESERVOIR PK
TP_0478,1080.1809245273935,TOA PAYOH TOWN PK,1664.5363495592203,MACRITCHIE RESERVOIR PK
TP_0479,1048.9558371857063,KALLANG LINEAR PARK,1762.679953649341,MACRITCHIE RESERVOIR PK
TP_0480,1019.7422754593205,KALLANG LINEAR PARK,1860.926357563515,MACRITCHIE RESERVOIR PK
TP_0481,944.0989245362405,CARMICHAEL RD PG,1885.734497496969,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0482,847.7037096200311,CARMICHAEL RD PG,1914.0902839321184,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0483,752.2502105660313,CARMICHAEL RD PG,1947.174526085561,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0484,658.148295819198,CARMICHAEL RD PG,1984.750779072708,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0485,566.0724152286444,CARMICHAEL RD PG,2026.5691883138143,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0486,477.19679302764297,CARMICHAEL RD PG,2072.372962334749,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0487,393.6947793265023,CARMICHAEL RD PG,2121.9040305841577,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0488,319.8036573618563,CARMICHAEL RD PG,2174.9077532167853,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0489,261.45484994336476,CARMICHAEL RD PG,2231.1366509014365,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
