cell_id,road_fraction
TP_0082,0.1385621165170729
TP_0083,0.33918175398351347
TP_0084,0.31260775198452195
TP_0085,0.05464526183426565
TP_0086,0.1615005602087216
TP_0087,0.18825338593857285
TP_0088,0.9035031155094836
TP_0089,0.6157342212482586
TP_0090,0.21826161104693692
TP_0091,0.19693585541483072
TP_0092,0.20485485723653743
TP_0093,0.0
TP_0094,0.0
TP_0095,0.21179764099685314
TP_0096,0.12517697566481023
TP_0097,0.16877301749655474
TP_0098,0.2111259617836643
TP_0099,0.16443940975015564
TP_0100,0.05280751190757385
TP_0101,0.0
TP_0102,0.03244748401820849
TP_0103,0.23934068123946822
TP_0104,0.27213280646855664
TP_0105,0.3550450590724698
TP_0106,0.5585628746899345
TP_0107,0.4382040686733459
TP_0108,0.16681562338379027
TP_0109,0.06977684843962868
TP_0110,0.1494966859472334
TP_0111,0.03754613158297185
TP_0112,0.0415843593930094
TP_0113,0.4506558795135591
TP_0114,0.4274383433526811
TP_0115,0.2665571157438962
TP_0116,0.592522737312445
TP_0117,0.5471283929939784
TP_0118,0.4508093385610643
TP_0119,0.6516203728800279
TP_0120,0.8692846905220069
TP_0121,0.6238728115822197
TP_0122,0.5954030337029887
TP_0123,0.6649985275747798
TP_0124,0.8844176965694174
TP_0125,0.6507811788798261
TP_0126,0.43565607103493675
TP_0127,0.31955875831871144
TP_0128,0.280989339361217
TP_0129,0.28098565074200266
TP_0130,0.280965540645638
TP_0131,0.34063809583043314
TP_0132,0.3367043345464021
TP_0133,0.29076128525461054
TP_0134,0.5110852448115674
TP_0135,0.18804842260685592
TP_0136,0.21828077020513142
TP_0137,0.5874124921187689
TP_0138,0.5339273454781173
TP_0139,0.276410131654088
TP_0140,0.043056018552304266
TP_0141,0.0
TP_0142,0.660574217613241
TP_0143,0.8059130031834633
TP_0144,0.9376556139013262
TP_0145,0.5020429259566461
TP_0146,0.25955708431403074
TP_0147,0.12696299271241232
TP_0148,0.0
TP_0149,0.0
TP_0150,0.0
TP_0151,0.0
TP_0152,0.0933579238793098
TP_0153,0.36738931553333726
TP_0154,0.0
TP_0155,0.0
TP_0156,1.3508796159531198e-05
TP_0157,0.05637536711214777
TP_0158,0.04453361311408031
TP_0159,0.0
TP_0160,0.0
TP_0161,0.0
TP_0162,0.004432056691578541
TP_0163,0.36202346982994194
TP_0164,0.0
TP_0165,0.0
TP_0166,0.0
TP_0167,0.0007564139253537096
TP_0168,0.4378284781205736
TP_0169,0.788426942794274
TP_0170,0.8417315621571765
TP_0171,1.0
TP_0172,0.7778390591045798
TP_0173,0.1104353650737982
TP_0174,0.0
TP_0175,0.0
TP_0176,0.018238948800555193
TP_0177,0.0
TP_0178,0.0
TP_0179,0.10097136964624846
TP_0180,0.17485257883402588
TP_0181,0.36822554735882634
TP_0182,0.8765877541888009
TP_0183,0.2966563480084938
TP_0184,0.2827385672409871
TP_0185,0.2823290310819945
TP_0186,0.22508054924150647
TP_0187,0.2381917750796354
TP_0188,0.6732181613902988
TP_0189,0.31307553887143263
TP_0190,0.31318964326586685
TP_0191,0.6535882554213874
TP_0192,0.30920399568445367
TP_0193,0.0
TP_0194,0.0
TP_0195,0.0
TP_0196,0.0
TP_0197,0.042823124023482345
TP_0198,0.43046208279017817
TP_0199,0.1773320812655884
TP_0200,0.7383040665381655
TP_0201,0.019469046198513685
TP_0202,0.0
TP_0203,0.01770443133414639
TP_0204,0.0
TP_0205,0.0
TP_0206,0.0
TP_0207,0.0
TP_0208,0.14652942685965023
TP_0209,0.287455588950151
TP_0210,0.016908143100121047
TP_0211,0.36076821435809087
TP_0212,0.0
TP_0213,0.0
TP_0214,0.0
TP_0215,0.0
TP_0216,0.0
TP_0217,0.283262255888884
TP_0218,0.0
TP_0219,0.0
TP_0220,0.001922277217065938
TP_0221,0.3745969635060798
TP_0222,0.06619371427252328
TP_0223,0.0
TP_0224,0.17466410023623352
TP_0225,0.2329087994704073
TP_0226,0.2668730434979335
TP_0227,0.2150187244878054
TP_0228,0.45266696557415564
TP_0229,0.7103257998753244
TP_0230,0.0
TP_0231,0.0
TP_0232,0.3118786229965357
TP_0233,0.0
TP_0234,0.0
TP_0235,0.0
TP_0236,0.0013753747757323375
TP_0237,0.3185000236001999
TP_0238,0.0
TP_0239,0.0
TP_0240,0.2393920008793526
TP_0241,0.0488136934591253
TP_0242,0.0
TP_0243,0.0
TP_0244,0.0
TP_0245,0.0
TP_0246,0.5098148603962647
TP_0247,0.24152433874705584
TP_0248,0.026617970604085547
TP_0249,0.0
TP_0250,0.001091797500858065
TP_0251,0.3069929232571871
TP_0252,0.0
TP_0253,0.28001023308929796
TP_0254,0.0
TP_0255,0.2800215781254588
TP_0256,0.0
TP_0257,0.35761968635647295
TP_0258,0.5769998400458969
TP_0259,0.0
TP_0260,0.0
TP_0261,0.14052277308318922
TP_0262,0.0
TP_0263,0.0
TP_0264,0.0
TP_0265,0.12535819123800385
TP_0266,0.1590387883568845
TP_0267,0.0
TP_0268,0.0
TP_0269,0.017158661607560785
TP_0270,0.5137991625245534
TP_0271,0.28001568150701533
TP_0272,0.280003132207076
TP_0273,0.2814549528934404
TP_0274,0.3229509919371713
TP_0275,0.26705402199201617
TP_0276,0.04329149998922238
TP_0277,0.48722917238120916
TP_0278,0.285010024620376
TP_0279,0.2944324569605827
TP_0280,0.6843291667501735
TP_0281,0.28954559379499006
TP_0282,0.5601618026237899
TP_0283,0.2800267588896709
TP_0284,0.2962875048564233
TP_0285,0.0
TP_0286,0.16793444025567383
TP_0287,0.4159843998571266
TP_0288,0.11296860877793442
TP_0289,0.0
TP_0290,0.14127342217595193
TP_0291,0.3166983458971371
TP_0292,0.1437044106151394
TP_0293,0.14040210690752028
TP_0294,0.30306445736257426
TP_0295,0.1878177106255239
TP_0296,0.0
TP_0297,0.0
TP_0298,0.18893605170915806
TP_0299,0.1230441753553511
TP_0300,0.0
TP_0301,0.0
TP_0302,0.0
TP_0303,0.3021460966684833
TP_0304,0.017781562935400074
TP_0305,0.0
TP_0306,0.3170738096930328
TP_0307,0.0
TP_0308,0.0
TP_0309,0.2926756335332224
TP_0310,0.0
TP_0311,0.4719846715826473
TP_0312,0.2809537810718078
TP_0313,0.11428580504011766
TP_0314,0.0
TP_0315,0.17599277987270132
TP_0316,0.3844497856469987
TP_0317,0.2590696427506747
TP_0318,0.0
TP_0319,0.1983660694011695
TP_0320,0.3215746448510842
TP_0321,0.0
TP_0322,0.0
TP_0323,0.007703364414293545
TP_0324,0.27663337107207153
TP_0325,0.0
TP_0326,0.0
TP_0327,0.30013252841344046
TP_0328,0.0
TP_0329,0.0
TP_0330,0.0
TP_0331,0.12481429494299177
TP_0332,0.22365324991458255
TP_0333,0.0
TP_0334,0.08491726052101913
TP_0335,0.28530872683796976
TP_0336,0.0
TP_0337,0.18172846768677753
TP_0338,0.1786929506878364
TP_0339,0.18696246938361438
TP_0340,0.1722556816616291
TP_0341,0.0
TP_0342,0.28985544261881285
TP_0343,0.0
TP_0344,0.2983819049611761
TP_0345,0.4035071169884604
TP_0346,0.08214068571514381
TP_0347,0.3154769898372905
TP_0348,0.4444789125291502
TP_0349,0.2529314335983651
TP_0350,0.0
TP_0351,0.0
TP_0352,0.0
TP_0353,0.48721423360170846
TP_0354,0.2800134078731633
TP_0355,0.2909559398638449
TP_0356,0.3549516972448735
TP_0357,0.0
TP_0358,0.0
TP_0359,0.0
TP_0360,0.3027927673247187
TP_0361,0.0
TP_0362,0.05865325820758603
TP_0363,0.41733962206986525
TP_0364,0.10983787068995636
TP_0365,0.21782331974367017
TP_0366,0.20514956902665935
TP_0367,0.09408085380714255
TP_0368,0.2671947072318243
TP_0369,0.0
TP_0370,0.0
TP_0371,0.28000021332895303
TP_0372,0.0
TP_0373,0.3757190151147835
TP_0374,0.32682570977411113
TP_0375,0.0
TP_0376,0.0
TP_0377,0.0
TP_0378,0.4372421187382484
TP_0379,0.25408297831234855
TP_0380,0.006009732071606745
TP_0381,0.0
TP_0382,0.2851830338171789
TP_0383,0.0
TP_0384,0.0
TP_0385,0.2879169882869778
TP_0386,0.10593732174377787
TP_0387,0.29451915271388396
TP_0388,0.2972703771188116
TP_0389,0.41653746769114114
TP_0390,0.10063109833330083
TP_0391,0.35105425549739866
TP_0392,1.023909307122789e-05
TP_0393,0.5549901636631857
TP_0394,0.2271588990885192
TP_0395,0.10930401816812158
TP_0396,0.5038690575148825
TP_0397,0.0
TP_0398,0.0
TP_0399,0.0
TP_0400,0.28004187141071174
TP_0401,0.0
TP_0402,0.5025697885026877
TP_0403,0.2898297709499991
TP_0404,0.0
TP_0405,0.0
TP_0406,0.0
TP_0407,0.12462815410012049
TP_0408,0.03739010942013085
TP_0409,0.32097587420141743
TP_0410,0.3834884404877308
TP_0411,0.6387000812743043
TP_0412,0.00040436442153460675
TP_0413,0.0
TP_0414,0.4328501999952625
TP_0415,0.19250501148052956
TP_0416,0.0
TP_0417,0.0
TP_0418,0.17293744175476358
TP_0419,0.41099229806411375
TP_0420,0.0
TP_0421,0.36096345424655585
TP_0422,0.10871978962029216
TP_0423,0.28046086369731177
TP_0424,0.2498807352698685
TP_0425,0.2328102978367676
TP_0426,0.09884249334957929
TP_0427,0.0
TP_0428,0.0
TP_0429,0.2953708885913545
TP_0430,0.0
TP_0431,0.6462787834026795
TP_0432,0.2055972023996833
TP_0433,0.0
TP_0434,0.0
TP_0435,0.0
TP_0436,0.03554083362706361
TP_0437,0.14550220339542871
TP_0438,0.08882546438731524
TP_0439,0.280398466227493
TP_0440,0.09015473576629794
TP_0441,0.22332665382991662
TP_0442,0.0
TP_0443,0.1362791584658001
TP_0444,0.1641565181487113
TP_0445,0.0
TP_0446,0.0
TP_0447,0.0
TP_0448,0.5533276610926484
TP_0449,0.43283382000464343
TP_0450,0.5364845179119656
TP_0451,0.15947876533465905
TP_0452,0.28011008614301547
TP_0453,0.28000072813063726
TP_0454,0.5046353451835874
TP_0455,0.3448838412455802
TP_0456,0.2944705622290162
TP_0457,0.32750221876714775
TP_0458,0.09124576903151785
TP_0459,0.0
TP_0460,0.9268906968614361
TP_0461,0.10558933743649083
TP_0462,0.0
TP_0463,0.0
TP_0464,0.0
TP_0465,0.04240673507413403
TP_0466,0.2927769498322107
TP_0467,0.12863009246774332
TP_0468,0.4572995429336607
TP_0469,0.0029872483937450826
TP_0470,0.24150545055161715
TP_0471,0.2998533978588042
TP_0472,0.17542574107653972
TP_0473,0.5016748319857948
TP_0474,0.3091992828238043
TP_0475,0.28050881064063754
TP_0476,0.3048136092050241
TP_0477,0.2299015383527556
TP_0478,0.0
TP_0479,0.08008623592964649
TP_0480,0.3840604262415089
TP_0481,0.0
TP_0482,0.0
TP_0483,0.0
TP_0484,0.15467696511966042
TP_0485,0.002775937227978842
TP_0486,0.0
TP_0487,0.0
TP_0488,0.08538473564404854
TP_0489,0.8258580856391055
TP_0490,0.0
TP_0491,0.0
TP_0492,0.0
TP_0493,0.14336053457974898
TP_0494,0.0049512511657626
TP_0495,0.19106399076021394
TP_0496,0.10719897020658027
TP_0497,0.15844231970514117
TP_0498,0.3267375554562775
TP_0499,0.15957310663701083
TP_0500,0.018073923193603535
TP_0501,0.10525409244895022
TP_0502,0.06136206425554462
TP_0503,0.30373274759670243
TP_0504,0.0003405156995093928
TP_0505,0.0
TP_0506,0.0
TP_0507,0.0
TP_0508,0.0
TP_0509,0.6213664334314163
TP_0510,0.0
TP_0511,0.0
TP_0512,0.0
TP_0513,0.14041954239124144
TP_0514,0.0
TP_0515,0.0
TP_0516,0.0
TP_0517,0.3481314934602149
TP_0518,0.3994009165818069
TP_0519,0.0
TP_0520,0.0
TP_0521,0.0
TP_0522,0.15171340277778136
TP_0523,0.0
TP_0524,0.0
TP_0525,0.2121217550196961
TP_0526,0.004052348865933681
TP_0527,0.0
TP_0528,0.28095050928447146
TP_0529,0.1320118137808683
TP_0530,0.1401760704863535
TP_0531,0.14036187015343746
TP_0532,0.3204148595188827
TP_0533,0.1405375430588797
TP_0534,0.14052173373116789
TP_0535,0.13107838831912239
TP_0536,0.0
TP_0537,0.0
TP_0538,0.713318598396261
TP_0539,1.1601947676697845e-05
TP_0540,0.0
TP_0541,0.0
TP_0542,0.15536864498745145
TP_0543,0.0
TP_0544,0.0
TP_0545,0.071938577064482
TP_0546,0.5772225332192616
TP_0547,0.12169451224872176
TP_0548,0.13226135543642836
TP_0549,0.11246321975984963
TP_0550,0.0020124241640116936
TP_0551,0.2269205483845829
TP_0552,0.1811201990594592
TP_0553,0.0
TP_0554,0.14338874179110986
TP_0555,0.0
TP_0556,0.0
TP_0557,0.28231530107226516
TP_0558,0.0
TP_0559,0.0
TP_0560,0.0
TP_0561,0.009488547577574964
TP_0562,0.01310413703554771
TP_0563,0.09990637760039665
TP_0564,0.2474620111541663
TP_0565,0.4077691311094221
TP_0566,0.8198800531346122
TP_0567,0.9319207910033638
TP_0568,0.7755646639624031
TP_0569,0.5603248493489882
TP_0570,0.6477023587904578
TP_0571,0.6722705885220026
TP_0572,0.5178541153703705
TP_0573,0.5922249698333975
TP_0574,1.0
TP_0575,1.0
TP_0576,0.6884937757774356
TP_0577,0.3812325204108855
TP_0578,0.23875868561096716
TP_0579,0.08977306787093044
TP_0580,0.2653199375352558
TP_0581,0.7963316331718099
TP_0582,0.06199862367792988
TP_0583,0.12505341886074375
TP_0584,0.19233996801448328
TP_0585,0.795809326431393
TP_0586,0.9035675376612673
TP_0587,0.6399198424787679
TP_0588,1.0
TP_0589,0.9965331480670502
TP_0590,0.97135501533279
TP_0591,0.8970802611678733
TP_0592,0.74734288247963
TP_0593,0.4083162231139713
TP_0594,0.15988371487102807
TP_0595,0.3985581031728074
TP_0596,0.6532949887085774
TP_0597,0.007177464882135982
TP_0598,0.0
TP_0599,0.2843300762661675
TP_0600,0.0
TP_0601,0.0
TP_0602,0.0
TP_0603,0.585540687667588
TP_0604,0.6378711670002862
TP_0605,0.26711229539063763
TP_0606,0.3323622407428228
TP_0607,0.6241880048428161
TP_0608,0.3773703164772579
TP_0609,0.40190219632044777
TP_0610,0.5290700531225342
TP_0611,0.6710081223683932
TP_0612,0.5792647281978762
TP_0613,0.42497265720202543
TP_0614,0.0253631329322369
TP_0615,0.0
TP_0616,0.0
TP_0617,0.5144902185020013
TP_0618,0.0003240934987391486
TP_0619,0.0
TP_0620,0.0
TP_0621,0.007533507647335065
TP_0622,0.13096694965384822
TP_0623,0.14265834753839018
TP_0624,0.082643683544015
TP_0625,0.0
TP_0626,0.0
TP_0627,7.569504345248792e-07
TP_0628,0.29853727477395586
TP_0629,0.0
TP_0630,0.0
TP_0631,0.0
TP_0632,0.6905320079763455
TP_0633,0.5113867891977442
TP_0634,0.14800517376812594
TP_0635,0.2915187361774793
TP_0636,0.16958621915508562
TP_0637,0.19581906063590682
TP_0638,0.31931983655731044
TP_0639,0.12721686270277288
TP_0640,0.0
TP_0641,0.0
TP_0642,0.0
TP_0643,0.0
TP_0644,0.0
TP_0645,0.0
TP_0646,0.2865233800882919
TP_0647,0.11635818385774578
TP_0648,0.0
TP_0649,0.0
TP_0650,0.1703258200436379
TP_0651,0.012517870614552427
TP_0652,0.0
TP_0653,0.3011145304709539
TP_0654,0.28693575319079395
TP_0655,0.4175248804241164
TP_0656,0.2927855647811595
TP_0657,0.060621856400367255
TP_0658,0.0
TP_0659,0.0
TP_0660,0.1675052165218113
TP_0661,0.5279695790694982
TP_0662,0.36525847086318347
TP_0663,0.17342805398090888
TP_0664,0.27547331741904263
TP_0665,0.3072366627137957
TP_0666,0.16402031439586195
TP_0667,0.23242491823361539
TP_0668,0.0
TP_0669,0.11544121002322677
TP_0670,0.28720064744105
TP_0671,0.24401717148756838
TP_0672,0.0
TP_0673,0.0
TP_0674,0.0
TP_0675,0.04944137572353131
TP_0676,0.2369286106997508
TP_0677,0.0
TP_0678,0.0
TP_0679,0.14746368354094094
TP_0680,0.0
TP_0681,0.2355054356722464
TP_0682,0.15674457622254281
TP_0683,0.0
TP_0684,0.2868072885213497
TP_0685,0.0
TP_0686,0.0
TP_0687,0.0
TP_0688,0.0
TP_0689,0.3934412852721409
TP_0690,0.3729429434617919
TP_0691,0.1576159385980005
TP_0692,0.2100868723370543
TP_0693,0.3697396757082985
TP_0694,0.14256071817330077
TP_0695,0.1410060053428424
TP_0696,0.1735692259320223
TP_0697,0.188232537119725
TP_0698,0.40124815726615837
TP_0699,0.014641707697994865
TP_0700,0.11200710973574036
TP_0701,0.32449844156097263
TP_0702,0.2046664372417375
TP_0703,0.0
TP_0704,0.0
TP_0705,0.2865666686725086
TP_0706,0.0015945777383000947
TP_0707,0.16805003284783224
TP_0708,0.48487155131731596
TP_0709,0.2871358234824392
TP_0710,0.2012093374810171
TP_0711,0.0
TP_0712,0.0
TP_0713,0.28516487157551046
TP_0714,0.0
TP_0715,0.0
TP_0716,0.0
TP_0717,0.0
TP_0718,0.30636759418926357
TP_0719,0.28111825237767457
TP_0720,0.1415463223606112
TP_0721,0.14911287276299973
TP_0722,0.147463524339657
TP_0723,0.1409264973557947
TP_0724,0.2137441226081941
TP_0725,0.1700984372013058
TP_0726,0.41635443711586356
TP_0727,0.2709349966490583
TP_0728,0.2187163404274889
TP_0729,0.09792422383907987
TP_0730,0.02593242340832909
TP_0731,0.3157677900607197
TP_0732,0.42019026872707144
TP_0733,0.283846955511079
TP_0734,0.7770617313655866
TP_0735,0.28517211770411005
TP_0736,0.1185394611881808
TP_0737,0.2869156435186895
TP_0738,0.0
TP_0739,0.0
TP_0740,0.0
TP_0741,0.0
TP_0742,0.31959101085712643
TP_0743,0.0
TP_0744,0.0
TP_0745,0.0
TP_0746,0.10995218115767057
TP_0747,0.18679615733979787
TP_0748,0.2648218337589523
TP_0749,0.1877758437550334
TP_0750,0.14093019342906118
TP_0751,0.2409324162926232
TP_0752,0.24764753727210995
TP_0753,0.26337512182149087
TP_0754,0.21227906269502764
TP_0755,0.24823480187972027
TP_0756,0.03228468409087554
TP_0757,0.24336804205383042
TP_0758,0.3338817226306438
TP_0759,0.16783023439540204
TP_0760,0.2951637853430288
TP_0761,0.23397467524212362
TP_0762,0.20535910238250527
TP_0763,0.2831994467555748
TP_0764,0.04685723400618587
TP_0765,0.06530400978337227
TP_0766,0.53781548538978
TP_0767,0.0017833904186387694
TP_0768,0.0
TP_0769,0.0
TP_0770,0.20629685784170973
TP_0771,0.1264214529269329
TP_0772,0.0
TP_0773,0.0
TP_0774,0.0
TP_0775,0.2860588386929136
TP_0776,0.010569756415135044
TP_0777,0.1522042463636846
TP_0778,0.46199065738473793
TP_0779,0.1270579607540242
TP_0780,0.0
TP_0781,0.038714229626416664
TP_0782,0.00788810993866372
TP_0783,0.11213158108217251
TP_0784,0.2826256209723877
TP_0785,0.07865296774173633
TP_0786,0.1679020098154593
TP_0787,0.35607644529873916
TP_0788,0.33153712693726595
TP_0789,0.2338507589087072
TP_0790,0.15306044344909372
TP_0791,0.2518057168626513
TP_0792,0.2766977193374159
TP_0793,0.15104760770174247
TP_0794,0.38104267539260306
TP_0795,0.07686189757845986
TP_0796,0.37935686483317754
TP_0797,0.03411737252172948
TP_0798,0.2714901699729565
TP_0799,0.27177206167673007
TP_0800,0.0
TP_0801,0.0
TP_0802,0.0
TP_0803,0.0017854086343732298
TP_0804,0.2959202206081086
TP_0805,0.03378072653198593
TP_0806,0.12530508581531324
TP_0807,0.05490372223320525
TP_0808,0.4824970394442289
TP_0809,0.0
TP_0810,0.0
TP_0811,0.0011641083663163155
TP_0812,0.15097153255319454
TP_0813,0.41159776808820736
TP_0814,0.0
TP_0815,0.08134311269528216
TP_0816,0.07967398192360063
TP_0817,0.2583418337792738
TP_0818,0.18721392079625496
TP_0819,0.280879675829824
TP_0820,0.33828831979906887
TP_0821,0.19191678725478306
TP_0822,0.28571085955888614
TP_0823,0.24494600070915104
TP_0824,0.1417191333673753
TP_0825,0.10150572650321922
TP_0826,0.34247352347795795
TP_0827,0.423970154448581
TP_0828,0.0
TP_0829,0.0
TP_0830,0.0
TP_0831,0.0
TP_0832,0.14817141035022885
TP_0833,0.14640297981145803
TP_0834,0.17764034007059923
TP_0835,0.02072791488257444
TP_0836,0.31488471767565535
TP_0837,0.09246212533744713
TP_0838,0.42153798798784536
TP_0839,0.14067193712017073
TP_0840,0.2007301307570552
TP_0841,0.01765140882997888
TP_0842,0.27900669652948706
TP_0843,0.014518767533770963
TP_0844,0.022496419875760596
TP_0845,0.2362392148554521
TP_0846,0.40559009412457553
TP_0847,0.2945109327445604
TP_0848,0.23933030096942248
TP_0849,0.3847999187900626
TP_0850,0.2147703732967142
TP_0851,0.41990791556937684
TP_0852,0.05183171896020872
TP_0853,0.19185277465889808
TP_0854,0.14544943828585943
TP_0855,0.06365666185231332
TP_0856,0.29879372760046047
TP_0857,0.0
TP_0858,0.0
TP_0859,0.0
TP_0860,0.0
TP_0861,0.4181154681680847
TP_0862,0.08693378748812512
TP_0863,0.3429149452041224
TP_0864,0.2194095008197202
TP_0865,0.009921558108560841
TP_0866,0.02443613269130406
TP_0867,0.14786480107388492
TP_0868,0.2431941172615586
TP_0869,0.0
TP_0870,0.0
TP_0871,0.09770344743319351
TP_0872,0.42060914125653126
TP_0873,0.3310689571932729
TP_0874,0.3546344795666478
TP_0875,0.14007557726334258
TP_0876,0.3354471499528786
TP_0877,0.3168654812543867
TP_0878,0.2090130067826376
TP_0879,0.2588762109892291
TP_0880,0.44746133420519746
TP_0881,0.2901374720598521
TP_0882,0.5450646252985887
TP_0883,0.36375826340125644
TP_0884,0.3176364848330313
TP_0885,0.017178422095692498
TP_0886,0.0
TP_0887,0.0
TP_0888,0.0
TP_0889,0.0017555267611149335
TP_0890,0.5722238423420398
TP_0891,0.06827122568961282
TP_0892,0.0
TP_0893,0.014245500565351742
TP_0894,0.19409646149292642
TP_0895,0.3124141672873678
TP_0896,0.03765126086988511
TP_0897,0.21943668667364646
TP_0898,0.21257735815995266
TP_0899,0.0
TP_0900,0.1666382913864525
TP_0901,0.37444942444072865
TP_0902,0.23581962168216533
TP_0903,0.36952249957526695
TP_0904,0.15091032578683622
TP_0905,0.07040022396759592
TP_0906,0.02150624040716986
TP_0907,0.21897553769873393
TP_0908,0.36203775117880477
TP_0909,0.5784714610133075
TP_0910,0.21019053556633643
TP_0911,0.0
TP_0912,0.0
TP_0913,0.0
TP_0914,0.0
TP_0915,0.0
TP_0916,0.0
TP_0917,0.0
TP_0918,0.12207611130686405
TP_0919,0.5006920719387674
TP_0920,0.004987230762603608
TP_0921,0.21629548716025007
TP_0922,0.3018623023573054
TP_0923,0.4313863613898486
TP_0924,0.3666855867443816
TP_0925,0.44518930446351723
TP_0926,0.3906993752472101
TP_0927,0.7055205523966158
TP_0928,0.3757081965809968
TP_0929,0.15064651588127115
TP_0930,0.3704930187968358
TP_0931,0.24476894406898583
TP_0932,0.034774556322243313
TP_0933,0.0005092706746006711
TP_0934,0.0
TP_0935,0.0
TP_0936,0.23800771439800084
TP_0937,0.11682024558376072
TP_0938,0.0
TP_0939,0.32934250329743436
TP_0940,0.0
TP_0941,0.0
TP_0942,0.0
TP_0943,0.0
TP_0944,0.0
TP_0945,0.0
TP_0946,0.0
TP_0947,0.29169763016423406
TP_0948,0.6164620532521125
TP_0949,0.41493071458239583
TP_0950,0.3977075458657215
TP_0951,0.4408314692386011
TP_0952,0.5321498318378104
TP_0953,0.3823342638967911
TP_0954,0.13071943076260528
TP_0955,0.2253677293300142
TP_0956,0.24127993079247845
TP_0957,0.3416959224786321
TP_0958,0.0
TP_0959,0.03907435392029752
TP_0960,0.24840765254678582
TP_0961,0.0
TP_0962,0.1930855498961628
TP_0963,0.08797289961160441
TP_0964,0.0
TP_0965,0.31027822836899693
TP_0966,0.18885033110598673
TP_0967,0.0029758075964268806
TP_0968,0.09499947473760392
TP_0969,0.23358309789705337
TP_0970,0.0
TP_0971,0.0
TP_0972,0.0
TP_0973,0.0
TP_0974,0.0
TP_0975,0.37497298928608597
TP_0976,0.5763707379865528
TP_0977,0.701306857711768
TP_0978,0.13086855837050357
TP_0979,0.11674047160185622
TP_0980,0.24678417121325902
TP_0981,0.17124949268540673
TP_0982,0.2509470757463219
TP_0983,0.16427394410906518
TP_0984,0.23343031811514448
TP_0985,0.2705103010907568
TP_0986,0.2884105562475178
