cell_id,building_density
TP_0425,0.07893484120266246
TP_0426,0.21493957035123903
TP_0427,0.3614204742509489
TP_0428,0.3234800719431306
TP_0429,0.005438819368187292
TP_0430,0.0
TP_0431,0.0
TP_0432,0.0
TP_0433,0.0
TP_0434,0.0
TP_0435,0.0
TP_0436,0.0
TP_0437,0.0
TP_0438,0.0
TP_0439,0.0
TP_0440,0.0
TP_0441,0.11510802108242794
TP_0442,0.2813395431237358
TP_0443,0.2167002640333096
TP_0444,0.3278498282132355
TP_0445,0.1393607336469884
TP_0446,0.15555012734987628
TP_0447,0.0
TP_0448,0.0
TP_0449,0.07024009014094079
TP_0450,0.06367847277548437
TP_0451,0.16079824833289538
TP_0452,0.31312808431472133
TP_0453,0.16056456291268195
TP_0454,0.23015580305089478
TP_0455,0.11818570578111334
TP_0456,0.17587170159947033
TP_0457,0.06605409920682552
TP_0458,0.0
TP_0459,0.0
TP_0460,0.0
TP_0461,0.0
TP_0462,0.0
TP_0463,0.0
TP_0464,0.0
TP_0465,0.0
TP_0466,0.0
TP_0467,0.0
TP_0468,0.0
TP_0469,0.0349612514048639
TP_0470,0.14179814276978012
TP_0471,0.10022997885970815
TP_0472,0.17329029175074578
TP_0473,0.0
TP_0474,0.19941323672462413
TP_0475,0.17759909635356966
TP_0476,0.0003330376144648736
TP_0477,0.20510199722063635
TP_0478,0.21036993694959305
TP_0479,0.14093944246455234
TP_0480,0.0
TP_0481,0.359502946914481
TP_0482,0.0
TP_0483,0.0
TP_0484,0.0
TP_0485,0.0
TP_0486,0.0
TP_0487,0.0
TP_0488,0.0
TP_0489,0.0
TP_0490,0.0
TP_0491,0.0
TP_0492,0.0
TP_0493,0.0
TP_0494,0.0
TP_0495,0.0
TP_0496,0.0
TP_0497,0.0
TP_0498,0.010147603833572315
TP_0499,0.19945843766951343
TP_0500,0.2700871580717723
TP_0501,0.2896105335594089
TP_0502,0.2448415066473824
TP_0503,0.023775811179268237
TP_0504,0.09294746846057676
TP_0505,0.2017618972174371
TP_0506,0.17372465101219306
TP_0507,0.0
TP_0508,0.0
TP_0509,0.0013662948711464895
TP_0510,0.15629012924697505
TP_0511,0.12780646877348018
TP_0512,0.16523227097103527
TP_0513,0.0
TP_0514,0.0
TP_0515,0.0
TP_0516,0.0
TP_0517,0.0
TP_0518,0.0
TP_0519,0.0
TP_0520,0.0
TP_0521,0.0
TP_0522,0.0
TP_0523,0.0
TP_0524,0.0
TP_0525,0.0
TP_0526,0.0
TP_0527,0.0
TP_0528,0.09186257755848157
TP_0529,0.24593955643715776
TP_0530,0.37346501137924254
TP_0531,0.13088418998941578
TP_0532,0.1378732821516608
TP_0533,0.11559851668050669
TP_0534,0.056148763394512795
TP_0535,0.10122853224788159
TP_0536,0.0
TP_0537,0.0
TP_0538,0.000701437512146647
TP_0539,0.13810677342533895
TP_0540,0.06498859451392791
TP_0541,0.07508093169274746
TP_0542,0.05013147678823898
TP_0543,0.0
TP_0544,0.0
TP_0545,0.0
TP_0546,0.0
TP_0547,0.0
TP_0548,0.0
TP_0549,0.0
TP_0550,0.0
TP_0551,0.0
TP_0552,0.0
TP_0553,0.0
TP_0554,0.0
TP_0555,0.0
TP_0556,0.0
TP_0557,0.0
TP_0558,0.0
TP_0559,0.0
TP_0560,0.0
TP_0561,0.0
TP_0562,0.0
TP_0563,0.0
TP_0564,0.0
TP_0565,0.0
TP_0566,0.0
TP_0567,0.0
TP_0568,0.007899875495978153
TP_0569,0.0511452401023183
TP_0570,0.05527502574379014
TP_0571,0.0146802598685995
TP_0572,0.0
TP_0573,0.0
TP_0574,0.0
TP_0575,0.0
TP_0576,0.0
TP_0577,0.0
TP_0578,0.0
TP_0579,0.0
TP_0580,0.0
TP_0581,0.0
TP_0582,0.0
TP_0583,0.0
TP_0584,0.0
TP_0585,0.0
TP_0586,0.0
TP_0587,0.0
TP_0588,0.0
TP_0589,0.0
TP_0590,0.0
TP_0591,0.0
TP_0592,0.0
TP_0593,0.014250565926835528
TP_0594,0.21986297079308478
TP_0595,0.09418600225207983
TP_0596,0.036014349262801726
TP_0597,0.2650840550766342
TP_0598,0.2664284248344426
TP_0599,0.06871023247703485
TP_0600,0.0
TP_0601,0.0
TP_0602,0.0
TP_0603,0.0
TP_0604,0.0
TP_0605,0.0
TP_0606,0.0
TP_0607,0.0
TP_0608,0.0
TP_0609,0.0
TP_0610,0.0
TP_0611,0.0
TP_0612,0.0
TP_0613,0.0
TP_0614,0.0
TP_0615,0.0
TP_0616,0.0
TP_0617,0.0
TP_0618,0.0
TP_0619,0.13653680802123885
TP_0620,0.0
TP_0621,0.0
TP_0622,0.046262584587165374
TP_0623,0.3101086983533799
