cell_id,land_use_hint,land_use_raw,land_use_fraction,gpr_area_weighted
TP_0396,residential,RESIDENTIAL,0.47931888899657477,1.4379566669897246
TP_0397,residential,RESIDENTIAL,0.9904311792710617,2.9712935378131853
TP_0398,residential,RESIDENTIAL,0.5554636130650611,1.6663908391951834
TP_0399,residential,RESIDENTIAL,1.0,3.0
TP_0400,residential,RESIDENTIAL,0.34542769350429287,1.116352132362461
TP_0401,commercial,BUSINESS 1,0.6210846567868821,1.5527116419672053
TP_0402,transport,ROAD,0.608410107709889,0.22969012107908685
TP_0403,residential,RESIDENTIAL,0.48433743335281687,1.3561448133878873
TP_0404,water,WATERBODY,0.7381879286538502,0.47142274683719443
TP_0405,residential,RESIDENTIAL,0.5217505649159457,1.4609015817646478
TP_0406,other,RESERVE SITE,0.9630495708673236,0.10346120157149385
TP_0407,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.826451994017807,0.0
TP_0408,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.8788014854707781,0.0
TP_0409,civic_institutional,EDUCATIONAL INSTITUTION,0.41652424588700143,0.9244616925040842
TP_0410,residential,RESIDENTIAL,0.5747264106940042,2.453248352994293
TP_0411,transport,ROAD,0.5856165143491071,1.598814782248473
TP_0412,residential,RESIDENTIAL,0.7340024169270769,2.742121755829667
TP_0413,residential,RESIDENTIAL,0.7345040395646963,3.0
TP_0414,residential,RESIDENTIAL,0.5753495637912871,1.9333890420363626
TP_0415,residential,RESIDENTIAL,0.8465059128150879,2.5549278863004
TP_0416,residential,RESIDENTIAL,0.7162135029192253,2.148640508757676
TP_0417,residential,RESIDENTIAL,0.727092238072789,2.6088810930594097
TP_0418,residential,RESIDENTIAL,0.6639321511365823,2.1860259851916006
TP_0419,residential,RESIDENTIAL,0.6490491697630476,2.203955716326468
TP_0420,civic_institutional,PLACE OF WORSHIP,0.773207385708095,0.7467949906178101
TP_0421,transport,ROAD,0.41732312337507665,1.006348581584026
TP_0422,residential,RESIDENTIAL,0.5227473661159382,1.5682420983478145
TP_0423,residential,RESIDENTIAL,0.7149496797557824,1.5786370140641712
TP_0424,residential,RESIDENTIAL,0.7840493363735802,1.9996895173119413
TP_0425,residential,RESIDENTIAL,0.8335197111189873,2.5005591333569614
TP_0426,residential,RESIDENTIAL,0.9212792124112577,2.763837637233772
TP_0427,residential,RESIDENTIAL,0.7483719913272632,2.2451159739817896
TP_0428,residential,RESIDENTIAL,1.0,3.0
TP_0429,commercial,BUSINESS 1,0.329854161491527,1.592034969900771
TP_0430,commercial,BUSINESS 1,0.908525610674284,2.271314026685711
TP_0431,transport,ROAD,0.6302654585035274,0.7944179239776279
TP_0432,water,WATERBODY,0.47870744325785036,0.0005876464934742874
TP_0433,other,RESERVE SITE,0.8912911999213944,0.0
TP_0434,other,RESERVE SITE,1.0,0.0
TP_0435,other,RESERVE SITE,1.0,0.0
TP_0436,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.3879769341279027,0.15157187807258143
TP_0437,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.5188487992701517,0.8988963634638
TP_0438,civic_institutional,EDUCATIONAL INSTITUTION,0.8530292782094442,0.3086385157601671
TP_0439,residential,RESIDENTIAL,0.5190811494881349,2.180140827850167
TP_0440,residential,RESIDENTIAL,0.8552213999132817,3.591929879635784
TP_0441,residential,RESIDENTIAL,0.755904769639433,2.2818632021431036
TP_0442,residential,RESIDENTIAL,1.0,3.0
TP_0443,residential,RESIDENTIAL,0.8595911524668811,2.5787734574006436
TP_0444,residential,RESIDENTIAL,0.8562888693158546,2.6246478064462093
TP_0445,residential,RESIDENTIAL,0.7510537703518413,2.257786279591326
TP_0446,residential,RESIDENTIAL,0.9212678161345049,3.0
TP_0447,residential,RESIDENTIAL,1.0,0.16598893353725844
TP_0448,residential,RESIDENTIAL,0.5088418756740761,0.7105798325577204
TP_0449,residential,RESIDENTIAL,0.5084053954300772,1.6518067870570485
TP_0450,transport,ROAD,0.5836794754963648,1.049955004540713
TP_0451,residential,RESIDENTIAL,0.7545882310518282,2.2637646931554847
TP_0452,residential,RESIDENTIAL,0.7076460468293315,2.1229381404879946
TP_0453,residential,RESIDENTIAL,0.6449831950207945,1.9349495850623837
TP_0454,residential,RESIDENTIAL,0.5312615205284267,1.5937845615852801
TP_0455,residential,RESIDENTIAL,0.6275507417673126,1.8826522253019378
TP_0456,residential,RESIDENTIAL,0.6230548391202175,2.1434700042274066
TP_0457,residential,RESIDENTIAL,0.4214710148315673,1.9772876581514602
TP_0458,commercial,BUSINESS 1,0.828571728189403,2.074985093159623
TP_0459,water,WATERBODY,0.61106280568471,0.7588898387133436
TP_0460,transport,ROAD,0.7969801984632403,0.0
TP_0461,other,RESERVE SITE,0.8951351756697837,0.0
TP_0462,other,RESERVE SITE,1.0,0.0
TP_0463,other,RESERVE SITE,1.0,0.0
TP_0464,other,RESERVE SITE,0.9703589974088843,0.0
TP_0465,civic_institutional,EDUCATIONAL INSTITUTION,0.8748552630659493,0.2628039475615066
TP_0466,residential,RESIDENTIAL,1.0,2.1
TP_0467,residential,RESIDENTIAL,0.9796132896539653,2.057187908273327
TP_0468,residential,RESIDENTIAL,0.5728419180629,1.7869032014898698
TP_0469,residential,RESIDENTIAL,0.9918368703453719,3.9061003125220237
TP_0470,residential,RESIDENTIAL,0.677425373671749,2.0933105993430634
TP_0471,residential,RESIDENTIAL,0.3960347680781556,1.1881043042344668
TP_0472,residential,RESIDENTIAL,0.8166951349318451,2.4500854047955354
TP_0473,commercial,BUSINESS 1,0.4524303873076151,1.4713302995358577
TP_0474,residential,RESIDENTIAL,0.6892594548146748,2.136285260316786
TP_0475,residential,RESIDENTIAL,0.6784488121280452,2.0353464363841356
TP_0476,residential,RESIDENTIAL,0.5994508121647307,0.6771502235915529
TP_0477,residential,RESIDENTIAL,0.7255448409443254,2.136526992724114
TP_0478,residential,RESIDENTIAL,0.9999978754688538,2.9999936264065616
TP_0479,residential,RESIDENTIAL,0.8464561488427653,2.5393684465282957
TP_0480,residential,RESIDENTIAL,0.5007008848235903,1.7688760359742919
TP_0481,residential,RESIDENTIAL,0.5370343114049584,1.921125091267527
TP_0482,civic_institutional,EDUCATIONAL INSTITUTION,0.7386297131962285,0.7841108604113147
TP_0483,civic_institutional,EDUCATIONAL INSTITUTION,0.5094018172431201,0.0
TP_0484,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.7744167769659273,0.025585906191627088
TP_0485,commercial,BUSINESS 1,0.9877665221580428,2.4694163053951073
TP_0486,commercial,BUSINESS 1,0.6956149725012241,1.7390374312530599
TP_0487,water,WATERBODY,0.598220806536135,0.22174403419040453
TP_0488,transport,TRANSPORT FACILITIES,0.7623050283708661,0.0
TP_0489,transport,ROAD,0.8081416807165545,0.0
TP_0490,other,RESERVE SITE,1.0,0.0
TP_0491,other,RESERVE SITE,1.0,0.0
TP_0492,other,RESERVE SITE,0.9527345148187469,0.0
TP_0493,residential,RESIDENTIAL,0.7371565990433246,0.0
TP_0494,residential,RESIDENTIAL,0.63888624318808,1.3416611106949683
TP_0495,residential,RESIDENTIAL,1.0,2.1
TP_0496,residential,RESIDENTIAL,0.9850209094369188,2.0685439098175293
TP_0497,other,RESERVE SITE,0.6447510674281859,0.18870596632165648
TP_0498,other,RESERVE SITE,0.33820122178533896,1.0876496309491588
TP_0499,residential,RESIDENTIAL,0.9255150744863669,2.7765452234591006
TP_0500,residential,RESIDENTIAL,0.9664891949568472,2.899467584870541
TP_0501,residential,RESIDENTIAL,0.8795479105651722,2.6386437316955167
TP_0502,residential,RESIDENTIAL,0.9233602525092041,2.7700807575276127
TP_0503,civic_institutional,UTILITY,0.48163004758094785,0.8426496506306245
TP_0504,residential,RESIDENTIAL,0.7778375495304969,2.3335126905507164
TP_0505,residential,RESIDENTIAL,1.0,3.0
TP_0506,residential,RESIDENTIAL,0.9460125997827967,2.83803779934839
TP_0507,civic_institutional,EDUCATIONAL INSTITUTION,0.8729486764262075,0.38115397072137713
TP_0508,park_open_space,OPEN SPACE,0.5413660602651045,0.2503186679679328
TP_0509,transport,ROAD,0.5236901371530541,0.9972923334007066
TP_0510,residential,RESIDENTIAL,1.0,3.0
TP_0511,residential,RESIDENTIAL,0.9454218278689199,2.83626548360676
TP_0512,residential,RESIDENTIAL,0.9391278521052514,2.8173835563157543
TP_0513,park_open_space,PARK,0.35110435802561674,1.0998311462111279
TP_0514,water,WATERBODY,0.5303866541674757,1.037843391741808
TP_0515,transport,TRANSPORT FACILITIES,0.6270684168395865,0.003301148039937155
TP_0516,transport,TRANSPORT FACILITIES,0.9993308389767853,0.0
TP_0517,transport,ROAD,0.6646344252976779,0.0
TP_0518,other,RESERVE SITE,0.5559640252333962,0.0
TP_0519,other,RESERVE SITE,1.0,0.0
TP_0520,other,RESERVE SITE,0.9132034401859997,0.0
TP_0521,residential,RESIDENTIAL,0.7814980592110687,0.0
TP_0522,residential,RESIDENTIAL,1.0,0.0
TP_0523,residential,RESIDENTIAL,1.0,2.1
TP_0524,residential,RESIDENTIAL,1.0,2.1
TP_0525,residential,RESIDENTIAL,0.7704457619830869,1.6179361001644825
TP_0526,civic_institutional,EDUCATIONAL INSTITUTION,0.9888724349974322,0.0
TP_0527,civic_institutional,EDUCATIONAL INSTITUTION,1.0,0.0
TP_0528,residential,RESIDENTIAL,0.49175027927846643,1.4752508378353992
TP_0529,residential,RESIDENTIAL,0.8232780521710867,2.4698341565132598
TP_0530,residential,RESIDENTIAL,0.7433069208993837,2.2299207626981508
TP_0531,residential,RESIDENTIAL,0.6717623401692752,2.0436200707472643
TP_0532,residential,RESIDENTIAL,0.4736069686711951,1.6051216272575715
TP_0533,residential,RESIDENTIAL,0.4864668648972729,1.8189948440037664
TP_0534,residential,RESIDENTIAL,0.4182710598607946,1.7403335907176254
TP_0535,residential,RESIDENTIAL,0.4014531238289431,1.9298165396715166
TP_0536,civic_institutional,EDUCATIONAL INSTITUTION,0.6277672945927426,0.5046692213294135
TP_0537,civic_institutional,EDUCATIONAL INSTITUTION,0.4050901413199474,0.0
TP_0538,transport,ROAD,0.7335184302796559,0.33593338926874644
TP_0539,residential,RESIDENTIAL,0.8415532404604313,2.5246597213812936
TP_0540,residential,RESIDENTIAL,0.8445897288342198,2.533769202945563
TP_0541,residential,RESIDENTIAL,0.8463117609706023,2.538935451337115
TP_0542,residential,RESIDENTIAL,0.5113836312170694,1.5341508793750864
TP_0543,transport,TRANSPORT FACILITIES,0.6519168604087202,0.0
TP_0544,transport,TRANSPORT FACILITIES,1.0,0.0
TP_0545,transport,TRANSPORT FACILITIES,0.8843646899056475,0.0
TP_0546,transport,ROAD,0.9897956280648117,0.0
TP_0547,other,RESERVE SITE,0.7880416314363794,0.0
TP_0548,other,RESERVE SITE,0.3904850313097889,0.0
TP_0549,residential,RESIDENTIAL,0.7655919210003973,0.0
TP_0550,residential,RESIDENTIAL,1.0,0.0
TP_0551,residential,RESIDENTIAL,1.0,0.0
TP_0552,residential,RESIDENTIAL,1.0,2.1
TP_0553,residential,RESIDENTIAL,1.0,2.1
TP_0554,residential,RESIDENTIAL,0.6192391665405316,1.3004022497351162
TP_0555,civic_institutional,EDUCATIONAL INSTITUTION,1.0,0.0
TP_0556,civic_institutional,EDUCATIONAL INSTITUTION,1.0000000000000002,0.0
TP_0557,civic_institutional,EDUCATIONAL INSTITUTION,0.2949928720410038,0.9520820604333172
TP_0558,commercial,BUSINESS 1,0.7711857217255357,1.9460456848046332
TP_0559,commercial,BUSINESS 1,0.8108301051289305,2.027075262822326
TP_0560,commercial,BUSINESS 1,0.9750611630025947,2.437652907506487
TP_0561,commercial,BUSINESS 1,0.9847652558422931,2.4619132235737706
TP_0562,commercial,BUSINESS 1,0.9388494673805834,2.3471245152293427
TP_0563,commercial,BUSINESS 1,0.7291717487403305,1.8229293718508264
TP_0564,commercial,BUSINESS 1,0.7129365614163671,1.7823414035409177
TP_0565,transport,ROAD,0.42589057569173494,0.9713920560468223
TP_0566,transport,ROAD,0.6405376911601192,0.0
TP_0567,transport,ROAD,1.0,0.0
TP_0568,transport,ROAD,0.6909086173407064,0.5917816629677308
TP_0569,transport,ROAD,0.6658545114293596,0.8216564152112392
TP_0570,transport,ROAD,0.7062790337249991,0.8693585088745043
TP_0571,transport,ROAD,0.7469225257217141,0.5018638613388123
TP_0572,transport,ROAD,0.5857734537819992,0.0
TP_0573,transport,ROAD,0.6217763753108869,0.0
TP_0574,transport,ROAD,0.8188537775677235,0.0
TP_0575,transport,ROAD,0.9961730536517098,0.0
TP_0576,transport,ROAD,0.5188963846175713,0.0
TP_0577,residential,RESIDENTIAL,0.613701307142442,0.0
TP_0578,residential,RESIDENTIAL,0.6280425918705046,0.0
TP_0579,residential,RESIDENTIAL,0.9577584474642666,0.0
TP_0580,residential,RESIDENTIAL,1.0,0.0
TP_0581,residential,RESIDENTIAL,0.5548757732025043,1.1652391237252593
TP_0582,residential,RESIDENTIAL,0.9623217696766729,2.0208757163210134
TP_0583,civic_institutional,EDUCATIONAL INSTITUTION,0.7142447451259295,0.600086035235548
TP_0584,civic_institutional,EDUCATIONAL INSTITUTION,0.7784063117076215,0.0
TP_0585,transport,ROAD,0.6273529904822153,0.2502165662430654
TP_0586,transport,ROAD,0.6427019383081257,0.9669616053217549
TP_0587,transport,ROAD,0.637420409684266,1.015222852884055
TP_0588,transport,ROAD,0.898901780967212,0.28086533396966556
TP_0589,transport,ROAD,0.7513439721544019,0.0
TP_0590,transport,ROAD,0.6840692984998548,0.0
TP_0591,transport,ROAD,0.6144509935279782,0.0
TP_0592,transport,ROAD,0.4736210444385196,0.0
TP_0593,transport,ROAD,0.3246393525894802,0.5094827259295475
TP_0594,residential,RESIDENTIAL,0.6433594112313221,1.8014063514477021
TP_0595,transport,ROAD,0.43091486587023803,0.9569837551054791
TP_0596,transport,ROAD,0.6809293297497894,0.30262695110082793
TP_0597,residential,RESIDENTIAL,0.9142613063745401,2.559931657848712
TP_0598,residential,RESIDENTIAL,0.8515425451408842,2.384319126394476
TP_0599,residential,RESIDENTIAL,0.6397613226213142,2.052212394927208
TP_0600,residential,RESIDENTIAL,0.6590946919667485,2.306831421883684
TP_0601,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.5341748109929858,0.0
TP_0602,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.6085154356326163,0.0
TP_0603,transport,ROAD,0.8202279850833413,0.0
TP_0604,transport,ROAD,0.5088114780643235,0.0
TP_0605,residential,RESIDENTIAL,0.7649653256177882,0.0
TP_0606,residential,RESIDENTIAL,0.7784557797175633,0.0
TP_0607,transport,ROAD,0.47021545038032053,0.0
TP_0608,residential,RESIDENTIAL,0.4932494338377658,0.0
TP_0609,residential,RESIDENTIAL,0.5620909560587333,0.011208746537473684
TP_0610,civic_institutional,EDUCATIONAL INSTITUTION,0.5411599403574654,0.0
TP_0611,transport,ROAD,0.590543474557103,0.14363928081358454
TP_0612,transport,ROAD,0.5926274033187785,7.688354444708659e-05
TP_0613,transport,ROAD,0.4391069358472088,1.0577350575229263
TP_0614,civic_institutional,PLACE OF WORSHIP,0.6249366298362998,0.9610697521717955
TP_0615,civic_institutional,PLACE OF WORSHIP,0.5785658480786542,1.1800144943388586
TP_0616,residential,RESIDENTIAL,0.7545278920200074,2.1126783490734455
TP_0617,transport,ROAD,0.5742411988077267,0.9950337131894188
TP_0618,park_open_space,PARK,0.9991988708129161,0.0
TP_0619,residential,RESIDENTIAL,0.6638797651034352,1.8588633422896181
TP_0620,park_open_space,OPEN SPACE,0.6312735618984557,0.5899206918516637
TP_0621,civic_institutional,EDUCATIONAL INSTITUTION,0.9856291516534423,0.0
TP_0622,civic_institutional,EDUCATIONAL INSTITUTION,0.6194126289927826,0.6001588322431338
TP_0623,residential,RESIDENTIAL,0.8135513669989995,2.2779438275971984
TP_0624,residential,RESIDENTIAL,0.8203226618675546,2.296903453229153
TP_0625,residential,RESIDENTIAL,0.9648965804666397,2.701710425306591
TP_0626,residential,RESIDENTIAL,0.6668759270192057,1.867252595653776
TP_0627,residential,COMMERCIAL & RESIDENTIAL,0.9522206002265035,0.1323016335961923
TP_0628,residential,RESIDENTIAL,0.4813948217611314,1.5779218282517333
TP_0629,residential,RESIDENTIAL,0.5505987570031038,1.796969896486016
TP_0630,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.7585555581006156,0.0
TP_0631,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.8021783393459322,0.0
TP_0632,transport,ROAD,0.8955224372732195,0.0
TP_0633,residential,RESIDENTIAL,0.5747090296364832,0.0
TP_0634,residential,RESIDENTIAL,0.8822448847305141,0.0
TP_0635,residential,RESIDENTIAL,0.7757533472874365,0.0
TP_0636,residential,RESIDENTIAL,0.8440345923441517,0.0
TP_0637,residential,RESIDENTIAL,0.6554000228289788,0.0
TP_0638,residential,RESIDENTIAL,0.5664524504826749,0.0
TP_0639,civic_institutional,EDUCATIONAL INSTITUTION,1.0000000000000409,0.0
TP_0640,civic_institutional,EDUCATIONAL INSTITUTION,1.0,0.0
TP_0641,civic_institutional,EDUCATIONAL INSTITUTION,1.0,0.0
TP_0642,civic_institutional,PLACE OF WORSHIP,0.5055157463286233,0.008574892758329762
TP_0643,civic_institutional,PLACE OF WORSHIP,0.6455908883574584,0.0
TP_0644,civic_institutional,PLACE OF WORSHIP,0.6795173439522655,0.0
TP_0645,civic_institutional,EDUCATIONAL INSTITUTION,0.8541292998132636,0.0
TP_0646,civic_institutional,EDUCATIONAL INSTITUTION,0.6641679903879765,0.0
TP_0647,residential,RESIDENTIAL,0.6464738228692789,1.8101267040339808
TP_0648,residential,RESIDENTIAL,0.8183063649067852,2.291257821738998
TP_0649,civic_institutional,EDUCATIONAL INSTITUTION,0.6317592913715647,0.45870479852336493
TP_0650,civic_institutional,EDUCATIONAL INSTITUTION,0.44442438923632016,0.9511593509263087
TP_0651,residential,RESIDENTIAL,0.9803618291298404,2.745013121563553
TP_0652,residential,RESIDENTIAL,1.0,2.8
TP_0653,residential,RESIDENTIAL,0.6959884436607859,1.948767642250201
TP_0654,residential,RESIDENTIAL,0.7302690345886067,2.0447532968480986
TP_0655,residential,RESIDENTIAL,0.44206434766144065,1.2377801734520337
TP_0656,residential,RESIDENTIAL,0.5731667291738153,1.6048668416866827
TP_0657,residential,RESIDENTIAL,0.9533458614292022,2.6693684120017656
TP_0658,water,WATERBODY,0.4994311548744974,1.1715027235840372
TP_0659,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.8907315700376421,0.0
TP_0660,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.5485511887139113,0.0
TP_0661,transport,ROAD,0.6194902312402916,0.0
TP_0662,residential,RESIDENTIAL,0.7034998856879543,0.0
TP_0663,residential,RESIDENTIAL,0.8655735145216157,0.0
TP_0664,residential,RESIDENTIAL,0.776862671115428,0.0
TP_0665,residential,RESIDENTIAL,0.7502841107101356,0.0
TP_0666,residential,RESIDENTIAL,0.8785355226386812,0.0
TP_0667,residential,RESIDENTIAL,0.8421558009739447,0.0
TP_0668,civic_institutional,EDUCATIONAL INSTITUTION,0.553619084869436,0.9341988977325245
TP_0669,civic_institutional,EDUCATIONAL INSTITUTION,0.8690232226413255,0.030198546063233744
TP_0670,civic_institutional,EDUCATIONAL INSTITUTION,0.46439532602504635,0.6652424939068449
TP_0671,civic_institutional,EDUCATIONAL INSTITUTION,0.6785972872252829,0.20873091946847702
TP_0672,civic_institutional,EDUCATIONAL INSTITUTION,0.9995502977219413,0.0
TP_0673,civic_institutional,EDUCATIONAL INSTITUTION,1.0,0.0
TP_0674,civic_institutional,EDUCATIONAL INSTITUTION,1.0,0.0
TP_0675,civic_institutional,EDUCATIONAL INSTITUTION,0.8598759955390862,0.0
TP_0676,residential,RESIDENTIAL,0.6673505592288499,1.8685815658407798
TP_0677,residential,RESIDENTIAL,1.0,2.8
TP_0678,residential,RESIDENTIAL,0.919640815146382,2.5749942824098695
TP_0679,residential,RESIDENTIAL,0.7873025034855539,2.204447009759551
TP_0680,residential,RESIDENTIAL,1.0,2.8
TP_0681,residential,RESIDENTIAL,0.7739690510015302,2.1671133428042846
TP_0682,residential,RESIDENTIAL,0.8480177503198378,2.374449700895545
TP_0683,residential,RESIDENTIAL,0.9999531368091344,2.7998687830655764
TP_0684,residential,RESIDENTIAL,0.6116193150528091,1.7125340821478654
TP_0685,residential,RESIDENTIAL,0.8442559324368712,2.3639166108232397
TP_0686,residential,RESIDENTIAL,1.0,2.8
TP_0687,water,WATERBODY,0.5062722834662723,0.803471948079971
TP_0688,civic_institutional,CIVIC & COMMUNITY INSTITUTION,0.6936451045424173,0.0
TP_0689,transport,ROAD,0.552447499875782,0.0
TP_0690,civic_institutional,EDUCATIONAL INSTITUTION,0.6027990400233383,0.0
TP_0691,residential,RESIDENTIAL,0.8767483810946153,0.0
TP_0692,residential,RESIDENTIAL,0.8402352881195222,0.0
TP_0693,residential,RESIDENTIAL,0.7171719269644267,0.0
TP_0694,residential,RESIDENTIAL,0.8865392837471748,0.0
TP_0695,residential,RESIDENTIAL,0.8900898597662752,0.0
TP_0696,residential,RESIDENTIAL,0.8405946644881936,0.0
TP_0697,transport,ROAD,0.46893678335153327,0.9708138859030142
TP_0698,commercial,BUSINESS 1,0.47604403362932024,1.2024301381922113
TP_0699,commercial,BUSINESS 1,0.9765645369780562,2.441411342445141
TP_0700,residential,RESIDENTIAL,0.5860335623956682,1.9428792106468034
TP_0701,residential,RESIDENTIAL,0.40771466193935874,0.8562007900726534
TP_0702,civic_institutional,EDUCATIONAL INSTITUTION,0.7969301193511178,0.0038038502440658818
TP_0703,civic_institutional,EDUCATIONAL INSTITUTION,0.9999999995543783,0.0
TP_0704,civic_institutional,EDUCATIONAL INSTITUTION,0.9980227404728321,0.0
TP_0705,transport,ROAD,0.48249419774031566,1.2167793801222424
TP_0706,residential,RESIDENTIAL,0.9760498462850237,2.732939569598066
TP_0707,residential,RESIDENTIAL,0.8257497904967884,2.312099413391007
TP_0708,transport,ROAD,0.42068379319034255,1.0490256845354142
TP_0709,residential,RESIDENTIAL,0.7287326550558438,2.040451434156363
TP_0710,residential,RESIDENTIAL,0.8084756810308787,2.2637319068864605
TP_0711,residential,RESIDENTIAL,1.0,2.8
TP_0712,residential,RESIDENTIAL,1.0,2.8
TP_0713,residential,RESIDENTIAL,0.6035058477282399,1.6898163736390714
TP_0714,residential,RESIDENTIAL,0.7201620024649128,2.016453606901756
TP_0715,residential,RESIDENTIAL,1.0,2.8
TP_0716,water,WATERBODY,0.5045849834361568,0.4326293240486034
TP_0717,transport,TRANSPORT FACILITIES,0.983817861271891,0.0
TP_0718,transport,ROAD,0.615779109070322,0.0
TP_0719,civic_institutional,EDUCATIONAL INSTITUTION,0.593486948747562,0.0
TP_0720,residential,RESIDENTIAL,0.8899464390674744,0.0
TP_0721,residential,RESIDENTIAL,0.8706436406118895,0.0
TP_0722,residential,RESIDENTIAL,0.8869765745872391,0.0
TP_0723,residential,RESIDENTIAL,0.8883112963582638,0.0
TP_0724,residential,RESIDENTIAL,0.8357314418164222,0.0
TP_0725,residential,RESIDENTIAL,0.8643675269412168,0.0
TP_0726,residential,RESIDENTIAL,0.7391769294949013,1.5522715519392924
TP_0727,commercial,BUSINESS 1,0.6952141909419637,1.77069158874333
TP_0728,commercial,BUSINESS 1,0.7526642452655625,1.8816606131639062
TP_0729,commercial,BUSINESS 1,0.5238929538295429,1.4992963381541202
TP_0730,park_open_space,PARK,0.631071661207913,0.36188074376914653
TP_0731,residential,RESIDENTIAL,0.7159736870053285,4.716195070174037e-05
TP_0732,residential,RESIDENTIAL,0.41324513775530897,0.0
TP_0733,civic_institutional,EDUCATIONAL INSTITUTION,0.38634088685647233,0.2923242234528456
TP_0734,transport,ROAD,0.6927701074550014,0.2798464377796993
TP_0735,commercial,COMMERCIAL,0.59391899437262,0.03996160732256668
TP_0736,commercial,COMMERCIAL,0.8742327999226365,0.0
TP_0737,commercial,COMMERCIAL,0.45011448026834877,0.7775664164238186
TP_0738,residential,RESIDENTIAL,1.0,2.8
TP_0739,residential,RESIDENTIAL,0.6751943629661581,1.890544216305243
TP_0740,residential,RESIDENTIAL,0.8411396072765921,2.355190900374458
TP_0741,residential,RESIDENTIAL,0.9889971121457409,2.7691919140080743
TP_0742,residential,RESIDENTIAL,0.5062787415669915,1.417580476387576
TP_0743,residential,RESIDENTIAL,0.8490975150847693,2.377473042237354
TP_0744,residential,RESIDENTIAL,0.9927266892754391,2.779634729971229
TP_0745,water,WATERBODY,0.4921072981228017,0.08270181623816371
TP_0746,transport,TRANSPORT FACILITIES,0.7154051746810561,0.0
TP_0747,civic_institutional,EDUCATIONAL INSTITUTION,0.6520650263039118,0.0
TP_0748,civic_institutional,EDUCATIONAL INSTITUTION,0.6977450335408562,0.0
TP_0749,residential,RESIDENTIAL,0.8073180808180694,0.0
TP_0750,residential,RESIDENTIAL,0.6859603960954309,0.0
TP_0751,residential,RESIDENTIAL,0.6765343460560617,0.0
TP_0752,residential,RESIDENTIAL,0.8046639214594111,0.0
TP_0753,residential,RESIDENTIAL,0.7947042446878249,0.0
TP_0754,residential,RESIDENTIAL,0.8341371955982376,0.0
TP_0755,residential,RESIDENTIAL,0.63243164642358,1.4981619309219345
TP_0756,commercial,BUSINESS 1,0.9603255891549117,2.4008139728872795
TP_0757,commercial,BUSINESS 1,0.61873626546639,1.5468406636659753
TP_0758,residential,RESIDENTIAL,0.7139653428669709,0.009574403405728139
TP_0759,residential,RESIDENTIAL,0.7562845101169513,0.0
TP_0760,residential,RESIDENTIAL,0.7311981852009023,0.0
TP_0761,residential,RESIDENTIAL,0.7438748878255013,0.0
TP_0762,residential,RESIDENTIAL,0.6744476221683091,0.49714983851243394
TP_0763,residential,RESIDENTIAL,0.5822888070128502,0.8905376779403071
TP_0764,commercial,COMMERCIAL,0.3322110625114533,0.0
TP_0765,commercial,COMMERCIAL,0.6522664918848085,0.0
TP_0766,commercial,COMMERCIAL,0.546489390055812,0.1361245782809498
TP_0767,residential,RESIDENTIAL,0.507103183691944,1.419888914337443
TP_0768,residential,RESIDENTIAL,0.8132329850042532,2.277052358011909
TP_0769,residential,RESIDENTIAL,0.9364864415471434,2.6221620363320017
TP_0770,residential,RESIDENTIAL,0.4709378875701454,1.318626085196407
TP_0771,civic_institutional,EDUCATIONAL INSTITUTION,0.8768528324476874,0.015230834148434432
TP_0772,civic_institutional,EDUCATIONAL INSTITUTION,0.9907150551390393,0.02599784561068975
TP_0773,park_open_space,PARK,0.44359391803318904,0.7379157332170624
TP_0774,transport,TRANSPORT FACILITIES,0.7151033337530834,0.0
TP_0775,transport,ROAD,0.5853761018477307,0.0
TP_0776,civic_institutional,EDUCATIONAL INSTITUTION,0.9593502712577944,0.0
TP_0777,civic_institutional,EDUCATIONAL INSTITUTION,0.40900980425292066,0.4317831070143507
TP_0778,residential,RESIDENTIAL,0.5086682869834733,0.6577638800024568
TP_0779,civic_institutional,EDUCATIONAL INSTITUTION,0.568093919581913,0.0
TP_0780,civic_institutional,EDUCATIONAL INSTITUTION,0.7767466926201436,0.27910531054858667
TP_0781,residential,RESIDENTIAL,0.9635744865973432,1.0795403954766312
TP_0782,residential,RESIDENTIAL,0.9971090222518302,1.2587455130907392
TP_0783,residential,RESIDENTIAL,0.663815426948259,0.9772235008669481
TP_0784,residential,RESIDENTIAL,0.490401619003732,1.148964153037468
TP_0785,commercial,BUSINESS 1,0.6120027093641991,2.1662899572728955
TP_0786,commercial,BUSINESS 1,0.8477959060356965,2.1194897650470854
TP_0787,transport,ROAD,0.41265865402796936,1.3779131467013357
TP_0788,residential,RESIDENTIAL,0.6751227931347273,0.07334566991391202
