model_name,event_target,output_kind,output_id,validation_method,operating_point,station_id,focus_station_flag,threshold_mean,n,event_count,observed_event_rate,mean_output_value,probability_bias,Brier,TP,FP,FN,TN,precision,recall,F1,CSI,false_alarm_ratio,miss_rate
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S127,False,0.6599999999999997,62,10,0.16129032258064516,0.11759134632538602,-0.043698976255259134,0.037912996187954774,4,0,6,52,1.0,0.4,0.5714285714285715,0.4,0.0,0.6
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S128,False,0.6599999999999997,62,11,0.1774193548387097,0.12004110469124712,-0.05737825014746256,0.05234410318631102,4,0,7,51,1.0,0.36363636363636365,0.5333333333333333,0.36363636363636365,0.0,0.6363636363636364
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S129,False,0.6599999999999997,62,10,0.16129032258064516,0.11925920904145712,-0.042031113539188036,0.046487600468165066,4,0,6,52,1.0,0.4,0.5714285714285715,0.4,0.0,0.6
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S130,False,0.6700000000000003,62,6,0.0967741935483871,0.11889438164868706,0.022120188100299962,0.05137399359906806,2,1,4,55,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.2857142857142857,0.3333333333333333,0.6666666666666666
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S132,False,0.6599999999999997,62,9,0.14516129032258066,0.12529659779216082,-0.019864692530419836,0.04055425984878495,4,1,5,52,0.8,0.4444444444444444,0.5714285714285714,0.4,0.2,0.5555555555555556
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S135,False,0.6599999999999997,62,11,0.1774193548387097,0.11449863471277102,-0.06292072012593866,0.0662340164094197,2,1,9,50,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.16666666666666666,0.3333333333333333,0.8181818181818182
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S137,False,0.6700000000000003,62,13,0.20967741935483872,0.11338648679699194,-0.09629093255784678,0.10288844688524021,2,0,11,49,1.0,0.15384615384615385,0.2666666666666667,0.15384615384615385,0.0,0.8461538461538461
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S139,True,0.5300000000000002,62,1,0.016129032258064516,0.12668521623208237,0.11055618397401785,0.07256107447425282,1,8,0,53,0.1111111111111111,1.0,0.19999999999999998,0.1111111111111111,0.8888888888888888,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S140,False,0.6599999999999997,62,4,0.06451612903225806,0.12865047803013094,0.06413434899787288,0.050648418103052394,3,3,1,55,0.5,0.75,0.6,0.42857142857142855,0.5,0.25
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S141,False,0.6700000000000003,62,10,0.16129032258064516,0.12095223723394512,-0.04033808534670004,0.0632715794222949,4,0,6,52,1.0,0.4,0.5714285714285715,0.4,0.0,0.6
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S142,True,0.6599999999999997,62,15,0.24193548387096775,0.10688752945417165,-0.1350479544167961,0.09570674765272036,2,0,13,47,1.0,0.13333333333333333,0.23529411764705882,0.13333333333333333,0.0,0.8666666666666667
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S143,False,0.6700000000000003,62,7,0.11290322580645161,0.1331835448521809,0.020280319045729286,0.04638556429738054,3,1,4,54,0.75,0.42857142857142855,0.5454545454545454,0.375,0.25,0.5714285714285714
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S144,False,0.6599999999999997,62,8,0.12903225806451613,0.11902055936964309,-0.010011698694873034,0.04196712277555394,3,1,5,53,0.75,0.375,0.5,0.3333333333333333,0.25,0.625
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S145,False,0.6700000000000003,62,8,0.12903225806451613,0.11749626519816314,-0.011535992866352984,0.03779973243357104,3,0,5,54,1.0,0.375,0.5454545454545454,0.375,0.0,0.625
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S146,False,0.5600000000000002,62,3,0.04838709677419355,0.12294865927131787,0.07456156249712433,0.05390835421813666,3,5,0,54,0.375,1.0,0.5454545454545454,0.375,0.625,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S147,False,0.6599999999999997,62,10,0.16129032258064516,0.11697687643846051,-0.044313446142184645,0.03825665261904831,4,0,6,52,1.0,0.4,0.5714285714285715,0.4,0.0,0.6
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S148,False,0.6599999999999997,62,5,0.08064516129032258,0.12674161420254004,0.046096452912217464,0.07217213658903682,2,3,3,54,0.4,0.4,0.4000000000000001,0.25,0.6,0.6
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S149,False,0.6599999999999997,62,5,0.08064516129032258,0.12602669769994473,0.045381536409622156,0.05760966670123933,3,2,2,55,0.6,0.6,0.6,0.42857142857142855,0.4,0.4
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S150,False,0.5600000000000002,62,3,0.04838709677419355,0.1217109531545688,0.07332385638037525,0.06686717209772777,2,5,1,54,0.2857142857142857,0.6666666666666666,0.4,0.25,0.7142857142857143,0.3333333333333333
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S151,False,0.6599999999999997,62,9,0.14516129032258066,0.11318694924138634,-0.03197434108119432,0.04028433704662632,3,0,6,53,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S153,False,0.6599999999999997,62,7,0.11290322580645161,0.12593614103831602,0.013032915231864409,0.04783794514491363,4,2,3,53,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4444444444444444,0.3333333333333333,0.42857142857142855
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S180,False,0.6599999999999997,62,9,0.14516129032258066,0.12438195725234971,-0.020779333070230943,0.03455672959444549,5,0,4,53,1.0,0.5555555555555556,0.7142857142857143,0.5555555555555556,0.0,0.4444444444444444
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S184,False,0.6700000000000003,62,6,0.0967741935483871,0.1256945185225634,0.028920324974176292,0.05317086372205505,3,1,3,55,0.75,0.5,0.6,0.42857142857142855,0.25,0.5
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,precision_70,S187,False,0.6599999999999997,62,8,0.12903225806451613,0.11621628966113835,-0.012815968403377773,0.040817648677155934,3,0,5,54,1.0,0.375,0.5454545454545454,0.375,0.0,0.625
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S124,False,0.23000000000000007,62,0,0.0,0.12985673250325866,0.12985673250325866,0.07778298597279454,0,12,0,50,0.0,,,0.0,1.0,
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S125,False,0.22000000000000006,62,8,0.12903225806451613,0.13347083040106644,0.004438572336550317,0.0535085949100956,7,6,1,48,0.5384615384615384,0.875,0.6666666666666667,0.5,0.46153846153846156,0.125
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S126,False,0.19999999999999993,62,8,0.12903225806451613,0.12378144979024745,-0.005250808274268673,0.06139384830318333,7,6,1,48,0.5384615384615384,0.875,0.6666666666666667,0.5,0.46153846153846156,0.125
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S127,False,0.18999999999999992,62,10,0.16129032258064516,0.11759134632538602,-0.043698976255259134,0.037912996187954774,10,4,0,48,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.2857142857142857,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S128,False,0.21000000000000008,62,11,0.1774193548387097,0.12004110469124712,-0.05737825014746256,0.05234410318631102,11,2,0,49,0.8461538461538461,1.0,0.9166666666666666,0.8461538461538461,0.15384615384615385,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S129,False,0.21000000000000008,62,10,0.16129032258064516,0.11925920904145712,-0.042031113539188036,0.046487600468165066,9,3,1,49,0.75,0.9,0.8181818181818182,0.6923076923076923,0.25,0.1
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S130,False,0.22000000000000006,62,6,0.0967741935483871,0.11889438164868706,0.022120188100299962,0.05137399359906806,6,7,0,49,0.46153846153846156,1.0,0.631578947368421,0.46153846153846156,0.5384615384615384,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S132,False,0.21000000000000008,62,9,0.14516129032258066,0.12529659779216082,-0.019864692530419836,0.04055425984878495,8,4,1,49,0.6666666666666666,0.8888888888888888,0.761904761904762,0.6153846153846154,0.3333333333333333,0.1111111111111111
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S135,False,0.21000000000000008,62,11,0.1774193548387097,0.11449863471277102,-0.06292072012593866,0.0662340164094197,9,3,2,48,0.75,0.8181818181818182,0.7826086956521738,0.6428571428571429,0.25,0.18181818181818182
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S137,False,0.19999999999999993,62,13,0.20967741935483872,0.11338648679699194,-0.09629093255784678,0.10288844688524021,9,4,4,45,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.5294117647058824,0.3076923076923077,0.3076923076923077
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S139,True,0.23000000000000007,62,1,0.016129032258064516,0.12668521623208237,0.11055618397401785,0.07256107447425282,1,10,0,51,0.09090909090909091,1.0,0.16666666666666669,0.09090909090909091,0.9090909090909091,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S140,False,0.23000000000000007,62,4,0.06451612903225806,0.12865047803013094,0.06413434899787288,0.050648418103052394,4,9,0,49,0.3076923076923077,1.0,0.47058823529411764,0.3076923076923077,0.6923076923076923,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S141,False,0.18999999999999992,62,10,0.16129032258064516,0.12095223723394512,-0.04033808534670004,0.0632715794222949,9,4,1,48,0.6923076923076923,0.9,0.7826086956521738,0.6428571428571429,0.3076923076923077,0.1
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S142,True,0.21000000000000008,62,15,0.24193548387096775,0.10688752945417165,-0.1350479544167961,0.09570674765272036,12,0,3,47,1.0,0.8,0.888888888888889,0.8,0.0,0.2
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S143,False,0.22000000000000006,62,7,0.11290322580645161,0.1331835448521809,0.020280319045729286,0.04638556429738054,7,6,0,49,0.5384615384615384,1.0,0.7000000000000001,0.5384615384615384,0.46153846153846156,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S144,False,0.19999999999999993,62,8,0.12903225806451613,0.11902055936964309,-0.010011698694873034,0.04196712277555394,8,6,0,48,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.42857142857142855,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S145,False,0.22000000000000006,62,8,0.12903225806451613,0.11749626519816314,-0.011535992866352984,0.03779973243357104,8,5,0,49,0.6153846153846154,1.0,0.761904761904762,0.6153846153846154,0.38461538461538464,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S146,False,0.23000000000000007,62,3,0.04838709677419355,0.12294865927131787,0.07456156249712433,0.05390835421813666,3,10,0,49,0.23076923076923078,1.0,0.375,0.23076923076923078,0.7692307692307693,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S147,False,0.18999999999999992,62,10,0.16129032258064516,0.11697687643846051,-0.044313446142184645,0.03825665261904831,10,4,0,48,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.2857142857142857,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S148,False,0.22000000000000006,62,5,0.08064516129032258,0.12674161420254004,0.046096452912217464,0.07217213658903682,5,8,0,49,0.38461538461538464,1.0,0.5555555555555556,0.38461538461538464,0.6153846153846154,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S149,False,0.22000000000000006,62,5,0.08064516129032258,0.12602669769994473,0.045381536409622156,0.05760966670123933,4,8,1,49,0.3333333333333333,0.8,0.47058823529411764,0.3076923076923077,0.6666666666666666,0.2
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S150,False,0.21000000000000008,62,3,0.04838709677419355,0.1217109531545688,0.07332385638037525,0.06686717209772777,3,11,0,48,0.21428571428571427,1.0,0.35294117647058826,0.21428571428571427,0.7857142857142857,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S151,False,0.21000000000000008,62,9,0.14516129032258066,0.11318694924138634,-0.03197434108119432,0.04028433704662632,8,4,1,49,0.6666666666666666,0.8888888888888888,0.761904761904762,0.6153846153846154,0.3333333333333333,0.1111111111111111
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S153,False,0.18999999999999992,62,7,0.11290322580645161,0.12593614103831602,0.013032915231864409,0.04783794514491363,7,6,0,49,0.5384615384615384,1.0,0.7000000000000001,0.5384615384615384,0.46153846153846156,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S180,False,0.21000000000000008,62,9,0.14516129032258066,0.12438195725234971,-0.020779333070230943,0.03455672959444549,9,4,0,49,0.6923076923076923,1.0,0.8181818181818181,0.6923076923076923,0.3076923076923077,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S184,False,0.19999999999999993,62,6,0.0967741935483871,0.1256945185225634,0.028920324974176292,0.05317086372205505,6,7,0,49,0.46153846153846156,1.0,0.631578947368421,0.46153846153846156,0.5384615384615384,0.0
M4_inertia_ridge,ge31,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,S187,False,0.18999999999999992,62,8,0.12903225806451613,0.11621628966113835,-0.012815968403377773,0.040817648677155934,8,6,0,48,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.42857142857142855,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S124,False,0.4699999999999998,62,0,0.0,0.1307112885911814,0.1307112885911814,0.07840120269495282,0,9,0,53,0.0,,,0.0,1.0,
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S125,False,0.46000000000000013,62,8,0.12903225806451613,0.13797696014401425,0.008944702079498129,0.05744783466224547,6,3,2,51,0.6666666666666666,0.75,0.7058823529411765,0.5454545454545454,0.3333333333333333,0.25
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S126,False,0.46000000000000013,62,8,0.12903225806451613,0.12499956125704605,-0.004032696807470079,0.05626090839019595,6,2,2,52,0.75,0.75,0.75,0.6,0.25,0.25
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S127,False,0.4400000000000001,62,10,0.16129032258064516,0.11575604145033498,-0.045534281130310175,0.03904776869676209,9,0,1,52,1.0,0.9,0.9473684210526316,0.9,0.0,0.1
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S128,False,0.44999999999999996,62,11,0.1774193548387097,0.12027397864358752,-0.057145376195122166,0.04838999219296933,8,1,3,50,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.6666666666666666,0.1111111111111111,0.2727272727272727
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S129,False,0.4400000000000001,62,10,0.16129032258064516,0.11827747805373946,-0.043012844526905694,0.047164128983586434,7,1,3,51,0.875,0.7,0.7777777777777777,0.6363636363636364,0.125,0.3
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S130,False,0.44999999999999996,62,6,0.0967741935483871,0.11685996885791831,0.02008577530953122,0.04722677758112821,5,3,1,53,0.625,0.8333333333333334,0.7142857142857143,0.5555555555555556,0.375,0.16666666666666666
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S132,False,0.44999999999999996,62,9,0.14516129032258066,0.12710092452329624,-0.01806036579928441,0.043880117058939065,7,1,2,52,0.875,0.7777777777777778,0.823529411764706,0.7,0.125,0.2222222222222222
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S135,False,0.44999999999999996,62,11,0.1774193548387097,0.113571565080913,-0.06384778975779669,0.06728236853275718,7,1,4,50,0.875,0.6363636363636364,0.7368421052631579,0.5833333333333334,0.125,0.36363636363636365
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S137,False,0.43,62,13,0.20967741935483872,0.11183163283389498,-0.09784578652094374,0.10628317579602503,6,2,7,47,0.75,0.46153846153846156,0.5714285714285714,0.4,0.25,0.5384615384615384
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S139,True,0.4699999999999998,62,1,0.016129032258064516,0.12680011306179423,0.11067108080372971,0.07163923554097183,1,8,0,53,0.1111111111111111,1.0,0.19999999999999998,0.1111111111111111,0.8888888888888888,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S140,False,0.46000000000000013,62,4,0.06451612903225806,0.13061512210107323,0.06609899306881517,0.049160917327670764,4,4,0,54,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S141,False,0.4400000000000001,62,10,0.16129032258064516,0.12135145737899047,-0.03993886520165468,0.0627380299305286,7,2,3,50,0.7777777777777778,0.7,0.7368421052631577,0.5833333333333334,0.2222222222222222,0.3
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S142,True,0.43,62,15,0.24193548387096775,0.10466601785898322,-0.13726946601198453,0.09868247893985717,8,0,7,47,1.0,0.5333333333333333,0.6956521739130436,0.5333333333333333,0.0,0.4666666666666667
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S143,False,0.44999999999999996,62,7,0.11290322580645161,0.13848719239696605,0.025583966590514443,0.04573581274811856,7,4,0,51,0.6363636363636364,1.0,0.7777777777777778,0.6363636363636364,0.36363636363636365,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S144,False,0.44999999999999996,62,8,0.12903225806451613,0.11734835451219222,-0.011683903552323904,0.0434920668189693,7,2,1,52,0.7777777777777778,0.875,0.823529411764706,0.7,0.2222222222222222,0.125
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S145,False,0.44999999999999996,62,8,0.12903225806451613,0.11676485757167489,-0.012267400492841238,0.034655294676607246,7,1,1,53,0.875,0.875,0.875,0.7777777777777778,0.125,0.125
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S146,False,0.46000000000000013,62,3,0.04838709677419355,0.12196632440644584,0.07357922763225229,0.054448804386509744,3,5,0,54,0.375,1.0,0.5454545454545454,0.375,0.625,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S147,False,0.4400000000000001,62,10,0.16129032258064516,0.11491154713821815,-0.04637877544242701,0.03964994841213161,9,0,1,52,1.0,0.9,0.9473684210526316,0.9,0.0,0.1
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S148,False,0.46000000000000013,62,5,0.08064516129032258,0.12771147640272182,0.04706631511239924,0.0709240384153911,3,6,2,51,0.3333333333333333,0.6,0.42857142857142855,0.2727272727272727,0.6666666666666666,0.4
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S149,False,0.46000000000000013,62,5,0.08064516129032258,0.12683729634834706,0.04619213505802448,0.05693299949077104,4,5,1,52,0.4444444444444444,0.8,0.5714285714285714,0.4,0.5555555555555556,0.2
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S150,False,0.46000000000000013,62,3,0.04838709677419355,0.12036881937840985,0.0719817226042163,0.06373926994756815,2,6,1,53,0.25,0.6666666666666666,0.36363636363636365,0.2222222222222222,0.75,0.3333333333333333
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S151,False,0.4400000000000001,62,9,0.14516129032258066,0.1101306606054954,-0.03503062971708526,0.04275726711375141,7,1,2,52,0.875,0.7777777777777778,0.823529411764706,0.7,0.125,0.2222222222222222
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S153,False,0.44999999999999996,62,7,0.11290322580645161,0.12757614278608795,0.014672916979636338,0.04838327695468924,6,2,1,53,0.75,0.8571428571428571,0.7999999999999999,0.6666666666666666,0.25,0.14285714285714285
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S180,False,0.44999999999999996,62,9,0.14516129032258066,0.1262259929480509,-0.018935297374529758,0.03219923001608829,8,0,1,53,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888,0.0,0.1111111111111111
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S184,False,0.46000000000000013,62,6,0.0967741935483871,0.12724465285659978,0.030470459308212683,0.051787509353947804,5,4,1,52,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.5,0.4444444444444444,0.16666666666666666
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,best_F1,S187,False,0.44999999999999996,62,8,0.12903225806451613,0.1136195667886093,-0.015412691275906831,0.041135724074965914,7,1,1,53,0.875,0.875,0.875,0.7777777777777778,0.125,0.125
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S124,False,0.18999999999999992,62,0,0.0,0.1307112885911814,0.1307112885911814,0.07840120269495282,0,13,0,49,0.0,,,0.0,1.0,
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S125,False,0.17999999999999994,62,8,0.12903225806451613,0.13797696014401425,0.008944702079498129,0.05744783466224547,7,6,1,48,0.5384615384615384,0.875,0.6666666666666667,0.5,0.46153846153846156,0.125
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S126,False,0.17999999999999994,62,8,0.12903225806451613,0.12499956125704605,-0.004032696807470079,0.05626090839019595,7,6,1,48,0.5384615384615384,0.875,0.6666666666666667,0.5,0.46153846153846156,0.125
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S127,False,0.17999999999999994,62,10,0.16129032258064516,0.11575604145033498,-0.045534281130310175,0.03904776869676209,10,4,0,48,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.2857142857142857,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S128,False,0.17999999999999994,62,11,0.1774193548387097,0.12027397864358752,-0.057145376195122166,0.04838999219296933,11,2,0,49,0.8461538461538461,1.0,0.9166666666666666,0.8461538461538461,0.15384615384615385,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S129,False,0.17999999999999994,62,10,0.16129032258064516,0.11827747805373946,-0.043012844526905694,0.047164128983586434,10,3,0,49,0.7692307692307693,1.0,0.8695652173913044,0.7692307692307693,0.23076923076923078,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S130,False,0.18999999999999992,62,6,0.0967741935483871,0.11685996885791831,0.02008577530953122,0.04722677758112821,6,8,0,48,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S132,False,0.17999999999999994,62,9,0.14516129032258066,0.12710092452329624,-0.01806036579928441,0.043880117058939065,9,4,0,49,0.6923076923076923,1.0,0.8181818181818181,0.6923076923076923,0.3076923076923077,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S135,False,0.17999999999999994,62,11,0.1774193548387097,0.113571565080913,-0.06384778975779669,0.06728236853275718,10,2,1,49,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.7692307692307693,0.16666666666666666,0.09090909090909091
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S137,False,0.16999999999999998,62,13,0.20967741935483872,0.11183163283389498,-0.09784578652094374,0.10628317579602503,10,4,3,45,0.7142857142857143,0.7692307692307693,0.7407407407407408,0.5882352941176471,0.2857142857142857,0.23076923076923078
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S139,True,0.18999999999999992,62,1,0.016129032258064516,0.12680011306179423,0.11067108080372971,0.07163923554097183,1,11,0,50,0.08333333333333333,1.0,0.15384615384615385,0.08333333333333333,0.9166666666666666,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S140,False,0.18999999999999992,62,4,0.06451612903225806,0.13061512210107323,0.06609899306881517,0.049160917327670764,4,9,0,49,0.3076923076923077,1.0,0.47058823529411764,0.3076923076923077,0.6923076923076923,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S141,False,0.17999999999999994,62,10,0.16129032258064516,0.12135145737899047,-0.03993886520165468,0.0627380299305286,9,4,1,48,0.6923076923076923,0.9,0.7826086956521738,0.6428571428571429,0.3076923076923077,0.1
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S142,True,0.16999999999999998,62,15,0.24193548387096775,0.10466601785898322,-0.13726946601198453,0.09868247893985717,13,1,2,46,0.9285714285714286,0.8666666666666667,0.896551724137931,0.8125,0.07142857142857142,0.13333333333333333
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S143,False,0.18999999999999992,62,7,0.11290322580645161,0.13848719239696605,0.025583966590514443,0.04573581274811856,7,6,0,49,0.5384615384615384,1.0,0.7000000000000001,0.5384615384615384,0.46153846153846156,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S144,False,0.18999999999999992,62,8,0.12903225806451613,0.11734835451219222,-0.011683903552323904,0.0434920668189693,8,6,0,48,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.42857142857142855,0.0
M4_inertia_ridge,ge31,probability,logistic_score_only,station_grouped_loso,max_Youden,S145,False,0.18999999999999992,62,8,0.12903225806451613,0.11676485757167489,-0.012267400492841238,0.034655294676607246,8,4,0,50,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
