model_name,event_target,official_event_threshold_c,calibrator_id,calibrator_family,diagnostic_only,validation_method,bin_kind,probability_bin,n,event_count,observed_event_rate,mean_predicted_probability,calibration_gap,abs_calibration_gap,p_min,p_max,mean_score,station_count,low_support
M4_inertia_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.00,0.10)",1283,9,0.007014809041309431,0.007548934804785201,0.0005341257634757703,0.0005341257634757703,1.235612379862906e-05,0.09947487878166633,26.51406050464944,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.10,0.20)",36,3,0.08333333333333333,0.15497203968084894,0.07163870634751561,0.07163870634751561,0.10024360154869591,0.19918655474428112,29.670495707747698,23,False
M4_inertia_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.20,0.30)",65,25,0.38461538461538464,0.24400123568759366,-0.14061414892779098,0.14061414892779098,0.20020405435262592,0.2981680605687238,30.127362293930744,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.30,0.40)",42,5,0.11904761904761904,0.33653012159349915,0.2174825025458801,0.2174825025458801,0.3019407092556423,0.3985979783838894,30.409773661196017,24,False
M4_inertia_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.40,0.50)",26,16,0.6153846153846154,0.4539787027766084,-0.16140591260800702,0.16140591260800702,0.4003509323959753,0.4993491143815789,30.606233989513342,20,True
M4_inertia_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.50,0.60)",67,45,0.6716417910447762,0.5521242789739862,-0.11951751207078998,0.11951751207078998,0.5004329735197074,0.5986901904854216,30.92184249945851,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.60,0.70)",70,42,0.6,0.6464169434631934,0.04641694346319347,0.04641694346319347,0.6002024119097401,0.6960974351332615,31.171192709524316,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.70,0.80)",68,47,0.6911764705882353,0.7446947800581343,0.053518309469898995,0.053518309469898995,0.7001695982434345,0.7940645704991881,31.493132580607917,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.80,0.90)",17,12,0.7058823529411765,0.8212421114698153,0.11535975852863878,0.11535975852863878,0.8002201358907898,0.8554732937380619,31.894179292865747,12,True
M4_inertia_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.00,0.10)",1268,9,0.007097791798107256,0.007065795070559543,-3.199672754771246e-05,3.199672754771246e-05,6.444138688755589e-05,0.09921410576948966,26.47686417548994,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.10,0.20)",56,4,0.07142857142857142,0.14234876758260004,0.07092019615402861,0.07092019615402861,0.10031468536535647,0.19983873508851052,29.688449077126787,24,False
M4_inertia_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.20,0.30)",63,23,0.36507936507936506,0.24309330003066407,-0.12198606504870099,0.12198606504870099,0.20038893464640062,0.29517428077429875,30.11018674918365,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.30,0.40)",42,10,0.23809523809523808,0.3550192669768672,0.11692402888162912,0.11692402888162912,0.3012154841956375,0.39856342390469846,30.441666158315083,25,False
M4_inertia_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.40,0.50)",33,17,0.5151515151515151,0.44836202045588075,-0.06678949469563439,0.06678949469563439,0.40015374211925225,0.4959253237419661,30.68662838456068,23,False
M4_inertia_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.50,0.60)",55,39,0.7090909090909091,0.548795843874874,-0.1602950652160351,0.1602950652160351,0.5048263831109968,0.5983812716580411,30.9456437324127,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.60,0.70)",78,48,0.6153846153846154,0.6459717100077048,0.030587094623089395,0.030587094623089395,0.6000180563847781,0.6960668772684524,31.18483815322625,26,False
M4_inertia_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.70,0.80)",55,39,0.7090909090909091,0.7505328402351052,0.04144193114419614,0.04144193114419614,0.7004742672906534,0.7991073668498841,31.500954462086348,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.80,0.90)",24,15,0.625,0.8407335706582958,0.2157335706582958,0.2157335706582958,0.8016794172231243,0.8896328579305779,31.835913337914846,14,True
M4_inertia_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.00,0.10)",1269,9,0.0070921985815602835,0.00706822389412521,-2.3974687435073666e-05,2.3974687435073666e-05,3.9525426797947656e-05,0.09846427216867275,26.479311266866983,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.10,0.20)",56,5,0.08928571428571429,0.14413630089439775,0.05485058660868346,0.05485058660868346,0.10091752656958346,0.1995426557300472,29.696433008699973,24,False
M4_inertia_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.20,0.30)",62,22,0.3548387096774194,0.24407278331256926,-0.11076592636485011,0.11076592636485011,0.20277545753461343,0.2957464104676483,30.111490998346966,27,False
