cell_id,b87f2_veg_x_building_density,b87f2_veg_x_building_height,b87f2_veg_x_svf,b87f2_shade_x_building_density,b87f2_tree_building_proxy_strength,b87f2_overhead_x_vegetation_proxy,b87f2_overhead_x_building_density,b87f2_overhead_x_pedestrian_proxy,b87f2_water_x_open_sky_proxy,b87f2_water_x_pedestrian_proxy,b87f2_morphology_density_x_height,b87f2_built_fraction_x_svf_proxy,b87f2_proxy_only_tree_building_flag
TP_0277,0.0067522613064832865,12.273642182350157,0.048149208559779916,0.015445951283626354,0.011465339904471282,0.0,0.0,0.0,0.0,0.0,0.6700800292919751,0.0026287081375501583,1
TP_0278,0.021364734375084318,5.494149746341935,0.01754245855524068,0.12401901430494329,0.03969321792895336,0.0,0.0,0.0,0.0,0.0,7.1547602772041445,0.022844678691020998,1
TP_0285,0.0,0.0,0.0,0.08538848214321437,0.0,0.0,0.002919918414923985,0.0,0.0,0.0,6.46800000002706,0.13824857594874868,1
TP_0286,0.0,0.0,0.0,0.04565361552007207,0.0,0.0,0.012282651814343877,0.0,0.0,0.0,1.975999999990906,0.1303377433028161,1
TP_0293,0.006412857860459388,0.27951224296315647,0.006827429602618616,0.16441081081305975,0.008040737163499078,0.0006924052225751462,0.009155698067258094,6.938847187456862,0.0,0.0,3.6960000000505566,0.0902793364044157,1
TP_0300,0.0,0.0,0.0,0.2085653194285823,0.0,0.0,0.0,0.0,0.0,0.0,20.729360274728837,0.07184282416560547,1
TP_0301,0.0,0.0,0.0,0.19996485073104478,0.0,0.0,0.0,0.0,0.0,0.0,19.553280356340032,0.05715062298931561,1
TP_0313,0.0,0.0,0.0,0.10886401110987895,0.0,0.0,0.0,0.0,0.0,0.0,1.7039999999916926,0.029362409859765955,1
TP_0318,0.0,0.0,0.0,0.11347412008272283,0.0,0.0,0.0,0.0,0.11436768706754481,226.7416139229491,4.761599999996102,0.06180324815838573,1
TP_0319,0.0,0.0,0.0,0.15919142713862136,0.0,0.0,0.0,0.0,0.015422397552547549,21.14586373535981,3.5550000000174586,0.06464046398039734,1
TP_0320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.98959585431973,0.0,0.0,0.0,0.0,1
TP_0326,0.0,0.0,0.0,0.12233039742034658,0.0,0.0,0.0009900164283205381,0.0,0.0,0.0,11.791840258617468,0.057596834835718196,1
TP_0337,0.0,0.0,0.0,0.13216564656884244,0.0,0.0,0.0,0.0,0.0,0.0,2.507200000005289,0.04656589315022388,1
TP_0344,0.0,0.0,0.0,0.015361607142887286,0.0,0.0,0.06046485124804278,0.0,0.0,0.0,4.46400000000877,0.3257050846383641,1
TP_0346,0.0,0.0,0.0,0.1766734670139377,0.0,0.0,0.0,0.0,0.0,0.0,12.574640252925484,0.09421642371203291,1
TP_0349,0.00019641308170170632,0.0138319071621144,0.0019941208829940935,0.004621050781928906,0.0002199826515059111,5.2419011410614526e-05,0.0019373032452429002,11.045119218419515,0.0,0.0,0.511199999999172,0.07369877367143207,1
TP_0355,0.0,0.0,0.0,0.087935357802041,0.0,0.0,0.0,0.0,0.0,0.0,11.38208006998867,0.05772277580477457,1
TP_0359,0.0,0.0,0.0,0.16228230480745598,0.0,0.0,0.0021806047710976008,0.6360317863428443,0.0,0.0,6.696000000003776,0.223969519221909,1
TP_0361,0.0,0.0,0.0,0.10470738551164903,0.0,0.0,0.0,0.0,0.0,0.0,10.16592007601891,0.11461846175864701,1
TP_0365,0.0,0.0,0.0,0.07895318651341342,0.0,0.0,0.0036690963200484896,0.0,0.0,0.0,3.1492399475122865,0.05621106204001862,1
TP_0366,0.0,0.0,0.0,0.0014321110557916133,0.0,0.0,0.0011043797381132794,0.0,0.0,0.0,0.5807999999948017,0.041252371380743114,1
TP_0371,0.0,0.0,0.0,0.2850880547290764,0.0,0.0,0.0,0.0,0.0,0.0,6.289800125092896,0.062091254841799656,1
TP_0372,0.0,0.0,0.0,0.3028929069382754,0.0,0.0,0.0,0.0,0.0,0.0,5.444000000002377,0.12805373404840487,1
TP_0373,0.0,0.0,0.0,0.02290508773332469,0.0,0.0,0.04989975627174289,0.0,0.0,0.0,3.683999999995175,0.28072760795825885,1
TP_0378,0.0007854764571786075,0.052049554522405436,0.007158929293189755,0.006730551226517186,0.000880831241063172,0.00019815363953791914,0.002116702526917887,4.2463315402519815,0.0,0.0,0.5559999999971884,0.07647259853645769,1
TP_0379,0.018485031055879095,2.213466132529677,0.08136529953794971,0.04242868890972505,0.021477637267055736,0.008236829263601803,0.0020362601924641057,0.0,0.0,0.0,0.5471999999993631,0.020114647905739896,1
TP_0380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005362478832994273,0.0,0.0,0.0,1
TP_0381,0.0,0.0,0.0,0.07482062791529037,0.0,0.0,0.0064901656084353256,0.0,0.011841408003064992,0.0,12.846840333283433,0.05777521536378774,1
TP_0383,0.0,0.0,0.0,0.2930333523056891,0.0,0.0,0.0,0.0,0.0,0.0,6.988680015578838,0.08836029209439712,1
TP_0403,0.016969292286197073,8.885310168554888,0.10698260408394789,0.03544746162929202,0.029764138928920516,0.011534897931328707,0.003523830568036616,0.0,0.06257539566827519,0.0,2.7144000549325753,0.03268243661656303,1
TP_0406,0.0,0.0,0.0,0.15917894736862082,0.0,0.0,0.0,0.0,0.0,0.0,2.9920000000037548,0.0892571284391985,1
TP_0407,0.000351656249999461,0.01423261088709567,0.000402440723958356,0.14615274836817022,0.00042930937499934197,1.6555709909816238e-05,0.0035036297025098843,1.6124714235324114,0.0,0.0,3.0119999999956164,0.08516718894210969,1
TP_0409,0.0001408639950013272,0.10064091460245525,0.0001985359636315786,0.0923634767345954,0.00040011499101898717,9.477221136992839e-05,0.011161247515342573,0.0,0.0,0.0,11.852400000079333,0.023381421608277646,1
TP_0410,0.0,0.0,0.0,0.0587786416860084,0.0,0.0,0.006640296071447823,0.0,0.0,0.0,10.327080267303364,0.02591477347499136,1
TP_0412,0.0,0.0,0.0,0.14674788494071958,0.0,0.0,0.0,0.0,0.0,0.0,8.543559840008177,0.0970488188626641,1
TP_0418,0.0,0.0,0.0,0.10017222820285099,0.0,0.0,0.0,0.0,0.0,0.0,3.8244000000184344,0.15127053652006667,1
TP_0430,0.0,0.0,0.0,0.03749730618726591,0.0,0.0,0.0018118738404655724,0.0,0.0,0.0,0.740000000000067,0.03020272133152634,1
TP_0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08659512874432308,0.0,0.0,0.0,1
TP_0433,0.013393796390358302,7.972497851394641,0.0317422688994268,0.015254695717523071,0.016072555668429963,0.0,0.0,0.0,0.002256861631373396,0.0,0.168000000000192,0.000668887126031265,1
TP_0438,0.0,0.0,0.0,0.35341829495836274,0.0,0.0,0.030184918631874978,0.0,0.0,0.0,16.856399999943275,0.014259113561252399,1
TP_0448,0.0,0.0,0.0,0.035264359656888275,0.0,0.0,0.0,0.0,0.0,0.0,8.020799999995914,0.026661933821818404,1
TP_0454,0.0,0.0,0.0,0.16790582169584767,0.0,0.0,0.003507115126978252,7.725379642582342,0.0,0.0,5.1531601810071,0.05838533386283073,1
TP_0458,0.0,0.0,0.0,0.27418168403743426,0.0,0.0,0.0,0.0,0.00038311435478124685,0.43938106345861816,5.049600000030403,0.09598262649161171,1
TP_0460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005297904385083305,0.0,0.0,0.0,1
TP_0464,0.18695015624876551,6.536718749999999,0.01915983147523967,0.26290316394840785,0.2243401874985186,0.0,0.0,0.0,0.006669416657300768,0.0,2.859999999981115,0.008382970128372684,1
TP_0465,0.0,0.0,0.0,0.1574718954245387,0.0,0.0,0.0,0.0,0.0,0.0,3.471999999993432,0.1214944667687843,1
TP_0467,0.0,0.0,0.0,0.15213166186234622,0.0,0.0,0.00019573554787648064,0.8013473267636816,0.0,0.0,2.8200000000007694,0.019186844518572152,1
TP_0475,0.0,0.0,0.0,0.10855199074472487,0.0,0.0,0.005277609801686024,5.046099721364254,0.0,0.0,5.515239857525245,0.062127454451701945,1
TP_0489,0.0,0.0,0.1142084969044855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0492,0.2309220673300627,6.379062633479594,0.017591584471866314,0.32095052806851193,0.27710648079607525,0.0,0.0,0.0,0.00916844084782806,0.0,3.6199999999702372,0.00998289865558132,1
TP_0495,0.0,0.0,0.0,0.16888370476674458,0.0,0.0,0.0,0.0,0.0,0.0,4.553999999994698,0.0804721344173018,1
TP_0498,0.0,0.0,0.0,0.00406338134949835,0.0,0.0,4.666963807625333e-05,9.5741696965325,0.0,0.0,0.1640799957271816,0.0010350147586961653,1
TP_0519,0.0,0.0,0.02493235533211585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0523,0.005153185734664321,1.5189521270430004,0.004235955470092824,0.12999828102505206,0.010718626328101787,0.0,0.0,0.0,0.0,0.0,9.892799999914523,0.02758840092989046,1
TP_0538,4.6926332957380245e-05,6.065228624319056,0.0349561500304558,0.0002444691083951425,9.544816195135044e-05,0.03320356460827748,0.0001132108563015549,0.0,0.0,0.0,0.020680000304927622,0.00011918647062872769,1
TP_0542,0.0008643988816346912,0.9398298850152809,0.0015843302645584473,0.03778491840800169,0.001661374624122516,0.0030308015183082987,0.00630340211359323,8.046788716626178,0.005039679127262112,3.5100956353507904,1.9546399352901442,0.003295059302933732,1
TP_0543,4.0573437923165225e-05,0.1014335948065995,0.005108577362731265,0.0010539306847135634,5.274546930011479e-05,0.0008541838465582362,0.0007579002433840099,6.837136303829701,0.2143559061402047,15.358170317546643,0.09000000000116551,0.0045327385224629155,1
TP_0544,0.0,0.0,0.0,0.0005034910427209766,0.0,0.0,0.0,0.0,0.0,0.0,0.4988000000016234,0.040552494668712996,1
TP_0546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0552,0.0009059021132003792,12.229678528182493,0.11178831497550903,0.0015992213690956371,0.0018842763954567887,0.023411517219678157,0.00041349310268512545,0.0,0.0,0.0,0.21600000000039962,0.001974399897684237,1
TP_0554,0.02953647123146945,6.635875101032713,0.03039921974881668,0.053755102040592334,0.03781804335752377,0.0,0.0,0.0,0.0015954698597332405,4.363984072040934,0.874799999996355,0.004007495173020275,1
TP_0555,0.0010033839751898016,0.0405134848663284,0.00255352255252514,0.017747930853857265,0.001244196129235354,3.167589549666184e-05,0.002788427459945091,1.2643272742760814,0.19026712228582973,33.89934979636846,3.566400000001427,0.22478645965354177,1
TP_0556,0.0,0.0,0.0,0.11556388772577503,0.0,0.0,0.01828676278320708,3.1102755671769398,0.0,0.0,5.937600000030673,0.29139215441291705,1
TP_0560,0.0,0.0,0.0,0.07449526614783034,0.0,0.0,0.046976680127102974,33.06781210923137,0.0,0.0,5.166000000009303,0.12292223692141296,1
TP_0564,0.0,0.0,0.0,0.015057928118374577,0.0,0.0,0.041045555062869825,0.0,0.0,0.0,5.027199999993781,0.23070283287944096,1
TP_0565,0.0,0.0,0.0,0.024143018563614005,0.0,0.0,0.0,0.0,0.0,0.0,3.428800000036423,0.2527805381139501,1
TP_0568,0.0,0.0,0.0,0.0019099317665088645,0.0,0.0,0.0009201243742921189,0.0,0.0,0.0,0.3992800170938366,0.002926068088663325,1
