timestamp_sgt,station_id,station_name,y_true,heat_stress_category,M0_raw_proxy,M1_global_bias,M2_linear_proxy,M4_inertia_ridge
2026-05-07 10:45:00+08:00,S128,Bishan Street,31.5,Moderate,27.366006962652108,28.49468987347102,29.537396088574003,30.012600254887484
2026-05-07 10:45:00+08:00,S145,MacRitchie Reservoir,30.7,Low,27.555919681040628,28.70168154588271,29.96199687372427,30.329293756215502
2026-05-07 11:00:00+08:00,S127,Stadium Road,30.1,Low,27.28178805171109,28.40183654959222,29.373954027674067,29.911015772294085
2026-05-07 11:00:00+08:00,S128,Bishan Street,31.4,Moderate,27.45686301164036,28.58554592245927,29.712563314635954,30.276800392398293
2026-05-07 11:00:00+08:00,S145,MacRitchie Reservoir,30.1,Low,27.606747605580093,28.752509470422176,30.061965594590628,30.648965129399546
2026-05-07 11:15:00+08:00,S127,Stadium Road,30.9,Low,27.309847600432448,28.429896098313577,29.428055282028232,29.862544786032494
2026-05-07 11:15:00+08:00,S128,Bishan Street,31.7,Moderate,27.626575467209,28.755258378027914,30.039762883637312,30.323014408390122
2026-05-07 11:15:00+08:00,S145,MacRitchie Reservoir,30.0,Low,27.75189550058944,28.897657365431524,30.347443499344788,30.50981635824728
2026-05-07 11:30:00+08:00,S127,Stadium Road,31.0,Moderate,27.338163983557333,28.458212481438462,29.482651735486627,29.91408494985661
2026-05-07 11:30:00+08:00,S128,Bishan Street,32.3,Moderate,27.793859117652485,28.922542028471398,30.362279802873932,30.46601362616387
2026-05-07 11:30:00+08:00,S145,MacRitchie Reservoir,31.3,Moderate,27.89381312597418,29.039574990816263,30.626568086993213,30.516334231473422
2026-05-07 11:45:00+08:00,S127,Stadium Road,31.0,Moderate,27.36637316141355,28.486421659294678,29.537041487847794,30.04052407931986
2026-05-07 11:45:00+08:00,S128,Bishan Street,32.3,Moderate,27.95878693435824,29.087469845177154,30.680254758581473,30.68076721980487
2026-05-07 11:45:00+08:00,S145,MacRitchie Reservoir,31.7,Moderate,28.03245401505442,29.178215879896502,30.899247966541804,30.62576560456692
2026-05-07 12:00:00+08:00,S127,Stadium Road,31.5,Moderate,27.39426573818103,28.51431423606216,29.590820805729045,30.224466469068787
2026-05-07 12:00:00+08:00,S128,Bishan Street,31.7,Moderate,28.12141724280419,29.2501001536231,30.993800200203754,30.950223664102577
2026-05-07 12:00:00+08:00,S145,MacRitchie Reservoir,30.9,Low,28.1677626306507,29.313524495492782,31.165373907073867,30.810389058439377
2026-05-07 12:15:00+08:00,S127,Stadium Road,31.7,Moderate,27.30672591918955,28.42677441707068,29.422036408645347,30.362572614773214
2026-05-07 12:15:00+08:00,S128,Bishan Street,31.5,Moderate,27.9684328064402,29.097115717259115,30.698851656359455,31.055578249603606
2026-05-07 12:15:00+08:00,S145,MacRitchie Reservoir,30.1,Low,27.96251792593841,29.108279790780493,30.76169717266875,30.93338096647764
2026-05-07 12:30:00+08:00,S127,Stadium Road,32.1,Moderate,27.21819807875731,28.33824657663844,29.25134702015196,30.505571248993995
2026-05-07 12:30:00+08:00,S128,Bishan Street,31.9,Moderate,27.81591661624847,28.944599527067382,30.404805874455842,31.159397141435484
2026-05-07 12:30:00+08:00,S145,MacRitchie Reservoir,31.4,Moderate,27.758050388579875,28.903812253421957,30.359548976502364,31.0553314398532
2026-05-07 12:45:00+08:00,S127,Stadium Road,31.1,Moderate,27.128716227162744,28.248764725043873,29.078818215028527,30.653584087942647
2026-05-07 12:45:00+08:00,S128,Bishan Street,33.0,High,27.663826946857156,28.79250985767607,30.111582409462326,31.261634177677593
