row_id,cell_id,hour_sgt,scenario_context,source,label_source,target_definition,tmrt_p90_c,tmrt_p90_c_base,tmrt_p90_c_overhead_as_canopy,delta_tmrt_mean_c,delta_tmrt_p75_c,delta_tmrt_p90_c,delta_tmrt_p95_c,delta_tmrt_max_c,delta_pct_pixels_ge_40,delta_pct_pixels_ge_45,delta_pct_pixels_ge_50,delta_pct_pixels_ge_55,m_rad_pct01,typology_label,primary_role,secondary_roles,in_n24_completed,source_feature_completeness,sampling_feature_completeness,centroid_x,centroid_y,centroid_x_normalized,centroid_y_normalized,svf_or_open_sky,shade_fraction,building_density,building_height_or_canyon_proxy,road_or_hardscape_fraction,tree_or_gvi_fraction,grass_fraction,water_edge_or_water_fraction,overhead_fraction,impervious_or_built_fraction,feature_source,forcing_setup
TP_0098|overhead_as_canopy_minus_base|h15,TP_0098,15,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,59.43244552612305,59.43244552612305,59.43244552612305,-0.4890632629394531,-0.7093467712402344,0.0,0.0,0.0,-1.5599999999999952,-1.5599999999999952,-1.5599999999999952,-2.9599999999999937,0.4630872483221476,civic_institutional,covered_walkway_or_pedestrian_overhead,water_edge_or_blue_green|overhead_sensitivity_probe,True,1.0,1.0,29750.0,34550.0,0.3461538461538461,0.064516129032258,0.3802620952196553,0.468074656188605,0.2463999999988347,105.0,0.2111259617836643,0.0,0.0,0.0102335755019139,0.0346780601381455,0.5209454917909927,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0098|overhead_as_canopy_minus_base|h16,TP_0098,16,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,50.27732849121094,50.27732849121094,50.27732849121094,-0.3363876342773437,-0.7880096435546875,0.0,0.0,0.0,-1.3200000000000074,-2.1200000000000045,0.0,0.0,0.4563758389261745,civic_institutional,covered_walkway_or_pedestrian_overhead,water_edge_or_blue_green|overhead_sensitivity_probe,True,1.0,1.0,29750.0,34550.0,0.3461538461538461,0.064516129032258,0.3802620952196553,0.468074656188605,0.2463999999988347,105.0,0.2111259617836643,0.0,0.0,0.0102335755019139,0.0346780601381455,0.5209454917909927,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0108|overhead_as_canopy_minus_base|h10,TP_0108,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,46.44364547729492,46.44364547729492,46.44364547729492,-0.0014152526855468,-0.0095367431640625,0.0,0.0,0.0,0.0,-0.0399999999999991,0.0,0.0,0.87248322147651,residential,,,False,1.0,1.0,30750.0,34550.0,0.7307692307692307,0.064516129032258,0.4881403656251342,0.3628076572470373,0.1831999999977806,21.0,0.1668156233837902,0.0071875,0.0,0.0,0.0,0.5302531604372258,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0108|overhead_as_canopy_minus_base|h12,TP_0108,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,62.220359802246094,62.220359802246094,62.220359802246094,-0.0017318725585937,-0.0077400207519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389261744966443,residential,,,False,1.0,1.0,30750.0,34550.0,0.7307692307692307,0.064516129032258,0.4881403656251342,0.3628076572470373,0.1831999999977806,21.0,0.1668156233837902,0.0071875,0.0,0.0,0.0,0.5302531604372258,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0108|overhead_as_canopy_minus_base|h13,TP_0108,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,62.45356369018555,62.45356369018555,62.45356369018555,-0.0021209716796875,-0.0058631896972656,0.0,0.0,0.0,-0.039999999999992,0.0,0.0,0.0,0.8657718120805369,residential,,,False,1.0,1.0,30750.0,34550.0,0.7307692307692307,0.064516129032258,0.4881403656251342,0.3628076572470373,0.1831999999977806,21.0,0.1668156233837902,0.0071875,0.0,0.0,0.0,0.5302531604372258,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0108|overhead_as_canopy_minus_base|h15,TP_0108,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,60.70600891113281,60.70600891113281,60.70600891113281,-0.0019149780273437,-0.0066146850585937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8993288590604027,residential,,,False,1.0,1.0,30750.0,34550.0,0.7307692307692307,0.064516129032258,0.4881403656251342,0.3628076572470373,0.1831999999977806,21.0,0.1668156233837902,0.0071875,0.0,0.0,0.0,0.5302531604372258,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0108|overhead_as_canopy_minus_base|h16,TP_0108,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,51.69868850708008,51.69868850708008,51.69868850708008,-0.001708984375,-0.0058364868164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8926174496644296,residential,,,False,1.0,1.0,30750.0,34550.0,0.7307692307692307,0.064516129032258,0.4881403656251342,0.3628076572470373,0.1831999999977806,21.0,0.1668156233837902,0.0071875,0.0,0.0,0.0,0.5302531604372258,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0114|overhead_as_canopy_minus_base|h10,TP_0114,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,44.98335647583008,44.98335647583008,44.98335647583008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3892617449664429,park_open_space,,,False,1.0,1.0,31350.0,34550.0,0.9615384615384616,0.064516129032258,0.3430116601962854,0.5732142857142858,0.0048000000000543,15.0,0.4274383433526811,0.0,0.0,0.0648021561657747,0.0,0.5996665954613841,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0114|overhead_as_canopy_minus_base|h12,TP_0114,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,61.11351776123047,61.11351776123047,61.11351776123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885906040268456,park_open_space,,,False,1.0,1.0,31350.0,34550.0,0.9615384615384616,0.064516129032258,0.3430116601962854,0.5732142857142858,0.0048000000000543,15.0,0.4274383433526811,0.0,0.0,0.0648021561657747,0.0,0.5996665954613841,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0114|overhead_as_canopy_minus_base|h13,TP_0114,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,60.98333358764648,60.98333358764648,60.98333358764648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3288590604026846,park_open_space,,,False,1.0,1.0,31350.0,34550.0,0.9615384615384616,0.064516129032258,0.3430116601962854,0.5732142857142858,0.0048000000000543,15.0,0.4274383433526811,0.0,0.0,0.0648021561657747,0.0,0.5996665954613841,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0114|overhead_as_canopy_minus_base|h15,TP_0114,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,58.72568130493164,58.72568130493164,58.72568130493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3355704697986577,park_open_space,,,False,1.0,1.0,31350.0,34550.0,0.9615384615384616,0.064516129032258,0.3430116601962854,0.5732142857142858,0.0048000000000543,15.0,0.4274383433526811,0.0,0.0,0.0648021561657747,0.0,0.5996665954613841,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0114|overhead_as_canopy_minus_base|h16,TP_0114,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,49.66311264038086,49.66311264038086,49.66311264038086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3422818791946309,park_open_space,,,False,1.0,1.0,31350.0,34550.0,0.9615384615384616,0.064516129032258,0.3430116601962854,0.5732142857142858,0.0048000000000543,15.0,0.4274383433526811,0.0,0.0,0.0648021561657747,0.0,0.5996665954613841,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0115|overhead_as_canopy_minus_base|h10,TP_0115,10,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,45.53010940551758,45.53010940551758,45.53010940551758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436241610738255,water,water_edge_or_blue_green,,True,1.0,1.0,31450.0,34550.0,1.0,0.064516129032258,0.5648786554582526,0.3102774043749236,0.1255999999995202,18.0,0.2665571157438962,0.0,0.0,0.2951521099116781,0.0,0.2643384204823505,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0115|overhead_as_canopy_minus_base|h12,TP_0115,12,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,61.83406829833984,61.83406829833984,61.83406829833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5637583892617449,water,water_edge_or_blue_green,,True,1.0,1.0,31450.0,34550.0,1.0,0.064516129032258,0.5648786554582526,0.3102774043749236,0.1255999999995202,18.0,0.2665571157438962,0.0,0.0,0.2951521099116781,0.0,0.2643384204823505,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0115|overhead_as_canopy_minus_base|h13,TP_0115,13,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,61.71916580200195,61.71916580200195,61.71916580200195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570469798657718,water,water_edge_or_blue_green,,True,1.0,1.0,31450.0,34550.0,1.0,0.064516129032258,0.5648786554582526,0.3102774043749236,0.1255999999995202,18.0,0.2665571157438962,0.0,0.0,0.2951521099116781,0.0,0.2643384204823505,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0115|overhead_as_canopy_minus_base|h15,TP_0115,15,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,59.57823944091797,59.57823944091797,59.57823944091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966442953020134,water,water_edge_or_blue_green,,True,1.0,1.0,31450.0,34550.0,1.0,0.064516129032258,0.5648786554582526,0.3102774043749236,0.1255999999995202,18.0,0.2665571157438962,0.0,0.0,0.2951521099116781,0.0,0.2643384204823505,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0115|overhead_as_canopy_minus_base|h16,TP_0115,16,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,50.51443099975586,50.51443099975586,50.51443099975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100671140939598,water,water_edge_or_blue_green,,True,1.0,1.0,31450.0,34550.0,1.0,0.064516129032258,0.5648786554582526,0.3102774043749236,0.1255999999995202,18.0,0.2665571157438962,0.0,0.0,0.2951521099116781,0.0,0.2643384204823505,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0126|overhead_as_canopy_minus_base|h10,TP_0126,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,43.862770080566406,43.862770080566406,43.862770080566406,-0.0002479553222656,0.0,0.0,-0.0037612915039062,-0.0173225402832031,0.0,0.0,0.0,0.0,0.2080536912751678,transport,,,False,1.0,1.0,29650.0,34650.0,0.3076923076923077,0.0967741935483871,0.2842402667611837,0.6296595561301442,0.0,0.0,0.4356560710349367,0.1047693817468106,0.0,0.0136604514229636,0.0,0.5357046277566923,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0126|overhead_as_canopy_minus_base|h12,TP_0126,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,60.16239547729492,60.16239547729492,60.16239547729492,-0.0001678466796875,0.0,0.0,0.0,-0.0078201293945312,0.0,0.0,0.0,0.0,0.1610738255033557,transport,,,False,1.0,1.0,29650.0,34650.0,0.3076923076923077,0.0967741935483871,0.2842402667611837,0.6296595561301442,0.0,0.0,0.4356560710349367,0.1047693817468106,0.0,0.0136604514229636,0.0,0.5357046277566923,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0126|overhead_as_canopy_minus_base|h13,TP_0126,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,59.89517974853516,59.89517974853516,59.89517974853516,-0.0002403259277343,0.0,0.0,-0.0030441284179687,-0.0161628723144531,0.0,0.0,0.0,0.0,0.174496644295302,transport,,,False,1.0,1.0,29650.0,34650.0,0.3076923076923077,0.0967741935483871,0.2842402667611837,0.6296595561301442,0.0,0.0,0.4356560710349367,0.1047693817468106,0.0,0.0136604514229636,0.0,0.5357046277566923,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0126|overhead_as_canopy_minus_base|h15,TP_0126,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,57.59917449951172,57.59917449951172,57.59917449951172,-0.0003318786621093,0.0,0.0,0.0,-0.0220680236816406,0.0,0.0,0.0,0.0,0.2013422818791946,transport,,,False,1.0,1.0,29650.0,34650.0,0.3076923076923077,0.0967741935483871,0.2842402667611837,0.6296595561301442,0.0,0.0,0.4356560710349367,0.1047693817468106,0.0,0.0136604514229636,0.0,0.5357046277566923,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0126|overhead_as_canopy_minus_base|h16,TP_0126,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,48.60153198242188,48.60153198242188,48.60153198242188,-0.0003318786621093,0.0,0.0,0.0,-0.0220565795898437,0.0,0.0,0.0,0.0,0.2281879194630872,transport,,,False,1.0,1.0,29650.0,34650.0,0.3076923076923077,0.0967741935483871,0.2842402667611837,0.6296595561301442,0.0,0.0,0.4356560710349367,0.1047693817468106,0.0,0.0136604514229636,0.0,0.5357046277566923,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0133|overhead_as_canopy_minus_base|h10,TP_0133,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,45.87917709350586,45.87917709350586,45.87917709350586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6308724832214765,civic_institutional,,,False,1.0,1.0,30350.0,34650.0,0.5769230769230769,0.0967741935483871,0.264451408190042,0.6075710859883523,0.4143999999966758,9.0,0.2907612852546105,0.0582008515292371,0.0,0.0,0.0,0.5368165362267522,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0133|overhead_as_canopy_minus_base|h12,TP_0133,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,61.822208404541016,61.822208404541016,61.822208404541016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570469798657718,civic_institutional,,,False,1.0,1.0,30350.0,34650.0,0.5769230769230769,0.0967741935483871,0.264451408190042,0.6075710859883523,0.4143999999966758,9.0,0.2907612852546105,0.0582008515292371,0.0,0.0,0.0,0.5368165362267522,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0133|overhead_as_canopy_minus_base|h13,TP_0133,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,61.92664337158203,61.92664337158203,61.92664337158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040268456375839,civic_institutional,,,False,1.0,1.0,30350.0,34650.0,0.5769230769230769,0.0967741935483871,0.264451408190042,0.6075710859883523,0.4143999999966758,9.0,0.2907612852546105,0.0582008515292371,0.0,0.0,0.0,0.5368165362267522,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0133|overhead_as_canopy_minus_base|h15,TP_0133,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,59.98216247558594,59.98216247558594,59.98216247558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.610738255033557,civic_institutional,,,False,1.0,1.0,30350.0,34650.0,0.5769230769230769,0.0967741935483871,0.264451408190042,0.6075710859883523,0.4143999999966758,9.0,0.2907612852546105,0.0582008515292371,0.0,0.0,0.0,0.5368165362267522,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0133|overhead_as_canopy_minus_base|h16,TP_0133,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,50.98534393310547,50.98534393310547,50.98534393310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241610738255033,civic_institutional,,,False,1.0,1.0,30350.0,34650.0,0.5769230769230769,0.0967741935483871,0.264451408190042,0.6075710859883523,0.4143999999966758,9.0,0.2907612852546105,0.0582008515292371,0.0,0.0,0.0,0.5368165362267522,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0135|overhead_as_canopy_minus_base|h10,TP_0135,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,46.079532623291016,46.079532623291016,46.00596237182617,-0.0363578796386718,-0.0825386047363281,-0.0735702514648437,-0.0376815795898437,0.0,0.0,-0.8399999999999963,0.0,0.0,0.6845637583892618,civic_institutional,,,False,1.0,1.0,30550.0,34650.0,0.6538461538461539,0.0967741935483871,0.4914647786047528,0.4016563146997929,0.1499999999983083,12.5,0.1880484226068559,0.0,0.0,0.0,0.0017878480896502,0.5143106765460215,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0135|overhead_as_canopy_minus_base|h12,TP_0135,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,62.00612258911133,62.00612258911133,61.93699264526367,-0.0601997375488281,-0.0598297119140625,-0.0691299438476562,-0.0286903381347656,0.0,-0.1600000000000108,0.0,0.0,0.0,0.6644295302013423,civic_institutional,,,False,1.0,1.0,30550.0,34650.0,0.6538461538461539,0.0967741935483871,0.4914647786047528,0.4016563146997929,0.1499999999983083,12.5,0.1880484226068559,0.0,0.0,0.0,0.0017878480896502,0.5143106765460215,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0135|overhead_as_canopy_minus_base|h13,TP_0135,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,62.092166900634766,62.092166900634766,62.02635192871094,-0.0774383544921875,-0.1029281616210937,-0.0658149719238281,-0.0425529479980468,0.0,-0.3599999999999852,0.0,0.0,0.0,0.6644295302013423,civic_institutional,,,False,1.0,1.0,30550.0,34650.0,0.6538461538461539,0.0967741935483871,0.4914647786047528,0.4016563146997929,0.1499999999983083,12.5,0.1880484226068559,0.0,0.0,0.0,0.0017878480896502,0.5143106765460215,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0135|overhead_as_canopy_minus_base|h15,TP_0135,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,60.21209716796875,60.21209716796875,60.09467697143555,-0.1439361572265625,-0.1180839538574218,-0.1174201965332031,-0.0674629211425781,-0.0111846923828125,-0.480000000000004,-0.3999999999999986,-0.3999999999999986,-0.2000000000000028,0.6577181208053692,civic_institutional,,,False,1.0,1.0,30550.0,34650.0,0.6538461538461539,0.0967741935483871,0.4914647786047528,0.4016563146997929,0.1499999999983083,12.5,0.1880484226068559,0.0,0.0,0.0,0.0017878480896502,0.5143106765460215,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0135|overhead_as_canopy_minus_base|h16,TP_0135,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,51.210594177246094,51.210594177246094,51.10215759277344,-0.162994384765625,-0.1029319763183593,-0.1084365844726562,-0.0681953430175781,0.0,-0.9199999999999946,-0.8800000000000026,-0.8000000000000007,0.0,0.6644295302013423,civic_institutional,,,False,1.0,1.0,30550.0,34650.0,0.6538461538461539,0.0967741935483871,0.4914647786047528,0.4016563146997929,0.1499999999983083,12.5,0.1880484226068559,0.0,0.0,0.0,0.0017878480896502,0.5143106765460215,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0141|overhead_as_canopy_minus_base|h10,TP_0141,10,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,43.06124114990234,43.06124114990234,42.49024963378906,-0.1305923461914062,-0.0358657836914062,-0.5709915161132812,-0.622344970703125,-0.3760643005371094,-0.3599999999999994,-0.2,0.0,0.0,0.1073825503355704,residential,water_edge_or_blue_green,street_canyon_wall_adjacent|covered_walkway_or_pedestrian_overhead,True,1.0,1.0,31150.0,34650.0,0.8846153846153846,0.0967741935483871,0.135619759000151,0.7775578458808273,0.2235999999996177,90.0,0.0,0.0,0.0,0.02987931101824,0.0140840185836566,0.4281071402074965,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0141|overhead_as_canopy_minus_base|h12,TP_0141,12,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,58.77106857299805,58.77106857299805,58.2422981262207,-0.1300544738769531,-0.1199760437011718,-0.5287704467773438,-1.0876083374023438,0.0,-0.2399999999999984,0.0,0.0,0.0,0.0805369127516778,residential,water_edge_or_blue_green,street_canyon_wall_adjacent|covered_walkway_or_pedestrian_overhead,True,1.0,1.0,31150.0,34650.0,0.8846153846153846,0.0967741935483871,0.135619759000151,0.7775578458808273,0.2235999999996177,90.0,0.0,0.0,0.0,0.02987931101824,0.0140840185836566,0.4281071402074965,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0141|overhead_as_canopy_minus_base|h13,TP_0141,13,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,57.49839782714844,57.49839782714844,57.32717514038086,-0.1250648498535156,-0.063507080078125,-0.1712226867675781,-0.9275398254394532,-0.2670364379882812,-0.1599999999999966,0.0,0.0,0.0,0.087248322147651,residential,water_edge_or_blue_green,street_canyon_wall_adjacent|covered_walkway_or_pedestrian_overhead,True,1.0,1.0,31150.0,34650.0,0.8846153846153846,0.0967741935483871,0.135619759000151,0.7775578458808273,0.2235999999996177,90.0,0.0,0.0,0.0,0.02987931101824,0.0140840185836566,0.4281071402074965,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0141|overhead_as_canopy_minus_base|h15,TP_0141,15,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,54.312007904052734,54.312007904052734,54.23711395263672,-0.11041259765625,-0.0150527954101562,-0.0748939514160156,-0.6374015808105469,-1.215179443359375,-0.0400000000000027,0.0,0.0,-1.0799999999999983,0.087248322147651,residential,water_edge_or_blue_green,street_canyon_wall_adjacent|covered_walkway_or_pedestrian_overhead,True,1.0,1.0,31150.0,34650.0,0.8846153846153846,0.0967741935483871,0.135619759000151,0.7775578458808273,0.2235999999996177,90.0,0.0,0.0,0.0,0.02987931101824,0.0140840185836566,0.4281071402074965,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
