scan_root,path,exists,suffix,size_bytes,read_status,columns,column_count,has_cell_id,has_hour,has_scenario,has_primary_target,has_tmrt_p90,has_m_rad,has_feature_keywords,filename_mentions_n150,filename_mentions_surrogate
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/b85_f3b_hourly_profile.csv,True,.csv,3201,READABLE_HEADER,forcing_day_id|scenario|hour_sgt|mean_c|p50_c|p90_c|p95_c|max_c|notes,9,False,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/b85_f3b_manual_qgis_run_instructions.md,True,.md,1788,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/b85_f3b_onecell_manifest.csv,True,.csv,15121,READABLE_HEADER,run_id|cell_id|forcing_day_id|date|hour_sgt|scenario|expected_output_group|expected_output_dir|expected_tmrt_path|expected_output_paths|source_f2d_run_id|source_f0_run_id|source_f0_status|source_f0_solweig_execute_now|qgis_solweig_executed,15,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/b85_f3b_onecell_report.md,True,.md,27758,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/b85_f3b_pairwise_delta_by_hour.csv,True,.csv,2144,READABLE_HEADER,forcing_day_id|hour_sgt|mean_delta_c|p50_delta_c|p90_delta_c|p95_delta_c|min_delta_c|max_delta_c|pct_pixels_delta_lt_minus_1|pct_pixels_delta_lt_minus_5|pct_pixels_delta_gt_1|valid_overlap_pixels|status|notes,14,False,True,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/b85_f3b_postrun_validation.csv,True,.csv,5130,READABLE_HEADER,run_id|phase|postrun_status|run_log_exists|run_log_status|expected_tmrt_path|file_exists|file_size_bytes|validation_status|notes,10,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/b85_f3b_pre_execution_asset_check.csv,True,.csv,5303,READABLE_HEADER,run_id|cell_id|forcing_day_id|date|hour_sgt|scenario|cell_geometry_ready|raster_tiles_ready|svf_ready|met_forcing_ready|output_root_ready|qgis_manual_check_status|expected_output_path_outside_git|run_ready|pre_execution_status|blockers|notes,17,True,True,True,False,False,False,True,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/b85_f3b_raster_inventory.csv,True,.csv,8106,READABLE_HEADER,run_id|cell_id|forcing_day_id|date|hour_sgt|scenario|raster_path|exists|file_size_bytes|crs|width|height|shape|pixel_count|transform|nodata|dtype|band_count|opened_for_qa|copied_or_written|raster_backend|open_error,22,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/b85_f3b_raster_stats.csv,True,.csv,9868,READABLE_HEADER,run_id|cell_id|forcing_day_id|date|hour_sgt|scenario|raster_path|valid_pixel_count|nodata_pixel_count|nodata_fraction|min_c|p01_c|p05_c|p25_c|mean_c|p50_c|p75_c|p90_c|p95_c|p99_c|max_c|std_c|pct_ge_35|pct_ge_40|pct_ge_45|pct_ge_50|pct_ge_55|pct_ge_60|sanity_status|sanity_notes,30,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/b85_f3b_sanity_checks.csv,True,.csv,11963,READABLE_HEADER,check_name|status|value|details,4,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3b_onecell/B8_5_F3B_STATUS.md,True,.md,3463,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_alignment_qa.csv,True,.csv,12593,READABLE_HEADER,check_name|status|value|details,4,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_cell_hour_summary.csv,True,.csv,68551,READABLE_HEADER,cell_id|forcing_day_id|date|hour_sgt|scenario|tmrt_mean_c|tmrt_p50_c|tmrt_p90_c|tmrt_p95_c|tmrt_max_c|valid_pixel_count|nodata_fraction|sanity_status,13,True,True,True,False,True,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_expected_run_log_schema.csv,True,.csv,1511,READABLE_HEADER,column_name|dtype|required|allowed_values_or_format|description,5,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_forcing_day_contrast_by_cell_hour.csv,True,.csv,49090,READABLE_HEADER,cell_id|hour_sgt|scenario|fd01_forcing_day_id|fd02_forcing_day_id|contrast_direction|mean_difference_c|p50_difference_c|p90_difference_c|p95_difference_c|max_difference_c|notes,12,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_manual_qgis_run_instructions.md,True,.md,3283,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_n24_manifest.csv,True,.csv,412635,READABLE_HEADER,run_id|cell_id|forcing_day_id|date|hour_sgt|scenario|expected_output_group|expected_output_dir|expected_tmrt_path|expected_output_paths|source_f2d_run_id|source_f2d_expected_output_group|source_f0_run_id|source_f0_expected_output_group|source_f0_status|source_f0_solweig_execute_now|qgis_solweig_executed_by_codex,17,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_n24_report.md,True,.md,16381,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_pairwise_delta_by_cell_hour.csv,True,.csv,52140,READABLE_HEADER,cell_id|forcing_day_id|hour_sgt|base_tmrt_p90_c|overhead_tmrt_p90_c|delta_tmrt_mean_c|delta_tmrt_p50_c|delta_tmrt_p90_c|delta_tmrt_p95_c|delta_tmrt_max_c|within_slice_rank|rank_direction|notes,13,True,True,False,True,False,False,True,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_postrun_validation.csv,True,.csv,149211,READABLE_HEADER,run_id|cell_id|forcing_day_id|hour_sgt|scenario|phase|postrun_status|run_log_exists|run_log_status|expected_tmrt_path|file_exists|file_size_bytes|validation_status|notes,14,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_pre_execution_asset_check.csv,True,.csv,123603,READABLE_HEADER,run_id|cell_id|forcing_day_id|date|hour_sgt|scenario|cell_geometry_ready|raster_tiles_ready|svf_ready|met_forcing_ready|output_root_ready|qgis_manual_check_status|expected_output_path_outside_git|run_ready|pre_execution_status|blockers|notes,17,True,True,True,False,False,False,True,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_raster_inventory.csv,True,.csv,189576,READABLE_HEADER,run_id|cell_id|forcing_day_id|date|hour_sgt|scenario|raster_path|exists|file_size_bytes|crs|width|height|shape|pixel_count|transform|nodata|dtype|band_count|opened_for_qa|copied_or_written|raster_backend|open_error,22,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_raster_stats.csv,True,.csv,230392,READABLE_HEADER,run_id|cell_id|forcing_day_id|date|hour_sgt|scenario|raster_path|valid_pixel_count|nodata_pixel_count|nodata_fraction|min_c|p01_c|p05_c|p25_c|mean_c|p50_c|p75_c|p90_c|p95_c|p99_c|max_c|std_c|pct_ge_35|pct_ge_40|pct_ge_45|pct_ge_50|pct_ge_55|pct_ge_60|sanity_status|sanity_notes,30,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_sanity_checks.csv,True,.csv,205436,READABLE_HEADER,check_name|status|value|details,4,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_stability_summary.csv,True,.csv,21392,READABLE_HEADER,record_type|cell_id|hour_sgt|forcing_day_id|scenario|metric|value|status|details,9,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/b85_f3c_unstable_cell_inventory.csv,True,.csv,2160,READABLE_HEADER,cell_id|hour_sgt|instability_reason|severity|details,5,True,True,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f3c_n24/B8_5_F3C_STATUS.md,True,.md,3778,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_cell_stability_scorecard.csv,True,.csv,8226,READABLE_HEADER,cell_id|median_delta_tmrt_p90_core_hours_fd01|median_delta_tmrt_p90_core_hours_fd02|max_abs_rank_drift_core_hours|h10_rank_drift|sign_flip_count|top_k_presence_count|neutral_boundary_count|robust_priority_score|stability_class|notes|top3_core_presence_count|top5_core_presence_count|top10_core_presence_count|neutral_core_count|sign_flip_near_zero_count|sign_flip_non_neutral_count|meaningful_core_delta_count|strong_core_delta_count|h10_only_instability_flag|fd01_rank_summary|fd02_rank_summary|fd01_delta_summary|fd02_delta_summary,24,True,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_decision_matrix.csv,True,.csv,2423,READABLE_HEADER,row|decision|evidence|blocker|next_action|claim_boundary,6,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_geometry_uncertainty_register.csv,True,.csv,1795,READABLE_HEADER,uncertainty_item|status|implication|mitigation|claim_boundary,5,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_hourly_stability_summary.csv,True,.csv,964,READABLE_HEADER,hour_sgt|spearman_fd01_fd02|sign_stability_fraction|top5_overlap|top10pct_overlap|top20pct_overlap|warn_count|high_severity_count|decision|notes,10,False,True,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_n150_readiness_recommendation.md,True,.md,777,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_neutral_boundary_cells.csv,True,.csv,1046,READABLE_HEADER,cell_id|neutral_boundary_count|neutral_core_count|sign_flip_count|sign_flip_near_zero_count|median_delta_core_fd01|median_delta_core_fd02|caveats,8,True,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_report.md,True,.md,7894,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_robust_priority_cells.csv,True,.csv,1452,READABLE_HEADER,cell_id|evidence_hours|fd01_rank_summary|fd02_rank_summary|median_delta_core_fd01|median_delta_core_fd02|stability_notes|recommended_role|robust_priority_score,9,True,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_surrogate_role_decision.md,True,.md,738,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_target_card_delta_tmrt_p90.md,True,.md,900,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/b85_f4_unstable_priority_cells.csv,True,.csv,1484,READABLE_HEADER,cell_id|instability_type|stability_class|max_abs_rank_drift_core_hours|h10_rank_drift|sign_flip_count|sign_flip_near_zero_count|sign_flip_non_neutral_count|top_k_presence_count|median_delta_core_fd01|median_delta_core_fd02|review_notes,12,True,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_f4_n24_decision/B8_5_F4_STATUS.md,True,.md,3077,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_multiforcing_preflight/b85_f0_expected_outputs_contract.csv,True,.csv,2196,READABLE_HEADER,contract_id|artifact_type|expected_path_pattern|produced_in_f0|qgis_required|solweig_required|required_keys|required_metrics|forbidden_claims|notes,10,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_multiforcing_preflight/b85_f0_qgis_execution_readme.md,True,.md,1706,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_multiforcing_preflight/b85_f0_solweig_run_matrix.csv,True,.csv,134763,READABLE_HEADER,run_id|cell_id|forcing_day_id|date|hour_sgt|scenario|expected_output_group|status|qgis_required|solweig_execute_now|notes,11,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_multiforcing_preflight/b85_f0_stability_metrics_protocol.md,True,.md,3077,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_multiforcing_preflight/B8_5_F0_STATUS.md,True,.md,2574,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_multiforcing_preflight/candidate_forcing_day_inventory.csv,True,.csv,3003,READABLE_HEADER,forcing_day_id|date|source_name|source_file|source_status|selection_status|regime_label|rationale|n_station_hours|n_unique_stations|mean_temperature_2m_c|p90_temperature_2m_c|mean_rh_pct|p90_rh_pct|mean_wind_speed_10m_ms|p90_wind_speed_10m_ms|mean_shortwave_wm2|p90_shortwave_wm2|mean_shortwave_3h_wm2|p90_shortwave_3h_wm2|mean_cloud_cover_pct|p90_cloud_cover_pct|mean_diffuse_radiation_wm2|p90_diffuse_radiation_wm2|cloud_diffuse_summary|recommended_hours_available|recommended_hours_missing|missing_forcing_fraction|source_priority|n_official_wbgt_obs|n_ge31_obs|ge31_rich_status|selection_basis|mean_official_wbgt_c|p90_official_wbgt_c,35,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_multiforcing_preflight/n24_cell_set_for_multiforcing.csv,True,.csv,16588,READABLE_HEADER,b85_cell_rank|selection_rank|cell_id|selection_status|selection_tier|existing_solweig_label_status|primary_sampling_stratum|secondary_sampling_strata|typology_label|sampling_feature_coverage_reason|quota_reason|lhs_or_greedy_reason|extreme_coverage_reason|replacement_of_cell_id|source_feature_completeness|auto_qa_flag|manual_review_required|manual_review_reason|notes|n24_source_file|n24_provenance_status|fallback_used|b85_selection_note|n_b7_label_rows|n_scenarios|n_hours|mean_delta_tmrt_p90_c|min_delta_tmrt_p90_c|max_delta_tmrt_p90_c|mean_m_rad_pct01|min_m_rad_pct01|max_m_rad_pct01|mean_tmrt_p90_c|min_tmrt_p90_c|max_tmrt_p90_c|has_reuse_existing_n24_label,36,True,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_5_multiforcing_preflight/selected_forcing_days.csv,True,.csv,1638,READABLE_HEADER,forcing_day_id|date|regime_label|n_station_hours|n_official_wbgt_obs|n_ge31_obs|ge31_rich_status|temp_mean|temp_p90|rh_mean|rh_p90|wind_mean|wind_p90|shortwave_mean|shortwave_p90|shortwave_3h_mean|shortwave_3h_p90|cloud_cover_mean|cloud_cover_p90|diffuse_radiation_mean|diffuse_radiation_p90|selection_basis|rationale|recommended_hours|source_file,25,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_baseline_model_metrics.csv,True,.csv,216850,READABLE_HEADER,target|model|split_family|split_name|fold_id|split_role|n_train|n_test|n_train_cells|n_test_cells|MAE|RMSE|R2|Spearman_observed_vs_predicted|Pearson_observed_vs_predicted|bias|p90_abs_error|top_k_overlap|sign_accuracy|worst_cell_id|worst_cell_error|neutral_boundary_classification_accuracy|anchor_TP_0857_abs_error|anchor_TP_0141_abs_error|anchor_TP_0433_abs_error|anchor_TP_0542_abs_error|anchor_TP_0037_abs_error|robust_priority_anchor_mae|dummy_MAE|MAE_improvement_over_dummy|MAE_improvement_fraction_over_dummy,31,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_feature_schema.csv,True,.csv,5806,READABLE_HEADER,column_name|role|predictor_tier|dtype|non_null_count|missing_fraction|include_in_baseline|leakage_status|notes,9,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_feature_source_inventory.csv,True,.csv,6911,READABLE_HEADER,candidate_name|path|exists|read_status|table_status|row_count|column_count|has_cell_id|available_feature_count|available_features|usable_coordinate_pairs|has_typology_label|contains_target_like_columns|usable_for_b86_features|notes,15,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_holdout_metrics.csv,True,.csv,43431,READABLE_HEADER,target|model|split_family|split_role|n_train|n_test|MAE|RMSE|R2|Spearman_observed_vs_predicted|Pearson_observed_vs_predicted|bias|p90_abs_error|top_k_overlap|sign_accuracy|worst_cell_error|robust_priority_anchor_mae|neutral_boundary_classification_accuracy|MAE_improvement_fraction_over_dummy|n_folds|n_test_rows,21,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_input_inventory.csv,True,.csv,93240,READABLE_HEADER,scan_root|path|exists|suffix|size_bytes|read_status|columns|column_count|has_cell_id|has_hour|has_scenario|has_primary_target|has_tmrt_p90|has_m_rad|has_feature_keywords|filename_mentions_n150|filename_mentions_surrogate,17,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_label_source_inventory.csv,True,.csv,1797,READABLE_HEADER,candidate_name|path|exists|read_status|table_status|row_count|column_count|has_cell_id|has_hour_sgt_or_hour|has_scenario|has_tmrt_p90_c|has_delta_tmrt_p90_c|has_delta_tmrt_mean_c|has_delta_tmrt_p95_c|has_m_rad_pct01|required_columns_present|target_definition_guess|usable_for_b86_primary|notes,19,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_model_card_draft.md,True,.md,1230,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_n24_stress_validation_bridge.csv,True,.csv,10914,READABLE_HEADER,cell_id|bridge_role|n150_label_present|f4_source|f4_note|h10_caveat|what_n24_can_validate|what_n24_cannot_validate|training_role,9,True,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_promotion_gate.md,True,.md,1838,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_report.md,True,.md,17847,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_surrogate_dataset.csv,True,.csv,520583,READABLE_HEADER,row_id|cell_id|hour_sgt|scenario_context|source|label_source|target_definition|tmrt_p90_c|tmrt_p90_c_base|tmrt_p90_c_overhead_as_canopy|delta_tmrt_mean_c|delta_tmrt_p75_c|delta_tmrt_p90_c|delta_tmrt_p95_c|delta_tmrt_max_c|delta_pct_pixels_ge_40|delta_pct_pixels_ge_45|delta_pct_pixels_ge_50|delta_pct_pixels_ge_55|m_rad_pct01|typology_label|primary_role|secondary_roles|in_n24_completed|source_feature_completeness|sampling_feature_completeness|centroid_x|centroid_y|centroid_x_normalized|centroid_y_normalized|svf_or_open_sky|shade_fraction|building_density|building_height_or_canyon_proxy|road_or_hardscape_fraction|tree_or_gvi_fraction|grass_fraction|water_edge_or_water_fraction|overhead_fraction|impervious_or_built_fraction|feature_source|forcing_setup,42,True,True,False,True,True,True,True,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_surrogate_decision_matrix.csv,True,.csv,2079,READABLE_HEADER,gate|status|evidence|next_action|claim_boundary,5,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_target_schema.csv,True,.csv,1475,READABLE_HEADER,target_name|role|available|non_null_count|unit|source_definition|allowed_interpretation|forbidden_interpretation,8,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_target_sensitivity_metrics.csv,True,.csv,1721,READABLE_HEADER,target|available|best_model|mean_main_MAE|mean_main_R2|mean_main_spearman|mean_dummy_MAE|mean_improvement_fraction_over_dummy|b86_target_card_verdict|notes,10,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/b86_validation_splits.csv,True,.csv,3646541,READABLE_HEADER,split_family|split_name|fold_id|role|row_id|cell_id|hour_sgt|scenario_context|split_status|reason|notes,11,True,True,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_6_surrogate_protocol/B8_6_STATUS.md,True,.md,3798,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_dataset_audit/b8_dataset_audit_report.md,True,.md,3552,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_dataset_audit/feature_missingness.csv,True,.csv,9275,READABLE_HEADER,column_name|dtype|non_null_count|missing_fraction|unique_non_null_count|is_all_nan|is_constant|missing_gt_20pct|missing_gt_50pct|missing_gt_80pct,10,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_dataset_audit/feature_schema.csv,True,.csv,43959,READABLE_HEADER,column_name|role|predictor_tier|dtype|non_null_count|missing_fraction|source_file_guess|notes,8,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_dataset_audit/leakage_check_report.md,True,.md,7191,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
