feature_set,split_family,n_folds,MAE,RMSE,R2,Spearman,Pearson,bias,p90_abs_error,sign_accuracy,top5_overlap,top10pct_overlap,top20pct_overlap,accuracy,balanced_accuracy,neutral_accuracy,precision_neutral,recall_neutral,precision_meaningful_cooling,recall_meaningful_cooling,false_promotion_rate,false_neutral_rate,anchor_MAE,anchor_mean_rank_error,unstable_MAE,unstable_mean_rank_error,claim_boundary,ablation_variant,removed_family_key,removed_feature_family,removed_feature_count,selected_classifier,selected_regressor,full_Spearman,full_top10pct_overlap,full_false_promotion_rate,full_anchor_MAE,Spearman_delta_full_minus_variant,top10_delta_full_minus_variant,false_promotion_delta_variant_minus_full,anchor_MAE_delta_variant_minus_full,helps_spatial_holdout,helps_neutral_false_promotion,helps_anchor_underprediction,helps_topk
drop_overhead_geometry,cell_group_holdout,5,0.16587467346524754,0.3081228736084641,0.03558593462372182,0.5266004415931803,0.5810443614896551,0.01715858807907541,0.46945580707307355,0.7706666666666667,0.6,0.5333333333333333,0.6,0.7946666666666666,0.7844005275833099,0.8589035440112809,0.7962113783630518,0.8589035440112809,0.7884267784275073,0.709897511155339,0.14109645598871917,0.2901024888446611,0.6605449499560282,7.2,0.25314109947234825,4.0,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_overhead_geometry,overhead_geometry,overhead geometry shape descriptors,3,logistic_regression,ridge,0.49510640166039604,0.6,0.12428075509906686,0.6373454293159936,-0.03149403993278427,0.06666666666666665,0.016815700889652313,0.02319952064003461,False,True,False,True
drop_overhead_geometry,forcing_day_holdout,2,0.1352449967530251,0.2599389640101962,0.4937147383152618,0.676002624163536,0.7062035951748328,0.004831215219793364,0.4243876486867375,0.842,0.5,0.6,0.6,0.8446666666666667,0.8366183918908381,0.8912963031491692,0.8498461908195145,0.8912963031491692,0.8402097902097903,0.7819404806325068,0.10870369685083078,0.2180595193674933,0.4231946882088178,12.5,0.21359161691015316,22.0,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_overhead_geometry,overhead_geometry,overhead geometry shape descriptors,3,logistic_regression,ridge,0.6801561786619814,0.6666666666666666,0.07789132009240805,0.4006272458134259,0.004153554498445455,0.06666666666666665,0.03081237675842273,0.02256744239539188,False,True,False,True
drop_overhead_geometry,hour_holdout,5,0.13971766927253695,0.26370876966596557,0.4400138119516754,0.6650945697437939,0.6989071216828091,-0.0025712218896260432,0.4227059006667746,0.8426666666666666,0.4,0.6,0.5599999999999999,0.844,0.8362770653279329,0.8856077437094789,0.8518701574922772,0.8856077437094789,0.834684233399666,0.786946386946387,0.11439225629052112,0.21305361305361306,0.44536130897458176,12.919999999999998,0.234496335904563,20.8,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_overhead_geometry,overhead_geometry,overhead geometry shape descriptors,3,logistic_regression,ridge,0.6833208689782498,0.6399999999999999,0.08644444558729245,0.42680237037678914,0.018226299234455956,0.039999999999999925,0.027947810703228673,0.018558938597792618,False,True,False,True
drop_overhead_geometry,spatial_holdout,4,0.16801512535554636,0.28775112164539973,-0.18409219022031487,0.5173736115998343,0.5325174912547778,0.01028815487265229,0.4560470878816113,0.7760293893517578,0.45,0.5,0.48660714285714285,0.7822732930298719,0.7689583910975841,0.8372322071162134,0.801108296539492,0.8372322071162134,0.7242276329633778,0.7006845750789549,0.1627677928837866,0.29931542492104507,0.55311987155185,7.0,0.3918489725816631,9.9,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_overhead_geometry,overhead_geometry,overhead geometry shape descriptors,3,logistic_regression,ridge,0.43824124276265997,0.375,0.11818416888745267,0.7073916882157296,-0.07913236883717434,-0.125,0.04458362399633392,-0.15427181666387957,False,True,False,False
drop_overhead_geometry,typology_holdout,5,0.1989883122881821,0.3351987424281915,-2.9247597350369596,0.41035092394485534,0.49842673389207925,-0.03339685930816105,0.631220606999612,0.7679794871794872,0.6,0.5619047619047619,0.6574358974358974,0.7833641025641025,0.7518131087681569,0.7906657530086332,0.8187420148289715,0.7906657530086332,0.7170212066414599,0.7129604645276807,0.20933424699136677,0.2870395354723193,1.0850903962761556,60.0,0.4427242273613034,4.5,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_overhead_geometry,overhead_geometry,overhead geometry shape descriptors,3,logistic_regression,ridge,0.49981734060797667,0.6857142857142857,0.16631794582332776,1.0033783830181793,0.08946641666312133,0.12380952380952381,0.043016301168039006,0.08171201325797628,False,True,True,True
drop_hot_pocket_proxy,cell_group_holdout,5,0.1581455983633428,0.30580426006724926,0.11278020753507312,0.4957230372639394,0.5549772062523604,0.03654226502258172,0.4366815351858814,0.788,0.64,0.6666666666666667,0.6333333333333333,0.8066666666666666,0.7911147504490113,0.8771071913570431,0.8014643962295752,0.8771071913570431,0.8154708969781657,0.7051223095409793,0.12289280864295685,0.2948776904590206,0.6622646065714219,7.2,0.23782618804510092,9.875,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_hot_pocket_proxy,hot_pocket_proxy,sunlit-hot-pocket area fraction,2,logistic_regression,ridge,0.49510640166039604,0.6,0.12428075509906686,0.6373454293159936,-0.0006166356035433584,-0.06666666666666676,-0.0013879464561100119,0.02491917725542836,False,False,False,False
drop_hot_pocket_proxy,forcing_day_holdout,2,0.12109498947244561,0.234895718761027,0.5865359515258461,0.6809106681773458,0.767461401906968,0.006739083095051086,0.3878581514982179,0.8553333333333333,0.8,0.6666666666666666,0.6166666666666667,0.866,0.8555446818378944,0.9232796400949457,0.8572271641845459,0.9232796400949457,0.8816204884701841,0.7878097235808432,0.07672035990505442,0.21219027641915672,0.4056822031862668,12.0,0.1623436151348827,19.714285714285715,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_hot_pocket_proxy,hot_pocket_proxy,sunlit-hot-pocket area fraction,2,logistic_regression,ridge,0.6801561786619814,0.6666666666666666,0.07789132009240805,0.4006272458134259,-0.0007544895153643871,0.0,-0.0011709601873536313,0.005054957372840896,False,False,False,False
drop_hot_pocket_proxy,hour_holdout,5,0.12300817536354143,0.23724491114024956,0.5384073324596532,0.6981454350113094,0.7671097251310806,-0.002955732076800616,0.38346631872365694,0.8666666666666666,0.8,0.6399999999999999,0.6066666666666667,0.8746666666666666,0.8668721571481175,0.9182620881890088,0.8734557642070092,0.9182620881890088,0.8779281452960358,0.8154822261072262,0.08173791181099123,0.1845177738927739,0.4314870865922938,13.559999999999999,0.16952036096024137,19.54285714285714,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_hot_pocket_proxy,hot_pocket_proxy,sunlit-hot-pocket area fraction,2,logistic_regression,ridge,0.6833208689782498,0.6399999999999999,0.08644444558729245,0.42680237037678914,-0.014824566033059594,0.0,-0.004706533776301217,0.004684716215504647,False,False,False,False
drop_hot_pocket_proxy,spatial_holdout,4,0.17249004327326778,0.3071269472408399,-0.4387743782685477,0.4360733015821568,0.48577009681566186,0.031161567539224937,0.49144968618146695,0.7893450264173949,0.5,0.375,0.5223214285714286,0.8084239737858159,0.784412585328407,0.8837380382586351,0.7975163094955321,0.8837380382586351,0.7770035268205643,0.6850871323981789,0.11626196174136492,0.3149128676018211,0.7270844453252323,14.666666666666666,0.28595176464955696,9.15,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_hot_pocket_proxy,hot_pocket_proxy,sunlit-hot-pocket area fraction,2,logistic_regression,ridge,0.43824124276265997,0.375,0.11818416888745267,0.7073916882157296,0.0021679411805031745,0.0,-0.0019222071460877482,0.01969275710950269,False,False,False,False
drop_hot_pocket_proxy,typology_holdout,5,0.16717297618611418,0.28770311394038744,-1.541708051316474,0.5115274374009907,0.5893914889320393,-0.016472694925003535,0.5178795285530585,0.8085606837606838,0.6799999999999999,0.619047619047619,0.7035897435897436,0.8042529914529915,0.7715503261172163,0.8314508619826665,0.8043589827620108,0.8314508619826665,0.7249778709527137,0.711649790251766,0.16854913801733346,0.28835020974823394,1.0021466578456066,58.0,0.25703230295365537,2.0,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_hot_pocket_proxy,hot_pocket_proxy,sunlit-hot-pocket area fraction,2,logistic_regression,ridge,0.49981734060797667,0.6857142857142857,0.16631794582332776,1.0033783830181793,-0.011710096793014046,0.06666666666666676,0.0022311921940056934,-0.0012317251725726397,False,False,False,True
drop_edge_context,cell_group_holdout,5,0.16085892923207085,0.29996055821022527,0.1451442717435147,0.5247123592611966,0.5741424073533273,0.021401008751004567,0.41476986416296685,0.78,0.6,0.6666666666666667,0.6666666666666666,0.8013333333333333,0.787610189364373,0.8526561278522508,0.8069634867507208,0.8526561278522508,0.7923955722639933,0.7225642508764953,0.1473438721477493,0.27743574912350466,0.6535830479436913,7.4,0.28701991217635353,10.375,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_edge_context,edge_context,local boundary / edge context,3,logistic_regression,ridge,0.49510640166039604,0.6,0.12428075509906686,0.6373454293159936,-0.029605957600800592,-0.06666666666666676,0.02306311704868244,0.01623761862769768,False,True,False,False
drop_edge_context,forcing_day_holdout,2,0.12678862638678573,0.2389675127214235,0.5720983566386383,0.6710799795166009,0.7579417194647997,0.006045321632514352,0.3802436823408666,0.8420000000000001,0.8,0.6,0.5333333333333333,0.85,0.8382871226394606,0.9129524584877433,0.8420400359874044,0.9129524584877433,0.8638942617666021,0.763621786791178,0.08704754151225674,0.23637821320882202,0.43299085293297007,15.0,0.1684742426951008,21.57142857142857,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_edge_context,edge_context,local boundary / edge context,3,logistic_regression,ridge,0.6801561786619814,0.6666666666666666,0.07789132009240805,0.4006272458134259,0.009076199145380492,0.06666666666666665,0.00915622141984869,0.03236360711954417,False,False,True,True
drop_edge_context,hour_holdout,5,0.1311495237715474,0.2436750179023594,0.5158842128053174,0.6612171993835189,0.7517682401253389,-0.002470487275957475,0.3862772406005874,0.844,0.8,0.6,0.5533333333333333,0.8506666666666668,0.8406673602755035,0.9054839047001909,0.848580392387775,0.9054839047001909,0.8574528379093458,0.7758508158508158,0.09451609529980903,0.22414918414918414,0.4567261009904575,16.44,0.18059638710861825,20.314285714285713,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_edge_context,edge_context,local boundary / edge context,3,logistic_regression,ridge,0.6833208689782498,0.6399999999999999,0.08644444558729245,0.42680237037678914,0.02210366959473098,0.039999999999999925,0.008071649712516588,0.029923730613668376,False,False,False,True
drop_edge_context,spatial_holdout,4,0.18201020509565397,0.313931452315827,-0.5522642097087691,0.42642236339062745,0.4835597367942994,0.0219768662979809,0.5084163243959638,0.7615584992887625,0.45,0.4375,0.48660714285714285,0.784255867709815,0.7616970669584586,0.8492833594750704,0.7826890427313322,0.8492833594750704,0.7388529352418933,0.6741107744418469,0.15071664052492964,0.3258892255581532,0.7043478018906155,15.166666666666666,0.38222851898100046,15.2,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_edge_context,edge_context,local boundary / edge context,3,logistic_regression,ridge,0.43824124276265997,0.375,0.11818416888745267,0.7073916882157296,0.01181887937203252,-0.0625,0.03253247163747697,-0.003043886325114098,False,True,False,False
drop_edge_context,typology_holdout,5,0.1857002227220282,0.3126199015178063,-1.5357840272633818,0.39023678780114085,0.4998192072801907,-0.017071997777620324,0.5581216764681651,0.8066871794871794,0.5599999999999999,0.45714285714285713,0.6482051282051282,0.8435487179487179,0.8128255801996556,0.8629482903595479,0.8657215306592899,0.8629482903595479,0.7557096171802054,0.7627028700397636,0.13705170964045216,0.23729712996023652,1.2784990562678358,62.0,0.28750917906432555,1.8333333333333333,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_edge_context,edge_context,local boundary / edge context,3,logistic_regression,ridge,0.49981734060797667,0.6857142857142857,0.16631794582332776,1.0033783830181793,0.10958055280683582,0.2285714285714286,-0.029266236182875605,0.2751206732496565,False,False,True,True
drop_neighbourhood_context,cell_group_holdout,5,0.1932496635833077,0.3805414925469254,-0.36723551542437066,0.25918368724563534,0.270753070827708,0.0636363346715286,0.5210871103803546,0.692,0.4,0.39999999999999997,0.4,0.704,0.6868807260547193,0.8338704912813208,0.7114963162529478,0.8338704912813208,0.7247392327834167,0.5398909608281178,0.16612950871867926,0.4601090391718822,1.020645438015887,9.2,0.1796057224339475,4.75,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_neighbourhood_context,neighbourhood_context,neighbourhood-scale context,3,logistic_regression,ridge,0.49510640166039604,0.6,0.12428075509906686,0.6373454293159936,0.2359227144147607,0.2,0.041848753619612405,0.38330000869989334,False,True,True,True
drop_neighbourhood_context,forcing_day_holdout,2,0.16340824873967136,0.34344721072952833,0.11618641775910382,0.4203610954771566,0.44629583518460814,0.040929743500957794,0.4563299421245918,0.74,0.4,0.4,0.45,0.738,0.7135392527671809,0.8705996479189685,0.7306974543883306,0.8705996479189685,0.7587762158911524,0.5564788576153932,0.1294003520810315,0.4435211423846068,0.8073068571482249,27.5,0.17980006012581956,25.142857142857146,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_neighbourhood_context,neighbourhood_context,neighbourhood-scale context,3,logistic_regression,ridge,0.6801561786619814,0.6666666666666666,0.07789132009240805,0.4006272458134259,0.2597950831848248,0.2666666666666666,0.05150903198862346,0.406679611334799,False,True,True,True
drop_neighbourhood_context,hour_holdout,5,0.16604862255331887,0.34204537013528025,0.08160756319824065,0.41698922668573346,0.44695808801369435,0.03379187881241379,0.45147834353611377,0.7413333333333333,0.4,0.42666666666666664,0.47333333333333333,0.7373333333333333,0.7149543172211066,0.8578792055377843,0.7345033821994539,0.8578792055377843,0.7466653797352355,0.5720294289044289,0.14212079446221573,0.42797057109557113,0.8098350912552377,25.639999999999997,0.21297372314963053,21.771428571428572,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_neighbourhood_context,neighbourhood_context,neighbourhood-scale context,3,logistic_regression,ridge,0.6833208689782498,0.6399999999999999,0.08644444558729245,0.42680237037678914,0.2663316422925164,0.21333333333333326,0.05567634887492329,0.38303272087844853,False,True,True,True
drop_neighbourhood_context,spatial_holdout,4,0.22093819692271605,0.39240412302669647,-1.416762884510456,0.22303344767568412,0.23824499668795038,0.05900864730579408,0.6471524274050905,0.6601098608006503,0.35,0.3125,0.39285714285714285,0.667168131477342,0.6585250053059803,0.830218136748433,0.6854743146380158,0.830218136748433,0.6451916734418384,0.48683187386352766,0.1697818632515669,0.5131681261364724,1.0609793668185417,18.333333333333332,0.3236663527975304,7.45,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling.",drop_neighbourhood_context,neighbourhood_context,neighbourhood-scale context,3,logistic_regression,ridge,0.43824124276265997,0.375,0.11818416888745267,0.7073916882157296,0.21520779508697585,0.0625,0.05159769436411424,0.35358767860281204,True,True,True,True
