cell_id,split_family,n_rows,true_neutral_fraction,pred_neutral_fraction,neutral_boundary_classification_accuracy,mean_true_delta_tmrt_p90_c,mean_pred_delta_tmrt_p90_c,MAE,spurious_promotion_flag,failure_type,claim_boundary
TP_0492,forcing_day_holdout,10,1.0,0.5,0.5,0.0,-0.04386414382265014,0.04386414382265014,False,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0492,hour_holdout,10,1.0,0.4,0.4,0.0,-0.05085763600143066,0.05085763600143066,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0492,spatial_holdout,10,1.0,0.4,0.4,0.0,-0.05123620219432443,0.05123620219432443,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0565,cell_group_holdout,10,1.0,1.0,1.0,-0.015156100000000002,-0.0355784754032954,0.0204223754032954,False,not-flagged,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0565,forcing_day_holdout,10,1.0,1.0,1.0,-0.015156100000000002,-0.0233015811483739,0.00828776298294251,False,not-flagged,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0565,hour_holdout,10,1.0,1.0,1.0,-0.0151561,-0.019241303095008478,0.00535550909468773,False,not-flagged,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0565,spatial_holdout,10,1.0,1.0,1.0,-0.015156100000000002,-0.030470122501168,0.015314022501168001,False,not-flagged,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0676,cell_group_holdout,10,1.0,0.0,0.0,-0.0201947,-0.08445393443496689,0.06425923443496691,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0676,forcing_day_holdout,10,1.0,0.0,0.0,-0.0201947,-0.06907962052605784,0.04888492052605785,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0676,hour_holdout,10,1.0,0.0,0.0,-0.020194700000000003,-0.08015609515106274,0.05996139515106273,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0676,spatial_holdout,10,1.0,0.0,0.0,-0.0201947,-0.10451045120417599,0.084315751204176,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0676,typology_holdout,10,1.0,0.0,0.0,-0.0201947,-0.060893538820834,0.040698838820834,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0960,cell_group_holdout,10,1.0,0.0,0.0,-0.006410700000000001,-0.13371591913102082,0.12730521913102075,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0960,forcing_day_holdout,10,1.0,0.0,0.0,-0.006410700000000001,-0.09634928099249228,0.08993858099249227,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0960,hour_holdout,10,1.0,0.0,0.0,-0.006410700000000001,-0.07401909175196084,0.06760839175196084,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0960,spatial_holdout,10,1.0,0.0,0.0,-0.006410700000000001,-0.1601304779868429,0.15371977798684291,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0960,typology_holdout,10,1.0,0.0,0.0,-0.006410700000000001,-0.12258997806299132,0.11617927806299133,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0986,cell_group_holdout,10,1.0,0.0,0.0,0.0,-0.1255842333986173,0.1255842333986173,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0986,forcing_day_holdout,10,1.0,1.0,1.0,0.0,-0.024750919190356803,0.024750919190356803,False,not-flagged,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0986,hour_holdout,10,1.0,1.0,1.0,0.0,-0.019787673615706,0.019787673615706,False,not-flagged,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
TP_0986,spatial_holdout,10,1.0,0.0,0.0,0.0,-0.06746739564143778,0.06746739564143778,True,neutral-boundary-confusion,Neutral-boundary diagnostic only; do not promote neutral cells from model artifacts.
