prediction_source,validation_scheme,dataset_label,target_col,model,event_target,official_event_threshold_c,bin_type,bin_lower,bin_upper,n,mean_prediction_score,mean_official_wbgt,event_rate_ge31,official_mean_exceedance_above31,official_mean_exceedance_above33,mean_residual,residual_MAE,residual_bias,residual_p90,station_count,event_count,low_support,event_rate_ge33
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,31.0,fixed_0p5c,27.0,27.5,1083,27.269931376303262,26.544783010156973,0.01662049861495845,0.008125577100646356,0.0,-0.7251483661462894,1.2628613674169655,-0.7251483661462894,0.9390578866775813,27,18,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,31.0,fixed_0p5c,27.5,28.0,983,27.747813566992107,27.10061037639878,0.028484231943031537,0.019938962360122076,0.0004069175991861634,-0.6472031905933278,1.5353027504155727,-0.6472031905933278,2.0687342424519635,27,28,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,31.0,fixed_0p5c,28.0,28.5,989,28.23989785354674,28.185439838220425,0.09908998988877654,0.07937310414560163,0.0026289180990899915,-0.054458015326315584,1.6617635729826052,-0.054458015326315584,2.6668913940609076,27,98,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,31.0,fixed_0p5c,28.5,29.0,891,28.743217717689298,29.071829405162738,0.2143658810325477,0.16453423120089788,0.005836139169472514,0.3286116874734371,1.7229472901859104,0.3286116874734371,2.8730169835029358,27,191,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,31.0,fixed_0p5c,29.0,29.5,932,29.24693686287851,29.81416309012876,0.3186695278969957,0.2704935622317597,0.01255364806866954,0.5672262272502464,1.6759435256705573,0.5672262272502464,2.767453957792036,27,297,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,31.0,fixed_0p5c,29.5,30.0,598,29.732105550868713,30.238963210702344,0.46488294314381273,0.4508361204013378,0.023411371237458217,0.5068576598336255,1.8727393458774877,0.5068576598336255,2.81751635782986,27,278,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,31.0,fixed_0p5c,30.0,30.5,307,30.213604122855646,30.56254071661238,0.5276872964169381,0.4771986970684039,0.01921824104234525,0.3489365937567251,1.5221052667160064,0.3489365937567251,2.347277452276902,26,162,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,31.0,fixed_0p5c,30.5,31.0,98,30.666203305238085,31.55918367346939,0.7448979591836735,0.8459183673469388,0.046938775510204096,0.892980368231303,1.3089653092128053,0.892980368231303,2.3711569950257942,23,73,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,31.0,fixed_0p5c,31.0,31.5,47,31.160013330999686,31.64893617021277,0.851063829787234,0.8425531914893616,0.03404255319148939,0.48892283921307256,0.9673955788567323,0.48892283921307256,1.7125686814172132,14,40,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,31.0,fixed_0p5c,31.5,32.0,4,31.64820126516232,30.974999999999998,0.75,0.5999999999999996,0.0,-0.6732012651623229,1.304106988775004,-0.6732012651623229,0.752000233586147,2,3,True,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,fixed_0p5c,27.0,27.5,1083,27.269931376303262,26.544783010156973,,0.008125577100646356,0.0,-0.7251483661462894,1.2628613674169655,-0.7251483661462894,0.9390578866775813,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,fixed_0p5c,27.5,28.0,983,27.747813566992107,27.10061037639878,,0.019938962360122076,0.0004069175991861634,-0.6472031905933278,1.5353027504155727,-0.6472031905933278,2.0687342424519635,27,1,False,0.001017293997965412
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,fixed_0p5c,28.0,28.5,989,28.23989785354674,28.185439838220425,,0.07937310414560163,0.0026289180990899915,-0.054458015326315584,1.6617635729826052,-0.054458015326315584,2.6668913940609076,27,4,False,0.004044489383215369
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,fixed_0p5c,28.5,29.0,891,28.743217717689298,29.071829405162738,,0.16453423120089788,0.005836139169472514,0.3286116874734371,1.7229472901859104,0.3286116874734371,2.8730169835029358,27,14,False,0.015712682379349047
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,fixed_0p5c,29.0,29.5,932,29.24693686287851,29.81416309012876,,0.2704935622317597,0.01255364806866954,0.5672262272502464,1.6759435256705573,0.5672262272502464,2.767453957792036,27,31,False,0.033261802575107295
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,fixed_0p5c,29.5,30.0,598,29.732105550868713,30.238963210702344,,0.4508361204013378,0.023411371237458217,0.5068576598336255,1.8727393458774877,0.5068576598336255,2.81751635782986,27,33,False,0.05518394648829431
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,fixed_0p5c,30.0,30.5,307,30.213604122855646,30.56254071661238,,0.4771986970684039,0.01921824104234525,0.3489365937567251,1.5221052667160064,0.3489365937567251,2.347277452276902,26,19,False,0.06188925081433225
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,fixed_0p5c,30.5,31.0,98,30.666203305238085,31.55918367346939,,0.8459183673469388,0.046938775510204096,0.892980368231303,1.3089653092128053,0.892980368231303,2.3711569950257942,23,12,False,0.12244897959183673
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,fixed_0p5c,31.0,31.5,47,31.160013330999686,31.64893617021277,,0.8425531914893616,0.03404255319148939,0.48892283921307256,0.9673955788567323,0.48892283921307256,1.7125686814172132,14,5,False,0.10638297872340426
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,fixed_0p5c,31.5,32.0,4,31.64820126516232,30.974999999999998,,0.5999999999999996,0.0,-0.6732012651623229,1.304106988775004,-0.6732012651623229,0.752000233586147,2,0,True,0.0
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,27.0,27.5,498,27.247372854046677,27.538955823293175,0.024096385542168676,0.01586345381526105,0.0,0.2915829692464937,1.3402089215580584,0.2915829692464937,2.7181544195808303,27,12,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,27.5,28.0,559,27.745604380094495,28.305724508050087,0.11449016100178891,0.07602862254025046,0.0014311270125223563,0.5601201279555974,1.761612935006104,0.5601201279555974,3.329084458303525,27,64,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,28.0,28.5,512,28.227475546815842,28.2091796875,0.125,0.06250000000000003,0.0013671875000000056,-0.0182958593158421,1.7587087305129612,-0.0182958593158421,2.8177377726963333,27,64,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,28.5,29.0,426,28.78692332318608,28.73286384976526,0.1596244131455399,0.13873239436619716,0.003990610328638504,-0.05405947342082089,1.7161036112360037,-0.05405947342082089,2.6085063855142234,27,68,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,29.0,29.5,446,29.23731994540266,28.983632286995512,0.22869955156950672,0.18004484304932739,0.007847533632286996,-0.25368765840714474,1.967940530641198,-0.25368765840714474,2.5429153293803264,27,102,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,29.5,30.0,411,29.75896863788872,29.75888077858881,0.30900243309002434,0.2338199513381996,0.003163017031630181,-8.785929991466334e-05,1.575433202550238,-8.785929991466334e-05,2.2041661833621475,27,127,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,30.0,30.5,535,30.255243611251235,29.99158878504673,0.40186915887850466,0.35831775700934587,0.017757009345794418,-0.2636548262045024,1.6858440097940708,-0.2636548262045024,2.0935929852732045,27,215,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,30.5,31.0,441,30.732943577607195,30.292970521541953,0.47392290249433106,0.41904761904761906,0.011111111111111108,-0.4399730560652442,1.5558235987134743,-0.4399730560652442,1.6885263837232216,27,209,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,31.0,31.5,377,31.2442556911724,30.96233421750663,0.5278514588859416,0.6183023872679045,0.04774535809018567,-0.28192147366577036,1.294317373030688,-0.28192147366577036,1.7424171747674746,27,199,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,31.5,32.0,149,31.663094140880922,31.02617449664429,0.6375838926174496,0.6134228187919464,0.0369127516778524,-0.6369196442366274,1.206017468928859,-0.6369196442366274,1.1183206645448556,27,95,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,32.0,32.5,33,32.16733481045787,31.518181818181823,0.8181818181818182,0.7121212121212122,0.0030303030303030732,-0.6491529922760461,0.9085916534719733,-0.6491529922760461,0.7459749131924913,26,27,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,fixed_0p5c,32.5,33.0,9,32.658026654357265,30.522222222222222,0.5555555555555556,0.4222222222222223,0.0,-2.135804432135048,2.212744162729166,-2.135804432135048,-0.38673980031218336,8,5,True,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,27.0,27.5,498,27.247372854046677,27.538955823293175,,0.01586345381526105,0.0,0.2915829692464937,1.3402089215580584,0.2915829692464937,2.7181544195808303,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,27.5,28.0,559,27.745604380094495,28.305724508050087,,0.07602862254025046,0.0014311270125223563,0.5601201279555974,1.761612935006104,0.5601201279555974,3.329084458303525,27,2,False,0.0035778175313059034
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,28.0,28.5,512,28.227475546815842,28.2091796875,,0.06250000000000003,0.0013671875000000056,-0.0182958593158421,1.7587087305129612,-0.0182958593158421,2.8177377726963333,27,1,False,0.001953125
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,28.5,29.0,426,28.78692332318608,28.73286384976526,,0.13873239436619716,0.003990610328638504,-0.05405947342082089,1.7161036112360037,-0.05405947342082089,2.6085063855142234,27,6,False,0.014084507042253521
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,29.0,29.5,446,29.23731994540266,28.983632286995512,,0.18004484304932739,0.007847533632286996,-0.25368765840714474,1.967940530641198,-0.25368765840714474,2.5429153293803264,27,6,False,0.013452914798206279
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,29.5,30.0,411,29.75896863788872,29.75888077858881,,0.2338199513381996,0.003163017031630181,-8.785929991466334e-05,1.575433202550238,-8.785929991466334e-05,2.2041661833621475,27,7,False,0.0170316301703163
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,30.0,30.5,535,30.255243611251235,29.99158878504673,,0.35831775700934587,0.017757009345794418,-0.2636548262045024,1.6858440097940708,-0.2636548262045024,2.0935929852732045,27,20,False,0.037383177570093455
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,30.5,31.0,441,30.732943577607195,30.292970521541953,,0.41904761904761906,0.011111111111111108,-0.4399730560652442,1.5558235987134743,-0.4399730560652442,1.6885263837232216,27,18,False,0.04081632653061224
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,31.0,31.5,377,31.2442556911724,30.96233421750663,,0.6183023872679045,0.04774535809018567,-0.28192147366577036,1.294317373030688,-0.28192147366577036,1.7424171747674746,27,43,False,0.11405835543766578
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,31.5,32.0,149,31.663094140880922,31.02617449664429,,0.6134228187919464,0.0369127516778524,-0.6369196442366274,1.206017468928859,-0.6369196442366274,1.1183206645448556,27,14,False,0.09395973154362416
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,32.0,32.5,33,32.16733481045787,31.518181818181823,,0.7121212121212122,0.0030303030303030732,-0.6491529922760461,0.9085916534719733,-0.6491529922760461,0.7459749131924913,26,2,False,0.06060606060606061
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,fixed_0p5c,32.5,33.0,9,32.658026654357265,30.522222222222222,,0.4222222222222223,0.0,-2.135804432135048,2.212744162729166,-2.135804432135048,-0.38673980031218336,8,0,True,0.0
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,27.0,27.5,585,27.2366406962829,27.300170940170936,0.05299145299145299,0.03794871794871795,0.0,0.06353024388803899,1.4073521346089446,0.06353024388803899,2.909640678896762,27,31,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,27.5,28.0,560,27.775486022038717,27.53875,0.033928571428571426,0.029464285714285707,0.002142857142857135,-0.23673602203871877,1.290061455699073,-0.23673602203871877,1.9901766281491062,27,19,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,28.0,28.5,579,28.24239910752502,28.201899827288432,0.09153713298791019,0.07219343696027633,0.0017271157167530224,-0.04049928023658855,1.5432741693422332,-0.04049928023658855,2.615325183214191,27,53,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,28.5,29.0,510,28.75181699708546,28.554705882352945,0.14705882352941177,0.11019607843137258,0.00392156862745098,-0.1971111147325169,1.789233469423426,-0.1971111147325169,2.599245080349344,27,75,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,29.0,29.5,535,29.25637040758637,28.669719626168224,0.2205607476635514,0.17233644859813083,0.002803738317757009,-0.5866507814181425,2.210396493015147,-0.5866507814181425,2.432721059655367,27,118,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,29.5,30.0,427,29.750006016692534,28.60655737704918,0.20374707259953162,0.17119437939110074,0.006791569086651084,-1.1434486396433547,2.310005057684596,-1.1434486396433547,1.9731322857060263,27,87,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,30.0,30.5,535,30.25362023785881,29.55532710280374,0.31962616822429907,0.22280373831775702,0.0026168224299065396,-0.6982931350550726,1.6971993733466657,-0.6982931350550726,1.5841555305176078,27,171,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,30.5,31.0,659,30.735018409250696,30.38983308042489,0.45220030349013657,0.41790591805766325,0.02776934749620639,-0.34518532882581393,1.4305297344055612,-0.34518532882581393,1.6878216377948592,27,298,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,31.0,31.5,376,31.212427704176893,30.95877659574468,0.5718085106382979,0.5925531914893617,0.0324468085106383,-0.2536511084322123,1.1959801241717039,-0.2536511084322123,1.482586649156465,27,215,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,31.5,32.0,155,31.65264411791903,31.330967741935485,0.6903225806451613,0.7541935483870966,0.035483870967741984,-0.32167637598354853,1.1083759046387671,-0.32167637598354853,1.4157162171090256,26,107,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,fixed_0p5c,32.0,32.5,18,32.212627044466245,30.761111111111113,0.6111111111111112,0.4055555555555556,0.0,-1.4515159333551424,1.5740714829263367,-1.4515159333551424,0.13048053632882356,14,11,True,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,fixed_0p5c,27.0,27.5,585,27.2366406962829,27.300170940170936,,0.03794871794871795,0.0,0.06353024388803899,1.4073521346089446,0.06353024388803899,2.909640678896762,27,1,False,0.0017094017094017094
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,fixed_0p5c,27.5,28.0,560,27.775486022038717,27.53875,,0.029464285714285707,0.002142857142857135,-0.23673602203871877,1.290061455699073,-0.23673602203871877,1.9901766281491062,27,2,False,0.0035714285714285713
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,fixed_0p5c,28.0,28.5,579,28.24239910752502,28.201899827288432,,0.07219343696027633,0.0017271157167530224,-0.04049928023658855,1.5432741693422332,-0.04049928023658855,2.615325183214191,27,2,False,0.0034542314335060447
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,fixed_0p5c,28.5,29.0,510,28.75181699708546,28.554705882352945,,0.11019607843137258,0.00392156862745098,-0.1971111147325169,1.789233469423426,-0.1971111147325169,2.599245080349344,27,2,False,0.00392156862745098
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,fixed_0p5c,29.0,29.5,535,29.25637040758637,28.669719626168224,,0.17233644859813083,0.002803738317757009,-0.5866507814181425,2.210396493015147,-0.5866507814181425,2.432721059655367,27,10,False,0.018691588785046728
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,fixed_0p5c,29.5,30.0,427,29.750006016692534,28.60655737704918,,0.17119437939110074,0.006791569086651084,-1.1434486396433547,2.310005057684596,-1.1434486396433547,1.9731322857060263,27,6,False,0.01405152224824356
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,fixed_0p5c,30.0,30.5,535,30.25362023785881,29.55532710280374,,0.22280373831775702,0.0026168224299065396,-0.6982931350550726,1.6971993733466657,-0.6982931350550726,1.5841555305176078,27,7,False,0.013084112149532711
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,fixed_0p5c,30.5,31.0,659,30.735018409250696,30.38983308042489,,0.41790591805766325,0.02776934749620639,-0.34518532882581393,1.4305297344055612,-0.34518532882581393,1.6878216377948592,27,42,False,0.0637329286798179
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,fixed_0p5c,31.0,31.5,376,31.212427704176893,30.95877659574468,,0.5925531914893617,0.0324468085106383,-0.2536511084322123,1.1959801241717039,-0.2536511084322123,1.482586649156465,27,28,False,0.07446808510638298
