prediction_source,validation_scheme,dataset_label,target_col,model,event_target,operating_point,achievable,official_event_threshold_c,score_threshold_c,TP,FP,TN,FN,precision,recall,F1,specificity,false_alarm_ratio,miss_rate,critical_success_index,predicted_positive_count,official_positive_count,youden_J
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,balanced_J,True,31.0,28.0,578.0,2418.0,7432.0,45.0,0.19292389853137518,0.92776886035313,0.31942525559546836,0.7545177664974619,0.8070761014686249,0.07223113964686999,0.1900690562315028,2996.0,623.0,0.6822866268505918
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,low_false_alarm_candidate,False,31.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,fixed_nominal,True,32.0,32.0,0.0,0.0,10312.0,161.0,,0.0,0.0,1.0,,1.0,0.0,0.0,161.0,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,best_F1,True,32.0,29.5,45.0,290.0,10022.0,116.0,0.13432835820895522,0.2795031055900621,0.1814516129032258,0.9718774243599689,0.8656716417910447,0.7204968944099379,0.09977827050997783,335.0,161.0,0.25138052995003113
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,recall_90,True,32.0,28.2,145.0,2422.0,7890.0,16.0,0.05648617062719127,0.9006211180124224,0.1063049853372434,0.7651280062063616,0.9435138293728087,0.09937888198757763,0.05613627564847077,2567.0,161.0,0.6657491242187841
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,balanced_J,True,32.0,28.0,152.0,2844.0,7468.0,9.0,0.050734312416555405,0.9440993788819876,0.09629394995248654,0.7242048099301784,0.9492656875834445,0.055900621118012424,0.05058236272878536,2996.0,161.0,0.6683041888121659
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,10443.0,30.0,,0.0,0.0,1.0,,1.0,0.0,0.0,30.0,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,best_F1,True,33.0,29.5,10.0,325.0,10118.0,20.0,0.029850746268656716,0.3333333333333333,0.05479452054794521,0.9688786747103323,0.9701492537313433,0.6666666666666666,0.028169014084507043,335.0,30.0,0.30221200804366566
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,recall_90,True,33.0,28.0,27.0,2969.0,7474.0,3.0,0.009012016021361816,0.9,0.01784534038334435,0.7156947237383894,0.9909879839786382,0.1,0.009003001000333445,2996.0,30.0,0.6156947237383894
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,balanced_J,True,33.0,28.7,25.0,1523.0,8920.0,5.0,0.01614987080103359,0.8333333333333334,0.03168567807351077,0.8541606817964187,0.9838501291989664,0.16666666666666666,0.016097875080489377,1548.0,30.0,0.6874940151297522
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,fixed_nominal,True,31.0,31.0,29.0,37.0,9813.0,594.0,0.4393939393939394,0.04654895666131621,0.0841799709724238,0.996243654822335,0.5606060606060606,0.9534510433386838,0.04393939393939394,66.0,623.0,0.04279261148365121
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,best_F1,True,31.0,29.4,429.0,1030.0,8820.0,194.0,0.29403701165181634,0.6886035313001605,0.4121037463976945,0.8954314720812183,0.7059629883481837,0.3113964686998395,0.2595281306715064,1459.0,623.0,0.5840350033813788
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,recall_90,True,31.0,28.2,561.0,2111.0,7739.0,62.0,0.2099550898203593,0.9004815409309791,0.34051593323216994,0.7856852791878173,0.7900449101796407,0.09951845906902086,0.20519385515727873,2672.0,623.0,0.6861668201187965
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,precision_70,False,31.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,balanced_J,True,31.0,27.9,585.0,2367.0,7483.0,38.0,0.19817073170731708,0.9390048154093098,0.32727272727272727,0.7596954314720812,0.801829268292683,0.060995184590690206,0.1956521739130435,2952.0,623.0,0.698700246881391
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,low_false_alarm_candidate,False,31.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,fixed_nominal,True,32.0,32.0,0.0,2.0,10310.0,161.0,0.0,0.0,0.0,0.9998060512024826,1.0,1.0,0.0,2.0,161.0,-0.00019394879751744032
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,best_F1,True,32.0,30.3,65.0,468.0,9844.0,96.0,0.12195121951219512,0.40372670807453415,0.1873198847262248,0.9546159813809154,0.8780487804878049,0.5962732919254659,0.10333863275039745,533.0,161.0,0.35834268945544956
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,recall_90,True,32.0,28.6,145.0,2086.0,8226.0,16.0,0.06499327655759748,0.9006211180124224,0.12123745819397992,0.797711404189294,0.9350067234424025,0.09937888198757763,0.06453048509123276,2231.0,161.0,0.6983325222017163
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,balanced_J,True,32.0,27.8,158.0,2901.0,7411.0,3.0,0.05165086629617522,0.9813664596273292,0.0981366459627329,0.718677269200931,0.9483491337038248,0.018633540372670808,0.051600261267145654,3059.0,161.0,0.7000437288282602
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,10443.0,30.0,,0.0,0.0,1.0,,1.0,0.0,0.0,30.0,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,best_F1,True,33.0,30.4,14.0,410.0,10033.0,16.0,0.0330188679245283,0.4666666666666667,0.06167400881057269,0.9607392511730346,0.9669811320754716,0.5333333333333333,0.031818181818181815,424.0,30.0,0.4274059178397014
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,recall_90,True,33.0,29.0,27.0,1837.0,8606.0,3.0,0.014484978540772532,0.9,0.02851108764519535,0.8240926936704013,0.9855150214592274,0.1,0.0144617032672737,1864.0,30.0,0.7240926936704013
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,balanced_J,True,33.0,29.4,26.0,1433.0,9010.0,4.0,0.01782042494859493,0.8666666666666667,0.03492276695768973,0.8627788949535574,0.9821795750514051,0.13333333333333333,0.0177717019822283,1459.0,30.0,0.7294455616202242
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,fixed_nominal,True,31.0,31.0,9.0,41.0,9809.0,614.0,0.18,0.014446227929373997,0.02674591381872214,0.9958375634517767,0.82,0.985553772070626,0.01355421686746988,50.0,623.0,0.010283791381150653
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,best_F1,True,31.0,30.0,322.0,617.0,9233.0,301.0,0.34291799787007454,0.5168539325842697,0.41229193341869397,0.9373604060913706,0.6570820021299254,0.48314606741573035,0.25967741935483873,939.0,623.0,0.4542143386756403
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,recall_90,True,31.0,28.3,562.0,2296.0,7554.0,61.0,0.1966410076976907,0.9020866773675762,0.32289571962079855,0.7669035532994923,0.8033589923023093,0.09791332263242375,0.19253168893456662,2858.0,623.0,0.6689902306670685
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,precision_70,False,31.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,balanced_J,True,31.0,28.1,574.0,2454.0,7396.0,49.0,0.18956406869220607,0.9213483146067416,0.31443440153382635,0.7508629441624366,0.8104359313077939,0.07865168539325842,0.18654533636659085,3028.0,623.0,0.6722112587691782
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,low_false_alarm_candidate,False,31.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge32,fixed_nominal,True,32.0,32.0,0.0,0.0,10312.0,161.0,,0.0,0.0,1.0,,1.0,0.0,0.0,161.0,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge32,best_F1,True,32.0,30.6,47.0,236.0,10076.0,114.0,0.16607773851590105,0.2919254658385093,0.21171171171171171,0.9771140418929403,0.833922261484099,0.7080745341614907,0.11838790931989925,283.0,161.0,0.2690395077314496
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge32,recall_90,True,32.0,28.5,145.0,2434.0,7878.0,16.0,0.05622334238076774,0.9006211180124224,0.10583941605839416,0.7639643134212568,0.9437766576192322,0.09937888198757763,0.055876685934489405,2579.0,161.0,0.6645854314336792
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge32,balanced_J,True,32.0,28.1,153.0,2875.0,7437.0,8.0,0.05052840158520475,0.9503105590062112,0.09595484477892757,0.7211986035686578,0.9494715984147952,0.049689440993788817,0.05039525691699605,3028.0,161.0,0.671509162574869
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,10443.0,30.0,,0.0,0.0,1.0,,1.0,0.0,0.0,30.0,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,best_F1,True,33.0,30.7,7.0,198.0,10245.0,23.0,0.03414634146341464,0.23333333333333334,0.0595744680851064,0.9810399310542948,0.9658536585365853,0.7666666666666667,0.03070175438596491,205.0,30.0,0.21437326438762816
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,recall_90,True,33.0,28.7,27.0,2335.0,8108.0,3.0,0.01143099068585944,0.9,0.0225752508361204,0.7764052475342335,0.9885690093141406,0.1,0.011416490486257928,2362.0,30.0,0.6764052475342335
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,balanced_J,True,33.0,28.7,27.0,2335.0,8108.0,3.0,0.01143099068585944,0.9,0.0225752508361204,0.7764052475342335,0.9885690093141406,0.1,0.011416490486257928,2362.0,30.0,0.6764052475342335
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,fixed_nominal,True,31.0,31.0,15.0,37.0,9813.0,608.0,0.28846153846153844,0.024077046548956663,0.044444444444444446,0.996243654822335,0.7115384615384616,0.9759229534510433,0.022727272727272728,52.0,623.0,0.020320701371291605
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,best_F1,True,31.0,29.7,381.0,772.0,9078.0,242.0,0.3304423243712056,0.6115569823434992,0.42905405405405406,0.9216243654822335,0.6695576756287944,0.3884430176565008,0.2731182795698925,1153.0,623.0,0.5331813478257326
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,recall_90,True,31.0,28.3,567.0,2124.0,7726.0,56.0,0.21070234113712374,0.9101123595505618,0.3421846710923355,0.7843654822335026,0.7892976588628763,0.0898876404494382,0.20640698944302877,2691.0,623.0,0.6944778417840642
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,precision_70,False,31.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,balanced_J,True,31.0,28.4,560.0,1981.0,7869.0,63.0,0.22038567493112948,0.898876404494382,0.3539823008849558,0.7988832487309645,0.7796143250688705,0.10112359550561797,0.21505376344086022,2541.0,623.0,0.6977596532253465
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,low_false_alarm_candidate,False,31.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,fixed_nominal,True,32.0,32.0,0.0,0.0,10312.0,161.0,,0.0,0.0,1.0,,1.0,0.0,0.0,161.0,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,best_F1,True,32.0,30.3,64.0,374.0,9938.0,97.0,0.1461187214611872,0.39751552795031053,0.21368948247078462,0.9637315748642359,0.8538812785388128,0.6024844720496895,0.11962616822429907,438.0,161.0,0.3612471028145463
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,recall_90,True,32.0,28.4,147.0,2394.0,7918.0,14.0,0.05785123966942149,0.9130434782608695,0.10880829015544041,0.7678432893716058,0.9421487603305785,0.08695652173913043,0.057534246575342465,2541.0,161.0,0.6808867676324755
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,balanced_J,True,32.0,28.3,151.0,2540.0,7772.0,10.0,0.056112969156447416,0.937888198757764,0.105890603085554,0.7536850271528317,0.9438870308435526,0.062111801242236024,0.055905220288781934,2691.0,161.0,0.6915732259105956
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,10443.0,30.0,,0.0,0.0,1.0,,1.0,0.0,0.0,30.0,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge33,best_F1,True,33.0,30.6,7.0,207.0,10236.0,23.0,0.03271028037383177,0.23333333333333334,0.05737704918032786,0.9801781097385809,0.9672897196261683,0.7666666666666667,0.029535864978902954,214.0,30.0,0.21351144307191428
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge33,recall_90,True,33.0,28.7,27.0,2193.0,8250.0,3.0,0.012162162162162163,0.9,0.024,0.7900028727377191,0.9878378378378379,0.1,0.012145748987854251,2220.0,30.0,0.6900028727377192
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge33,balanced_J,True,33.0,28.7,27.0,2193.0,8250.0,3.0,0.012162162162162163,0.9,0.024,0.7900028727377191,0.9878378378378379,0.1,0.012145748987854251,2220.0,30.0,0.6900028727377192
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,fixed_nominal,True,31.0,31.0,154.0,66.0,2111.0,180.0,0.7,0.46107784431137727,0.555956678700361,0.9696830500689022,0.3,0.5389221556886228,0.385,220.0,334.0,0.4307608943802794
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,best_F1,True,31.0,30.2,284.0,199.0,1978.0,50.0,0.587991718426501,0.8502994011976048,0.6952264381884945,0.9085898024804777,0.41200828157349895,0.1497005988023952,0.5328330206378987,483.0,334.0,0.7588892036780825
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,recall_90,True,31.0,29.9,304.0,278.0,1899.0,30.0,0.5223367697594502,0.9101796407185628,0.6637554585152838,0.8723013321084061,0.47766323024054985,0.08982035928143713,0.49673202614379086,582.0,334.0,0.7824809728269688
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,precision_70,True,31.0,31.0,154.0,66.0,2111.0,180.0,0.7,0.46107784431137727,0.555956678700361,0.9696830500689022,0.3,0.5389221556886228,0.385,220.0,334.0,0.4307608943802794
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,balanced_J,True,31.0,29.6,312.0,299.0,1878.0,22.0,0.5106382978723404,0.9341317365269461,0.6603174603174602,0.8626550298576022,0.48936170212765956,0.0658682634730539,0.4928909952606635,611.0,334.0,0.7967867663845483
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,low_false_alarm_candidate,True,31.0,31.0,154.0,66.0,2111.0,180.0,0.7,0.46107784431137727,0.555956678700361,0.9696830500689022,0.3,0.5389221556886228,0.385,220.0,334.0,0.4307608943802794
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,fixed_nominal,True,32.0,32.0,0.0,3.0,2387.0,121.0,0.0,0.0,0.0,0.998744769874477,1.0,1.0,0.0,3.0,121.0,-0.001255230125522977
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,best_F1,True,32.0,30.8,85.0,182.0,2208.0,36.0,0.31835205992509363,0.7024793388429752,0.4381443298969072,0.9238493723849373,0.6816479400749064,0.2975206611570248,0.28052805280528054,267.0,121.0,0.6263287112279126
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,recall_90,True,32.0,30.2,111.0,372.0,2018.0,10.0,0.22981366459627328,0.9173553719008265,0.3675496688741721,0.8443514644351464,0.7701863354037267,0.08264462809917356,0.22515212981744423,483.0,121.0,0.7617068363359729
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,balanced_J,True,32.0,30.1,117.0,417.0,1973.0,4.0,0.21910112359550563,0.9669421487603306,0.35725190839694654,0.8255230125523012,0.7808988764044944,0.03305785123966942,0.2174721189591078,534.0,121.0,0.7924651613126317
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,2488.0,23.0,,0.0,0.0,1.0,,1.0,0.0,0.0,23.0,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,best_F1,True,33.0,30.8,17.0,250.0,2238.0,6.0,0.06367041198501873,0.7391304347826086,0.11724137931034483,0.8995176848874598,0.9363295880149812,0.2608695652173913,0.06227106227106227,267.0,23.0,0.6386481196700684
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,recall_90,True,33.0,30.6,21.0,342.0,2146.0,2.0,0.05785123966942149,0.9130434782608695,0.10880829015544041,0.862540192926045,0.9421487603305785,0.08695652173913043,0.057534246575342465,363.0,23.0,0.7755836711869146
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,balanced_J,True,33.0,30.1,23.0,511.0,1977.0,0.0,0.04307116104868914,1.0,0.08258527827648116,0.7946141479099679,0.9569288389513109,0.0,0.04307116104868914,534.0,23.0,0.794614147909968
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,fixed_nominal,True,31.0,31.0,11.0,3.0,2174.0,323.0,0.7857142857142857,0.03293413173652695,0.06321839080459771,0.9986219568213137,0.21428571428571427,0.9670658682634731,0.032640949554896145,14.0,334.0,0.031556088557840756
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,best_F1,True,31.0,29.4,236.0,213.0,1964.0,98.0,0.5256124721603563,0.7065868263473054,0.6028097062579821,0.9021589343132751,0.47438752783964366,0.2934131736526946,0.43144424131627057,449.0,334.0,0.6087457606605806
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,recall_90,True,31.0,28.8,305.0,434.0,1743.0,29.0,0.41271989174560214,0.9131736526946108,0.5684995340167754,0.8006430868167203,0.5872801082543978,0.08682634730538923,0.3971354166666667,739.0,334.0,0.7138167395113311
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,precision_70,True,31.0,30.1,101.0,43.0,2134.0,233.0,0.7013888888888888,0.3023952095808383,0.4225941422594143,0.9802480477721636,0.2986111111111111,0.6976047904191617,0.26790450928381965,144.0,334.0,0.2826432573530018
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,balanced_J,True,31.0,28.8,305.0,434.0,1743.0,29.0,0.41271989174560214,0.9131736526946108,0.5684995340167754,0.8006430868167203,0.5872801082543978,0.08682634730538923,0.3971354166666667,739.0,334.0,0.7138167395113311
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,low_false_alarm_candidate,True,31.0,30.1,101.0,43.0,2134.0,233.0,0.7013888888888888,0.3023952095808383,0.4225941422594143,0.9802480477721636,0.2986111111111111,0.6976047904191617,0.26790450928381965,144.0,334.0,0.2826432573530018
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge32,fixed_nominal,True,32.0,32.0,0.0,0.0,2390.0,121.0,,0.0,0.0,1.0,,1.0,0.0,0.0,121.0,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge32,best_F1,True,32.0,29.8,73.0,202.0,2188.0,48.0,0.26545454545454544,0.6033057851239669,0.36868686868686873,0.9154811715481171,0.7345454545454545,0.39669421487603307,0.2260061919504644,275.0,121.0,0.5187869566720842
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge32,recall_90,True,32.0,29.1,110.0,507.0,1883.0,11.0,0.17828200972447325,0.9090909090909091,0.2981029810298103,0.7878661087866109,0.8217179902755267,0.09090909090909091,0.1751592356687898,617.0,121.0,0.69695701787752
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge32,balanced_J,True,32.0,29.1,110.0,507.0,1883.0,11.0,0.17828200972447325,0.9090909090909091,0.2981029810298103,0.7878661087866109,0.8217179902755267,0.09090909090909091,0.1751592356687898,617.0,121.0,0.69695701787752
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,2488.0,23.0,,0.0,0.0,1.0,,1.0,0.0,0.0,23.0,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,best_F1,True,33.0,30.5,4.0,48.0,2440.0,19.0,0.07692307692307693,0.17391304347826086,0.10666666666666666,0.9807073954983923,0.9230769230769231,0.8260869565217391,0.056338028169014086,52.0,23.0,0.15462043897665323
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,recall_90,True,33.0,29.2,21.0,544.0,1944.0,2.0,0.03716814159292035,0.9130434782608695,0.07142857142857142,0.7813504823151125,0.9628318584070796,0.08695652173913043,0.037037037037037035,565.0,23.0,0.6943939605759821
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,balanced_J,True,33.0,29.1,22.0,595.0,1893.0,1.0,0.03565640194489465,0.9565217391304348,0.06875,0.7608520900321544,0.9643435980551054,0.043478260869565216,0.03559870550161812,617.0,23.0,0.7173738291625891
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,fixed_nominal,True,31.0,31.0,95.0,39.0,2138.0,239.0,0.7089552238805971,0.2844311377245509,0.40598290598290604,0.9820854386770785,0.291044776119403,0.7155688622754491,0.2546916890080429,134.0,334.0,0.2665165764016295
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,best_F1,True,31.0,30.2,234.0,130.0,2047.0,100.0,0.6428571428571429,0.7005988023952096,0.670487106017192,0.9402847955902618,0.35714285714285715,0.2994011976047904,0.5043103448275862,364.0,334.0,0.6408835979854715
