n,mae,rmse,bias,r2,model,cv_scheme,n_folds,n_features,wbgt_ge_31_precision,wbgt_ge_31_recall,wbgt_ge_31_f1,wbgt_ge_31_tp,wbgt_ge_31_fp,wbgt_ge_31_fn,wbgt_ge_33_precision,wbgt_ge_33_recall,wbgt_ge_33_f1,wbgt_ge_33_tp,wbgt_ge_33_fp,wbgt_ge_33_fn
5724,1.2544756401892012,1.8085884425252525,-1.0783398360104988,0.247804773269516,M0_raw_proxy,loso,27,0,,0.0,,0,0,437,,0.0,,0,0,29
5724,1.146818535033677,1.4540275351351366,-0.004146872562434725,0.5138208472085442,M1_global_bias,loso,27,0,,0.0,,0,0,437,,0.0,,0,0,29
5724,0.8091692820257202,1.1034927615993684,-0.003997122399291928,0.7199793572275074,M1b_period_bias,loso,27,0,0.3425925925925926,0.08466819221967964,0.13577981651376148,37,71,400,,0.0,,0,0,29
5724,1.0422140727140645,1.3511005259447049,-0.003435407288533446,0.5802155019357937,M2_linear_proxy,loso,27,1,0.125,0.006864988558352402,0.01301518438177874,3,21,434,,0.0,,0,0,29
5724,0.6673305426663636,0.9171175713048845,-0.005005959331963166,0.806580124557282,M3_weather_ridge,loso,27,14,0.4262295081967213,0.059496567505720827,0.10441767068273093,26,35,411,,0.0,,0,0,29
5724,0.65550899500986,0.8974413541960106,-0.0037150078783551137,0.8147905139076462,M4_inertia_ridge,loso,27,18,0.42073170731707316,0.15789473684210525,0.22961730449251247,69,95,368,,0.0,,0,0,29
5724,0.6892964586970155,0.9389895387789704,-0.004655384291887031,0.7972445305522008,M5_v10_morphology_ridge,loso,27,15,0.3407821229050279,0.13958810068649885,0.19805194805194803,61,118,376,,0.0,,0,0,29
5724,0.6892964586970542,0.9389895387790015,-0.004655384291921764,0.7972445305521874,M6_v10_overhead_ridge,loso,27,17,0.3407821229050279,0.13958810068649885,0.19805194805194803,61,118,376,,0.0,,0,0,29
5724,0.6892964586970626,0.9389895387789914,-0.00465538429186936,0.7972445305521918,M7_compact_weather_ridge,loso,27,8,0.3407821229050279,0.13958810068649885,0.19805194805194803,61,118,376,,0.0,,0,0,29
5724,1.2544756401892012,1.8085884425252525,-1.0783398360104988,0.247804773269516,M0_raw_proxy,time_block,4,0,,0.0,,0,0,437,,0.0,,0,0,29
5724,1.1473166528970462,1.4523853939309088,0.0010292104893022517,0.5149183834906124,M1_global_bias,time_block,4,0,,0.0,,0,0,437,,0.0,,0,0,29
5724,0.805761027575465,1.1011443024590855,0.0010758867013329148,0.7211699717721883,M1b_period_bias,time_block,4,0,0.3111111111111111,0.09610983981693363,0.14685314685314685,42,93,395,,0.0,,0,0,29
5724,1.0409855934796886,1.3492950613427732,0.0009202125975584329,0.5813366615317173,M2_linear_proxy,time_block,4,1,0.125,0.006864988558352402,0.01301518438177874,3,21,434,,0.0,,0,0,29
5724,0.6654507428673507,0.9162601204841113,0.004215530211065877,0.8069416278303122,M3_weather_ridge,time_block,4,14,0.4931506849315068,0.08237986270022883,0.1411764705882353,36,37,401,0.0,0.0,,0,16,29
5724,0.6528007943832328,0.8953607866347968,0.0045151569017569644,0.8156482728528174,M4_inertia_ridge,time_block,4,18,0.4294117647058823,0.16704805491990846,0.24052718286655686,73,97,364,,0.0,,0,0,29
5724,0.6876248675438508,0.935359182051753,0.0014358311621839523,0.7988093014731044,M5_v10_morphology_ridge,time_block,4,15,0.3694581280788177,0.17162471395881007,0.23437499999999997,75,128,362,,0.0,,0,0,29
5724,0.6876248675438168,0.9353591820517133,0.0014358311621770902,0.7988093014731215,M6_v10_overhead_ridge,time_block,4,17,0.3694581280788177,0.17162471395881007,0.23437499999999997,75,128,362,,0.0,,0,0,29
5724,0.6876248675438767,0.9353591820517647,0.0014358311621657047,0.7988093014730994,M7_compact_weather_ridge,time_block,4,8,0.3694581280788177,0.17162471395881007,0.23437499999999997,75,128,362,,0.0,,0,0,29
