dataset,model,event_threshold_c,threshold_c,precision,recall,f1,tp,fp,fn,tn,n_pos,n_pred_pos
all_stations,M3_weather_ridge,31.0,28.55,0.26838466373350095,0.977116704805492,0.4211045364891519,427,1164,10,4123,437,1591
all_stations,M3_weather_ridge,31.0,28.6,0.27162849872773537,0.977116704805492,0.4250871080139373,427,1145,10,4142,437,1572
all_stations,M3_weather_ridge,31.0,28.65,0.2772727272727273,0.977116704805492,0.43196762771876585,427,1113,10,4174,437,1540
all_stations,M3_weather_ridge,31.0,28.7,0.2827814569536424,0.977116704805492,0.4386235233692861,427,1083,10,4204,437,1510
all_stations,M3_weather_ridge,31.0,28.75,0.2867696440564137,0.977116704805492,0.44340602284527514,427,1062,10,4225,437,1489
all_stations,M3_weather_ridge,31.0,28.8,0.2902787219578518,0.977116704805492,0.4475890985324948,427,1044,10,4243,437,1471
all_stations,M3_weather_ridge,31.0,28.85,0.2918956043956044,0.9725400457665904,0.44902271526677234,425,1031,12,4256,437,1456
all_stations,M3_weather_ridge,31.0,28.9,0.2939142461964039,0.9725400457665904,0.4514073287307489,425,1021,12,4266,437,1446
all_stations,M3_weather_ridge,31.0,28.95,0.2947295423023578,0.9725400457665904,0.45236828100053217,425,1017,12,4270,437,1442
all_stations,M3_weather_ridge,31.0,29.0,0.2976190476190476,0.9725400457665904,0.4557640750670241,425,1003,12,4284,437,1428
all_stations,M3_weather_ridge,31.0,29.05,0.302491103202847,0.9725400457665904,0.4614549402823018,425,980,12,4307,437,1405
all_stations,M3_weather_ridge,31.0,29.1,0.30730296456977585,0.9725400457665904,0.46703296703296704,425,958,12,4329,437,1383
all_stations,M3_weather_ridge,31.0,29.15,0.312960235640648,0.9725400457665904,0.4735376044568245,425,933,12,4354,437,1358
all_stations,M3_weather_ridge,31.0,29.2,0.31614349775784756,0.9679633867276888,0.4766197183098592,423,915,14,4372,437,1338
all_stations,M3_weather_ridge,31.0,29.25,0.3258687258687259,0.965675057208238,0.4872979214780601,422,873,15,4414,437,1295
all_stations,M3_weather_ridge,31.0,29.3,0.33280632411067196,0.9633867276887872,0.4947121034077556,421,844,16,4443,437,1265
all_stations,M3_weather_ridge,31.0,29.35,0.33816425120772947,0.9610983981693364,0.5002977963073258,420,822,17,4465,437,1242
all_stations,M3_weather_ridge,31.0,29.4,0.3440065681444992,0.9588100686498856,0.5063444108761329,419,799,18,4488,437,1218
all_stations,M3_weather_ridge,31.0,29.45,0.34991568296795955,0.9496567505720824,0.5113986444855206,415,771,22,4516,437,1186
all_stations,M3_weather_ridge,31.0,29.5,0.35634167385677307,0.9450800915331807,0.5175438596491229,413,746,24,4541,437,1159
all_stations,M3_weather_ridge,31.0,29.55,0.36024844720496896,0.9290617848970252,0.5191815856777494,406,721,31,4566,437,1127
all_stations,M3_weather_ridge,31.0,29.6,0.36682027649769583,0.9107551487414187,0.5229960578186597,398,687,39,4600,437,1085
all_stations,M3_weather_ridge,31.0,29.65,0.3751196172248804,0.897025171624714,0.5290148448043185,392,653,45,4634,437,1045
all_stations,M3_weather_ridge,31.0,29.7,0.3832512315270936,0.8901601830663616,0.5358126721763086,389,626,48,4661,437,1015
all_stations,M3_weather_ridge,31.0,29.75,0.3926002055498458,0.8741418764302059,0.5418439716312057,382,591,55,4696,437,973
all_stations,M3_weather_ridge,31.0,29.8,0.4032085561497326,0.8627002288329519,0.5495626822157433,377,558,60,4729,437,935
all_stations,M3_weather_ridge,31.0,29.85,0.4061470911086718,0.8466819221967964,0.5489614243323442,370,541,67,4746,437,911
all_stations,M3_weather_ridge,31.0,29.9,0.41336353340883353,0.8352402745995423,0.5530303030303031,365,518,72,4769,437,883
all_stations,M3_weather_ridge,31.0,29.95,0.4182027649769585,0.8306636155606407,0.5563218390804598,363,505,74,4782,437,868
all_stations,M3_weather_ridge,31.0,30.0,0.41946697566628044,0.8283752860411899,0.5569230769230771,362,501,75,4786,437,863
all_stations,M3_weather_ridge,31.0,30.05,0.41617819460726846,0.8123569794050344,0.5503875968992248,355,498,82,4789,437,853
all_stations,M3_weather_ridge,31.0,30.1,0.4178921568627451,0.7803203661327232,0.544293695131684,341,475,96,4812,437,816
all_stations,M3_weather_ridge,31.0,30.15,0.42160737812911725,0.7322654462242563,0.5351170568561873,320,439,117,4848,437,759
all_stations,M3_weather_ridge,31.0,30.2,0.43216783216783217,0.7070938215102975,0.5364583333333334,309,406,128,4881,437,715
all_stations,M3_weather_ridge,31.0,30.25,0.4314868804664723,0.6773455377574371,0.527159394479074,296,390,141,4897,437,686
all_stations,M3_weather_ridge,31.0,30.3,0.43609022556390975,0.6636155606407322,0.5263157894736842,290,375,147,4912,437,665
all_stations,M3_weather_ridge,31.0,30.35,0.43140495867768597,0.597254004576659,0.5009596928982726,261,344,176,4943,437,605
all_stations,M3_weather_ridge,31.0,30.4,0.4144620811287478,0.5377574370709383,0.46812749003984067,235,332,202,4955,437,567
all_stations,M3_weather_ridge,31.0,30.45,0.40980392156862744,0.4782608695652174,0.4413938753959873,209,301,228,4986,437,510
all_stations,M3_weather_ridge,31.0,30.5,0.4100877192982456,0.4279176201372998,0.4188129899216126,187,269,250,5018,437,456
all_stations,M3_weather_ridge,31.0,30.55,0.39851485148514854,0.3684210526315789,0.38287752675386444,161,243,276,5044,437,404
all_stations,M3_weather_ridge,31.0,30.6,0.3709677419354839,0.3157894736842105,0.3411619283065513,138,234,299,5053,437,372
all_stations,M3_weather_ridge,31.0,30.65,0.39375,0.28832951945080093,0.3328929986789961,126,194,311,5093,437,320
all_stations,M3_weather_ridge,31.0,30.7,0.4,0.2288329519450801,0.2911208151382824,100,150,337,5137,437,250
all_stations,M3_weather_ridge,31.0,30.75,0.4166666666666667,0.18306636155606407,0.2543720190779014,80,112,357,5175,437,192
all_stations,M3_weather_ridge,31.0,30.8,0.4166666666666667,0.16018306636155608,0.23140495867768598,70,98,367,5189,437,168
all_stations,M3_weather_ridge,31.0,30.85,0.4244604316546763,0.13501144164759726,0.20486111111111113,59,80,378,5207,437,139
all_stations,M3_weather_ridge,31.0,30.9,0.38235294117647056,0.08924485125858124,0.14471243042671614,39,63,398,5224,437,102
all_stations,M3_weather_ridge,31.0,30.95,0.453125,0.06636155606407322,0.11576846307385229,29,35,408,5252,437,64
all_stations,M3_weather_ridge,31.0,31.0,0.4262295081967213,0.059496567505720827,0.10441767068273093,26,35,411,5252,437,61
all_stations,M3_weather_ridge,31.0,31.05,0.4444444444444444,0.05491990846681922,0.09775967413441955,24,30,413,5257,437,54
all_stations,M3_weather_ridge,31.0,31.1,0.4230769230769231,0.05034324942791762,0.08997955010224948,22,30,415,5257,437,52
all_stations,M3_weather_ridge,31.0,31.15,0.391304347826087,0.041189931350114416,0.07453416149068323,18,28,419,5259,437,46
all_stations,M3_weather_ridge,31.0,31.2,0.4,0.032036613272311214,0.059322033898305086,14,21,423,5266,437,35
all_stations,M3_weather_ridge,31.0,31.25,0.43333333333333335,0.029748283752860413,0.055674518201284794,13,17,424,5270,437,30
all_stations,M3_weather_ridge,31.0,31.3,0.42857142857142855,0.02745995423340961,0.051612903225806445,12,16,425,5271,437,28
all_stations,M3_weather_ridge,31.0,31.35,0.42857142857142855,0.02745995423340961,0.051612903225806445,12,16,425,5271,437,28
all_stations,M3_weather_ridge,31.0,31.4,0.42857142857142855,0.02745995423340961,0.051612903225806445,12,16,425,5271,437,28
all_stations,M3_weather_ridge,31.0,31.45,0.46153846153846156,0.02745995423340961,0.05183585313174945,12,14,425,5273,437,26
all_stations,M3_weather_ridge,31.0,31.5,0.5,0.02745995423340961,0.05206073752711496,12,12,425,5275,437,24
all_stations,M3_weather_ridge,31.0,31.55,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,31.6,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,31.65,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,31.7,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,31.75,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,31.8,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,31.85,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,31.9,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,31.95,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.0,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.05,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.1,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.15,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.2,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.25,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.3,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.35,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.4,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.45,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.5,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.55,0.5,0.02288329519450801,0.0437636761487965,10,10,427,5277,437,20
all_stations,M3_weather_ridge,31.0,32.6,0.4444444444444444,0.018306636155606407,0.035164835164835165,8,10,429,5277,437,18
all_stations,M3_weather_ridge,31.0,32.65,0.375,0.013729977116704805,0.026490066225165563,6,10,431,5277,437,16
all_stations,M3_weather_ridge,31.0,32.7,0.375,0.006864988558352402,0.01348314606741573,3,5,434,5282,437,8
all_stations,M3_weather_ridge,31.0,32.75,0.3333333333333333,0.002288329519450801,0.004545454545454545,1,2,436,5285,437,3
all_stations,M3_weather_ridge,31.0,32.8,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,32.85,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,32.9,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,32.95,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.0,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.05,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.1,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.15,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.2,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.25,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.3,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.35,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.4,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.45,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.5,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.55,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.6,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.65,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.7,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.75,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.8,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.85,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.9,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,33.95,,0.0,,0,0,437,5287,437,0
all_stations,M3_weather_ridge,31.0,34.0,,0.0,,0,0,437,5287,437,0
all_stations,M4_inertia_ridge,31.0,27.0,0.19666966696669666,1.0,0.3286949981195938,437,1785,0,3502,437,2222
all_stations,M4_inertia_ridge,31.0,27.05,0.19863636363636364,1.0,0.33143723928706864,437,1763,0,3524,437,2200
all_stations,M4_inertia_ridge,31.0,27.1,0.2002749770852429,1.0,0.3337151584574265,437,1745,0,3542,437,2182
all_stations,M4_inertia_ridge,31.0,27.15,0.20147533425541725,1.0,0.3353798925556409,437,1732,0,3555,437,2169
all_stations,M4_inertia_ridge,31.0,27.2,0.20363466915191053,1.0,0.33836624080526523,437,1709,0,3578,437,2146
all_stations,M4_inertia_ridge,31.0,27.25,0.20487576183778716,1.0,0.34007782101167316,437,1696,0,3591,437,2133
all_stations,M4_inertia_ridge,31.0,27.3,0.20613207547169812,1.0,0.34180680484943293,437,1683,0,3604,437,2120
all_stations,M4_inertia_ridge,31.0,27.35,0.20760095011876484,1.0,0.34382376081825333,437,1668,0,3619,437,2105
all_stations,M4_inertia_ridge,31.0,27.4,0.2083929422985217,1.0,0.34490923441199683,437,1660,0,3627,437,2097
all_stations,M4_inertia_ridge,31.0,27.45,0.20989433237271854,1.0,0.3469630805875348,437,1645,0,3642,437,2082
all_stations,M4_inertia_ridge,31.0,27.5,0.21172480620155038,1.0,0.3494602159136345,437,1627,0,3660,437,2064
all_stations,M4_inertia_ridge,31.0,27.55,0.2127555988315482,1.0,0.35086310718586916,437,1617,0,3670,437,2054
all_stations,M4_inertia_ridge,31.0,27.6,0.2136919315403423,1.0,0.35213537469782435,437,1608,0,3679,437,2045
all_stations,M4_inertia_ridge,31.0,27.65,0.21474201474201474,1.0,0.3535598705501618,437,1598,0,3689,437,2035
all_stations,M4_inertia_ridge,31.0,27.7,0.21558954119388257,1.0,0.3547077922077922,437,1590,0,3697,437,2027
all_stations,M4_inertia_ridge,31.0,27.75,0.2166584035696579,1.0,0.3561532192339038,437,1580,0,3707,437,2017
all_stations,M4_inertia_ridge,31.0,27.8,0.2177379172894868,1.0,0.3576104746317512,437,1570,0,3717,437,2007
all_stations,M4_inertia_ridge,31.0,27.85,0.21948769462581616,1.0,0.35996705107084015,437,1554,0,3733,437,1991
all_stations,M4_inertia_ridge,31.0,27.9,0.22227873855544253,1.0,0.36371202663337493,437,1529,0,3758,437,1966
all_stations,M4_inertia_ridge,31.0,27.95,0.22479423868312756,1.0,0.367072658546829,437,1507,0,3780,437,1944
all_stations,M4_inertia_ridge,31.0,28.0,0.22724908996359855,1.0,0.37033898305084745,437,1486,0,3801,437,1923
all_stations,M4_inertia_ridge,31.0,28.05,0.22951680672268907,1.0,0.3733447244767193,437,1467,0,3820,437,1904
all_stations,M4_inertia_ridge,31.0,28.1,0.23344017094017094,1.0,0.37851883932438285,437,1435,0,3852,437,1872
all_stations,M4_inertia_ridge,31.0,28.15,0.23711340206185566,1.0,0.3833333333333333,437,1406,0,3881,437,1843
all_stations,M4_inertia_ridge,31.0,28.2,0.24208772903942255,0.9977116704805492,0.38963360142984804,436,1365,1,3922,437,1801
all_stations,M4_inertia_ridge,31.0,28.25,0.2459016393442623,0.9954233409610984,0.3943789664551224,435,1334,2,3953,437,1769
all_stations,M4_inertia_ridge,31.0,28.3,0.25028768699654774,0.9954233409610984,0.39999999999999997,435,1303,2,3984,437,1738
all_stations,M4_inertia_ridge,31.0,28.35,0.25336454066705677,0.9908466819221968,0.40354147250698974,433,1276,4,4011,437,1709
all_stations,M4_inertia_ridge,31.0,28.4,0.259748050389922,0.9908466819221968,0.4115969581749049,433,1234,4,4053,437,1667
all_stations,M4_inertia_ridge,31.0,28.45,0.26466992665036676,0.9908466819221968,0.4177520501688375,433,1203,4,4084,437,1636
all_stations,M4_inertia_ridge,31.0,28.5,0.26875,0.9839816933638444,0.4221894943544428,430,1170,7,4117,437,1600
all_stations,M4_inertia_ridge,31.0,28.55,0.2716909436352122,0.9816933638443935,0.4255952380952381,429,1150,8,4137,437,1579
all_stations,M4_inertia_ridge,31.0,28.6,0.27471116816431324,0.9794050343249427,0.4290726817042606,428,1130,9,4157,437,1558
all_stations,M4_inertia_ridge,31.0,28.65,0.2775616083009079,0.9794050343249427,0.4325416877210713,428,1114,9,4173,437,1542
all_stations,M4_inertia_ridge,31.0,28.7,0.28018372703412076,0.977116704805492,0.4354920958694543,427,1097,10,4190,437,1524
all_stations,M4_inertia_ridge,31.0,28.75,0.2830564784053156,0.9748283752860412,0.4387229660144181,426,1079,11,4208,437,1505
all_stations,M4_inertia_ridge,31.0,28.8,0.2895989123045547,0.9748283752860412,0.44654088050314467,426,1045,11,4242,437,1471
all_stations,M4_inertia_ridge,31.0,28.85,0.29330572808833677,0.9725400457665904,0.4506892895015907,425,1024,12,4263,437,1449
all_stations,M4_inertia_ridge,31.0,28.9,0.2976190476190476,0.9725400457665904,0.4557640750670241,425,1003,12,4284,437,1428
all_stations,M4_inertia_ridge,31.0,28.95,0.302491103202847,0.9725400457665904,0.4614549402823018,425,980,12,4307,437,1405
all_stations,M4_inertia_ridge,31.0,29.0,0.3084179970972424,0.9725400457665904,0.46831955922865015,425,953,12,4334,437,1378
all_stations,M4_inertia_ridge,31.0,29.05,0.3120411160058737,0.9725400457665904,0.4724847137298499,425,937,12,4350,437,1362
all_stations,M4_inertia_ridge,31.0,29.1,0.3174010455563854,0.9725400457665904,0.47860360360360366,425,914,12,4373,437,1339
all_stations,M4_inertia_ridge,31.0,29.15,0.32240853658536583,0.9679633867276888,0.48370497427101194,423,889,14,4398,437,1312
all_stations,M4_inertia_ridge,31.0,29.2,0.3291828793774319,0.9679633867276888,0.49128919860627174,423,862,14,4425,437,1285
all_stations,M4_inertia_ridge,31.0,29.25,0.33785942492012777,0.9679633867276888,0.5008880994671403,423,829,14,4458,437,1252
all_stations,M4_inertia_ridge,31.0,29.3,0.3441822620016273,0.9679633867276888,0.5078031212484994,423,806,14,4481,437,1229
all_stations,M4_inertia_ridge,31.0,29.35,0.34710743801652894,0.9610983981693364,0.5100182149362478,420,790,17,4497,437,1210
all_stations,M4_inertia_ridge,31.0,29.4,0.3536379018612521,0.9565217391304348,0.5163681284743669,418,764,19,4523,437,1182
all_stations,M4_inertia_ridge,31.0,29.45,0.35917312661498707,0.954233409610984,0.5219023779724656,417,744,20,4543,437,1161
all_stations,M4_inertia_ridge,31.0,29.5,0.3650088809946714,0.9405034324942791,0.5259117082533589,411,715,26,4572,437,1126
all_stations,M4_inertia_ridge,31.0,29.55,0.37362637362637363,0.9336384439359268,0.5336821451929364,408,684,29,4603,437,1092
all_stations,M4_inertia_ridge,31.0,29.6,0.37960339943342775,0.919908466819222,0.5374331550802139,402,657,35,4630,437,1059
all_stations,M4_inertia_ridge,31.0,29.65,0.387192118226601,0.8993135011441648,0.5413223140495868,393,622,44,4665,437,1015
all_stations,M4_inertia_ridge,31.0,29.7,0.39081632653061227,0.8764302059496567,0.5405786873676783,383,597,54,4690,437,980
all_stations,M4_inertia_ridge,31.0,29.75,0.4023479188900747,0.8627002288329519,0.5487627365356623,377,560,60,4727,437,937
all_stations,M4_inertia_ridge,31.0,29.8,0.40904079382579933,0.8489702517162472,0.5520833333333333,371,536,66,4751,437,907
all_stations,M4_inertia_ridge,31.0,29.85,0.41057367829021374,0.8352402745995423,0.55052790346908,365,524,72,4763,437,889
all_stations,M4_inertia_ridge,31.0,29.9,0.4151376146788991,0.8283752860411899,0.5530939648586707,362,510,75,4777,437,872
all_stations,M4_inertia_ridge,31.0,29.95,0.4215456674473068,0.8237986270022883,0.557707203718048,360,494,77,4793,437,854
all_stations,M4_inertia_ridge,31.0,30.0,0.4223529411764706,0.8215102974828375,0.5578865578865579,359,491,78,4796,437,850
all_stations,M4_inertia_ridge,31.0,30.05,0.42298578199052134,0.816933638443936,0.5573770491803279,357,487,80,4800,437,844
all_stations,M4_inertia_ridge,31.0,30.1,0.4218181818181818,0.7963386727688787,0.5515055467511886,348,477,89,4810,437,825
all_stations,M4_inertia_ridge,31.0,30.15,0.42138364779874216,0.7665903890160183,0.5438311688311688,335,460,102,4827,437,795
all_stations,M4_inertia_ridge,31.0,30.2,0.41832669322709165,0.7208237986270023,0.5294117647058824,315,438,122,4849,437,753
all_stations,M4_inertia_ridge,31.0,30.25,0.415014164305949,0.6704805491990846,0.5126859142607174,293,413,144,4874,437,706
all_stations,M4_inertia_ridge,31.0,30.3,0.4116743471582181,0.6132723112128147,0.4926470588235294,268,383,169,4904,437,651
all_stations,M4_inertia_ridge,31.0,30.35,0.3996627318718381,0.5423340961098398,0.4601941747572816,237,356,200,4931,437,593
all_stations,M4_inertia_ridge,31.0,30.4,0.3974121996303142,0.4919908466819222,0.4396728016359918,215,326,222,4961,437,541
all_stations,M4_inertia_ridge,31.0,30.45,0.40631163708086787,0.47139588100686497,0.4364406779661017,206,301,231,4986,437,507
all_stations,M4_inertia_ridge,31.0,30.5,0.4,0.41647597254004576,0.4080717488789238,182,273,255,5014,437,455
all_stations,M4_inertia_ridge,31.0,30.55,0.40048543689320387,0.37757437070938216,0.3886925795053004,165,247,272,5040,437,412
all_stations,M4_inertia_ridge,31.0,30.6,0.41160949868073876,0.35697940503432496,0.38235294117647056,156,223,281,5064,437,379
all_stations,M4_inertia_ridge,31.0,30.65,0.4197183098591549,0.34096109839816935,0.37626262626262624,149,206,288,5081,437,355
all_stations,M4_inertia_ridge,31.0,30.7,0.4012539184952978,0.2929061784897025,0.33862433862433855,128,191,309,5096,437,319
all_stations,M4_inertia_ridge,31.0,30.75,0.4014084507042254,0.2608695652173913,0.31622746185852985,114,170,323,5117,437,284
all_stations,M4_inertia_ridge,31.0,30.8,0.40540540540540543,0.2402745995423341,0.3017241379310345,105,154,332,5133,437,259
all_stations,M4_inertia_ridge,31.0,30.85,0.4100418410041841,0.2242562929061785,0.2899408284023669,98,141,339,5146,437,239
all_stations,M4_inertia_ridge,31.0,30.9,0.4230769230769231,0.20137299771167047,0.27286821705426356,88,120,349,5167,437,208
all_stations,M4_inertia_ridge,31.0,30.95,0.41621621621621624,0.17620137299771166,0.24758842443729906,77,108,360,5179,437,185
all_stations,M4_inertia_ridge,31.0,31.0,0.42073170731707316,0.15789473684210525,0.22961730449251247,69,95,368,5192,437,164
all_stations,M4_inertia_ridge,31.0,31.05,0.4195804195804196,0.13729977116704806,0.20689655172413793,60,83,377,5204,437,143
all_stations,M4_inertia_ridge,31.0,31.1,0.4406779661016949,0.11899313501144165,0.1873873873873874,52,66,385,5221,437,118
all_stations,M4_inertia_ridge,31.0,31.15,0.46464646464646464,0.10526315789473684,0.17164179104477612,46,53,391,5234,437,99
all_stations,M4_inertia_ridge,31.0,31.2,0.4375,0.08009153318077804,0.1353965183752418,35,45,402,5242,437,80
all_stations,M4_inertia_ridge,31.0,31.25,0.47619047619047616,0.06864988558352403,0.12000000000000001,30,33,407,5254,437,63
all_stations,M4_inertia_ridge,31.0,31.3,0.46153846153846156,0.05491990846681922,0.09815950920245396,24,28,413,5259,437,52
all_stations,M4_inertia_ridge,31.0,31.35,0.47619047619047616,0.04576659038901602,0.08350730688935282,20,22,417,5265,437,42
all_stations,M4_inertia_ridge,31.0,31.4,0.5294117647058824,0.041189931350114416,0.07643312101910828,18,16,419,5271,437,34
