prediction_source,dataset_label,target_col,model,event_target,official_event_threshold_c,validation_scheme,calibrator,n_folds_evaluated,n,event_count,event_rate,Brier,log_loss,ROC_AUC,average_precision,ECE_10,MCE_10,calibration_intercept,calibration_slope,mean_predicted_probability,observed_event_rate,probability_bias,best_F1_train_selected_precision,best_F1_train_selected_recall,best_F1_train_selected_F1,best_F1_train_selected_false_alarm_ratio,best_F1_train_selected_miss_rate,best_F1_train_selected_CSI,diagnostic_rank_score,selection_scope
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,station_grouped_calibration,logistic_score_calibration_balanced,27,10473,1196,0.11419841497183233,0.11425130367203531,0.3645471186010038,0.9272636538092012,0.5716573256105293,0.1551307966248012,0.4668799297359097,-2.0182125160266526,0.8792701849745517,0.26932921159663353,0.11419841497183233,0.1551307966248012,0.5065320665083135,0.7132107023411371,0.5923611111111111,0.49346793349168644,0.28678929765886285,0.42081894425259003,139.0,candidate
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,243,0.13043478260869565,0.1384506330573814,0.4316220315726168,0.9358431133465427,0.646335088572642,0.19515206198852378,0.5999633060441225,-2.519515610840014,1.0637169041323489,0.3255868445972194,0.13043478260869565,0.19515206198852378,0.45979381443298967,0.9176954732510288,0.6126373626373626,0.5402061855670103,0.0823045267489712,0.4415841584158416,160.0,candidate
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,243,0.13043478260869565,0.13616473608062452,0.4271075804747195,0.9531575471218818,0.7135659905766467,0.1921421522767368,0.6653721599500142,-3.0942403307698485,1.2093734855086906,0.32257693488543243,0.13043478260869565,0.19214215227673678,0.47689075630252103,0.934156378600823,0.631432545201669,0.523109243697479,0.06584362139917696,0.4613821138211382,161.5,candidate
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,243,0.13043478260869565,0.13531652329082258,0.4339966885624738,0.950276888685668,0.6820707999127729,0.19394902525092678,0.617955407033108,-3.0011079801066805,1.1594805807425397,0.3243838078596224,0.13043478260869565,0.19394902525092675,0.5022222222222222,0.9300411522633745,0.6522366522366523,0.49777777777777776,0.06995884773662552,0.48394004282655245,170.0,candidate
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,31.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,243,0.13043478260869565,0.1388900863631825,0.4389717618877741,0.9468272112990905,0.6360497547623465,0.2020571176422636,0.6121584726025507,-3.008882096247115,1.2181030111412332,0.33249190025095926,0.13043478260869565,0.2020571176422636,0.47433264887063653,0.9506172839506173,0.6328767123287671,0.5256673511293635,0.04938271604938271,0.46292585170340683,172.5,candidate
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,future_block_calibration,logistic_score_calibration,1,1863,18,0.00966183574879227,0.009431819289516565,0.04177479484340349,0.9137308039747064,0.05540329020913752,0.004594969377133974,0.08585628011119167,-0.18418889262298468,1.0820463741308262,0.014256805125926244,0.00966183574879227,0.004594969377133974,0.04,0.1111111111111111,0.058823529411764705,0.96,0.8888888888888888,0.030303030303030304,-14.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,future_block_calibration,empirical_bin_calibration,1,1863,18,0.00966183574879227,0.00929739442293006,0.04173963199637792,0.9088527551942186,0.05279427427723428,0.005715552970213389,0.005715552970213389,0.7764089139961851,1.4581459007420834,0.01537738871900566,0.00966183574879227,0.005715552970213389,0.05761316872427984,0.7777777777777778,0.10727969348659004,0.9423868312757202,0.2222222222222222,0.05668016194331984,-7.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,future_block_calibration,isotonic_score_calibration,1,1863,18,0.00966183574879227,0.009563517359065812,0.042095432732936505,0.9149954832881663,0.05472462228529005,0.00478410510131202,0.11552520065572205,-0.6786844493899361,0.9119610502551893,0.014445940850104288,0.00966183574879227,0.004784105101312018,0.0425531914893617,0.1111111111111111,0.061538461538461535,0.9574468085106383,0.8888888888888888,0.031746031746031744,-6.5,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,future_block_calibration,empirical_bin_calibration,1,1863,18,0.00966183574879227,0.009271095459013572,0.041240700426587944,0.9208672086720868,0.05806451612903226,0.007389455760849305,0.007389455760849305,9.519258657938858,5.04304319453212,0.017051291509641575,0.00966183574879227,0.007389455760849305,0.05806451612903226,1.0,0.10975609756097561,0.9419354838709677,0.0,0.05806451612903226,-1.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,future_block_calibration,isotonic_score_calibration,1,1863,18,0.00966183574879227,0.009712436398475468,0.04268250272858383,0.9164408310749774,0.06010502355878751,0.006552271017788328,0.17933483417983925,-0.7789757985113985,0.9164435750968046,0.016214106766580597,0.00966183574879227,0.0065522710177883265,0.02702702702702703,0.05555555555555555,0.03636363636363636,0.972972972972973,0.9444444444444444,0.018518518518518517,-1.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,future_block_calibration,logistic_score_calibration,1,1863,18,0.00966183574879227,0.009546610224858715,0.04218917226839822,0.9213188798554652,0.06006601396057469,0.008055631321226662,0.20446298727720447,-0.05243804090219138,1.2337636938993168,0.017717467070018932,0.00966183574879227,0.008055631321226662,0.027777777777777776,0.05555555555555555,0.037037037037037035,0.9722222222222222,0.9444444444444444,0.018867924528301886,0.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,future_block_calibration,empirical_bin_calibration,1,1863,18,0.00966183574879227,0.009356201255072546,0.04381055937094824,0.891869918699187,0.04586087503934529,0.006143769506802498,0.006143769506802498,1.386220613943738,1.6457939283113932,0.015805605255594768,0.00966183574879227,0.006143769506802498,0.05,0.7777777777777778,0.09395973154362415,0.95,0.2222222222222222,0.04929577464788732,0.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,future_block_calibration,isotonic_score_calibration,1,1863,18,0.00966183574879227,0.009700441483114441,0.043017430415110726,0.9044715447154472,0.04987631523017879,0.0067366969023873145,0.20754716981132076,-0.6753336964094623,0.9605790868891945,0.016398532651179586,0.00966183574879227,0.006736696902387316,0.020833333333333332,0.05555555555555555,0.030303030303030304,0.9791666666666666,0.9444444444444444,0.015384615384615385,0.5,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,future_block_calibration,logistic_score_calibration,1,1863,18,0.00966183574879227,0.009605737571169407,0.04276694145100149,0.9126769045468233,0.05434806453753948,0.007926021674079273,0.06701159697036702,-0.21827438137004082,1.160148003322139,0.017587857422871542,0.00966183574879227,0.007926021674079272,0.020833333333333332,0.05555555555555555,0.030303030303030304,0.9791666666666666,0.9444444444444444,0.015384615384615385,1.5,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,future_block_calibration,empirical_bin_calibration,1,1863,18,0.00966183574879227,0.009366169533461454,0.04212180598929463,0.9130081300813009,0.05309734513274336,0.00835888060731539,0.00835888060731539,9.837187337036355,5.245523193847765,0.01802071635610766,0.00966183574879227,0.00835888060731539,0.05309734513274336,1.0,0.10084033613445377,0.9469026548672567,0.0,0.05309734513274336,4.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,future_block_calibration,empirical_bin_calibration,1,1863,18,0.00966183574879227,0.00938857879066089,0.0422916104489472,0.9119241192411924,0.052478134110787174,0.008788317154839362,0.008788317154839362,5.261628668843272,3.4094435872815216,0.018450152903631632,0.00966183574879227,0.008788317154839362,0.052478134110787174,1.0,0.0997229916897507,0.9475218658892128,0.0,0.052478134110787174,9.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,future_block_calibration,logistic_score_calibration,1,1863,18,0.00966183574879227,0.009531679794193622,0.04207879092304658,0.9270701595904849,0.06608369171431804,0.008758353106338611,0.07106402249531224,0.04213415735632738,1.2962078029884903,0.01842018885513088,0.00966183574879227,0.00875835310633861,0.0625,0.3333333333333333,0.10526315789473684,0.9375,0.6666666666666666,0.05555555555555555,10.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,station_grouped_calibration,empirical_bin_calibration,27,10473,119,0.0113625513224482,0.010816455687874196,0.04636833421372945,0.8797249631936993,0.04759841204247806,1.3186712107541437e-05,1.3186712107541437e-05,-0.7857069962665937,0.7372188519567241,0.011375738034555742,0.0113625513224482,1.3186712107541437e-05,0.07824427480916031,0.6890756302521008,0.1405312767780634,0.9217557251908397,0.31092436974789917,0.07557603686635944,21.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,future_block_calibration,isotonic_score_calibration,1,1863,18,0.00966183574879227,0.009792443307282133,0.042840752781186674,0.9265432098765432,0.06367709821406702,0.00874120508277328,0.23333333333333336,-0.7599021856656966,0.9758071806073915,0.018403040831565548,0.00966183574879227,0.008741205082773278,0.06779661016949153,0.2222222222222222,0.1038961038961039,0.9322033898305084,0.7777777777777778,0.0547945205479452,21.5,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,future_block_calibration,isotonic_score_calibration,1,1863,18,0.00966183574879227,0.009754900546432313,0.044518503631168035,0.8939626618488408,0.049320505500291434,0.00702759836912974,0.24242424242424235,-0.9444795121089434,0.8720418337821682,0.016689434117922012,0.00966183574879227,0.007027598369129742,0.07272727272727272,0.2222222222222222,0.1095890410958904,0.9272727272727272,0.7777777777777778,0.057971014492753624,22.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,station_grouped_calibration,empirical_bin_calibration,27,10473,119,0.0113625513224482,0.01080718997118971,0.0463404094503844,0.8818809926906827,0.04847571361787429,8.809114221469336e-06,8.809114221469336e-06,-0.8435492677333519,0.7159876984255341,0.011353742208226731,0.0113625513224482,-8.809114221469336e-06,0.08022922636103152,0.7058823529411765,0.14408233276157806,0.9197707736389685,0.29411764705882354,0.07763401109057301,23.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,blocked_date_calibration,logistic_score_calibration,5,10473,119,0.0113625513224482,0.010676239917328115,0.045485780385537106,0.9199481221888022,0.08948787283528191,0.0010332892105648838,0.3155332827364069,-0.1290664433220249,0.9428156749894314,0.010857414402480212,0.0113625513224482,-0.0005051369199679887,0.10941475826972011,0.36134453781512604,0.16796875,0.8905852417302799,0.6386554621848739,0.09168443496801706,24.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,blocked_date_calibration,empirical_bin_calibration,5,10473,119,0.0113625513224482,0.010776146172729725,0.04660938048495004,0.9006684381305159,0.06376635095274395,0.0003488557656919321,0.0003488557656919321,-0.4727904540743449,0.8345315708001859,0.011013695556756268,0.0113625513224482,-0.0003488557656919321,0.07958801498127341,0.7142857142857143,0.14321819713563605,0.9204119850187266,0.2857142857142857,0.07713248638838476,27.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,station_grouped_calibration,empirical_bin_calibration,27,10473,119,0.0113625513224482,0.010829236896239325,0.04669828894094918,0.8804192915334957,0.047696844166337855,4.511772817871601e-05,4.511772817871601e-05,-0.9792542928610488,0.6738567488861141,0.011317433594269484,0.0113625513224482,-4.511772817871601e-05,0.07788461538461539,0.680672268907563,0.13977566867989646,0.9221153846153847,0.31932773109243695,0.075139146567718,28.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,blocked_date_calibration,empirical_bin_calibration,5,10473,119,0.0113625513224482,0.010813834263044539,0.04654646163161243,0.9025797686275592,0.06289120128183474,0.0004953322499091153,0.0004953322499091153,-0.73098857741572,0.7447546264786974,0.010867219072539085,0.0113625513224482,-0.0004953322499091153,0.07850467289719626,0.7058823529411765,0.14129520605550885,0.9214953271028037,0.29411764705882354,0.0760180995475113,28.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,station_grouped_calibration,empirical_bin_calibration,27,10473,119,0.0113625513224482,0.010793585189061261,0.046902530487184055,0.8779098079254881,0.048853539371820305,4.405711126944517e-07,4.405711126944517e-07,-0.6498483955036031,0.7848742962163631,0.011362110751335506,0.0113625513224482,-4.405711126944517e-07,0.08206106870229007,0.7226890756302521,0.14738646101113967,0.9179389312977099,0.2773109243697479,0.07955596669750231,29.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,future_block_calibration,logistic_score_calibration,1,1863,18,0.00966183574879227,0.009974046999970811,0.04613019121560265,0.8935561577838,0.051389744317822124,0.007551575112870124,0.36452620687034143,-0.8593456588958542,0.9179751272779249,0.017213410861662396,0.00966183574879227,0.007551575112870126,0.07142857142857142,0.2222222222222222,0.10810810810810811,0.9285714285714286,0.7777777777777778,0.05714285714285714,31.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,blocked_date_calibration,logistic_score_calibration,5,10473,119,0.0113625513224482,0.010646287914134914,0.04542881984153134,0.9193467226566114,0.09012443474103164,0.0008300324827963697,0.24530690752081163,-0.12644209479214194,0.9448210692214308,0.010849003270627789,0.0113625513224482,-0.0005135480518204116,0.12324929971988796,0.3697478991596639,0.18487394957983194,0.876750700280112,0.6302521008403361,0.10185185185185185,35.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,blocked_date_calibration,empirical_bin_calibration,5,10473,119,0.0113625513224482,0.010862279012415255,0.04725555817498895,0.8952521901169199,0.05808889837418401,0.00044837247061733053,0.00044837247061733053,-0.9458155504275199,0.6770055208002121,0.01091417885183087,0.0113625513224482,-0.00044837247061733053,0.07485604606525911,0.6554621848739496,0.1343669250645995,0.9251439539347409,0.3445378151260504,0.07202216066481995,37.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,station_grouped_calibration,logistic_score_calibration,27,10473,119,0.0113625513224482,0.010750512768478096,0.046564943171149065,0.9107810402507535,0.08572217494613117,0.0007722681767207661,0.13874144194430543,-0.322547812965347,0.8949776058298978,0.011398369316873472,0.0113625513224482,3.581799442527178e-05,0.13574660633484162,0.25210084033613445,0.1764705882352941,0.8642533936651584,0.7478991596638656,0.0967741935483871,38.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,blocked_date_calibration,empirical_bin_calibration,5,10473,119,0.0113625513224482,0.010828963490085414,0.04692217669011632,0.9023143736923009,0.061868432108369883,0.0006308714546211028,0.0006308714546211028,-0.8186044792064568,0.7148674508389102,0.010731679867827098,0.0113625513224482,-0.0006308714546211028,0.07956777996070727,0.680672268907563,0.1424802110817942,0.9204322200392927,0.31932773109243695,0.07670454545454546,39.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,station_grouped_calibration,logistic_score_calibration,27,10473,119,0.0113625513224482,0.010667758765237154,0.046162676064034514,0.9127921982005088,0.10003706119646515,0.001263829528728487,0.049214323261401155,-0.30616194767926236,0.8987187595234416,0.011379231576434888,0.0113625513224482,1.6680253986687404e-05,0.13716814159292035,0.2605042016806723,0.1797101449275362,0.8628318584070797,0.7394957983193278,0.09872611464968153,42.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,blocked_date_calibration,empirical_bin_calibration,5,10473,119,0.0113625513224482,0.010900781705412045,0.04897030788518215,0.8818704418216967,0.05161139260043796,0.0006515317362290451,0.0006515317362290451,-0.554612156402574,0.8141216244643055,0.010711019586219155,0.0113625513224482,-0.0006515317362290451,0.06679035250463822,0.6050420168067226,0.12030075187969926,0.9332096474953617,0.3949579831932773,0.064,45.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,station_grouped_calibration,empirical_bin_calibration,27,10473,119,0.0113625513224482,0.010962404376484686,0.04978125933330405,0.855127641166569,0.03992093929518375,2.4332138868798578e-05,2.4332138868798578e-05,-1.0456511598137581,0.6815946916794148,0.011338219183579402,0.0113625513224482,-2.4332138868798578e-05,0.06417624521072797,0.5630252100840336,0.11521926053310405,0.935823754789272,0.4369747899159664,0.06113138686131387,46.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,station_grouped_calibration,logistic_score_calibration,27,10473,119,0.0113625513224482,0.010762349808615233,0.04622218625976569,0.9160783880869326,0.0851699266314773,0.0009192113934850857,0.30612647877226534,-0.2799168656062109,0.908446336565745,0.01137874660598444,0.0113625513224482,1.6195283536239724e-05,0.13011152416356878,0.29411764705882354,0.18041237113402062,0.8698884758364313,0.7058823529411765,0.09915014164305949,47.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,station_grouped_calibration,logistic_score_calibration,27,10473,119,0.0113625513224482,0.010689141824501305,0.046071037058311094,0.9144689747639446,0.09519083336794011,0.0016234273286621964,0.31050907924237053,-0.29806591138121263,0.9013933397786655,0.011386537509090657,0.0113625513224482,2.3986186642456844e-05,0.16201117318435754,0.24369747899159663,0.19463087248322145,0.8379888268156425,0.7563025210084033,0.10780669144981413,55.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,blocked_date_calibration,logistic_score_calibration,5,10473,119,0.0113625513224482,0.010764114613330827,0.04583566260157571,0.9193775636582623,0.08171978465362816,0.0018345217272626826,0.335370339151285,-0.13312474490643336,0.9406171410944741,0.010849911504996528,0.0113625513224482,-0.0005126398174516728,0.1246376811594203,0.36134453781512604,0.18534482758620688,0.8753623188405797,0.6386554621848739,0.1021377672209026,56.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,station_grouped_calibration,isotonic_score_calibration,27,10473,119,0.0113625513224482,0.0107790279356255,0.047003990737656744,0.9013834624056306,0.07367026871645495,0.001071694341978643,0.020576828286729465,-1.141759572085518,0.6103284597748854,0.011375399061465893,0.0113625513224482,1.2847739017692386e-05,0.12681159420289856,0.29411764705882354,0.17721518987341772,0.8731884057971014,0.7058823529411765,0.09722222222222222,56.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,blocked_date_calibration,logistic_score_calibration,5,10473,119,0.0113625513224482,0.01075052701998767,0.046123140264710705,0.9155581490854019,0.08170925973337474,0.0019088718500635373,0.22885413640266522,-0.13123827956364384,0.9416508745741369,0.010924471959478004,0.0113625513224482,-0.0004380793629701965,0.13058419243986255,0.31932773109243695,0.18536585365853658,0.8694158075601375,0.680672268907563,0.10215053763440861,58.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,station_grouped_calibration,isotonic_score_calibration,27,10473,119,0.0113625513224482,0.010770425298649288,0.04709929597887172,0.9006339449049854,0.08244137433388854,0.0009191137666931909,0.10038442027033975,-1.189578500600024,0.597899315940644,0.011382774248822256,0.0113625513224482,2.0222926374055886e-05,0.15555555555555556,0.23529411764705882,0.18729096989966557,0.8444444444444444,0.7647058823529411,0.1033210332103321,64.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,blocked_date_calibration,logistic_score_calibration,5,10473,119,0.0113625513224482,0.010920880130331125,0.049149283796482965,0.8929224770843243,0.06967797951251417,0.0016914484011427873,0.3572378100531807,-0.06430058444910401,0.9672150580793152,0.010892681296233104,0.0113625513224482,-0.00046987002621509677,0.08452950558213716,0.44537815126050423,0.1420911528150134,0.9154704944178629,0.5546218487394958,0.07647907647907648,65.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,station_grouped_calibration,isotonic_score_calibration,27,10473,119,0.0113625513224482,0.010993593790416594,0.05087451142022107,0.8646493946236018,0.05615780852955435,0.0004357056856676405,0.999999,-1.5401409004376763,0.5240800770994495,0.011445331304875284,0.0113625513224482,8.277998242708397e-05,0.13658536585365855,0.23529411764705882,0.17283950617283952,0.8634146341463415,0.7647058823529411,0.0945945945945946,74.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,blocked_date_calibration,isotonic_score_calibration,5,10473,119,0.0113625513224482,0.010972252251342653,0.04966808091752976,0.8888425372080453,0.06833661006154418,0.0028881896645448625,0.240276395714908,-1.210711251767925,0.6029172159228533,0.010522360039329926,0.0113625513224482,-0.0008401912831182742,0.08710801393728224,0.42016806722689076,0.14430014430014432,0.9128919860627178,0.5798319327731093,0.07776049766718507,80.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,station_grouped_calibration,isotonic_score_calibration,27,10473,119,0.0113625513224482,0.010834223294566835,0.047761554434512764,0.8926627633862122,0.07049583804736506,0.001587915917423872,0.21598622531033201,-1.2724173469957667,0.5708773842772209,0.011383240921514912,0.0113625513224482,2.0689599066711986e-05,0.15343915343915343,0.24369747899159663,0.18831168831168832,0.8465608465608465,0.7563025210084033,0.1039426523297491,82.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,blocked_date_calibration,isotonic_score_calibration,5,10473,119,0.0113625513224482,0.010968057846220186,0.04777844651235844,0.9073682399365001,0.07604514336636242,0.0035078197650844287,0.24576802507836992,-1.2323056646922668,0.5703892743654765,0.010661619899073611,0.0113625513224482,-0.000700931423374589,0.11294117647058824,0.40336134453781514,0.17647058823529413,0.8870588235294118,0.5966386554621849,0.0967741935483871,84.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,station_grouped_calibration,logistic_score_calibration,27,10473,119,0.0113625513224482,0.010950925392671252,0.05003690851928175,0.8815811045298939,0.06969200512671006,0.0014572643767503317,0.4052220881274625,-0.3378310023390939,0.9019706173815276,0.01144088302588904,0.0113625513224482,7.833170344083949e-05,0.1407766990291262,0.24369747899159663,0.17846153846153848,0.8592233009708737,0.7563025210084033,0.09797297297297297,85.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,blocked_date_calibration,isotonic_score_calibration,5,10473,119,0.0113625513224482,0.011010247392843054,0.04803534274899902,0.9008916295898309,0.06254247890840511,0.0036572766925337696,0.75,-1.0194407135010604,0.6346167504816587,0.010065857464177519,0.0113625513224482,-0.0012966938582706818,0.11083743842364532,0.37815126050420167,0.1714285714285714,0.8891625615763546,0.6218487394957983,0.09375,88.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,blocked_date_calibration,isotonic_score_calibration,5,10473,119,0.0113625513224482,0.010921657797258382,0.049415207455244595,0.9025850440620522,0.07697594408592416,0.0042000743272596775,0.21563502740301588,-1.4961720493926733,0.4843057879879472,0.010496303137314393,0.0113625513224482,-0.0008662481851338076,0.1184573002754821,0.36134453781512604,0.1784232365145228,0.8815426997245179,0.6386554621848739,0.0979498861047836,90.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,station_grouped_calibration,isotonic_score_calibration,27,10473,119,0.0113625513224482,0.010940132662386406,0.050137064694109244,0.8977977901610712,0.08732619003270195,0.0016613404469309277,0.999999,-1.5196560756272,0.5108676208359155,0.011449912067251704,0.0113625513224482,8.736074480350346e-05,0.14285714285714285,0.24369747899159663,0.18012422360248448,0.8571428571428571,0.7563025210084033,0.09897610921501707,91.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,blocked_date_calibration,isotonic_score_calibration,5,10473,119,0.0113625513224482,0.011005033626027477,0.047783314403585554,0.9050782955639277,0.06490388600542135,0.003609444166289908,0.3095238095238094,-1.169499640281736,0.5817732426538799,0.010139271125614961,0.0113625513224482,-0.0012232801968332391,0.12181303116147309,0.36134453781512604,0.1822033898305085,0.8781869688385269,0.6386554621848739,0.10023310023310024,97.5,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,18,0.00966183574879227,0.1792638700324798,0.5260708993678436,0.9126769045468233,0.05434806453753948,0.25892794577636985,0.8808432282695922,-5.263392337186729,1.044514897950189,0.2685897815251621,0.00966183574879227,0.25892794577636985,0.0196078431372549,0.05555555555555555,0.02898550724637681,0.9803921568627451,0.9444444444444444,0.014705882352941176,113.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,18,0.00966183574879227,0.16298086116006713,0.4757794788802956,0.9137308039747064,0.05540329020913752,0.24031994746392582,0.8650578128992858,-4.914378434045072,0.9337878795605621,0.24998178321271805,0.00966183574879227,0.2403199474639258,0.0425531914893617,0.1111111111111111,0.061538461538461535,0.9574468085106383,0.8888888888888888,0.031746031746031744,115.5,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,18,0.00966183574879227,0.17973700057866293,0.5343376700849323,0.9213188798554652,0.06006601396057469,0.2524714871589709,0.8686946483346618,-5.369303190511033,1.0362664108712387,0.26213332290776314,0.00966183574879227,0.2524714871589709,0.03225806451612903,0.05555555555555555,0.04081632653061224,0.967741935483871,0.9444444444444444,0.020833333333333332,118.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,18,0.00966183574879227,0.1831177375422676,0.5474361051196442,0.9270701595904849,0.06608369171431804,0.2547794339566033,0.8746713080741862,-5.5593278563802,1.0772296968440112,0.2644412697053956,0.00966183574879227,0.25477943395660335,0.061224489795918366,0.16666666666666666,0.08955223880597016,0.9387755102040817,0.8333333333333334,0.046875,125.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,119,0.0113625513224482,0.1234694744247013,0.37175422594760155,0.9239598872193266,0.10712590626682081,0.18616715586619953,0.8340024861805391,-4.336287421428331,0.7972456797641798,0.1975297071886477,0.0113625513224482,0.1861671558661995,0.11944444444444445,0.36134453781512604,0.17954070981210854,0.8805555555555555,0.6386554621848739,0.09862385321100918,126.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,station_grouped_calibration,logistic_score_calibration_balanced,27,10473,119,0.0113625513224482,0.12664421845989776,0.37150745594668166,0.9225907090670922,0.12156956218109596,0.19491054131942817,0.8244268179128639,-4.416072304857916,0.9081472512888963,0.20627309264187638,0.0113625513224482,0.19491054131942817,0.12704918032786885,0.2605042016806723,0.17079889807162535,0.8729508196721312,0.7394957983193278,0.09337349397590361,127.0,ge33_exploratory
