prediction_source,validation_scheme,dataset_label,target_col,model,event_target,score_bin,n,score_min,score_max,mean_score,event_rate,event_count,mean_official_wbgt,station_count,mean_residual_official_minus_score,low_support,official_event_threshold_c,bin_kind
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,"(25.92, 26.26]",1047,25.92040167496208,26.25974309589663,26.08009682281807,0.0,0,25.960744985673355,27,-0.1193518371447162,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,"(26.26, 26.636]",1048,26.259745970416255,26.635957603144547,26.43987719764624,0.0,0,26.294656488549617,27,-0.14522070909662332,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,"(26.636, 27.339]",1047,26.63612541471405,27.339412242230757,26.946122084926024,0.0,0,26.63772683858644,27,-0.30839524633958604,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,"(27.339, 28.284]",1047,27.339512445693096,28.28369094766473,27.782678981820823,0.0,0,27.653486150907355,27,-0.12919283091346756,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,"(28.284, 29.401]",1047,28.285647332095,29.40015632042522,28.829474154355076,0.0066857688634192934,7,29.10210124164279,27,0.272627087287713,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,"(29.401, 30.458]",1047,29.40155980385393,30.455061136297797,29.91341377588651,0.02865329512893983,30,29.93610315186246,27,0.022689375975950554,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,"(30.458, 32.292]",1048,30.458321074267023,32.292270199933505,30.99903830514913,0.07824427480916031,82,30.981870229007633,27,-0.01716807614149829,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,"(23.378999999999998, 25.31]",1048,23.37980197943829,25.30932365707771,24.935875841546252,0.0,0,25.289026717557253,26,0.35315087601100004,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,"(25.31, 25.674]",1047,25.31067987960475,25.673858439157016,25.510215779198898,0.0,0,25.550811843361988,26,0.04059606416308981,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,"(25.674, 25.958]",1047,25.67387856770977,25.957542741013413,25.809881817563635,0.0,0,25.73533906399236,27,-0.07454275357127571,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,"(25.958, 26.287]",1047,25.95817207204841,26.28692852406496,26.12363958789605,0.0,0,26.060076408787012,27,-0.06356317910903897,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,"(26.287, 26.687]",1048,26.2871017660145,26.68708864429015,26.48822109268469,0.0009541984732824427,1,26.246755725190837,27,-0.24146536749385206,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,"(26.687, 27.321]",1047,26.687373554650343,27.320566460637657,26.96456302787526,0.0057306590257879654,6,26.672492836676216,27,-0.29207019119904487,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,"(27.321, 28.175]",1047,27.32149494940485,28.173995863081256,27.72166146179822,0.03629417382999045,38,27.65826170009551,27,-0.06339976170270845,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,"(28.175, 29.351]",1047,28.17757396380475,29.34997169855429,28.726831482779748,0.16141356255969436,169,29.048328557784142,27,0.3214970750043946,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,"(29.351, 30.491]",1047,29.350943396967768,30.491330799941014,29.93175800151077,0.31805157593123207,333,29.942215854823306,27,0.01045785331253768,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,"(30.491, 32.551]",1048,30.49149496421773,32.55102873584972,31.077843975441066,0.6192748091603053,649,31.047232824427482,27,-0.030611151013584248,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,"(23.378999999999998, 25.31]",1048,23.37980197943829,25.30932365707771,24.935875841546252,0.0,0,25.289026717557253,26,0.35315087601100004,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,"(25.31, 25.674]",1047,25.31067987960475,25.673858439157016,25.510215779198898,0.0,0,25.550811843361988,26,0.04059606416308981,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,"(25.674, 25.958]",1047,25.67387856770977,25.957542741013413,25.809881817563635,0.0,0,25.73533906399236,27,-0.07454275357127571,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,"(25.958, 26.287]",1047,25.95817207204841,26.28692852406496,26.12363958789605,0.0,0,26.060076408787012,27,-0.06356317910903897,False,33.0,quantile
