source_path,row_id,model_name,official_wbgt_c,model_score,station_id,hour_sgt,timestamp,date,cv_scheme,fold,residual_c,abs_error_c,obs_ge31,pred_ge31_fixed,obs_ge33,pred_ge33_fixed,ge31_event_class,observed_wbgt_bin,predicted_score_bin
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,815,M4_inertia_ridge,32.6,31.141217392999074,S142,11,2026-05-07 11:00:00+08:00,2026-05-07,loso,S142,1.458782607000927,1.458782607000927,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,602,M4_inertia_ridge,32.6,31.082250087866207,S137,11,2026-05-10 11:00:00+08:00,2026-05-10,loso,S137,1.5177499121337945,1.5177499121337945,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,818,M4_inertia_ridge,32.6,31.005956910672857,S142,14,2026-05-07 14:00:00+08:00,2026-05-07,loso,S142,1.594043089327144,1.594043089327144,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1561,M4_inertia_ridge,32.5,31.64816142997613,S184,13,2026-05-07 13:00:00+08:00,2026-05-07,loso,S184,0.8518385700238689,0.8518385700238689,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1561,M7_compact_weather_ridge,32.5,31.61275577705559,S184,13,2026-05-07 13:00:00+08:00,2026-05-07,loso,S184,0.8872442229444104,0.8872442229444104,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1594,M7_compact_weather_ridge,32.5,31.461220415625423,S184,11,2026-05-10 11:00:00+08:00,2026-05-10,time_block,time_block_04,1.038779584374577,1.038779584374577,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1561,M4_inertia_ridge,32.5,31.436191343786653,S184,13,2026-05-07 13:00:00+08:00,2026-05-07,time_block,time_block_01,1.0638086562133466,1.0638086562133466,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1594,M7_compact_weather_ridge,32.5,31.302557017884222,S184,11,2026-05-10 11:00:00+08:00,2026-05-10,loso,S184,1.1974429821157777,1.1974429821157777,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1561,M7_compact_weather_ridge,32.5,31.182046765017063,S184,13,2026-05-07 13:00:00+08:00,2026-05-07,time_block,time_block_01,1.3179532349829373,1.3179532349829373,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1594,M4_inertia_ridge,32.5,31.053219075847213,S184,11,2026-05-10 11:00:00+08:00,2026-05-10,loso,S184,1.4467809241527867,1.4467809241527867,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,356,M7_compact_weather_ridge,32.4,32.68458789056381,S129,13,2026-05-10 13:00:00+08:00,2026-05-10,time_block,time_block_04,-0.28458789056381306,0.28458789056381306,True,True,False,False,hit,32-33,32-33
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1163,M7_compact_weather_ridge,32.4,31.894515637912413,S147,14,2026-05-10 14:00:00+08:00,2026-05-10,time_block,time_block_04,0.5054843620875857,0.5054843620875857,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,106,M7_compact_weather_ridge,32.4,31.880759778745904,S125,11,2026-05-10 11:00:00+08:00,2026-05-10,time_block,time_block_04,0.5192402212540941,0.5192402212540941,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,106,M7_compact_weather_ridge,32.4,31.804860046886898,S125,11,2026-05-10 11:00:00+08:00,2026-05-10,loso,S125,0.595139953113101,0.595139953113101,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,356,M7_compact_weather_ridge,32.4,31.795508355218036,S129,13,2026-05-10 13:00:00+08:00,2026-05-10,loso,S129,0.6044916447819624,0.6044916447819624,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,356,M4_inertia_ridge,32.4,31.62375020028084,S129,13,2026-05-10 13:00:00+08:00,2026-05-10,loso,S129,0.7762497997191602,0.7762497997191602,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,135,M4_inertia_ridge,32.4,31.593407226006896,S126,13,2026-05-07 13:00:00+08:00,2026-05-07,loso,S126,0.8065927739931027,0.8065927739931027,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,135,M7_compact_weather_ridge,32.4,31.526497144811515,S126,13,2026-05-07 13:00:00+08:00,2026-05-07,loso,S126,0.8735028551884838,0.8735028551884838,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,540,M7_compact_weather_ridge,32.4,31.46037251726017,S135,11,2026-05-10 11:00:00+08:00,2026-05-10,time_block,time_block_04,0.9396274827398301,0.9396274827398301,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,356,M4_inertia_ridge,32.4,31.44210298750868,S129,13,2026-05-10 13:00:00+08:00,2026-05-10,time_block,time_block_04,0.9578970124913191,0.9578970124913191,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,106,M4_inertia_ridge,32.4,31.43260168498772,S125,11,2026-05-10 11:00:00+08:00,2026-05-10,loso,S125,0.9673983150122787,0.9673983150122787,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,135,M4_inertia_ridge,32.4,31.39822470235537,S126,13,2026-05-07 13:00:00+08:00,2026-05-07,time_block,time_block_01,1.0017752976446275,1.0017752976446275,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,135,M7_compact_weather_ridge,32.4,31.22242727611176,S126,13,2026-05-07 13:00:00+08:00,2026-05-07,time_block,time_block_01,1.1775727238882396,1.1775727238882396,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,540,M7_compact_weather_ridge,32.4,31.178478992504903,S135,11,2026-05-10 11:00:00+08:00,2026-05-10,loso,S135,1.2215210074950953,1.2215210074950953,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1409,M7_compact_weather_ridge,32.3,32.220200519280176,S151,12,2026-05-10 12:00:00+08:00,2026-05-10,time_block,time_block_04,0.07979948071982079,0.07979948071982079,True,True,False,False,hit,32-33,32-33
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,136,M7_compact_weather_ridge,32.3,32.02724676693715,S126,14,2026-05-07 14:00:00+08:00,2026-05-07,loso,S126,0.2727532330628506,0.2727532330628506,True,True,False,False,hit,32-33,32-33
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,136,M4_inertia_ridge,32.3,32.01933348147377,S126,14,2026-05-07 14:00:00+08:00,2026-05-07,loso,S126,0.2806665185262247,0.2806665185262247,True,True,False,False,hit,32-33,32-33
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,570,M7_compact_weather_ridge,32.3,31.56237339501715,S137,14,2026-05-07 14:00:00+08:00,2026-05-07,loso,S137,0.7376266049828466,0.7376266049828466,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1532,M7_compact_weather_ridge,32.3,31.51160383625208,S180,11,2026-05-10 11:00:00+08:00,2026-05-10,time_block,time_block_04,0.7883961637479189,0.7883961637479189,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1409,M7_compact_weather_ridge,32.3,31.422723086124368,S151,12,2026-05-10 12:00:00+08:00,2026-05-10,loso,S151,0.8772769138756296,0.8772769138756296,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1532,M7_compact_weather_ridge,32.3,31.291453846641552,S180,11,2026-05-10 11:00:00+08:00,2026-05-10,loso,S180,1.008546153358445,1.008546153358445,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,257,M4_inertia_ridge,32.3,31.20525815256728,S128,11,2026-05-07 11:00:00+08:00,2026-05-07,time_block,time_block_01,1.0947418474327186,1.0947418474327186,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,322,M4_inertia_ridge,32.3,31.14492188114028,S129,14,2026-05-07 14:00:00+08:00,2026-05-07,loso,S129,1.1550781188597163,1.1550781188597163,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,257,M4_inertia_ridge,32.3,31.137712368203417,S128,11,2026-05-07 11:00:00+08:00,2026-05-07,loso,S128,1.1622876317965805,1.1622876317965805,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1532,M4_inertia_ridge,32.3,31.11427712684705,S180,11,2026-05-10 11:00:00+08:00,2026-05-10,loso,S180,1.1857228731529474,1.1857228731529474,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,570,M4_inertia_ridge,32.3,31.055996821481383,S137,14,2026-05-07 14:00:00+08:00,2026-05-07,loso,S137,1.2440031785186143,1.2440031785186143,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1409,M4_inertia_ridge,32.3,31.040329207371464,S151,12,2026-05-10 12:00:00+08:00,2026-05-10,loso,S151,1.2596707926285333,1.2596707926285333,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,322,M7_compact_weather_ridge,32.3,31.035655473111788,S129,14,2026-05-07 14:00:00+08:00,2026-05-07,loso,S129,1.264344526888209,1.264344526888209,True,True,False,False,hit,32-33,31-32
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,136,M4_inertia_ridge,32.3,31.007321650312868,S126,14,2026-05-07 14:00:00+08:00,2026-05-07,time_block,time_block_01,1.2926783496871295,1.2926783496871295,True,True,False,False,hit,32-33,31-32
