source_path,row_id,model_name,official_wbgt_c,model_score,station_id,hour_sgt,timestamp,date,cv_scheme,fold,residual_c,abs_error_c,obs_ge31,pred_ge31_fixed,obs_ge33,pred_ge33_fixed,ge31_event_class,observed_wbgt_bin,predicted_score_bin
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,789,M4_inertia_ridge,33.3,30.98941955729261,S141,12,2026-05-10 12:00:00+08:00,2026-05-10,time_block,time_block_04,2.310580442707387,2.310580442707387,True,False,True,False,miss,>=33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,603,M4_inertia_ridge,33.1,30.713598136660057,S137,12,2026-05-10 12:00:00+08:00,2026-05-10,time_block,time_block_04,2.3864018633399446,2.3864018633399446,True,False,True,False,miss,>=33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,604,M4_inertia_ridge,33.1,30.90632637808294,S137,13,2026-05-10 13:00:00+08:00,2026-05-10,time_block,time_block_04,2.1936736219170605,2.1936736219170605,True,False,True,False,miss,>=33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,757,M7_compact_weather_ridge,33.0,29.61734957305593,S141,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,3.382650426944071,3.382650426944071,True,False,True,False,miss,>=33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,757,M4_inertia_ridge,33.0,30.04920342636341,S141,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.950796573636591,2.950796573636591,True,False,True,False,miss,>=33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,757,M7_compact_weather_ridge,33.0,30.321376901592537,S141,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S141,2.6786230984074635,2.6786230984074635,True,False,True,False,miss,>=33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,757,M4_inertia_ridge,33.0,30.75115287804096,S141,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S141,2.2488471219590416,2.2488471219590416,True,False,True,False,miss,>=33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,852,M4_inertia_ridge,32.9,30.887984119591252,S142,13,2026-05-10 13:00:00+08:00,2026-05-10,time_block,time_block_04,2.0120158804087467,2.0120158804087467,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,293,M4_inertia_ridge,32.8,30.98941955729261,S128,12,2026-05-10 12:00:00+08:00,2026-05-10,time_block,time_block_04,1.810580442707387,1.810580442707387,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,820,M7_compact_weather_ridge,32.7,28.38354046795029,S142,16,2026-05-07 16:00:00+08:00,2026-05-07,time_block,time_block_01,4.316459532049713,4.316459532049713,True,False,False,False,miss,32-33,28-29
