prediction_source,dataset_label,target_col,ablation_model,station_id,n,MAE,bias,official_ge_31_count,official_ge_33_count,fixed_31_recall,fixed_31_F1,residual_p90,residual_mean_high_tail
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,S184,388,0.8698966409631802,-0.07158857996158098,36,2,0.3333333333333333,0.4444444444444444,1.0794761390621677,1.384286288879796
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,S145,388,0.8596130247222528,0.004671916051833509,48,3,0.4166666666666667,0.5633802816901409,1.3322615909087903,1.268108504229799
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,S130,388,0.8248662126650195,0.22990761027750087,32,0,0.28125,0.391304347826087,1.4080266144141642,0.9203774072100384
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,S124,388,0.823303914774591,-0.28450179577876,10,0,0.2,0.14814814814814817,0.8964094776226915,0.8560185256103242
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,S153,388,0.8204483924871364,0.025757925081577992,37,0,0.43243243243243246,0.5517241379310345,1.17495551827189,0.9852799267602992
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,S129,385,0.795337180985845,0.09873847263873395,47,0,0.2978723404255319,0.45901639344262296,1.2330925026987354,1.2241750629083725
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S139,388,1.6717396689393185,-0.7543843928119989,8,0,0.0,,1.805400554645978,2.4188131569253892
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S142,388,1.5873063338611275,0.5521653108415915,84,32,0.0,,3.7951864263348516,3.531074762978167
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S147,388,1.4523493221760284,-0.11646012476396223,55,4,0.0,,2.620355378015899,2.7922450247600232
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S137,388,1.4242829441343083,0.632489454756421,77,26,0.0,,3.4562439420655684,3.21145084104517
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S135,388,1.3973674265514786,0.20240392491235176,69,14,0.028985507246376812,0.05633802816901409,2.5979266421817924,2.7030512796400386
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S128,388,1.3838492402592952,0.18044276079631197,57,9,0.017543859649122806,0.034482758620689655,2.589699283461852,2.772318886454481
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S151,388,1.3679644604941048,-0.1790725906227595,58,3,0.0,,2.1632930305693923,2.353178045803616
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S187,388,1.354844767506325,-0.126925765302218,47,1,0.0,,2.238694340100995,2.295424650640783
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S149,388,1.3509603001976234,-0.5521690484876308,31,0,0.0,,1.7672141447423393,2.0953146704446244
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S127,388,1.3131858196411845,0.17436967872023643,56,2,0.0,,2.569200351322453,2.602377151192464
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S125,388,1.3059185831712146,0.561154230263397,52,1,0.17307692307692307,0.2903225806451613,2.468907363560033,1.97601290488281
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S150,388,1.2906479183071797,-0.2805115407562483,34,1,0.0,,1.8935530656130601,2.2153494734169215
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S143,388,1.2881148564662783,0.22496681015247466,54,6,0.12962962962962962,0.2222222222222222,2.2205563415753815,1.925091642661307
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S148,388,1.2626447988630445,-0.5444828212369831,21,0,0.0,,1.4762721296296664,1.8584684072787199
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S141,388,1.258049669904066,0.3115511472442879,53,6,0.018867924528301886,0.037037037037037035,2.54514048531832,2.5891976902959746
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S144,388,1.222872974952731,0.010067863327402745,44,5,0.0,,2.351779675751294,2.673069546021629
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S145,388,1.201379719534648,0.07138572386626037,48,3,0.0625,0.11764705882352941,2.1461887572206,2.085310713777974
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S129,385,1.1921397276529864,0.05909313134582471,47,0,0.0,,2.1523250988009264,2.353194287051991
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S184,388,1.1460713423703823,-0.025799502865727384,36,2,0.05555555555555555,0.10526315789473684,1.9582018242262282,2.2563884770934735
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S180,388,1.1366793167118148,-0.09238647447050137,47,1,0.0851063829787234,0.1509433962264151,1.847534555443133,1.7737670424392966
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S126,388,1.1247049066116002,-0.042309171288230946,38,1,0.13157894736842105,0.22727272727272727,1.9917131189882902,2.0252365285460754
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S146,388,1.1202706630184642,-0.3347568338953475,29,0,0.034482758620689655,0.06666666666666667,1.4553931597591319,1.4771462136134805
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S140,388,1.1157117715154357,-0.22140303557354937,27,0,0.2222222222222222,0.3636363636363636,1.6178037159097935,1.2158454755619414
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S124,388,1.106495723636243,-0.30509386406821126,10,0,0.0,,1.5281680570946472,2.0186392973002816
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S130,388,1.0502684234781232,0.22237352724059947,32,0,0.0,,2.043814013312553,2.0740736873235464
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S153,388,1.0329090922280706,0.032130023211877176,37,0,0.13513513513513514,0.23255813953488372,1.7317301958667897,1.6689482146450563
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,S132,388,0.967903878199231,0.349025617568028,45,2,0.1111111111111111,0.19607843137254902,1.8217507006984617,1.6921075898294335
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S142,388,1.3150297719701296,0.5956690401076054,84,32,0.16666666666666666,0.2828282828282828,3.158929591997369,2.8068536435924227
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S135,388,1.291129125769193,0.025599077766952985,69,14,0.2318840579710145,0.34782608695652173,2.54070424880416,2.2805421174561196
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S137,388,1.2385742158825837,0.7168812105368697,77,26,0.15584415584415584,0.2608695652173913,2.7239133288103616,2.540232382418629
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S128,388,1.1566780340479015,0.07836909965018216,57,9,0.24561403508771928,0.358974358974359,2.364750492876808,2.1423879057859425
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S187,388,1.0789059479955796,-0.10475795029150473,47,1,0.19148936170212766,0.2857142857142857,1.782937104142121,1.4230531807064632
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S141,388,1.0732014714296862,0.20875855779631491,53,6,0.22641509433962265,0.3243243243243244,2.3042602457253785,2.0103575562322504
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S151,388,1.0449847244483592,-0.16080158573242784,58,3,0.27586206896551724,0.40506329113924044,1.7182036242924459,1.5586264514968855
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S125,388,1.0377494145679567,0.35118185863733353,52,1,0.28846153846153844,0.4054054054054054,2.0074335677572432,1.546908122833633
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S150,388,1.0372286477591257,-0.25808715063422216,34,1,0.2647058823529412,0.36000000000000004,1.392425010556006,1.428230346198921
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S143,388,1.0343832324800497,0.07641150404114709,54,6,0.2962962962962963,0.4050632911392405,2.025525177487129,1.5006601306659784
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S147,388,1.0271186900078881,-0.017030814554296662,55,4,0.21818181818181817,0.33333333333333337,1.7125292682740942,1.7654873856929292
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S127,388,0.9946723446621595,0.2758088728277073,56,2,0.23214285714285715,0.35616438356164387,2.0568284583232326,1.6493544484089984
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S126,388,0.9935319387370567,-0.11683198063812977,38,1,0.2894736842105263,0.360655737704918,1.8524452968395433,1.5941761082026038
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S140,388,0.9827963586464364,-0.2964777328138849,27,0,0.5185185185185185,0.5599999999999999,1.3838340399934461,0.6580078363505147
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S149,388,0.9782160907300216,-0.4190593370449751,31,0,0.3548387096774194,0.44000000000000006,1.0437144693375702,1.0589239391778358
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S145,388,0.9742025082139419,-0.10622701721321265,48,3,0.375,0.5,1.6059360264029194,1.518487419410313
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S146,388,0.9694261909496911,-0.3509806572892929,29,0,0.4482758620689655,0.5306122448979592,1.053772235386709,0.7946880135056238
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S180,388,0.960457583676098,-0.1674581740322694,47,1,0.3191489361702128,0.4285714285714286,1.3697403979315679,1.2686741955017897
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S144,388,0.9381255146497841,0.11137795295387859,44,5,0.2727272727272727,0.39344262295081966,1.7216492955395568,1.5632587411500423
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S148,388,0.9156570853791804,-0.4103824394762734,21,0,0.47619047619047616,0.5,0.9580679790579737,0.7004427299402846
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S124,388,0.9119716080637573,-0.1919166431623554,10,0,0.3,0.20689655172413793,1.264956193612804,1.061752372012397
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S139,388,0.9003019492214076,-0.39870520536999915,8,0,0.0,,1.0195438430299202,1.332387781773365
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S130,388,0.8954300308696668,0.24508124396583797,32,0,0.3125,0.4166666666666667,1.6291506971270526,1.0390354850254477
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S184,388,0.8886481483466914,-0.12836644502487887,36,2,0.3611111111111111,0.44067796610169496,1.2986857068067594,1.359045953692165
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S129,385,0.8880307741224772,0.1880053221425972,47,0,0.2765957446808511,0.40624999999999994,1.5122583166179924,1.3661211658125738
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S132,388,0.8772196556768339,0.29400317462040326,45,2,0.35555555555555557,0.47058823529411764,1.547779712834248,1.1809813391112212
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,S153,388,0.8691444979168934,-0.04292755303854975,37,0,0.3783783783783784,0.4666666666666667,1.2895081010030152,1.1034181594041583
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_weather,S139,388,1.5726039407270855,-1.1095932214119502,8,0,0.0,,1.0134265180073982,1.7690983972140657
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_weather,S142,388,1.4951192771963218,0.5397332786613258,84,32,0.0,,3.600554270423753,3.281032096374252
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_weather,S137,388,1.4093600140971463,0.6608570606388302,77,26,0.0,,3.25225010890486,2.983223233284664
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_weather,S147,388,1.3088108441037944,-0.18569491755839607,55,4,0.0,,2.0896872552500882,2.404354787569359
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_weather,S128,388,1.2766858525508002,0.1923762927451071,57,9,0.017543859649122806,0.034482758620689655,2.5168125714652283,2.593115531873498
loso_sprint2a_oof,hourly_max,official_wbgt_c_max,L1_proxy_weather,S135,388,1.2693313492274998,0.30235605464917936,69,14,0.0,,2.710325753667365,2.621296541507845
