cell_id,canyon_axis_orientation_deg,height_roughness_iqr_m,height_asymmetry_idx,canyon_source_status,feature_version
TP_0074,,56.30000305175781,0.789621316302994,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0081,,16.79999542236328,0.21079041223154527,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0082,,2.7999954223632812,0.03178201406443555,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0083,,67.20000267028809,0.7878077312811484,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0085,,30.0,0.6666666518518523,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0088,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0089,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0090,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0097,,6.0,0.39999997333333515,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0098,,96.0,0.9142857055782314,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0099,,2.0,0.24999996875000394,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0102,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0103,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0104,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0108,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0110,,47.900001525878906,0.7615262257926213,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0112,,69.0,0.7666666581481483,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0114,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0115,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0116,,0.5999999999999659,0.03846153599605329,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0117,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0119,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0122,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0123,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0126,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0127,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0133,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0135,,2.5,0.1999999840000013,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0136,,7.0,0.699999930000007,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0139,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0141,,69.0,0.7666666581481483,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0146,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0153,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0154,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0159,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0160,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0162,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0165,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0166,,24.900001525878906,0.713467040795059,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0168,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0169,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0170,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0171,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0183,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0192,,11.200000762939453,0.2970822344615772,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0196,,61.600003242492676,0.8639551155954529,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0197,,89.0,0.8557692225406806,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0199,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0206,,5.0,0.3333333111111126,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0207,,2.0,0.16666665277777895,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0208,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0212,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0215,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0218,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0221,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0226,,75.0,0.8333333240740742,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0227,,66.0,0.7333333251851853,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0230,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0233,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0234,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0236,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0237,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0245,,2.0999999046325684,0.23333329681103018,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0248,,12.099998474121094,0.3769469991386159,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0254,,6.0,0.28571427210884415,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0255,,87.0,0.966666655925926,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0256,,75.0,0.8333333240740742,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0257,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0263,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0276,,22.400001525878906,0.641833808157147,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0277,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0278,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0285,,80.0,0.8888888790123458,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0286,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0293,,6.0,0.3333333148148158,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0300,,74.3000030517578,0.6557811155753888,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0301,,75.60000228881835,0.6672550713615394,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0313,,2.0,0.16666665277777895,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0318,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0319,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0320,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0326,,98.3000030517578,0.867608115943688,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0337,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0344,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0346,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0349,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0355,,98.00000190734863,0.8242220338558754,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0359,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0361,,19.600001335144043,0.5616045821375036,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0365,,14.299999237060547,0.4880545775208895,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0366,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0371,,24.900001525878906,0.713467040795059,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0372,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0373,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0378,,6.0,0.4999999583333368,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0379,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0380,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0381,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0383,,41.09999990463257,0.8562499801746373,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0403,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0406,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0407,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0409,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0410,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0412,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0418,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0430,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0431,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0433,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0438,,108.0,0.8999999925000001,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0448,,9.0,0.074999999375,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0454,,24.900001525878906,0.713467040795059,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0458,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0460,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0464,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0465,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0467,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0475,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0489,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0492,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0495,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0498,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0519,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0523,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0538,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0542,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0543,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0544,,7.0,0.46666663555555765,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0546,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0552,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0554,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0555,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0556,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0560,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0564,,9.0,0.4285714081632663,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0565,,2.0,0.16666665277777895,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0568,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0569,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0570,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0571,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0572,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0573,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0575,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0581,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0584,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0587,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0588,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0589,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0590,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0592,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0599,,14.0,0.5283018668565334,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0600,,3.0,0.19999998666666757,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0601,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0603,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0605,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0608,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0610,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0611,,2.0,0.16666665277777895,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0612,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0614,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0616,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0622,,3.3000001907348633,0.2156862701901766,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0623,,22.40000057220459,0.5941644436267547,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0627,,7.5,0.3749999812500009,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0628,,84.0,0.8484848399142946,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0632,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0636,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0641,,2.0,0.16666665277777895,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0646,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0647,,11.200000762939453,0.2970822344615772,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0649,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0650,,111.0,0.9736842019852263,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0651,,33.60000228881836,0.4712482521659828,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0657,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0663,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0669,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0670,,5.0,0.3333333111111126,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0672,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0673,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0674,,3.0,0.2499999791666684,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0676,,25.200000762939453,0.668435002242149,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0677,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0680,,2.799999237060547,0.07427053331899452,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0681,,2.8000030517578125,0.08022930799737238,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0684,,47.59999847412109,0.7920132926892542,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0691,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0693,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0704,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0707,,8.400001525878906,0.2406877053848398,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0710,,17.099998474121094,0.5327102415657998,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0711,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0713,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0718,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0719,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0720,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0722,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0727,,6.0,0.19999999333333354,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0740,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0744,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0745,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0746,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0747,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0759,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0762,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0767,,20.099998474121094,0.6261681870221102,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0772,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0773,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0774,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0777,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0786,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0787,,2.0,0.09999999500000024,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0792,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
