n,mae,rmse,bias,r2,model,cv_scheme,n_folds,n_features,wbgt_ge_31_precision,wbgt_ge_31_recall,wbgt_ge_31_f1,wbgt_ge_31_tp,wbgt_ge_31_fp,wbgt_ge_31_fn,wbgt_ge_33_precision,wbgt_ge_33_recall,wbgt_ge_33_f1,wbgt_ge_33_tp,wbgt_ge_33_fp,wbgt_ge_33_fn
10473,1.255119728987598,1.7127059043259565,-0.8507328650205238,0.32864870397327706,M0_raw_proxy,loso,27,0,,0.0,,0,0,623,,0.0,,0,0,30
10473,1.163903129988769,1.488487838887996,1.899733345133861e-06,0.49292193620167757,M1_global_bias,loso,27,0,,0.0,,0,0,623,,0.0,,0,0,30
10473,0.97327027190089,1.313151540867484,2.8313309138103235e-06,0.6053483371050343,M1b_period_bias,loso,27,0,1.0,0.0016051364365971107,0.0032051282051282046,1,0,622,,0.0,,0,0,30
10473,1.1327871207814064,1.4441571873176944,-0.0002897081886722544,0.5226761072035397,M2_linear_proxy,loso,27,1,1.0,0.0016051364365971107,0.0032051282051282046,1,0,622,,0.0,,0,0,30
10473,0.8918133550730747,1.2090638970131904,0.003326648630264172,0.6654332726052961,M3_weather_ridge,loso,27,14,0.6666666666666666,0.05457463884430177,0.10089020771513353,34,17,589,,0.0,,0,0,30
10473,0.8775680409295555,1.196626546752415,0.0034548597140110116,0.6722810849408511,M4_inertia_ridge,loso,27,18,0.6931818181818182,0.09791332263242375,0.17158931082981718,61,27,562,,0.0,,0,0,30
10473,0.894783576321793,1.2291081222414109,0.0035464107332386628,0.6542482244332328,M5_v10_morphology_ridge,loso,27,15,0.6716417910447762,0.07223113964686999,0.13043478260869565,45,22,578,,0.0,,0,0,30
10473,0.8947835763217905,1.2291081222414082,0.003546410733223232,0.6542482244332344,M6_v10_overhead_ridge,loso,27,17,0.6716417910447762,0.07223113964686999,0.13043478260869565,45,22,578,,0.0,,0,0,30
10473,0.8947835763217948,1.229108122241412,0.003546410733232285,0.6542482244332322,M7_compact_weather_ridge,loso,27,8,0.6716417910447762,0.07223113964686999,0.13043478260869565,45,22,578,,0.0,,0,0,30
10473,1.255119728987598,1.7127059043259565,-0.8507328650205238,0.32864870397327706,M0_raw_proxy,time_block,5,0,,0.0,,0,0,623,,0.0,,0,0,30
10473,1.1793467767809664,1.5065930798383027,0.013849692411140601,0.4805112123858898,M1_global_bias,time_block,5,0,,0.0,,0,0,623,,0.0,,0,0,30
10473,1.0176201221762662,1.3895220308078444,0.015043872507814537,0.558109041464149,M1b_period_bias,time_block,5,0,,0.0,,0,0,623,,0.0,,0,0,30
10473,1.1507561325941225,1.4697487100300288,-0.012905591410234778,0.5056091581642677,M2_linear_proxy,time_block,5,1,,0.0,,0,0,623,,0.0,,0,0,30
10473,1.0097847703419256,1.3932300147200034,0.0728096181304676,0.5557474944625674,M3_weather_ridge,time_block,5,14,0.20408163265306123,0.016051364365971106,0.02976190476190476,10,39,613,,0.0,,0,0,30
10473,1.0430166191373333,1.461668446628348,0.11034842699230535,0.5110302577500818,M4_inertia_ridge,time_block,5,18,0.18,0.014446227929373997,0.02674591381872214,9,41,614,,0.0,,0,0,30
10473,1.0126345239211507,1.4038340354728869,0.05604761714069639,0.5489592539346888,M5_v10_morphology_ridge,time_block,5,15,0.28846153846153844,0.024077046548956663,0.044444444444444446,15,37,608,,0.0,,0,0,30
10473,1.0126345239212644,1.403834035473079,0.05604761714071443,0.5489592539345656,M6_v10_overhead_ridge,time_block,5,17,0.28846153846153844,0.024077046548956663,0.044444444444444446,15,37,608,,0.0,,0,0,30
10473,1.0126345239211816,1.4038340354729413,0.05604761714070318,0.548959253934654,M7_compact_weather_ridge,time_block,5,8,0.28846153846153844,0.024077046548956663,0.044444444444444446,15,37,608,,0.0,,0,0,30
