cell_id,elderly_pct_65plus,children_pct_under5,subzone_area_weighted,dominant_subzone,dominant_planning_area,demographic_vulnerability_raw,demographic_vulnerability_score,bus_stop_score_raw,bus_stop_count,mrt_exit_score_raw,mrt_exit_count,sport_facility_score_raw,sport_facility_count,hawker_centre_score_raw,hawker_centre_count,eldercare_score_raw,eldercare_count,preschool_score_raw,preschool_count,outdoor_exposure_raw,node_vulnerability_raw,outdoor_exposure_score_v071,node_vulnerability_score,vulnerability_score_v071
TP_0011,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.5129998271226737,11,0.22763033509404296,2,0.05270106311087039,1,0.1254432285441773,2,0.0,0,0.34847005525974845,6,2.793331225327587,0.4739132838039257,0.38502104606285376,0.11829565314927837,0.3541889281466022
TP_0012,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.5732700168465406,11,0.20346076357752896,2,0.055609524303999514,1,0.17804554658880747,2,0.0,0,0.22663815639847024,5,2.832340304728069,0.40468370298727774,0.39179313842891494,0.09716958705487899,0.3478511083182824
TP_0013,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.3876140461777813,11,0.0,0,0.053213811780059316,1,0.24799840020289915,2,0.0,0,0.19005494753765012,5,2.4408278579578404,0.43805334774054927,0.32382541161406864,0.10735265204369247,0.3509060278149264
TP_0014,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.167974002787932,12,0.0,0,0.04639913161643089,1,0.3352591856984305,2,0.0,0,0.16365003913657947,3,2.214373134404363,0.49890922483501,0.2845121971469757,0.12592340267607327,0.35647725300464067
TP_0015,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,1.972013717099345,12,0.0,0,0.0373472489164341,1,0.4317162606922826,2,0.0,0,0.2546560002812552,3,2.009360966015779,0.6863722609735378,0.24892147411963786,0.18312953400031418,0.37363909240191295
TP_0016,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.057630817996917,14,0.0,0,0.0,0,0.5148867360351276,2,0.19372261244170616,2,0.5771381261139712,8,2.057630817996917,1.285747474590805,0.2573012641873914,0.3660345903195073,0.4285106092976709
TP_0017,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.1849493971706333,13,0.0,0,0.0,0,0.552103259452928,2,0.27506980856478674,2,0.8626746351179051,12,2.1849493971706333,1.6898477031356198,0.27940414872943037,0.48934962467757614,0.46550511960509156
TP_0018,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.2937394849370274,10,0.0,0,0.0,0,0.5257635076992648,2,0.47242309976200647,3,1.0979484266817154,13,2.2937394849370274,2.0961350341429865,0.298290431979089,0.6133320741872904,0.5026998544580058
TP_0019,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.2878530572071076,11,0.0,0,0.0,0,0.45044047591432135,2,0.6415330546883697,3,1.5111674456944248,12,2.2878530572071076,2.603140976297116,0.2972685305934165,0.768049767373519,0.5491151624138744
TP_0020,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.187662883504623,10,0.0,0,0.0524766556877053,1,0.35654342233126635,2,0.8572036238692368,3,1.6705536444056528,11,2.240139539192328,2.884300690606156,0.2889853217591722,0.8538483326328778,0.574854731991682
TP_0021,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.17023068805993,9,0.0,0,0.08575260834077732,1,0.26765402201435484,2,1.13030448973728,3,1.2883645671905668,11,2.255983296400707,2.686323078942202,0.291735845198576,0.7934335784210736,0.5567303057281408
TP_0022,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.1184068828324523,9,0.11508544485900683,1,0.13936396085356162,1,0.19422385089879737,2,1.468893983785478,3,0.848922050532682,8,2.3728562885450204,2.512039885216957,0.3120253447218448,0.7402494015656055,0.5407750526715003
TP_0023,0.1913236929907295,0.040859892385126106,BENDEMEER:0.02 | BALESTIER:0.98,BALESTIER,NOVENA,0.15370774283932864,0.45744472648842444,1.9332625051609242,9,0.13182512652868272,1,0.2236811903472996,1,0.13790135475410129,2,1.5774361823028877,3,0.5537344945615158,7,2.2887688220369067,2.2690720316185047,0.2974275100953248,0.6661054464327598,0.520042942471725
TP_0024,0.19695362857182955,0.04704821036645051,BENDEMEER:0.64 | BALESTIER:0.36,BENDEMEER,KALLANG,0.15947727402048478,0.5426183464290997,1.5819734681260955,9,0.14303024992133903,1,0.3456007336893424,1,0.06076389289611127,1,1.2576287827818444,4,0.4605020805616091,8,2.0706044517367768,1.7788947562395647,0.2595535256444688,0.5165231812294749,0.5347897968692122
TP_0025,0.2001597018898057,0.05057226510513708,BENDEMEER:1.00,BENDEMEER,KALLANG,0.16276284269363855,0.5911220755310735,1.192711126371189,7,0.14625272136592768,1,0.4502436025422971,1,0.0,0,0.933518132869587,4,0.41593198856201347,6,1.7892074502794137,1.3494501214316004,0.21070216809670836,0.3854740598594297,0.5294276708295803
TP_0026,0.2001597018898057,0.05057226510513708,BENDEMEER:1.00,BENDEMEER,KALLANG,0.16276284269363855,0.5911220755310735,0.9739539016027589,7,0.14072705998135793,1,0.3744723601562565,1,0.0,0,0.693755808167555,4,0.5039474235907044,8,1.4891533217403732,1.1977032317582594,0.15861187772037927,0.33916705087509086,0.5155355681342787
TP_0027,0.2001597018898057,0.05057226510513708,BENDEMEER:1.00,BENDEMEER,KALLANG,0.16276284269363855,0.5911220755310735,0.7880195476603107,7,0.127748944812133,1,0.2466689471449475,1,0.0,0,0.44662222817477315,3,0.6090500329739725,8,1.162437439617391,1.0556722611487457,0.10189302751422283,0.2958249471507429,0.5025329370169743
TP_0028,0.2001597018898057,0.05057226510513708,BENDEMEER:1.00,BENDEMEER,KALLANG,0.16276284269363855,0.5911220755310735,0.9723360409679855,10,0.21310226222392734,2,0.15441153721452944,1,0.0,0,0.4649788739558043,4,0.7466759119909055,8,1.3398498404064423,1.2116547859467097,0.13269234868490598,0.3434245005436856,0.5168128030348571
TP_0029,0.2001597018898057,0.05057226510513708,BENDEMEER:1.00,BENDEMEER,KALLANG,0.16276284269363855,0.5911220755310735,1.2112440123996053,10,0.24016512307027293,2,0.0951839533844671,1,0.056064313623431825,1,0.5540364762126648,5,0.8333466092328449,7,1.5465930888543455,1.4434473990689414,0.16858359236627934,0.41415822458547896,0.5380329202473951
TP_0030,0.18305084745762712,0.05084745762711865,MALCOLM:1.00,MALCOLM,NOVENA,0.15,0.4027085842406489,2.158397224849986,11,0.0,0,0.0,0,0.0,0,0.15572923288208665,1,0.0,0,2.158397224849986,0.15572923288208665,0.27479461253328075,0.021198758864140067,0.28825563662769627
TP_0031,0.1831353112029603,0.050742067983449504,MALCOLM:0.99 | BALESTIER:0.01,MALCOLM,NOVENA,0.1500370003980826,0.4032548084909371,2.2785125473932197,13,0.09987154036224716,1,0.0,0,0.0,0,0.18585288457039958,1,0.0,0,2.378384087755467,0.18585288457039958,0.3129849871284206,0.03039127814657558,0.29139574938762863
TP_0032,0.18981417523090768,0.04240851496323492,MALCOLM:0.17 | BALESTIER:0.83,BALESTIER,NOVENA,0.1529627601639895,0.4464468014821487,2.253791442951586,13,0.11990992191988345,1,0.0,0,0.0,0,0.2075955048372202,1,0.03279845712157643,1,2.3737013648714695,0.24039396195879664,0.31217205248903745,0.04703500749138685,0.32662326328492014
TP_0033,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.4876335637066984,15,0.13726720492027963,1,0.0,0,0.0,0,0.2145825176174096,1,0.13164855270238826,3,2.624900768626978,0.34623107031979783,0.35578101713716975,0.07933220935364248,0.34249989500791145
TP_0034,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,3.0462785828230623,15,0.25270741110776357,2,0.0,0,0.0,0,0.20446494357956368,1,0.25579637935095756,3,3.2989859939308257,0.46026132293052124,0.4728042199020736,0.11412962723481347,0.3529391203722627
TP_0035,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.9065283416318333,11,0.6126844356752079,5,0.0,0,0.0,0,0.18059593114659006,1,0.4950973745293701,3,3.5192127773070414,0.6756933056759602,0.5110362454054967,0.1798707490593326,0.3726614569196185
TP_0036,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,3.1094743803551523,11,0.6812423024130834,5,0.0,0,0.0,0,0.14968194013260214,1,0.9440208346594723,4,3.7907166827682355,1.0937027747920745,0.5581701320233603,0.3074303206826265,0.4109293284066067
TP_0037,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,3.2683606191545946,10,0.7227692304895492,5,0.03972258346746562,1,0.0,0,0.11806139721264491,1,1.2256906763245607,5,4.030852433111609,1.3437520735372057,0.5998584134878711,0.38373524626261113,0.43382080608060203
TP_0038,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.428472943984721,11,0.7283946454802529,5,0.05514690905269771,1,0.0,0,0.08973296400224642,1,0.7840023965006658,5,3.2120144985176715,0.8737353605029122,0.45770570926803206,0.24030516871623656,0.3907917828166897
TP_0039,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.0284123840392736,11,0.6026208532121043,4,0.07185570137333376,1,0.0,0,0.0,0,0.4953662270037963,5,2.702888938624712,0.4953662270037963,0.36931999572373475,0.1248422231358884,0.3561528991425852
TP_0040,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.0086704528360366,11,0.45840750945378594,3,0.08577884549511183,1,0.05686334109249249,1,0.0,0,0.3506218941733801,6,2.5528568077849343,0.40748523526587255,0.34327397096388357,0.0980245013181899,0.3481075825972757
TP_0041,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.0979851603443818,12,0.40224065747999105,3,0.0916818238676374,1,0.14147781516106434,2,0.0,0,0.21199843337586982,5,2.5919076416920106,0.35347624853693416,0.35005331203664847,0.08154314450701722,0.34316317555392384
TP_0042,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.054998718681449,10,0.24634395733842043,2,0.08680924806186338,1,0.1905259781881387,2,0.0,0,0.14923097986873599,4,2.3881519240817326,0.33975695805687467,0.3146807126065569,0.07735657232167324,0.3419072038983207
TP_0043,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.0029417643419145,12,0.0,0,0.0734590213549284,1,0.2475453283443771,2,0.0,0,0.18948554392181882,4,2.0764007856968427,0.4370308722661959,0.2605597864833652,0.10704063391219028,0.3508124223754758
TP_0044,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,1.8992629746885898,12,0.0,0,0.05680840922213224,1,0.3055760358125763,2,0.16423290621280484,2,0.25756860087610645,3,1.956071383910722,0.7273775429014876,0.23967024395193004,0.19564268641306184,0.37739303812573727
TP_0045,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.0033334870702255,11,0.0,0,0.041140043375570264,1,0.3518173450312194,2,0.3074878498031631,3,0.4603054574904639,6,2.0444735304457957,1.1196106523248464,0.2550171198816963,0.31533635632037693,0.41330113909793176
TP_0046,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.2952440556975593,12,0.0,0,0.0,0,0.3716877815735746,2,0.49482748140303146,4,0.6234802625266005,8,2.2952440556975593,1.4899955255032067,0.2985516299442343,0.42836282880264437,0.447209080842612
TP_0047,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.125517604190754,9,0.0,0,0.0,0,0.358011789346676,2,0.6505779971026977,4,0.7615892800893931,9,2.125517604190754,1.7701790665387669,0.2690866124602869,0.5138635054881905,0.4728592838482758
TP_0048,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,1.9771133666238279,11,0.0,0,0.0,0,0.31640499873167766,2,0.8474274519912728,4,0.9350490969800858,9,1.9771133666238279,2.0988815477030363,0.24332319482101555,0.6141701989645073,0.5029512918911709
TP_0049,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.0267908306811124,10,0.0,0,0.04610016018353372,1,0.26048762768120376,2,1.0141475833796847,3,0.944552025255678,8,2.072890990864646,2.2191872363165666,0.2599504756471483,0.650882625924205,0.5139650199790802
TP_0050,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.4508977621776706,9,0.0,0,0.07322624314946566,1,0.2032625515411408,2,1.306709082513808,3,0.7624492743357667,7,2.524124005327136,2.2724209083907154,0.3382858708812757,0.6671273880825165,0.5188384486265736
TP_0051,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.2010950734150168,9,0.0,0,0.11402451790946158,1,0.1526111110214945,2,1.6250295693805228,3,0.5726028499735781,6,2.3151195913244784,2.3502435303755953,0.30200208212508667,0.6908757025500897,0.5259629429668455
TP_0052,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.027480086529049,9,0.0,0,0.17080908746483298,1,0.1115013777067202,2,1.689801509926999,3,0.4840879510152147,7,2.198289173993882,2.285390838648934,0.28171997371628116,0.6710852858574656,0.5200258179590584
TP_0053,0.1912944501149242,0.04082774917290554,BENDEMEER:0.01 | BALESTIER:0.99,BALESTIER,NOVENA,0.15367777487941955,0.45700231972303057,1.569473446507856,10,0.0,0,0.23555730059912244,1,0.0,0,1.2978871882017604,3,0.3963053229632105,4,1.8050307471069784,1.694192511164971,0.21344913955306496,0.4906754842380817,0.4671042690775459
TP_0054,0.1982444227852466,0.04846702678557497,BENDEMEER:0.79 | BALESTIER:0.21,BENDEMEER,KALLANG,0.1608000737853287,0.5621463879442258,1.0592452284012184,9,0.0,0,0.27355796884306893,1,0.0,0,0.9376951961100445,3,0.43865543559015663,6,1.3328031972442873,1.376350631700201,0.1314690304446863,0.3936830068327279,0.5116073736107764
TP_0055,0.2001597018898057,0.05057226510513708,BENDEMEER:1.00,BENDEMEER,KALLANG,0.16276284269363855,0.5911220755310735,0.673478890656055,7,0.0,0,0.247683133243376,1,0.0,0,0.6646682721705036,3,0.344780247384364,5,0.921162023899431,1.0094485195548677,0.060006896746377714,0.2817193320578393,0.49830125248910323
TP_0056,0.2001597018898057,0.05057226510513708,BENDEMEER:1.00,BENDEMEER,KALLANG,0.16276284269363855,0.5911220755310735,0.6299017887186706,8,0.10141312896416699,1,0.18464345381618313,1,0.0,0,0.4655719778838453,3,0.4138241258683978,8,0.9159583714990207,0.8793961037522431,0.059103527191442275,0.24203259844523517,0.486395232405322
TP_0057,0.2001597018898057,0.05057226510513708,BENDEMEER:1.00,BENDEMEER,KALLANG,0.16276284269363855,0.5911220755310735,0.5897613569551985,5,0.24630551777641957,2,0.12483217122527557,1,0.0,0,0.2524837721714118,2,0.5059859065327161,10,0.9608990459568936,0.758469678704128,0.06690536212574842,0.20513074784914473,0.47532467722649485
TP_0058,0.2001597018898057,0.05057226510513708,BENDEMEER:1.00,BENDEMEER,KALLANG,0.16276284269363855,0.5911220755310735,0.9451463082072284,6,0.3272074518229655,2,0.08066136544228836,1,0.0,0,0.3167831988280139,3,0.5036680856021672,8,1.3530151254724823,0.8204512844301812,0.13497788138301028,0.22404502529758943,0.4809989604610283
TP_0059,0.18305084745762712,0.05084745762711865,MALCOLM:1.00,MALCOLM,NOVENA,0.15,0.4027085842406489,2.290780942244157,12,0.0,0,0.0,0,0.0,0,0.21713369376069824,1,0.0,0,2.290780942244157,0.21713369376069824,0.29777682015607315,0.03993691506427925,0.293877083487738
TP_0060,0.18601275634436693,0.04715173562328606,MALCOLM:0.64 | BALESTIER:0.36,MALCOLM,NOVENA,0.15129750116409668,0.421863151146241,2.6325266366212556,12,0.0,0,0.0,0,0.0,0,0.3493077333956502,2,0.0,0,2.6325266366212556,0.3493077333956502,0.357104890533372,0.08027108240074064,0.3193855305225909
TP_0061,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.1458280616644276,12,0.0,0,0.0,0,0.0,0,0.40127240661346597,2,0.03160352941648634,1,2.1458280616644276,0.43287593602995234,0.27261256836907916,0.10577271553814475,0.3504320468632621
TP_0062,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.199921084960545,14,0.3141014881266501,3,0.0,0,0.0,0,0.423697737282414,2,0.1253962973555327,3,2.5140225730871952,0.5490940346379467,0.3365322321589648,0.14123777546766395,0.3610715648421179
TP_0063,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.427148181424292,13,0.6267736452590689,5,0.0,0,0.0,0,0.40889634604499975,2,0.2391217980753483,3,3.0539218266833608,0.6480181441203481,0.43026035058453216,0.1714254098661702,0.37012785516166974
TP_0064,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.6213115671174494,12,0.7574428948605807,5,0.0,0,0.0,0,0.36403161114931776,2,0.4438214369817877,3,3.37875446197803,0.8078530481311055,0.48665226353235197,0.22020055347517542,0.3847603982443713
TP_0065,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.9530845936568326,9,0.7791338197535352,4,0.03650167205843226,1,0.0,0,0.30418918826840147,2,0.7718630669414179,4,3.7687200854688,1.0760522552098193,0.5543514572189252,0.30204409648631386,0.40931346114771283
TP_0066,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.6665406072950013,10,0.8740893065380021,4,0.05522953393280689,1,0.0,0,0.24254921578349686,2,0.898963426768143,4,3.5958594477658106,1.14151264255164,0.5243423356766613,0.32201995728505106,0.41530621938733403
TP_0067,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,1.9881825566656024,12,0.9169715778835202,4,0.08056183380813413,1,0.0,0,0.11634118724965337,1,0.7266420693141658,5,2.9857159683572565,0.8429832565638191,0.4184196104391711,0.2309208712425923,0.3879764935745964
TP_0068,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,1.6386577498315975,12,0.8946645060129635,4,0.11075388587406308,1,0.0,0,0.08372963163505061,1,0.5375712272660199,5,2.644076141718624,0.6213008589010706,0.3591099190165796,0.16327237576214676,0.36768194493046275
TP_0069,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,1.6674538335618316,12,0.8129437491137814,4,0.1385251891641299,1,0.044463346954632256,1,0.0,0,0.3766581398006055,5,2.6189227718397428,0.42112148675523775,0.35474321909042394,0.10218573336446143,0.3493559522111571
TP_0070,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,1.9370388953799982,12,0.69334413970634,4,0.15115019519948436,1,0.05934065662000913,1,0.0,0,0.24368056519721432,5,2.781533230285823,0.30302122181722346,0.3829728789852126,0.06614631244908038,0.3385441259365428
TP_0071,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.5903393730450603,13,0.4698433994798971,3,0.14068955505072145,1,0.14133128639946957,2,0.08320512628125887,1,0.2002075058884807,5,3.200872327575679,0.4247439185692091,0.4557713952073756,0.10329115294120415,0.34968757808417994
TP_0072,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.295899131759572,15,0.26802478106153954,2,0.11382097980167877,1,0.19803707318759173,3,0.10224558520613072,1,0.24437803894549584,5,2.6777448926227905,0.5446606973392183,0.3649549144503889,0.13988490035724324,0.36066570230899164
TP_0073,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.0408395471121126,14,0.1024177394448068,1,0.0834286209457605,1,0.23261054091456007,3,0.21740098974480224,2,0.3066202557213161,3,2.22668590750268,0.7566317863806784,0.28664973122841636,0.2045698974981594,0.3800712014512665
TP_0074,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.2872674764779695,10,0.0,0,0.05746511641721398,1,0.238774649238601,2,0.45326506598746374,4,0.5494823315168778,6,2.3447325928951837,1.2415220467429426,0.30714298739522367,0.3525387797029225,0.42446186611269543
TP_0075,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.4115842657264457,12,0.0,0,0.038091009077164874,1,0.2498111216823134,2,0.5968193870308323,4,0.6505663795641128,8,2.4496752748036106,1.4971968882772584,0.32536134952907264,0.4305603932561587,0.44786835017866633
TP_0076,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,1.677973666785769,8,0.0,0,0.0,0,0.24235914535594077,2,0.7808518552068916,4,0.6947622624092725,11,1.677973666785769,1.7179732629721047,0.19139165199065258,0.4979324071968179,0.4680799543608641
TP_0077,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,1.5091952951407102,9,0.0,0,0.0,0,0.21880874556002328,2,1.0112791595299653,4,0.6597140350532544,10,1.5091952951407102,1.8898019401432429,0.16209122399440457,0.5503675649431109,0.4838105016847519
TP_0078,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,1.7208079097057856,10,0.0,0,0.03735890462745511,1,0.18552602093082682,2,1.277798815274629,4,0.6110752968620933,10,1.7581668143332407,2.074400133067549,0.20531342124701557,0.6066994620689096,0.5007100708224915
TP_0079,0.19118100524205983,0.04070305272895467,BALESTIER:1.00,BALESTIER,NOVENA,0.15356151711378355,0.4552860460025982,2.2108227856435407,9,0.0,0,0.057065239599780326,1,0.14946003697097165,2,1.5325612210102812,4,0.4402101848103978,6,2.267888025243321,2.1222314427916507,0.29380254158193375,0.6212956418910769,0.5050889247691418
