candidate_id,candidate_role,candidate_family,regime_variable,regime_bin,n_obs_ge31,n_ge31_miss,ge31_miss_rate_among_observed,share_of_candidate_ge31_misses_in_regime_variable,mean_residual_official_minus_pred_c
stull_globe_shortwave_radiation_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,mid,66,66,1.0,0.3235294117647059,1.12921693517024
stull_globe_shortwave_radiation_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,low,95,95,1.0,0.46568627450980393,1.9896091887456546
stull_globe_shortwave_radiation_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,high,43,43,1.0,0.2107843137254902,1.0456874320762735
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,other,0,0,,0.0,0.48752605392172366
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,highradiation_not_hot,2,2,1.0,0.00980392156862745,1.4767895293273254
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,radiation_hot,202,202,1.0,0.9901960784313726,2.1310341883430977
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,hot_not_highradiation,0,0,,0.0,-0.2320268531316786
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,high,14,14,1.0,0.06862745098039216,1.665323617409194
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,very_high,190,190,1.0,0.9313725490196079,2.9690072798355116
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,0,0,,0.0,0.45112885775927825
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,1,1,1.0,0.004901960784313725,1.2040775814246727
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,53,53,1.0,0.25980392156862747,1.514432391220302
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,150,150,1.0,0.7352941176470589,2.4634525948548043
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,high,27,27,1.0,0.1323529411764706,1.9212693845900646
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,very_high,177,177,1.0,0.8676470588235294,2.7609362604726457
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,24,24,1.0,0.11764705882352941,1.516301088210621
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,180,180,1.0,0.8823529411764706,3.0901550913422646
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,mid,2,2,1.0,0.00980392156862745,0.6518311255596081
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,high,44,44,1.0,0.21568627450980393,1.5976926738727528
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,very_high,158,158,1.0,0.7745098039215687,2.345956747657122
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,low,0,0,,0.0,0.679242608256259
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,high,3,3,1.0,0.014705882352941176,0.6361184435489253
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,mid,51,51,1.0,0.25,1.6311874383905427
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,low,150,150,1.0,0.7352941176470589,2.2280983397637586
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,very_high,0,0,,0.0,0.6443368264343832
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,low,25,25,1.0,0.12254901960784313,0.7340503785831819
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,mid,28,28,1.0,0.13725490196078433,0.9624526990893845
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,high,49,49,1.0,0.24019607843137256,1.4202967535108026
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,very_high,102,102,1.0,0.5,2.0958618331816323
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,mid,66,66,1.0,0.3235294117647059,1.1114345648717479
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,low,95,95,1.0,0.46568627450980393,1.9173704174166475
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,high,43,43,1.0,0.2107843137254902,1.0230983144709278
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,other,0,0,,0.0,0.48752605392172366
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,highradiation_not_hot,2,2,1.0,0.00980392156862745,1.4660362439415309
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,radiation_hot,202,202,1.0,0.9901960784313726,2.0601456161158875
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,hot_not_highradiation,0,0,,0.0,-0.2320268531316786
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,high,14,14,1.0,0.06862745098039216,1.6294209148822107
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,very_high,190,190,1.0,0.9313725490196079,2.86618992260472
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,0,0,,0.0,0.45112885775927825
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,1,1,1.0,0.004901960784313725,1.1961595312084077
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,53,53,1.0,0.25980392156862747,1.4754866592806548
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,150,150,1.0,0.7352941176470589,2.3738715702037503
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,high,27,27,1.0,0.1323529411764706,1.8850877029172675
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,very_high,177,177,1.0,0.8676470588235294,2.6583456992380907
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,24,24,1.0,0.11764705882352941,1.4701799941310778
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,180,180,1.0,0.8823529411764706,2.995644771848447
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,mid,2,2,1.0,0.00980392156862745,0.6485614282270067
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,high,44,44,1.0,0.21568627450980393,1.5607269154766787
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,very_high,158,158,1.0,0.7745098039215687,2.2491809038480195
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,low,0,0,,0.0,0.6786252207817906
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,high,3,3,1.0,0.014705882352941176,0.6332092340454892
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,mid,51,51,1.0,0.25,1.596740545187761
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,low,150,150,1.0,0.7352941176470589,2.1369494875696318
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,very_high,0,0,,0.0,0.6433189565493541
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,low,25,25,1.0,0.12254901960784313,0.7113223349686227
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,mid,28,28,1.0,0.13725490196078433,0.9391029630179621
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,high,49,49,1.0,0.24019607843137256,1.3880716186523077
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,very_high,102,102,1.0,0.5,2.0415060082252467
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,mid,66,66,1.0,0.3235294117647059,1.0936521945732558
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,low,95,95,1.0,0.46568627450980393,1.8451316460876415
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,high,43,43,1.0,0.2107843137254902,1.000509196865582
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,other,0,0,,0.0,0.48752605392172366
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,highradiation_not_hot,2,2,1.0,0.00980392156862745,1.4552829585557363
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,radiation_hot,202,202,1.0,0.9901960784313726,1.989257043888677
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,hot_not_highradiation,0,0,,0.0,-0.2320268531316786
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,high,14,14,1.0,0.06862745098039216,1.5935182123552272
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,very_high,190,190,1.0,0.9313725490196079,2.7633725653739285
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,0,0,,0.0,0.45112885775927825
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,1,1,1.0,0.004901960784313725,1.1882414809921433
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,53,53,1.0,0.25980392156862747,1.4365409273410077
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,150,150,1.0,0.7352941176470589,2.2842905455526967
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,high,27,27,1.0,0.1323529411764706,1.8489060212444712
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,very_high,177,177,1.0,0.8676470588235294,2.5557551380035357
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,24,24,1.0,0.11764705882352941,1.4240589000515347
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,180,180,1.0,0.8823529411764706,2.901134452354628
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,mid,2,2,1.0,0.00980392156862745,0.6452917308944054
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,high,44,44,1.0,0.21568627450980393,1.5237611570806044
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,very_high,158,158,1.0,0.7745098039215687,2.152405060038917
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,low,0,0,,0.0,0.6780078333073224
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,high,3,3,1.0,0.014705882352941176,0.6303000245420531
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,mid,51,51,1.0,0.25,1.5622936519849797
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,low,150,150,1.0,0.7352941176470589,2.0458006353755045
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,very_high,0,0,,0.0,0.6423010866643252
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,low,25,25,1.0,0.12254901960784313,0.6885942913540637
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,mid,28,28,1.0,0.13725490196078433,0.9157532269465399
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,high,49,49,1.0,0.24019607843137256,1.355846483793813
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,very_high,102,102,1.0,0.5,1.9871501832688612
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,mid,66,66,1.0,0.3235294117647059,1.0758698242747637
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,low,95,95,1.0,0.46568627450980393,1.7728928747586343
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,high,43,43,1.0,0.2107843137254902,0.977920079260236
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,other,0,0,,0.0,0.48752605392172366
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,highradiation_not_hot,2,2,1.0,0.00980392156862745,1.509750681816946
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,radiation_hot,202,202,1.0,0.9901960784313726,2.347461830268775
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,hot_not_highradiation,0,0,,0.0,-0.2320268531316786
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,high,14,14,1.0,0.06862745098039216,1.7756179516770576
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,very_high,190,190,1.0,0.9313725490196079,3.282410669977288
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,0,0,,0.0,0.45112885775927825
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,1,1,1.0,0.004901960784313725,1.2283420995437286
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,53,53,1.0,0.25980392156862747,1.6341124682406072
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,150,150,1.0,0.7352941176470589,2.736185103943634
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,high,27,27,1.0,0.1323529411764706,2.0322283211348617
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,very_high,177,177,1.0,0.8676470588235294,3.073799362432454
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,24,24,1.0,0.11764705882352941,1.6575352195357604
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,180,180,1.0,0.8823529411764706,3.378405984595752
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,mid,2,2,1.0,0.00980392156862745,0.6618581504922199
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,high,44,44,1.0,0.21568627450980393,1.7110002198026064
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,very_high,158,158,1.0,0.7745098039215687,2.640933471866626
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,temperature_bin,low,0,0,,0.0,0.68113039570368
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,high,3,3,1.0,0.014705882352941176,0.6450385406674066
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,mid,51,51,1.0,0.25,1.736731827248425
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,low,150,150,1.0,0.7352941176470589,2.506005064358528
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,humidity_bin,very_high,0,0,,0.0,0.6474581974615792
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,low,25,25,1.0,0.12254901960784313,0.8049925533452194
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,mid,28,28,1.0,0.13725490196078433,1.0338981039007669
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,high,49,49,1.0,0.24019607843137256,1.5182957312074237
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,wind_bin,very_high,102,102,1.0,0.5,2.2604628133812845
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,mid,66,66,1.0,0.3235294117647059,1.1657322716066534
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,low,95,95,1.0,0.46568627450980393,2.138034742083845
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,cloud_cover_bin,high,43,43,1.0,0.2107843137254902,1.0919879565897754
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,other,0,0,,0.0,0.48752605392172366
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,highradiation_not_hot,2,2,1.0,0.00980392156862745,1.5047246872901674
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,radiation_hot,202,202,1.0,0.9901960784313726,2.313898506777193
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,combined_radiation_hot_regime,hot_not_highradiation,0,0,,0.0,-0.2320268531316786
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,high,14,14,1.0,0.06862745098039216,1.758959713757022
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_bin,very_high,190,190,1.0,0.9313725490196079,3.2334776505865928
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,0,0,,0.0,0.45112885775927825
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,1,1,1.0,0.004901960784313725,1.2246382581707276
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,53,53,1.0,0.25980392156862747,1.616061042871466
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,150,150,1.0,0.7352941176470589,2.6933893091859424
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,high,27,27,1.0,0.1323529411764706,2.0153444260616666
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,direct_radiation_bin,very_high,177,177,1.0,0.8676470588235294,3.0250497909432483
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,0,0,,0.0,0.393488193633768
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,24,24,1.0,0.11764705882352941,1.6359100970392435
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,180,180,1.0,0.8823529411764706,3.3335107922348586
