candidate_id,candidate_role,candidate_family,regime_variable,regime_bin,n,n_obs_ge31,n_pred_ge31,n_ge31_hit,n_ge31_miss,n_ge31_false_alarm,ge31_miss_rate_among_observed,mean_official_wbgt_c,mean_prediction_wbgt_c,mean_residual_official_minus_pred_c,median_residual_official_minus_pred_c,p75_residual_official_minus_pred_c,p90_residual_official_minus_pred_c,mean_abs_error_c,p90_abs_error_c,max_abs_error_c
stull_globe_shortwave_radiation_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.93215227829396,1.2135267340517242,0.8371576358708293,1.9921394710917637,3.132274780098604,1.3060696916269572,3.132274780098604,5.030154523086665
stull_globe_shortwave_radiation_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.594895142543834,1.5619067667640418,0.8434333904941056,3.1934083016800443,3.983010990480506,1.7127583491769367,3.983010990480506,6.1337104947765795
stull_globe_shortwave_radiation_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.332127261690008,2.565001924912865,2.719518956779771,3.7819530343300807,4.877566327423975,2.6355022175166933,4.877566327423975,6.946484047646386
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.939559961039958,1.2061190513057225,0.8371576358708293,1.9819189878202845,3.1125248200050404,1.2986620088809553,3.1125248200050404,5.018002003967968
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.63099799328212,1.5258039160257595,0.838349758778989,3.1247008068723776,3.9184463670249285,1.6798662658135994,3.9184463670249285,6.023435686532206
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.41771885120539,2.47941033539748,2.6075942232065703,3.6838691840037363,4.768149698016771,2.5606431126238887,4.768149698016771,6.865529739546076
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.946967643785964,1.19871136855972,0.8371576358708293,1.9716985045488027,3.1015373988709474,1.2912543261349527,3.1015373988709474,5.005849484849275
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.667100844020403,1.4897010652874767,0.838349758778989,3.0584919501779773,3.8374838582641186,1.6473655506981002,3.8374838582641186,5.913160878287833
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.503310440720778,2.3938187458820956,2.4950950198017594,3.5979634132291016,4.649367194465919,2.4869545446018124,4.649367194465919,6.7845754314457665
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.95437532653196,1.191303685813718,0.835959709177807,1.9614780212773235,3.0912019377327997,1.2838466433889504,3.0912019377327997,4.993696965730582
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.70320369475868,1.4535982145491941,0.8355430657052061,2.9672904207719526,3.7632698294578453,1.6149922020780059,3.7632698294578453,5.80288607004346
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.588902030236163,2.3082271563667103,2.3956512628212376,3.4889106019965137,4.550245591257814,2.4150369275335035,4.550245591257814,6.703621123345457
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.914338933388255,1.2313400789574218,0.833981895823289,2.020506702979424,3.2217056916195297,1.3257343885409436,3.2217056916195297,5.063825669757467
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.533410749621186,1.6233911596866883,0.8139669788544168,3.3797474770454095,4.151613985812232,1.7813618305017382,4.151613985812232,6.412676267381347
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.175909457041204,2.7212197295616676,2.87242030410842,3.9953759104766737,5.037819510594976,2.7807482622195248,5.037819510594976,7.0901371223582785
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.916543785054415,1.2291352272912666,0.8316952483378106,2.0193595940160334,3.2161414065617073,1.3244552128789329,3.2161414065617073,5.062432464414826
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.55682282926729,1.5999790800405873,0.8017755888921343,3.3446441147195642,4.12350147757512,1.7674197577436122,4.12350147757512,6.386746941317167
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.226187938989877,2.670941247612992,2.825375677717485,3.9469614121053,4.996898380402952,2.739953225876951,4.996898380402952,7.040532197563756
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.919851062553644,1.2258279497920352,0.8282652771095975,2.017638930570948,3.20779497897498,1.322536449385918,3.20779497897498,5.0603426564008664
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.59194094873644,1.5648609605714363,0.7840186224969372,3.2948051011332833,4.092927774281772,1.747222132285036,4.092927774281772,6.347852952220901
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.30160566191289,2.595523524689978,2.7637417116847,3.8826214336056895,4.923720308171516,2.6793914978282105,4.923720308171516,6.96612481037198
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.92315834005288,1.2225206722928033,0.8248875337400143,2.0159182671258655,3.1994485513882474,1.3206176858929024,3.1994485513882474,5.058252848386907
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.627059068205593,1.5297428411022853,0.765201419005276,3.250992838242116,4.061694859941958,1.7281829509825517,4.061694859941958,6.308958963124635
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.37702338483591,2.520105801766965,2.670247463308961,3.784916088560192,4.833643670849581,2.6200593548011026,4.833643670849581,6.8917174231801965
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.927568043385186,1.2181109689604939,0.8205920757954157,2.013624049199085,3.1883199812726097,1.3180593345688822,3.1883199812726097,5.055466437701625
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.67388322749779,1.4829186818100841,0.708420684976403,3.203890580614276,3.99383091307775,1.7041690809052896,3.99383091307775,6.257100310996279
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.47758034873326,2.419548837869613,2.5735410490249944,3.6748680290980014,4.752319251416239,2.544993910062713,4.752319251416239,6.792507573591159
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.931977746717493,1.2137012656281845,0.8163392432339158,2.0113298312723042,3.177191411156972,1.3155009832448614,3.177191411156972,5.052680027016347
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.720707386789996,1.4360945225178823,0.6666055415136611,3.158853838494826,3.94342798459278,1.6820031338592751,3.94342798459278,6.205241658867923
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.578137312630613,2.3189918739722617,2.478630118018712,3.594723644063447,4.670453626476553,2.4732781352431314,4.670453626476553,6.6932977240021145
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.936387450049804,1.2092915622958749,0.8124151500451369,2.0090356133455263,3.1660628410413336,1.3129426319208413,3.1660628410413336,5.049893616331069
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.767531546082196,1.3892703632256806,0.6131171062873051,3.099723475708016,3.8981547889352175,1.6612295967044195,3.8981547889352175,6.153383006739567
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.67869427652796,2.2184349100749103,2.3676457892675433,3.4898094632440504,4.591168132904311,2.4048091398387363,4.591168132904311,6.594087874413077
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.91418794059827,1.2314910717474064,0.8340860787489515,2.0205660566674535,3.2220880159349905,1.325816869005778,3.2220880159349905,5.063918887268525
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.530878745633387,1.625923163674491,0.814538083391195,3.382229068859843,4.152710221636688,1.7827551277826748,4.152710221636688,6.415711612802987
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.173155001920353,2.723974184682519,2.875854858078629,3.9968968216243974,5.039026153378978,2.782864025099767,5.039026153378978,7.091782507578358
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.916317295869433,1.229361716476244,0.8318515227263088,2.019448624548078,3.216714893034908,1.3245789335761853,3.216714893034908,5.062572290681413
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.553024823285586,1.6037770860222917,0.8026322456972963,3.348366502441216,4.124875821050227,1.7693232875559053,4.124875821050227,6.391299959449633
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.222056256308605,2.6750729302942684,2.8282515197103724,3.9491228457471976,4.998708344578956,2.7430450080716713,4.998708344578956,7.043000275393879
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.91951132877618,1.226167683569501,0.828499688692343,2.017772476369017,3.2086552086847755,1.3227220304317964,3.2086552086847755,5.060552395800745
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.586243939763886,1.5705579695439924,0.7849358942806788,3.300481799766928,4.096100139358963,1.749984428154025,4.096100139358963,6.354682479419598
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.295408137890977,2.601721048711893,2.766503693513144,3.8852922689399723,4.928950810297922,2.6839373712552583,4.928950810297922,6.969826927117154
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.92270536168292,1.2229736506627575,0.8251478546583773,2.0160963281899535,3.2005955243346422,1.320865127287407,3.2005955243346422,5.058532500920077
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.619463056242182,1.5373388530656935,0.7669147326156072,3.2600377497592756,4.064176611858108,1.7314296095071413,4.064176611858108,6.318064999389563
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.368760019473353,2.5283691671295183,2.6951151632163928,3.8193172440733507,4.844002753394295,2.6259943173771494,4.844002753394295,6.896653578840436
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.926964072225243,1.2187149401204331,0.8209245377412326,2.013861463951206,3.189849278534471,1.3183892564282218,3.189849278534471,5.0558393077458526
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.663755211546587,1.4930466977612942,0.7307466565516769,3.2072382864074136,4.0201589010988075,1.708105132354232,4.0201589010988075,6.269241692682847
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.466562528249852,2.4305666583530168,2.5815721047862574,3.6822651825809105,4.757109732226837,2.551876585112712,4.757109732226837,6.799089114471471
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.931222782767573,1.214456229578109,0.8167121952830829,2.0116265997124545,3.1791030327343006,1.3159133855690364,3.1791030327343006,5.0531461145716285
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.70804736685098,1.4487545424568957,0.67883683828234,3.1630384707362467,3.9512738643166867,1.686644817246588,3.9512738643166867,6.220418385976135
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.564365037026352,2.332764149576517,2.5050083734258486,3.6006051395532985,4.676982932996143,2.4814531770747434,4.676982932996143,6.701524650102513
stull_globe_shortwave_3h_mean_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.93548149330989,1.2101975190357848,0.8127791024780429,2.009391735473706,3.168356786934124,1.313437514709851,3.168356786934124,5.0504529213974045
stull_globe_shortwave_3h_mean_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.752339522155378,1.4044623871524966,0.6265402892873126,3.1153320225501258,3.9084948014764525,1.6663291342076312,3.9084948014764525,6.171595079269423
stull_globe_shortwave_3h_mean_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.662167545802852,2.2349616408000164,2.405714216102437,3.5008735887496893,4.597409728767366,2.4143592709675965,4.597409728767366,6.603960185733548
stull_globe_shortwave_3h_mean_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.913932159475724,1.23174685286995,0.8342747231759287,2.0206716535579785,3.2227476021673165,1.325957201883953,3.2227476021673165,5.0640803056263515
stull_globe_shortwave_3h_mean_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.527219049718923,1.629582859588953,0.8169428012534432,3.3864928690795004,4.154692164464693,1.784848677905627,4.154692164464693,6.420463539651184
stull_globe_shortwave_3h_mean_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.168676184868943,2.728453001733932,2.8817551853672487,3.999685956450242,5.041286038764379,2.786271694138961,5.041286038764379,7.094841718466213
stull_globe_shortwave_3h_mean_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.915933624185623,1.22974538816006,0.8321344893667764,2.019607019883864,3.2177042723833944,1.3247894328934473,3.2177042723833944,5.062814418218153
stull_globe_shortwave_3h_mean_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.547535279413893,1.6092666298939848,0.8041791995408936,3.3547622027707007,4.129635259348111,1.7721774076277823,4.129635259348111,6.3984278497219265
stull_globe_shortwave_3h_mean_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,very_high,418,150,0,0,150,0,1.0,29.89712918660287,27.215338030731484,2.6817911558713883,2.835554179918601,3.9531772293171734,5.002098172657057,2.7480173655623874,5.002098172657057,7.047589091725662
stull_globe_shortwave_3h_mean_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,low,675,0,0,0,0,0,,25.71762962962963,25.266500771870348,0.45112885775927825,0.4416144509842468,0.832280133258287,1.225961515456521,0.5992146523074532,1.22933890179906,2.558340896106742
stull_globe_shortwave_3h_mean_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,mid,162,1,0,0,1,0,1.0,27.14567901234568,25.918935821250457,1.2267431910952245,0.8289241386530417,2.0180100693726963,3.210139277707504,1.3230377794076893,3.210139277707504,5.06091558710586
stull_globe_shortwave_3h_mean_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,shortwave_3h_mean_bin,high,419,53,0,0,53,0,1.0,28.156801909307877,26.578009623956344,1.5787922853515317,0.7870939199218476,3.3071662033075064,4.101405486685091,1.7540488908615999,4.101405486685091,6.365374314828038
