cell_id,forcing_day_id,date,hour_sgt,scenario,tmrt_mean_c,tmrt_p50_c,tmrt_p90_c,tmrt_p95_c,tmrt_max_c,valid_pixel_count,nodata_fraction,sanity_status
TP_0676,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,37.654424,38.643686,44.077267,44.233818,44.434868,22500,0.000000,PASS
TP_0676,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,39.263917,35.359617,47.385109,47.565002,47.695457,22500,0.000000,PASS
TP_0676,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,39.129617,35.116610,47.352779,47.523018,47.695457,22500,0.000000,PASS
TP_0773,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,40.391544,43.659266,46.240726,46.400928,46.631538,22500,0.000000,PASS
TP_0773,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,38.129745,34.151140,45.827290,46.240402,46.631538,22500,0.000000,PASS
TP_0773,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,53.460131,60.357256,62.168064,62.270565,62.749157,22500,0.000000,PASS
TP_0773,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,49.490668,57.340790,61.907127,62.151590,62.703098,22500,0.000000,PASS
TP_0773,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,53.735454,60.033386,62.306009,62.440121,62.622627,22500,0.000000,PASS
TP_0773,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,49.882046,57.110962,61.995705,62.277718,62.622627,22500,0.000000,PASS
TP_0773,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,51.462155,57.470371,60.407490,60.641496,60.865219,22500,0.000000,PASS
TP_0773,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,47.618180,51.427549,60.026085,60.405595,60.865219,22500,0.000000,PASS
TP_0773,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,44.457060,48.283369,51.394505,51.642181,51.878788,22500,0.000000,PASS
TP_0773,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,41.708257,37.868830,50.978980,51.385202,51.878788,22500,0.000000,PASS
TP_0773,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.551341,27.669313,28.546150,28.661077,28.826994,22500,0.000000,PASS
TP_0773,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.306576,27.442224,28.263794,28.546370,28.969145,22500,0.000000,PASS
TP_0773,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,46.068215,50.006708,53.052662,53.241356,53.527180,22500,0.000000,PASS
TP_0773,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,43.098193,46.600170,52.557055,53.043396,53.527180,22500,0.000000,PASS
TP_0773,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,51.035667,56.011992,59.136113,59.328465,59.614128,22500,0.000000,PASS
TP_0773,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,47.521270,52.850632,58.684814,59.106827,59.614128,22500,0.000000,PASS
TP_0773,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,39.288909,41.183996,43.951347,44.173158,44.435692,22500,0.000000,PASS
TP_0773,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,37.441483,38.252617,43.524685,43.952499,44.435692,22500,0.000000,PASS
TP_0773,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,41.252939,44.314394,47.228784,47.466866,47.696945,22500,0.000000,PASS
TP_0773,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,38.914651,35.559381,46.828293,47.224663,47.696945,22500,0.000000,PASS
TP_0835,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,35.838541,32.926693,46.184628,46.333965,46.609581,22500,0.000000,PASS
TP_0835,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,35.634008,32.917027,45.997433,46.310505,46.588696,22500,0.000000,PASS
TP_0835,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,42.746893,36.424976,62.041443,62.137947,62.328751,22500,0.000000,PASS
TP_0835,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,42.529791,36.424976,61.933765,62.120667,62.314064,22500,0.000000,PASS
TP_0835,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,42.753714,36.777786,62.205624,62.346462,62.602325,22500,0.000000,PASS
TP_0835,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,42.537867,36.777786,62.036457,62.323509,62.582806,22500,0.000000,PASS
TP_0835,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,41.597120,35.897171,60.311310,60.499963,60.839199,22500,0.000000,PASS
TP_0835,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,41.370643,35.897171,60.092354,60.469543,60.813278,22500,0.000000,PASS
TP_0835,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,38.191496,34.455532,51.325047,51.513268,51.853077,22500,0.000000,PASS
TP_0835,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,37.999113,34.455532,51.100082,51.482571,51.827225,22500,0.000000,PASS
TP_0835,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.528181,27.375637,28.539835,28.627716,28.994398,22500,0.000000,PASS
TP_0835,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.479109,27.375467,28.452404,28.601784,28.994398,22500,0.000000,PASS
TP_0835,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,38.699977,34.312832,52.963272,53.154655,53.499935,22500,0.000000,PASS
TP_0835,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,38.503548,34.312832,52.734768,53.123432,53.473644,22500,0.000000,PASS
TP_0835,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,41.500895,36.201820,59.049774,59.241833,59.587109,22500,0.000000,PASS
TP_0835,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,41.283829,36.201820,58.824711,59.210674,59.560791,22500,0.000000,PASS
TP_0835,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,35.038954,32.555805,43.899292,44.079514,44.410603,22500,0.000000,PASS
TP_0835,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,34.902911,32.549706,43.674026,44.051033,44.385624,22500,0.000000,PASS
TP_0835,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,36.015173,32.887768,47.170773,47.348408,47.672504,22500,0.000000,PASS
TP_0835,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,35.846354,32.886898,46.953106,47.319843,47.647949,22500,0.000000,PASS
TP_0857,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,36.145305,33.152760,45.247787,46.099258,46.445118,22500,0.000000,PASS
TP_0857,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,34.908858,33.017445,43.289056,43.893558,46.445118,22500,0.000000,PASS
TP_0857,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,43.627624,37.626656,61.533645,62.110475,62.305107,22500,0.000000,PASS
TP_0857,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,41.273568,36.864412,59.390513,60.708394,62.275093,22500,0.000000,PASS
TP_0857,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,43.615420,37.858467,61.419204,62.199341,62.484463,22500,0.000000,PASS
TP_0857,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,41.299319,37.167900,58.446436,59.761078,62.465179,22500,0.000000,PASS
TP_0857,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,42.227741,36.669981,59.157979,60.152767,60.636337,22500,0.000000,PASS
TP_0857,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,40.079717,36.214548,55.743077,57.159481,60.636337,22500,0.000000,PASS
TP_0857,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,38.475378,34.786957,50.054291,51.126736,51.648880,22500,0.000000,PASS
TP_0857,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,37.012084,34.592278,47.099736,48.182206,51.648880,22500,0.000000,PASS
TP_0857,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.452852,27.405733,28.320464,28.503893,30.259125,22500,0.000000,PASS
TP_0857,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.347353,27.381065,27.837704,28.111856,30.259125,22500,0.000000,PASS
TP_0857,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,39.121835,34.976255,51.789031,52.877043,53.294846,22500,0.000000,PASS
TP_0857,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,37.425329,34.563187,48.797330,50.018236,53.294056,22500,0.000000,PASS
TP_0857,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,42.134860,37.058197,57.824492,58.952405,59.381935,22500,0.000000,PASS
TP_0857,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,40.068080,36.507376,54.517984,55.877791,59.381260,22500,0.000000,PASS
TP_0857,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,35.176902,32.755745,42.736786,43.712677,44.211700,22500,0.000000,PASS
TP_0857,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,34.181363,32.630037,40.255717,41.220616,44.211700,22500,0.000000,PASS
TP_0857,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,36.228201,33.129627,45.962297,46.978359,47.477623,22500,0.000000,PASS
TP_0857,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,34.990291,32.989399,43.276735,44.260526,47.477623,22500,0.000000,PASS
TP_0960,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,41.171775,43.778141,46.453381,46.526588,46.633419,22500,0.000000,PASS
TP_0960,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,41.024604,43.556116,46.444962,46.526588,46.633419,22500,0.000000,PASS
TP_0960,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,56.581183,60.779650,62.249573,62.286606,62.698635,22500,0.000000,PASS
TP_0960,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,56.367715,60.609114,62.242725,62.279783,62.698635,22500,0.000000,PASS
TP_0960,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,56.667030,60.310097,62.458614,62.519356,62.622211,22500,0.000000,PASS
TP_0960,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,56.454014,60.073887,62.457466,62.510681,62.622211,22500,0.000000,PASS
TP_0960,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,53.981718,57.752316,60.687893,60.734665,60.863068,22500,0.000000,PASS
TP_0960,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,53.753749,57.475014,60.680473,60.733456,60.863068,22500,0.000000,PASS
TP_0960,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,45.872739,48.467075,51.682816,51.747559,51.876637,22500,0.000000,PASS
TP_0960,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,45.701095,48.214762,51.680683,51.744141,51.876637,22500,0.000000,PASS
TP_0960,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.378710,27.584260,28.694561,28.749411,29.682264,22500,0.000000,PASS
TP_0960,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.347545,27.534389,28.691490,28.749411,29.682264,22500,0.000000,PASS
TP_0960,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,47.917075,50.298866,53.304176,53.391384,53.528515,22500,0.000000,PASS
TP_0960,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,47.735117,49.999123,53.290836,53.391384,53.528515,22500,0.000000,PASS
TP_0960,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,53.415913,56.339523,59.388706,59.464890,59.613922,22500,0.000000,PASS
TP_0960,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,53.208864,56.008497,59.379211,59.461723,59.613922,22500,0.000000,PASS
TP_0960,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,40.193932,41.392599,44.228889,44.298672,44.434704,22500,0.000000,PASS
TP_0960,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,40.067450,41.186560,44.219944,44.298649,44.434704,22500,0.000000,PASS
TP_0960,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,42.402082,44.479395,47.505096,47.572029,47.695068,22500,0.000000,PASS
TP_0960,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,42.252837,44.252140,47.501808,47.567375,47.695068,22500,0.000000,PASS
TP_0986,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,42.326910,43.889603,46.630875,46.630875,46.630875,22500,0.000000,PASS
TP_0986,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,42.326910,43.889603,46.630875,46.630875,46.630875,22500,0.000000,PASS
TP_0986,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,58.837257,60.782867,62.343254,62.343254,62.521160,22500,0.000000,PASS
TP_0986,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,58.837257,60.782867,62.343254,62.343254,62.521160,22500,0.000000,PASS
TP_0986,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,58.850100,60.284069,62.622181,62.622181,62.622181,22500,0.000000,PASS
TP_0986,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,58.850100,60.284069,62.622181,62.622181,62.622181,22500,0.000000,PASS
TP_0986,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,55.388035,57.725004,60.867123,60.867123,60.867123,22500,0.000000,PASS
TP_0986,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,55.388035,57.725004,60.867123,60.867123,60.867123,22500,0.000000,PASS
TP_0986,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,46.582149,48.528112,51.880695,51.880695,51.880695,22500,0.000000,PASS
TP_0986,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,46.582149,48.528112,51.880695,51.880695,51.880695,22500,0.000000,PASS
TP_0986,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.403867,27.352564,28.826775,28.826775,28.939928,22500,0.000000,PASS
TP_0986,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.403867,27.352564,28.826775,28.826775,28.939928,22500,0.000000,PASS
TP_0986,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,49.493498,50.319666,53.526432,53.526432,53.526432,22500,0.000000,PASS
TP_0986,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,49.493498,50.319666,53.526432,53.526432,53.526432,22500,0.000000,PASS
TP_0986,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,55.341017,56.328671,59.613907,59.613907,59.613907,22500,0.000000,PASS
TP_0986,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,55.341017,56.328671,59.613907,59.613907,59.613907,22500,0.000000,PASS
TP_0986,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,40.827325,41.361254,44.436630,44.436630,44.436630,22500,0.000000,PASS
TP_0986,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,40.827325,41.361254,44.436630,44.436630,44.436630,22500,0.000000,PASS
TP_0986,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,42.987922,44.526321,47.698605,47.698605,47.698605,22500,0.000000,PASS
TP_0986,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,42.987922,44.526321,47.698605,47.698605,47.698605,22500,0.000000,PASS
TP_0555,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,39.343173,42.137615,46.562870,46.605515,46.632690,22500,0.000000,PASS
TP_0555,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,39.212930,41.336914,46.562870,46.605515,46.632690,22500,0.000000,PASS
TP_0555,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,50.717732,59.010199,62.298050,62.327911,62.634380,22500,0.000000,PASS
TP_0555,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,50.502566,58.784531,62.298050,62.327911,62.634380,22500,0.000000,PASS
TP_0555,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,50.637343,58.170723,62.558548,62.597866,62.623077,22500,0.000000,PASS
TP_0555,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,50.424596,57.885202,62.558548,62.597866,62.623077,22500,0.000000,PASS
TP_0555,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,48.806909,55.075809,60.777546,60.829205,60.862541,22500,0.000000,PASS
TP_0555,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,48.581648,54.485485,60.777546,60.829205,60.862541,22500,0.000000,PASS
TP_0555,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,42.798849,45.706459,51.790825,51.842945,51.876099,22500,0.000000,PASS
TP_0555,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,42.624505,45.266954,51.790825,51.842945,51.876099,22500,0.000000,PASS
TP_0555,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.624252,27.600251,28.779106,28.809336,30.109749,22500,0.000000,PASS
TP_0555,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.611419,27.584248,28.779106,28.809336,30.109749,22500,0.000000,PASS
TP_0555,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,44.137230,48.408962,53.441616,53.494564,53.528328,22500,0.000000,PASS
TP_0555,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,43.973807,48.102621,53.441616,53.494564,53.528328,22500,0.000000,PASS
TP_0555,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,48.336284,54.041269,59.527943,59.580639,59.614357,22500,0.000000,PASS
TP_0555,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,48.141035,53.736544,59.527943,59.580639,59.614357,22500,0.000000,PASS
TP_0555,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,38.151343,39.765509,44.351196,44.402287,44.434387,22500,0.000000,PASS
TP_0555,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,38.044037,39.548731,44.351196,44.402287,44.434387,22500,0.000000,PASS
TP_0555,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,39.871992,42.235106,47.613213,47.663078,47.694607,22500,0.000000,PASS
TP_0555,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,39.723940,41.750364,47.613213,47.663078,47.694607,22500,0.000000,PASS
TP_0890,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,37.818215,34.075523,45.651536,46.318867,46.631622,22500,0.000000,PASS
TP_0890,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,36.992432,33.769644,45.024190,45.525547,46.356514,22500,0.000000,PASS
TP_0890,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,47.361610,40.259022,61.706190,62.136532,62.344639,22500,0.000000,PASS
TP_0890,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,45.805695,39.268364,61.274718,61.612574,62.152203,22500,0.000000,PASS
TP_0890,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,47.329181,40.142998,61.712186,62.346039,62.622379,22500,0.000000,PASS
TP_0890,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,45.866930,38.746202,61.173080,61.606410,62.368454,22500,0.000000,PASS
TP_0890,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,45.955716,38.626999,59.728853,60.556461,60.865570,22500,0.000000,PASS
TP_0890,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,44.451119,37.694553,58.919614,59.528979,60.531410,22500,0.000000,PASS
TP_0890,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,40.965213,36.127367,50.700901,51.538105,51.879143,22500,0.000000,PASS
TP_0890,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,39.903719,35.549044,49.893291,50.532602,51.542324,22500,0.000000,PASS
TP_0890,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.473205,27.475039,28.286971,28.630516,29.373478,22500,0.000000,PASS
TP_0890,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.387381,27.458366,28.015881,28.301423,29.373478,22500,0.000000,PASS
TP_0890,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,41.829988,36.651995,52.323045,53.137814,53.527130,22500,0.000000,PASS
TP_0890,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,40.662322,36.017715,51.603452,52.158882,53.184853,22500,0.000000,PASS
TP_0890,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,45.464439,38.930204,58.397058,59.231232,59.614006,22500,0.000000,PASS
TP_0890,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,44.122042,37.958668,57.685176,58.241062,59.273182,22500,0.000000,PASS
TP_0890,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,36.858417,33.730713,43.302208,44.101173,44.435879,22500,0.000000,PASS
TP_0890,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,36.129860,33.293545,42.602383,43.133106,44.106133,22500,0.000000,PASS
TP_0890,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,38.319788,34.309660,46.565380,47.370426,47.697250,22500,0.000000,PASS
TP_0890,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,37.416648,33.783993,45.820919,46.413554,47.375237,22500,0.000000,PASS
TP_0745,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,40.537746,43.681425,46.475555,46.589199,46.631397,22500,0.000000,PASS
TP_0745,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,36.945955,33.750765,45.072974,46.323162,46.631397,22500,0.000000,PASS
TP_0745,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,53.679184,60.404280,62.311317,62.344738,62.687813,22500,0.000000,PASS
TP_0745,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,47.339212,40.675329,61.349021,62.128353,62.345280,22500,0.000000,PASS
TP_0745,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,54.132579,60.113079,62.511692,62.587814,62.622688,22500,0.000000,PASS
TP_0745,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,47.951254,41.530369,61.202812,62.334366,62.622688,22500,0.000000,PASS
TP_0745,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,51.917719,57.617220,60.635475,60.799820,60.865326,22500,0.000000,PASS
TP_0745,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,45.668940,39.777737,59.084743,60.483280,60.865326,22500,0.000000,PASS
TP_0745,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,44.777522,48.448383,51.626514,51.813206,51.878895,22500,0.000000,PASS
TP_0745,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,40.302804,36.433348,50.036916,51.475327,51.878895,22500,0.000000,PASS
TP_0745,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.565975,27.684315,28.694967,28.794518,29.222713,22500,0.000000,PASS
TP_0745,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.208330,27.414017,28.127829,28.622963,29.166929,22500,0.000000,PASS
TP_0745,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,46.255376,50.096069,53.341782,53.470257,53.527092,22500,0.000000,PASS
TP_0745,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,41.528839,37.082729,51.683758,53.138985,53.527092,22500,0.000000,PASS
TP_0745,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,51.385234,56.231655,59.414867,59.551712,59.614159,22500,0.000000,PASS
TP_0745,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,45.761565,40.253151,57.708609,59.225643,59.614159,22500,0.000000,PASS
TP_0745,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,39.493247,41.292297,44.185863,44.371529,44.435738,22500,0.000000,PASS
TP_0745,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,36.520544,33.907547,42.676283,44.066147,44.435738,22500,0.000000,PASS
TP_0745,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,41.523968,44.468517,47.454712,47.634445,47.697037,22500,0.000000,PASS
TP_0745,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,37.722990,34.428850,45.944090,47.314930,47.697037,22500,0.000000,PASS
TP_0248,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,38.791031,34.566813,46.587063,46.587063,46.631023,22500,0.000000,PASS
TP_0248,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,38.791031,34.566813,46.587063,46.587063,46.631023,22500,0.000000,PASS
TP_0248,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,50.628968,58.835529,62.315289,62.315289,62.345657,22500,0.000000,PASS
TP_0248,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,50.628968,58.835529,62.315289,62.315289,62.345657,22500,0.000000,PASS
TP_0248,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,50.886964,58.245874,62.583794,62.583794,62.623741,22500,0.000000,PASS
TP_0248,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,50.886964,58.245874,62.583794,62.583794,62.623741,22500,0.000000,PASS
TP_0248,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,48.072380,52.958508,60.829693,60.829693,60.863873,22500,0.000000,PASS
TP_0248,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,48.072380,52.958508,60.829693,60.829693,60.863873,22500,0.000000,PASS
TP_0248,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,41.859959,37.173803,51.841099,51.841099,51.877426,22500,0.000000,PASS
TP_0248,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,41.859959,37.173803,51.841099,51.841099,51.877426,22500,0.000000,PASS
TP_0248,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.428327,27.433781,28.796047,28.796047,29.136684,22500,0.000000,PASS
