timestamp_sgt,timestamp_utc,dataset_label,station_count,network_median_p_ge31,network_p90_p_ge31,network_max_p_ge31,anchor_S128_p_ge31,exclude_S142_network_p90_p_ge31,exclude_high_event_stations_network_p90_p_ge31,anchor_minus_median_p_ge31,anchor_minus_p90_p_ge31,max_minus_p90_p_ge31,s142_exclusion_delta_p90_p_ge31,high_event_exclusion_delta_p90_p_ge31,s142_exclusion_abs_delta_gt_0p05,high_event_exclusion_abs_delta_gt_0p05
2026-05-16 22:00:00+08:00,2026-05-16 14:00:00+0000,hourly_max,27,0.0009439732839962,0.00110096228673552,0.0054766121500223,0.0006278747284313,0.00110164062731465,0.00110299730847291,-0.0003160985555649,-0.0004730875583042199,0.004375649863286779,6.783405791300524e-07,2.0350217373901573e-06,False,False
2026-05-16 23:00:00+08:00,2026-05-16 15:00:00+0000,hourly_max,27,0.0014603301631173,0.00166117660029762,0.0077761151553857,0.000838310559149,0.00166263981897025,0.0016655662563155099,-0.0006220196039683,-0.0008228660411486201,0.00611493855508808,1.4632186726298586e-06,4.3896560178897925e-06,False,False
2026-05-17 00:00:00+08:00,2026-05-16 16:00:00+0000,hourly_max,27,0.0008839880756174,0.00132057146033856,0.0099547808870409,0.0005652676304986,0.0013222487735957,0.00132560340010998,-0.0003187204451188,-0.00075530382983996,0.00863420942670234,1.6773132571399046e-06,5.0319397714199306e-06,False,False
2026-05-17 01:00:00+08:00,2026-05-16 17:00:00+0000,hourly_max,27,0.0011670267826372,0.0016866316956073801,0.0116848511072872,0.0007163312455558,0.0016868562814844,0.00168511547263543,-0.00045069553708140006,-0.0009703004500515801,0.00999821941167982,2.2458587701991613e-07,-1.5162229719501655e-06,False,False
2026-05-17 02:00:00+08:00,2026-05-16 18:00:00+0000,hourly_max,27,0.0016674629930486,0.0022388166090729204,0.0171938107806196,0.000887870519583,0.0022414761967622003,0.00224656234515614,-0.0007795924734655999,-0.0013509460894899203,0.01495499417154668,2.659587689279961e-06,7.745736083219525e-06,False,False
2026-05-17 03:00:00+08:00,2026-05-16 19:00:00+0000,hourly_max,27,0.0019088715699167,0.0027062869687164,0.0222565690992751,0.0011272819418979,0.0027085079754069,0.0027129499887878997,-0.0007815896280188,-0.0015790050268185002,0.019550282130558698,2.221006690499884e-06,6.663020071499652e-06,False,False
2026-05-17 04:00:00+08:00,2026-05-16 20:00:00+0000,hourly_max,27,0.0028763146749181,0.00342063114412802,0.0278296934620729,0.0014735804704156,0.00342093290561815,0.00342153642859841,-0.0014027342045025,-0.0019470506737124201,0.02440906231794488,3.017614901299273e-07,9.052844703897819e-07,False,False
2026-05-17 05:00:00+08:00,2026-05-16 21:00:00+0000,hourly_max,27,0.0037525404264154,0.00440189295227548,0.0302626118618927,0.0017029993197616,0.00440388011521575,0.00440785444109629,-0.0020495411066537997,-0.0026988936325138798,0.02586071890961722,1.987162940269953e-06,5.9614888208098585e-06,False,False
2026-05-17 06:00:00+08:00,2026-05-16 22:00:00+0000,hourly_max,27,0.004173213580298,0.00588249596050458,0.0384638036331714,0.0026804887702294,0.0058839398906522,0.0058868277509474395,-0.0014927248100685998,-0.00320200719027518,0.03258130767266682,1.4439301476197944e-06,4.331790442859383e-06,False,False
2026-05-17 07:00:00+08:00,2026-05-16 23:00:00+0000,hourly_max,27,0.0044153110188121,0.0068227351699058,0.0339736960619065,0.0029130308383418,0.00683011059500305,0.00684486144519755,-0.0015022801804703,-0.003909704331564,0.027150960892000697,7.375425097249505e-06,2.2126275291749382e-05,False,False
