cell_id,forcing_day_id,hour_sgt,base_tmrt_p90_c,overhead_tmrt_p90_c,delta_tmrt_mean_c,delta_tmrt_p50_c,delta_tmrt_p90_c,delta_tmrt_p95_c,delta_tmrt_max_c,within_slice_rank,rank_direction,notes
TP_0088,FD02_humid_hot_cloudy_or_diffuse_20260508,12,52.938305,52.704950,-3.804238,-3.877989,-0.233355,-0.172798,0.000000,11,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0088,FD02_humid_hot_cloudy_or_diffuse_20260508,13,59.032074,58.786377,-4.711735,-4.296079,-0.245697,-0.178906,0.000000,12,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0088,FD02_humid_hot_cloudy_or_diffuse_20260508,15,43.925735,43.723827,-2.541893,-3.200342,-0.201908,-0.176644,0.000000,11,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0088,FD02_humid_hot_cloudy_or_diffuse_20260508,16,47.233540,47.023956,-3.296217,-3.906019,-0.209584,-0.154171,0.000000,12,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0098,FD01_high_shortwave_hot_20260507,10,44.739966,44.451117,-0.317168,-0.118709,-0.288849,0.000000,0.000000,9,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0098,FD01_high_shortwave_hot_20260507,12,61.484982,61.264248,-0.557023,-0.380659,-0.220734,-0.074476,-0.031517,8,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0098,FD01_high_shortwave_hot_20260507,13,61.134525,60.778286,-0.528052,-0.503281,-0.356239,-0.000089,0.000000,6,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0098,FD01_high_shortwave_hot_20260507,15,58.590686,58.343870,-0.543143,-0.308622,-0.246816,0.000000,0.000000,10,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0098,FD01_high_shortwave_hot_20260507,16,49.426335,49.110684,-0.373714,-0.222456,-0.315651,0.000000,0.000000,9,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0098,FD02_humid_hot_cloudy_or_diffuse_20260508,10,27.910542,27.919696,-0.007905,-0.005606,0.009154,0.012986,0.000000,23,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0098,FD02_humid_hot_cloudy_or_diffuse_20260508,12,51.174639,50.819145,-0.393199,-0.272373,-0.355494,0.000000,0.000000,8,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0098,FD02_humid_hot_cloudy_or_diffuse_20260508,13,57.269434,56.909462,-0.469630,-0.469225,-0.359972,0.000000,0.000000,9,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0098,FD02_humid_hot_cloudy_or_diffuse_20260508,15,42.100238,41.924382,-0.235568,-0.137960,-0.175856,0.000000,0.000000,13,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0098,FD02_humid_hot_cloudy_or_diffuse_20260508,16,45.365710,45.076468,-0.312243,-0.187172,-0.289242,0.000000,0.000000,9,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0115,FD01_high_shortwave_hot_20260507,10,46.173885,46.173885,0.000000,0.000000,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0115,FD01_high_shortwave_hot_20260507,12,62.132008,62.132008,0.000000,0.000000,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0115,FD01_high_shortwave_hot_20260507,13,62.262337,62.262337,0.000000,0.000000,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0115,FD01_high_shortwave_hot_20260507,15,60.339645,60.339645,0.000000,0.000000,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0115,FD01_high_shortwave_hot_20260507,16,51.330462,51.330462,0.000000,0.000000,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0115,FD02_humid_hot_cloudy_or_diffuse_20260508,10,28.503700,28.503700,0.000000,0.000000,0.000000,0.000000,0.000000,18,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0115,FD02_humid_hot_cloudy_or_diffuse_20260508,12,52.966259,52.966259,0.000000,0.000000,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0115,FD02_humid_hot_cloudy_or_diffuse_20260508,13,59.061596,59.061596,0.000000,0.000000,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0115,FD02_humid_hot_cloudy_or_diffuse_20260508,15,43.884148,43.884148,0.000000,0.000000,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0115,FD02_humid_hot_cloudy_or_diffuse_20260508,16,47.168301,47.168301,0.000000,0.000000,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0141,FD01_high_shortwave_hot_20260507,10,45.728043,44.943555,-0.786967,-0.176338,-0.784488,-0.122306,-0.007557,3,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0141,FD01_high_shortwave_hot_20260507,12,61.755093,61.094902,-1.290084,-0.603492,-0.660191,-0.099579,0.000000,2,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0141,FD01_high_shortwave_hot_20260507,13,61.793983,60.972303,-1.242746,-0.588194,-0.821680,-0.125436,-0.002224,2,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0141,FD01_high_shortwave_hot_20260507,15,59.726943,58.690496,-1.327068,-0.462979,-1.036447,-0.158844,0.000000,3,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0141,FD01_high_shortwave_hot_20260507,16,50.679678,49.683105,-0.975078,-0.341957,-0.996573,-0.160792,0.000000,3,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0141,FD02_humid_hot_cloudy_or_diffuse_20260508,10,28.290600,28.159707,-0.083264,-0.050537,-0.130893,-0.036073,0.000000,6,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0141,FD02_humid_hot_cloudy_or_diffuse_20260508,12,52.410924,51.472841,-0.981607,-0.320013,-0.938083,-0.140521,-0.010784,3,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0141,FD02_humid_hot_cloudy_or_diffuse_20260508,13,58.480955,57.491447,-1.145767,-0.404245,-0.989508,-0.149532,-0.010571,2,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0141,FD02_humid_hot_cloudy_or_diffuse_20260508,15,43.323013,42.476321,-0.639766,-0.177702,-0.846692,-0.131652,0.000000,3,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0141,FD02_humid_hot_cloudy_or_diffuse_20260508,16,46.558221,45.630964,-0.829876,-0.258539,-0.927257,-0.149486,0.000000,3,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0154,FD01_high_shortwave_hot_20260507,10,43.499527,43.375415,-0.127459,-0.025860,-0.124112,-0.022026,0.000000,13,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0154,FD01_high_shortwave_hot_20260507,12,59.840032,59.571409,-0.428739,-0.089735,-0.268623,-0.011698,0.000000,6,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0154,FD01_high_shortwave_hot_20260507,13,59.335152,59.008553,-0.386346,-0.085495,-0.326599,-0.024972,0.000000,8,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0154,FD01_high_shortwave_hot_20260507,15,56.665740,56.205660,-0.431731,-0.068341,-0.460080,-0.000251,0.000000,7,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0154,FD01_high_shortwave_hot_20260507,16,47.669319,47.290162,-0.281921,-0.035583,-0.379157,-0.015872,0.000000,8,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0154,FD02_humid_hot_cloudy_or_diffuse_20260508,10,27.840099,27.835406,0.026813,0.000000,-0.004693,-0.012736,0.000000,15,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0154,FD02_humid_hot_cloudy_or_diffuse_20260508,12,49.620343,49.403434,-0.292532,-0.052654,-0.216909,-0.029613,0.000000,13,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0154,FD02_humid_hot_cloudy_or_diffuse_20260508,13,55.434368,55.146954,-0.339740,-0.062094,-0.287414,-0.013395,0.000000,10,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0154,FD02_humid_hot_cloudy_or_diffuse_20260508,15,40.816335,40.553493,-0.178181,-0.026589,-0.262842,-0.025020,0.000000,8,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0154,FD02_humid_hot_cloudy_or_diffuse_20260508,16,43.789148,43.457317,-0.233655,-0.027409,-0.331831,-0.013682,0.000000,8,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0254,FD01_high_shortwave_hot_20260507,10,44.790166,44.678252,-0.197981,-0.078634,-0.111914,-0.028559,-0.037914,14,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0254,FD01_high_shortwave_hot_20260507,12,61.558836,61.503662,-0.276861,-0.279409,-0.055174,-0.029345,0.000000,15,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0254,FD01_high_shortwave_hot_20260507,13,61.241919,61.192155,-0.258003,-0.343641,-0.049764,-0.038464,-0.034951,15,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0254,FD01_high_shortwave_hot_20260507,15,59.171728,59.081296,-0.225943,-0.477363,-0.090432,-0.033568,-0.045891,14,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0254,FD01_high_shortwave_hot_20260507,16,50.002834,49.895549,-0.142737,-0.333019,-0.107285,-0.026817,-0.045998,14,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0254,FD02_humid_hot_cloudy_or_diffuse_20260508,10,28.056223,28.052699,-0.000094,-0.000392,-0.003524,-0.011577,0.000000,16,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0254,FD02_humid_hot_cloudy_or_diffuse_20260508,12,51.490852,51.395057,-0.197374,-0.203238,-0.095795,-0.048062,-0.046795,14,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0254,FD02_humid_hot_cloudy_or_diffuse_20260508,13,57.556513,57.492792,-0.232728,-0.394668,-0.063721,-0.034724,-0.046593,15,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0254,FD02_humid_hot_cloudy_or_diffuse_20260508,15,42.511966,42.431150,-0.095123,-0.192545,-0.080816,-0.035011,-0.044911,14,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0254,FD02_humid_hot_cloudy_or_diffuse_20260508,16,45.875230,45.782719,-0.116971,-0.238997,-0.092511,-0.033909,-0.043938,14,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0301,FD01_high_shortwave_hot_20260507,10,46.389160,46.389160,-0.003512,-0.000614,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0301,FD01_high_shortwave_hot_20260507,12,62.268990,62.268990,-0.003401,-0.003475,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0301,FD01_high_shortwave_hot_20260507,13,62.493675,62.493675,-0.002600,-0.001873,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0301,FD01_high_shortwave_hot_20260507,15,60.633163,60.633163,-0.001383,0.000000,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0301,FD01_high_shortwave_hot_20260507,16,51.605598,51.605598,-0.001268,-0.003800,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,10,28.637487,28.637487,-0.000984,-0.000350,0.000000,0.000000,0.000000,18,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,12,53.250961,53.250961,-0.002750,-0.001244,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,13,59.364117,59.364117,-0.002547,-0.000452,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,15,44.141193,44.141193,-0.001107,-0.037328,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,16,47.426963,47.426963,-0.001155,-0.006118,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0326,FD01_high_shortwave_hot_20260507,10,44.559868,44.559868,-0.013498,-0.008562,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0326,FD01_high_shortwave_hot_20260507,12,61.605277,61.605277,-0.030470,-0.034433,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0326,FD01_high_shortwave_hot_20260507,13,61.089802,61.089802,-0.029754,-0.037450,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0326,FD01_high_shortwave_hot_20260507,15,58.715549,58.715549,-0.028248,-0.088764,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0326,FD01_high_shortwave_hot_20260507,16,49.495377,49.495377,-0.023883,-0.010748,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,10,27.904252,27.907218,0.001982,0.002390,0.002966,0.000000,0.000000,22,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,12,50.948522,50.948522,-0.019726,-0.032421,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,13,57.056707,57.056707,-0.025247,-0.046766,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,15,41.936462,41.936462,-0.010675,-0.049150,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,16,45.380660,45.380660,-0.019663,-0.016834,0.000000,0.000000,0.000000,20,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0366,FD01_high_shortwave_hot_20260507,10,46.041111,46.024540,-0.067149,-0.051054,-0.016571,0.000000,0.000000,17,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0366,FD01_high_shortwave_hot_20260507,12,62.037245,62.024734,-0.119227,-0.054313,-0.012511,0.000000,0.000000,18,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0366,FD01_high_shortwave_hot_20260507,13,62.163998,62.144587,-0.124869,-0.059941,-0.019411,0.000000,0.000000,18,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0366,FD01_high_shortwave_hot_20260507,15,60.264576,60.245045,-0.147375,-0.152326,-0.019531,0.000000,0.000000,16,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0366,FD01_high_shortwave_hot_20260507,16,51.247723,51.216915,-0.096916,-0.128794,-0.030808,0.000000,0.000000,16,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,10,28.415840,28.404449,-0.004011,-0.001573,-0.011391,0.000000,0.000000,13,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,12,52.811440,52.786942,-0.091486,-0.076088,-0.024498,0.000000,0.000000,16,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,13,58.931492,58.907782,-0.114452,-0.086357,-0.023710,0.000000,0.000000,16,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,15,43.771370,43.749245,-0.068886,-0.087751,-0.022125,0.000000,0.000000,16,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,16,47.082653,47.054951,-0.081250,-0.102987,-0.027702,0.000000,0.000000,17,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0409,FD01_high_shortwave_hot_20260507,10,43.338235,43.019462,-0.129723,-0.006792,-0.318773,-0.385035,0.000000,8,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0409,FD01_high_shortwave_hot_20260507,12,60.675291,60.218330,-0.199171,-0.032959,-0.456961,-0.162327,0.000000,4,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0409,FD01_high_shortwave_hot_20260507,13,59.864976,59.457934,-0.199863,-0.016998,-0.407042,-0.244992,0.000000,5,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0409,FD01_high_shortwave_hot_20260507,15,56.826848,56.283098,-0.180634,-0.025432,-0.543750,-0.414729,0.000000,4,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0409,FD01_high_shortwave_hot_20260507,16,47.579992,47.308772,-0.164787,-0.018129,-0.271220,-0.487751,0.000000,10,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,10,27.721989,27.732110,-0.001981,0.001305,0.010121,0.010883,0.000000,24,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,12,49.310080,49.023413,-0.142578,-0.017675,-0.286667,-0.579925,0.000000,9,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,13,55.352721,54.934298,-0.178762,-0.020727,-0.418423,-0.499688,0.000000,8,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,15,40.536305,40.346651,-0.079263,-0.003092,-0.189654,-0.409322,0.000000,12,most_negative_delta_rank_1,"overhead_as_canopy - base; Tmrt stability evidence only, not WBGT."
