time,cell_count,max_wbgt_proxy_c,p90_wbgt_proxy_c,cells_moderate_or_high,cells_high,max_utci_c,p90_utci_c,cells_moderate_utci,cells_strong_utci,cells_very_strong_utci,cells_extreme_utci,wbgt_alert,utci_alert,combined_alert,neighbourhood_alert
2026-05-11 21:00:00+08:00,986,27.569924150184928,27.146565085548026,0,0,30.687081776414068,30.010026135125404,985,0,0,0,low,moderate,watch,watch
2026-05-11 22:00:00+08:00,986,27.39333062732524,26.970184352700375,0,0,30.56084517255083,29.914910325660117,985,0,0,0,low,moderate,watch,watch
2026-05-11 23:00:00+08:00,986,27.31665801573801,26.89534086395808,0,0,30.41244374563418,29.803278795726786,985,0,0,0,low,moderate,watch,watch
2026-05-12 00:00:00+08:00,986,27.02758395394967,26.606619548801913,0,0,30.038901045120138,29.477486429082838,985,0,0,0,low,moderate,watch,watch
2026-05-12 01:00:00+08:00,986,26.8244958369551,26.404104840104974,0,0,29.845746581325344,29.279933468427256,985,0,0,0,low,moderate,watch,watch
2026-05-12 02:00:00+08:00,986,26.817279706541704,26.39518655757968,0,0,29.787849882661217,29.204044236283877,985,0,0,0,low,moderate,watch,watch
2026-05-12 03:00:00+08:00,986,26.570335061245917,26.144421127500785,0,0,29.165983601447255,28.49707524881475,985,0,0,0,low,moderate,watch,watch
2026-05-12 04:00:00+08:00,986,26.579895129515346,26.15498890517337,0,0,29.249217794331408,28.589069258744317,985,0,0,0,low,moderate,watch,watch
2026-05-12 05:00:00+08:00,986,26.498192845820977,26.074747349589313,0,0,29.242043041937134,28.624869417829764,985,0,0,0,low,moderate,watch,watch
2026-05-12 06:00:00+08:00,986,26.427253898034838,26.006632977134505,0,0,29.280410944778243,28.749944323787048,985,0,0,0,low,moderate,watch,watch
2026-05-12 07:00:00+08:00,986,26.315286397101563,25.893192073266903,0,0,29.01639345394682,28.48268287764001,985,0,0,0,low,moderate,watch,watch
2026-05-12 08:00:00+08:00,986,26.943604039009564,26.522904843131904,0,0,30.0413831149506,29.368995647753582,985,0,0,0,low,moderate,watch,watch
2026-05-12 09:00:00+08:00,986,27.469537941340235,27.055229276426733,0,0,32.439873439870894,31.538588226905123,985,17,0,0,low,strong,elevated,elevated
2026-05-12 10:00:00+08:00,986,28.290585388224944,27.775890604773107,0,0,35.700528325962374,34.033847213698934,985,537,0,0,low,strong,elevated,elevated
2026-05-12 11:00:00+08:00,986,28.518223281786398,27.944994836120276,0,0,36.55140314348937,34.60200951883046,985,574,0,0,low,strong,elevated,elevated
2026-05-12 12:00:00+08:00,986,28.602279579296543,27.947018733297845,0,0,38.26437534697649,35.70826612595111,985,629,1,0,low,very_strong,high,high
2026-05-12 13:00:00+08:00,986,29.218891142899665,28.513041935146514,0,0,40.29224130971052,37.3253210772878,985,791,55,0,low,very_strong,high,high
2026-05-12 14:00:00+08:00,986,28.55646697956607,27.883214010759932,0,0,38.61351393887719,35.93976784870945,985,641,3,0,low,very_strong,high,high
2026-05-12 15:00:00+08:00,986,27.96234474602982,27.32599795758543,0,0,37.01722283440165,34.60217893173197,985,469,0,0,low,strong,elevated,elevated
2026-05-12 16:00:00+08:00,986,27.596040103045837,27.044882194049492,0,0,35.252493764157826,33.38130907752923,985,343,0,0,low,strong,elevated,elevated
2026-05-12 17:00:00+08:00,986,27.32832928708759,26.807635274211254,0,0,34.46923360548343,32.76564535869402,985,232,0,0,low,strong,elevated,elevated
2026-05-12 18:00:00+08:00,986,26.709261944600392,26.304465422342954,0,0,31.873402590430118,30.89212120189895,985,0,0,0,low,moderate,watch,watch
2026-05-12 19:00:00+08:00,986,26.588040854256057,26.17308233523892,0,0,30.30250463872914,29.710385381057026,985,0,0,0,low,moderate,watch,watch
2026-05-12 20:00:00+08:00,986,26.325196331396853,25.908181841566677,0,0,29.45052499062766,28.897775455710786,985,0,0,0,low,moderate,watch,watch
2026-05-12 21:00:00+08:00,986,26.300168949928953,25.878267075213135,0,0,28.992062505742222,28.40117031807553,985,0,0,0,low,moderate,watch,watch
2026-05-12 22:00:00+08:00,986,26.373902793489417,25.948609227468285,0,0,28.7400050669485,28.124532263455244,985,0,0,0,low,moderate,watch,watch
2026-05-12 23:00:00+08:00,986,25.65530296067236,25.23400028402002,0,0,27.837409846600742,27.29119646211157,972,0,0,0,low,moderate,watch,watch
2026-05-13 00:00:00+08:00,986,25.964950791661217,25.53919400085289,0,0,28.245276445544498,27.639034597792595,981,0,0,0,low,moderate,watch,watch
2026-05-13 01:00:00+08:00,986,26.118810052569266,25.69680935671931,0,0,28.84307842977381,28.351854609835467,985,0,0,0,low,moderate,watch,watch
2026-05-13 02:00:00+08:00,986,26.38111072398446,25.955161805663355,0,0,28.75633742005116,28.18106737187767,985,0,0,0,low,moderate,watch,watch
2026-05-13 03:00:00+08:00,986,26.494730473817867,26.069973324358635,0,0,28.981672437813323,28.425263535667668,985,0,0,0,low,moderate,watch,watch
2026-05-13 04:00:00+08:00,986,26.097469625442066,25.67356666342784,0,0,28.63276068781384,28.08159460529958,985,0,0,0,low,moderate,watch,watch
2026-05-13 05:00:00+08:00,986,26.087230574578243,25.662767373017378,0,0,28.549293486323037,27.974906737699705,985,0,0,0,low,moderate,watch,watch
2026-05-13 06:00:00+08:00,986,25.899874137647128,25.47724735105326,0,0,28.48552939009555,27.92785657119528,985,0,0,0,low,moderate,watch,watch
2026-05-13 07:00:00+08:00,986,26.12185397231767,25.701039366943434,0,0,28.920418948516122,28.38670601560164,985,0,0,0,low,moderate,watch,watch
2026-05-13 08:00:00+08:00,986,27.188158485231295,26.76850067104614,0,0,30.622980406195246,30.018426909307717,985,0,0,0,low,moderate,watch,watch
2026-05-13 09:00:00+08:00,986,27.71024858191659,27.296778319946778,0,0,32.6381879931541,31.684010368773578,985,29,0,0,low,strong,elevated,elevated
2026-05-13 10:00:00+08:00,986,28.266972730332874,27.76234513753842,0,0,35.14617823315588,33.54478631401226,985,435,0,0,low,strong,elevated,elevated
2026-05-13 11:00:00+08:00,986,28.739014391967963,28.128327848155973,0,0,37.438365522224125,35.23704575240122,985,649,0,0,low,strong,elevated,elevated
2026-05-13 12:00:00+08:00,986,28.784035556923747,28.133720228735996,0,0,38.36422096645827,35.84796923458066,985,681,3,0,low,very_strong,high,high
2026-05-13 13:00:00+08:00,986,28.691260124367574,28.041356703213797,0,0,38.07264010260369,35.565954508191254,985,616,1,0,low,very_strong,high,high
2026-05-13 14:00:00+08:00,986,28.309660869996954,27.68397917146087,0,0,37.11454855513212,34.79452778534845,985,513,0,0,low,strong,elevated,elevated
2026-05-13 15:00:00+08:00,986,28.1894207157083,27.602853512553658,0,0,36.322836676850876,34.273627497499476,985,486,0,0,low,strong,elevated,elevated
2026-05-13 16:00:00+08:00,986,27.834259346278596,27.31707074773508,0,0,35.15126004346622,33.45448478643436,985,395,0,0,low,strong,elevated,elevated
2026-05-13 17:00:00+08:00,986,27.538038530024945,27.092792307630166,0,0,33.734215464137115,32.45289138045805,985,207,0,0,low,strong,elevated,elevated
2026-05-13 18:00:00+08:00,986,27.47636083469339,27.07080790012021,0,0,32.193236534253415,31.33990077278788,985,1,0,0,low,strong,elevated,elevated
2026-05-13 19:00:00+08:00,986,27.370028522211566,26.952625838591462,0,0,30.834859564542416,30.18516579290492,985,0,0,0,low,moderate,watch,watch
2026-05-13 20:00:00+08:00,986,27.11456427812095,26.69210294278212,0,0,30.104442195688144,29.50134212421804,985,0,0,0,low,moderate,watch,watch
2026-05-13 21:00:00+08:00,986,26.61165200202768,26.189987110922534,0,0,29.416788114709053,28.840988588644542,985,0,0,0,low,moderate,watch,watch
2026-05-13 22:00:00+08:00,986,25.973767752794668,25.549113843830806,0,0,28.372430078601038,27.75874041427954,984,0,0,0,low,moderate,watch,watch
2026-05-13 23:00:00+08:00,986,25.44922661907648,25.028479862887803,0,0,27.612764371237684,27.022268403666807,951,0,0,0,low,moderate,watch,watch
