cell_id,lat,lon,land_use_hint,max_utci_c,mean_utci_c,p90_utci_c,max_wbgt_proxy_c,mean_wbgt_proxy_c,p90_wbgt_proxy_c,moderate_wbgt_hours,high_wbgt_hours,strong_utci_hours,very_strong_utci_hours,extreme_utci_hours,gvi_percent,svf,shade_fraction,building_density,road_fraction,elderly_proxy,outdoor_exposure_proxy,forecast_hours,hazard_utci_intensity_score,hazard_utci_duration_score,hazard_utci_relative_score,hazard_wbgt_relative_score,hazard_wbgt_intensity_score,hazard_wbgt_moderate_duration_score,hazard_wbgt_high_duration_score,hazard_wbgt_duration_score,hazard_score,vulnerability_score,exposure_score,risk_priority_score,peak_utci_category,peak_wbgt_category_sg,rank
TP_0984,1.3558631952115547,103.86342051124072,residential,39.31707595855029,31.223062646576484,37.142829073852766,29.1992225934344,26.87886867707724,28.471960365181154,0,0,35,4,0,2.6153463625155986,0.6843316313780604,0.1339721254355399,0.4048000000009793,0.2334303181151444,0.55,0.4083575795287861,96,0.6658537979275145,0.3645833333333333,0.9645685279187818,0.9736040609137055,0.2749028241792999,0.0,0.0,0.0,0.6970500356941975,0.7378296146044625,0.5141987829614605,0.679001650933648,very strong heat stress,low,13
TP_0078,1.3278279686799763,103.8571302847146,residential,39.135038230934335,31.18939336375613,36.988911278747935,29.177455812599202,26.8777795208668,28.453516495414117,0,0,34,4,0,4.831097460822077,0.6149480878207967,0.1127943485086342,0.3328000000000726,0.2525750343263691,0.55,0.4131437585815922,96,0.6567519115467167,0.3541666666666667,0.9536040609137055,0.9685279187817258,0.2721819765749003,0.0,0.0,0.0,0.6901070419191083,0.7378296146044625,0.5415821501014199,0.6788044998640865,very strong heat stress,low,14
TP_0820,1.3513415262111286,103.84634774987384,residential,38.39494098963619,31.090665062688974,36.381950710593216,29.09187413668409,26.881647636912188,28.37396292489354,0,0,34,1,0,3.1192897912866635,0.5336959036429638,0.1630700126940728,0.434800000005647,0.3382883197990688,0.55,0.4345720799497672,96,0.6197470494818095,0.3541666666666667,0.8989847715736041,0.9411167512690355,0.2614842670855113,0.0,0.0,0.0,0.6616083690716008,0.7378296146044625,0.6531440162271805,0.677869602617496,very strong heat stress,low,15
TP_0606,1.3441064701428382,103.86252180597562,residential,38.4167990246853,30.90277208193731,36.35376402935351,28.975654688957263,26.733832328897773,28.255650288099076,0,0,33,1,0,5.5779070001244975,0.5995285687754895,0.1713407044006736,0.3011999999982139,0.3323622407428228,0.55,0.4330905601857057,96,0.6208399512342648,0.34375,0.8906598984771573,0.8944162436548223,0.2469568361196579,0.0,0.0,0.0,0.6431865240128417,0.7378296146044625,0.6470588235294118,0.6655352797763999,very strong heat stress,low,16
TP_0577,1.3432021057773411,103.86252179524163,residential,38.43831258468315,30.84861557647942,36.35860381695973,28.922657426915897,26.669131623813474,28.200931443221577,0,0,33,1,0,4.581955320505907,0.613136268034373,0.1678119349005424,0.2707999999977144,0.3812325204108855,0.55,0.4453081301027213,96,0.6219156292341577,0.34375,0.8892385786802031,0.8730964467005076,0.24033217836448717,0.0,0.0,0.0,0.6359341409017755,0.7378296146044625,0.6764705882352942,0.6654505669534213,very strong heat stress,low,17
TP_0709,1.3477240402182646,103.85084054145568,residential,38.40756984358462,31.019088366740224,36.37234499412291,29.072722530056062,26.85041145208736,28.353844628693274,0,0,33,1,0,6.880611541993753,0.5496396010958127,0.1598270683454931,0.3255999999980337,0.2871358234824392,0.55,0.4217839558706098,96,0.6203784921792309,0.34375,0.8953299492385787,0.9289340101522843,0.25909031625700774,0.0,0.0,0.0,0.6558534958079153,0.7378296146044625,0.592292089249493,0.6651737921473578,very strong heat stress,low,18
TP_0389,1.3377760375780072,103.84994191216116,residential,38.20334229267402,30.763104915434685,36.14516387874832,28.927243949242616,26.695400262639165,28.2061403318002,0,0,33,1,0,8.354362623737593,0.6190656457586378,0.1953513775943681,0.0983999999995489,0.4165374676911411,0.55,0.4541343669227852,96,0.6101671146337011,0.34375,0.86751269035533,0.8751269035532995,0.24090549365532699,0.0,0.0,0.0,0.6294068602154101,0.7378296146044625,0.6906693711967545,0.6635334703720939,very strong heat stress,low,19
TP_0876,1.3531502640354198,103.84455063117376,residential,38.09803892021264,30.88464421230435,36.09328342449973,28.965574732302766,26.766216091128573,28.24635268107596,0,0,33,1,0,7.291625869761746,0.5358526470775593,0.1800413157476561,0.3416000000034299,0.3354471499528786,0.55,0.4338617874882196,96,0.6049019460106319,0.34375,0.8717766497461928,0.8893401015228426,0.24569684153784577,0.0,0.0,0.0,0.6344261689487803,0.7378296146044625,0.6511156186612576,0.6607123789064588,very strong heat stress,low,20
TP_0653,1.3459152977353868,103.85263765151902,residential,38.509346997792136,30.848514474886624,36.41056218415457,28.963285228645127,26.70060411622015,28.240353217227486,0,0,33,2,0,6.426000315805204,0.6465683764974861,0.1772329336075379,0.1783999999994645,0.3011145304709539,0.55,0.4252786326177384,96,0.6254673498896068,0.34375,0.8928934010152285,0.8883248730964467,0.24541065358064085,0.0,0.0,0.0,0.6424569800242462,0.7378296146044625,0.6176470588235294,0.6606711977975884,very strong heat stress,low,21
TP_0847,1.3522458996366615,103.84455062702084,residential,38.49630752784581,30.90551428522973,36.42149149150143,28.94784658427784,26.694446120861112,28.226777045106317,0,0,33,2,0,6.47959271967221,0.5670660484860057,0.1378459640737028,0.340399999999839,0.2945109327445604,0.55,0.4236277331861401,96,0.6248153763922903,0.34375,0.8975634517766498,0.884263959390863,0.24348082303473007,0.0,0.0,0.0,0.6421154395237378,0.7378296146044625,0.6095334685598377,0.6592424041477195,very strong heat stress,low,22
TP_0962,1.3558633612127688,103.84365207847884,residential,39.27927535724085,31.02385169369381,37.06900800850623,29.071400573301794,26.72603570997589,28.33648347739385,0,0,33,4,0,7.334216167913073,0.7404703164537796,0.1438121766812574,0.3428000000000125,0.1930855498961628,0.55,0.3982713874740407,96,0.6639637678620425,0.34375,0.9509644670050761,0.9269035532994924,0.25892507166272427,0.0,0.0,0.0,0.6756742550866955,0.7378296146044625,0.47058823529411764,0.6592070848068952,very strong heat stress,low,23
TP_0036,1.3269236894777077,103.8454490664788,residential,37.63416225368609,30.928058225972137,35.694183757921095,29.024484954175215,26.89834207080915,28.308282390472066,0,0,33,0,0,2.135896871067721,0.5217919730762338,0.2573770491803279,0.3495999999988172,0.3350327069611671,0.55,0.4337581767402917,96,0.5817081126843047,0.34375,0.841015228426396,0.9086294416243654,0.2530606192719018,0.0,0.0,0.0,0.6297799184237446,0.7378296146044625,0.6501014198782962,0.6576795737634924,strong heat stress,low,24
TP_0042,1.326923656994966,103.8508403940748,residential,39.16744008459182,31.03682675965697,36.981394271800625,29.05420523015829,26.726115944124846,28.324647882405777,0,0,33,4,0,5.610896166052139,0.6603774373196649,0.1137645093776472,0.2847999999990053,0.1945350807283727,0.55,0.3986337701820932,96,0.6583720042295909,0.34375,0.9478172588832487,0.9187817258883249,0.25677565376978606,0.0,0.0,0.0,0.6713971984987269,0.7378296146044625,0.4726166328600406,0.6568595693572431,very strong heat stress,low,25
TP_0848,1.3522458952909897,103.84544919085636,residential,38.910907283148056,30.989666009391115,36.769997048358924,28.991386652142282,26.691747073399437,28.266060719023983,0,0,33,3,0,5.402641644623408,0.594331045887935,0.1027329850859262,0.3267999999966949,0.2393303009694224,0.55,0.4098325752423556,96,0.6455453641574028,0.34375,0.9260913705583755,0.9005076142131979,0.24892333151778523,0.0,0.0,0.0,0.6577742646789423,0.7378296146044625,0.5243407707910751,0.6561719710786318,very strong heat stress,low,26
TP_0983,1.3558632062808729,103.86252194617552,residential,39.22930315725272,31.11138861915525,37.05011107100934,29.086211791888996,26.760352409050626,28.357624575423912,0,0,34,4,0,2.4513767865477587,0.6687904793063021,0.1207745880754204,0.3879999999989343,0.1642739441090651,0.55,0.3910684860272663,96,0.6614651578626362,0.3541666666666667,0.9536040609137056,0.9360406091370559,0.26077647398612447,0.0,0.0,0.0,0.6799272857142176,0.7378296146044625,0.4249492900608519,0.6549981220109691,very strong heat stress,low,27
TP_0982,1.35586321701459,103.8616233811031,residential,38.31895912112123,31.091069926955484,36.32633879757171,29.05184123319841,26.85150161550091,28.334390681906022,0,0,34,1,0,1.694283794982225,0.4867329189741012,0.1436409954928472,0.4984000000032184,0.2509470757463219,0.55,0.4127367689365804,96,0.6159479560560616,0.3541666666666667,0.8950253807106598,0.916751269035533,0.2564801541498012,0.0,0.0,0.0,0.6522386013783807,0.7378296146044625,0.5385395537525355,0.6548696772765028,very strong heat stress,low,28
TP_0742,1.3486283759400484,103.8544347978128,residential,38.907365170556396,30.719144349930826,36.70181738443365,28.84242727521411,26.502655227441,28.108693427220825,0,0,33,2,0,10.06925916677464,0.708869048704418,0.1353291981568088,0.1304000000010863,0.3195910108571264,0.55,0.4298977527142816,96,0.6453682585278198,0.34375,0.9063959390862945,0.8223350253807107,0.23030340940176375,0.0,0.0,0.0,0.6275100721051363,0.7378296146044625,0.6359026369168357,0.6541424516017362,very strong heat stress,low,29
TP_0684,1.3468196471568403,103.85443478224576,residential,38.2293441200785,30.836266898169793,36.18829344144716,28.960017605667186,26.735279926279365,28.240529835263956,0,0,33,1,0,7.509900979596994,0.6200700720462575,0.2029266269214898,0.2851999999985111,0.2868072885213497,0.55,0.4217018221303374,96,0.611467206003925,0.34375,0.876751269035533,0.8873096446700508,0.2450022007083983,0.0,0.0,0.0,0.6359760116313271,0.7378296146044625,0.59026369168357,0.6525454923229848,very strong heat stress,low,30
TP_0766,1.3495327753676225,103.84994199156232,commercial,40.139051142051144,31.62861158773522,37.87962236404063,29.534266812673057,27.160796993639266,28.791242974965243,0,0,37,10,0,0.3748911481276429,0.7157370671585211,0.092317510235747,0.3331999999988242,0.53781548538978,0.35,0.834453871347445,96,0.7069525571025572,0.3854166666666667,0.9888324873096446,1.0,0.31678335158413207,0.0,0.0,0.0,0.7234710072178747,0.23782961460446247,0.9939148073022313,0.6523400569294433,very strong heat stress,low,31
TP_0120,1.3296367950399828,103.84275341291094,transport,40.146153000876524,31.557521046987702,37.86467544061132,29.526729644773138,27.142243797853013,28.780199340960827,0,0,36,10,0,7.91575871342401,0.6809647935716288,0.0586688894588355,0.1492000000003474,0.8692846905220069,0.35,0.8173211726305016,96,0.7073076500438262,0.375,0.9880203045685279,0.9989847715736041,0.3158412055966422,0.0,0.0,0.0,0.7218807756804513,0.23782961460446247,0.9837728194726166,0.6498328152017987,very strong heat stress,low,32
TP_0846,1.3522459036476284,103.84365206318256,residential,38.06117470167081,30.698914712480995,36.023796742192076,28.850057683748048,26.62776317133388,28.129725753624243,0,0,32,1,0,8.087533588185886,0.6147075257103138,0.2047000618429189,0.2292000000021095,0.4055900941245755,0.55,0.4513975235311439,96,0.6030587350835404,0.3333333333333333,0.8525888324873097,0.8263959390862944,0.231257210468506,0.0,0.0,0.0,0.6079838544904308,0.7378296146044625,0.6876267748478702,0.649794817370274,very strong heat stress,low,33
TP_0954,1.3549588420031258,103.86252193534752,residential,39.8048394584421,31.118566353226385,37.51023620881007,29.066807876407324,26.659824883255556,28.313224587927728,0,0,34,7,0,2.967254081492396,0.7337224653842795,0.0780721300651976,0.3276000000008521,0.1307194307626052,0.55,0.3826798576906512,96,0.6902419729221052,0.3541666666666667,0.9695431472081218,0.9258883248730965,0.25835098455091554,0.0,0.0,0.0,0.6849403453240335,0.7378296146044625,0.3661257606490872,0.6492826895572902,very strong heat stress,low,34
TP_0034,1.3269236976778058,103.84365195725374,residential,37.2904717084651,30.799553629115138,35.37751379401144,28.937447683449495,26.84038528058123,28.22548232544525,0,0,32,0,0,3.1959037689870065,0.5085618030661101,0.2866394264127669,0.3404000000007182,0.3868423968095693,0.55,0.4467105992023923,96,0.5645235854232549,0.3333333333333333,0.8028426395939087,0.8802030456852792,0.24218096043118686,0.0,0.0,0.0,0.6070015407940011,0.7378296146044625,0.6825557809330629,0.6484251337912665,strong heat stress,low,35
TP_0144,1.3296366174518506,103.86431874606964,transport,39.88853251643979,31.411976631107915,37.61988587581631,29.45089506153332,27.081289700543675,28.706962227332394,0,0,35,7,0,0.5636722509573711,0.7886339132033289,0.1408495350803043,0.0,0.9376556139013262,0.35,0.8344139034753315,96,0.6944266258219894,0.3645833333333333,0.9790862944162437,0.9969543147208122,0.306361882691665,0.0,0.0,0.0,0.7151163834961028,0.23782961460446247,0.9929006085192698,0.6470080604045005,very strong heat stress,low,36
TP_0819,1.351341530888375,103.84544918637378,residential,38.41443927962714,30.860324603347493,36.34612232446811,28.89695059014699,26.647801323065593,28.17571169671032,0,0,33,1,0,4.622354686207531,0.5570281795136015,0.1371681415929202,0.3171999999959034,0.280879675829824,0.55,0.420219918957456,96,0.6207219639813569,0.34375,0.8867005076142132,0.8558375634517766,0.23711882376837368,0.0,0.0,0.0,0.6296215729131273,0.7378296146044625,0.577079107505071,0.6466280526909259,very strong heat stress,low,37
TP_0171,1.3305410039570127,103.86252164572504,transport,39.62828692188247,31.311416004838634,37.38965237512829,29.43072564366393,27.083720029084322,28.692631200801763,0,0,35,4,0,3.166757714254469,0.840187183561176,0.1897954027074889,0.0,1.0,0.35,0.85,96,0.6814143460941235,0.3645833333333333,0.9730964467005077,0.9959390862944163,0.30384070545799124,0.0,0.0,0.0,0.7111103933567028,0.23782961460446247,0.9984787018255578,0.6453610605140158,very strong heat stress,low,38
TP_0903,1.3540546361249242,103.84275350631918,residential,37.35275959571518,30.809346398841893,35.446227038484516,28.907834834398138,26.802517565557338,28.196384490376722,0,0,32,0,0,5.188067873643857,0.4695468474907468,0.2537781579697746,0.4596000000017807,0.3695224995752669,0.55,0.4423806248938167,96,0.5676379797857589,0.3333333333333333,0.8123857868020306,0.8659898477157361,0.2384793542997672,0.0,0.0,0.0,0.6052203667464023,0.7378296146044625,0.6683569979716024,0.6451909884375362,strong heat stress,low,39
TP_0931,1.3549590038635482,103.84185494496955,residential,38.53891165349404,30.838417000989818,36.43572597294166,28.921657877962147,26.65244677893094,28.198529713051876,0,0,33,2,0,4.021057607554219,0.6593213299318815,0.1784700539302682,0.2667999999989857,0.2447689440689858,0.55,0.4111922360172464,96,0.626945582674702,0.34375,0.8961421319796954,0.8710659898477158,0.2402072347452684,0.0,0.0,0.0,0.6377928908249708,0.7378296146044625,0.5334685598377282,0.6451526876461675,very strong heat stress,low,40
TP_0605,1.3441064807834504,103.8616232452192,residential,38.86999396586905,30.759429597549858,36.681010552187914,28.858990881313613,26.530467913561022,28.128616806621707,0,0,33,2,0,7.537481669176309,0.6934145693858782,0.1374419804022691,0.1540000000005994,0.2671122953906376,0.55,0.4167780738476594,96,0.6434996982934524,0.34375,0.907005076142132,0.8314720812182741,0.23237386016420158,0.0,0.0,0.0,0.6303302341614533,0.7378296146044625,0.5547667342799188,0.6437205666811153,very strong heat stress,low,41
TP_0104,1.3287323578487196,103.85443462772538,residential,38.377461726086466,30.785412148722557,36.29050664706742,28.900699398848683,26.646639276828108,28.177702748136912,0,0,33,1,0,4.514312350919615,0.629825396622552,0.1779437878880656,0.1275999999995752,0.2721328064685566,0.55,0.4180332016171391,96,0.6188730863043232,0.34375,0.8773604060913706,0.8588832487309644,0.23758742485608542,0.0,0.0,0.0,0.627969781573389,0.7378296146044625,0.5598377281947262,0.6430177351637365,very strong heat stress,low,42
TP_0758,1.3495328140716238,103.842753488893,residential,37.67792076010876,30.74364051773176,35.70709020020104,28.87065268052857,26.709355395801698,28.15086215358423,0,0,32,0,0,5.874975165012081,0.546186126626005,0.2332750675353567,0.3416000000033305,0.3338817226306438,0.55,0.4334704306576609,96,0.5838960380054381,0.3333333333333333,0.8307614213197969,0.8365482233502538,0.23383158506607105,0.0,0.0,0.0,0.6029557198757814,0.7378296146044625,0.6490872210953347,0.6408964408463111,strong heat stress,low,43
TP_0760,1.3495328063998238,103.8445506145788,residential,37.734164146936365,30.808365847351656,35.770392703612586,28.895293594309713,26.73547561175008,28.176040036734495,0,0,32,0,0,4.425198041733027,0.520449182722958,0.2188485150157624,0.3927999999987925,0.2951637853430288,0.55,0.4237909463357572,96,0.5867082073468183,0.3333333333333333,0.8439593908629441,0.8527918781725888,0.23691169928871414,0.0,0.0,0.0,0.6118581455317402,0.7378296146044625,0.6105476673427992,0.6406350116901253,strong heat stress,low,44
TP_0001,1.3260193455325362,103.84005773633348,residential,37.36458805284676,30.739269891002383,35.43441021418122,28.909975981829596,26.79341366349281,28.195236797121506,0,0,32,0,0,8.637317177462588,0.5199236192099895,0.2700482682699636,0.3452000000055696,0.3220820220423007,0.55,0.4305205055105752,96,0.5682294026423381,0.3333333333333333,0.8068020304568527,0.868020304568528,0.23874699772869956,0.0,0.0,0.0,0.6045490424873255,0.7378296146044625,0.6399594320486816,0.6405151325084705,strong heat stress,low,45
TP_0732,1.3486284376399962,103.84544917294406,residential,37.53281168138084,30.650250436703725,35.55885985225065,28.822754173375433,26.668128485879134,28.101777229986737,0,0,32,0,0,6.176398799644714,0.5580690029517774,0.2491289198606271,0.2287999999961586,0.4201902687270714,0.55,0.4550475671817678,96,0.5766405840690421,0.3333333333333333,0.812994923857868,0.8121827411167513,0.2278442716719291,0.0,0.0,0.0,0.5895174014103749,0.7378296146044625,0.6937119675456389,0.6392583953653046,strong heat stress,low,46
TP_0902,1.3540546394709518,103.84185494181044,residential,37.91206339500668,30.94911867722354,35.94926095449671,28.97388990617292,26.81000767037477,28.255373408516675,0,0,33,0,0,1.1912599916587443,0.5010257257355584,0.1999261242958721,0.4420000000027818,0.2358196216821653,0.55,0.4089549054205413,96,0.5956031697503341,0.34375,0.8593908629441624,0.8913705583756345,0.24673623827161517,0.0,0.0,0.0,0.6306479825384427,0.7378296146044625,0.5182555780933062,0.6384408972468567,strong heat stress,low,47
TP_0788,1.350437174824459,103.84365205554975,residential,37.342252499861516,30.781313242483225,35.4309965850558,28.895166115409978,26.787214015991907,28.18292724111336,0,0,32,0,0,4.726049538940326,0.4991081086491626,0.2686170212765957,0.459200000001278,0.3315371269372659,0.55,0.4328842817343165,96,0.5671126249930758,0.3333333333333333,0.8078172588832488,0.8517766497461929,0.23689576442624727,0.0,0.0,0.0,0.5995771131695895,0.7378296146044625,0.6460446247464503,0.6383453152361395,strong heat stress,low,48
TP_0662,1.3459152198303932,103.86072470462236,residential,37.41035333035802,30.688717705194076,35.45764957155495,28.861511099289793,26.730453778730805,28.143620425627738,0,0,32,0,0,5.300976429115546,0.5392708279938084,0.2651722984275677,0.2275999999994162,0.3652584708631834,0.55,0.4413146177157958,96,0.570517666517901,0.3333333333333333,0.8073096446700507,0.833502538071066,0.23268888741122407,0.0,0.0,0.0,0.5940580446409733,0.7378296146044625,0.665314401622718,0.6378139592798375,strong heat stress,low,49
TP_0850,1.3522458855955295,103.84724631851816,residential,38.24397624928231,30.857657449666885,36.207200027683534,28.93730474517631,26.712922872299895,28.21808155795901,0,0,33,1,0,4.695812339972094,0.5949582349380236,0.1888568392287839,0.3287999999995634,0.2147703732967142,0.55,0.4036925933241785,96,0.6121988124641156,0.34375,0.8789847715736041,0.8791878172588833,0.24216309314703865,0.0,0.0,0.0,0.6339236692553872,0.7378296146044625,0.49797160243407707,0.6374292266624781,very strong heat stress,low,50
TP_0957,1.3549588078111987,103.8652176295205,residential,37.32040190448481,30.712690808609555,35.3899984063831,28.880430640808928,26.765847388697512,28.16563950866228,0,0,32,0,0,5.4877396730765815,0.5399579772197989,0.284420729242461,0.3336000000010073,0.3416959224786321,0.55,0.435423980619658,96,0.5660200952242406,0.3333333333333333,0.7984771573604061,0.8446700507614213,0.23505383010111602,0.0,0.0,0.0,0.594762035195609,0.7378296146044625,0.6551724137931034,0.6367291352492696,strong heat stress,low,51
TP_0087,1.3278278770326233,103.86521727835334,residential,38.1847984684914,30.942755703530366,36.17783953458385,28.987930958548073,26.784852174153972,28.26944421537367,0,0,33,1,0,0.0951642740687133,0.5988342012844611,0.214065934065934,0.4108000000048645,0.1882533859385728,0.55,0.3970633464846432,96,0.60923992342457,0.34375,0.8790862944162436,0.8984771573604061,0.24849136981850917,0.0,0.0,0.0,0.6399248463077192,0.7378296146044625,0.4634888438133874,0.6359775426418204,very strong heat stress,low,52
TP_0116,1.328732241488889,103.86521728994435,transport,40.037304022897594,31.36502997778291,37.73790849583317,29.347023696580965,26.947429631114698,28.595203722007447,0,0,35,9,0,2.12892836581508,0.7745058618626914,0.1052886948083453,0.1756000000015459,0.592522737312445,0.35,0.7481306843281113,96,0.7018652011448797,0.3645833333333333,0.9836548223350254,0.9918781725888325,0.2933779620726207,0.0,0.0,0.0,0.7145530670727335,0.23782961460446247,0.9188640973630832,0.6355533275485836,very strong heat stress,low,53
TP_0656,1.345915274765294,103.85533333593789,residential,37.57361975318586,30.74977249142164,35.613634966122504,28.885552383873204,26.740242135728163,28.166411302841496,0,0,32,0,0,6.395090245214747,0.5099781965765439,0.2301904563873533,0.269999999999283,0.2927855647811595,0.55,0.4231963911952898,96,0.578680987659293,0.3333333333333333,0.8236548223350254,0.848730964467005,0.2356940479841505,0.0,0.0,0.0,0.6042378812045002,0.7378296146044625,0.6054766734279919,0.6351497987200153,strong heat stress,low,54
