timestamp_sgt,timestamp_utc,station_id,dataset_label,output_mode,spatial_scope,wbgt_a_score_c,wbgt_a_score_model_id,wbgt_a_score_version,p_ge31_diagnostic,p_ge31_calibrator_id,p_ge31_validation_context,ge31_screening_flag_best_f1_optional,ge31_screening_flag_high_recall_optional,p_ge33_exploratory_optional,is_retrospective,source_prediction_context,quality_flag,notes
2026-05-07 02:00:00+08:00,2026-05-06 18:00:00+0000,S150,hourly_max,station_diagnostic,station,25.49617046522694,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0014947164003456,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 02:00:00+08:00,2026-05-06 18:00:00+0000,S151,hourly_max,station_diagnostic,station,25.466532038313893,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0014391273067372,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 02:00:00+08:00,2026-05-06 18:00:00+0000,S153,hourly_max,station_diagnostic,station,25.19027734902845,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0010107486158009,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 02:00:00+08:00,2026-05-06 18:00:00+0000,S180,hourly_max,station_diagnostic,station,25.2045070754248,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0010293169261054,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 02:00:00+08:00,2026-05-06 18:00:00+0000,S184,hourly_max,station_diagnostic,station,25.13825147495371,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0009456635303598,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 02:00:00+08:00,2026-05-06 18:00:00+0000,S187,hourly_max,station_diagnostic,station,25.49134818078696,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0014855279429908,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S124,hourly_max,station_diagnostic,station,26.06770251616894,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0031025818492221,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning;station_bias_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S125,hourly_max,station_diagnostic,station,24.81374556016297,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0006243074129705,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S126,hourly_max,station_diagnostic,station,25.385681706208903,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0012977613001431,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S127,hourly_max,station_diagnostic,station,25.96636351221843,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0027260033160875,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S128,hourly_max,station_diagnostic,station,25.34243425737068,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0012279271540406,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S129,hourly_max,station_diagnostic,station,26.061470152997188,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0030779939091207,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S130,hourly_max,station_diagnostic,station,25.647182669198504,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0018130407126543,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S132,hourly_max,station_diagnostic,station,25.347385495115056,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0012357280388831,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S135,hourly_max,station_diagnostic,station,25.074830902782697,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0008719600222675,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S137,hourly_max,station_diagnostic,station,25.71214184958247,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0019700038703244,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning;station_bias_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S139,hourly_max,station_diagnostic,station,26.93660945814704,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0093806409064339,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning;low_support_station;station_bias_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S140,hourly_max,station_diagnostic,station,25.380501950682376,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0012891924776059,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S141,hourly_max,station_diagnostic,station,25.339319624548725,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0012230451396788,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S142,hourly_max,station_diagnostic,station,25.657794790901367,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0018378025108543,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning;station_bias_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S143,hourly_max,station_diagnostic,station,25.10066898588396,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0009012680824725,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S144,hourly_max,station_diagnostic,station,25.95961229840508,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.002702600193357,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S145,hourly_max,station_diagnostic,station,25.03636147000508,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0008300792268826,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S146,hourly_max,station_diagnostic,station,25.58309126189726,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0016704151032573,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S147,hourly_max,station_diagnostic,station,25.977882480432164,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0027664014140057,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S148,hourly_max,station_diagnostic,station,26.101446480135124,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0032391484735572,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S149,hourly_max,station_diagnostic,station,26.10412582047212,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.003250245511578,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S150,hourly_max,station_diagnostic,station,25.68350040195513,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0018991908582913,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S151,hourly_max,station_diagnostic,station,25.64472745256069,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0018073594341321,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S153,hourly_max,station_diagnostic,station,25.361298292720843,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0012579142049723,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S180,hourly_max,station_diagnostic,station,25.375926671709884,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.001281670646132,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S184,hourly_max,station_diagnostic,station,25.3348069350988,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0012160061207751,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 03:00:00+08:00,2026-05-06 19:00:00+0000,S187,hourly_max,station_diagnostic,station,25.67859930182322,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0018873305363553,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 04:00:00+08:00,2026-05-06 20:00:00+0000,S124,hourly_max,station_diagnostic,station,26.24680047938232,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0038992716753399,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning;station_bias_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
2026-05-07 04:00:00+08:00,2026-05-06 20:00:00+0000,S125,hourly_max,station_diagnostic,station,24.907052096401053,M4_like_inertia_ridge,v1.1-sprint4c-p_ge31-diagnostic-export,0.0007034895001155,logistic_score_calibration,blocked_date_calibration,False,False,,True,Sprint 3B held-out blocked-date retrospective diagnostic predictions; fold_id=date_block_1,ok_retrospective_diagnostic;not_operational_warning,Retrospective station diagnostic only; not operational warning probability; not prospective; not local WBGT; not 100m cell severity.
